ano;mes;campo_pai;subconta;valor;filial
2025;jul;Centro de Custos Entradas 4;Receita Financ.;3785,9;Loja Sul
2025;ago;Centro de Custos Entradas 4;Receita Financ.;3933,02;Loja Sul
2025;set;Centro de Custos Entradas 4;Receita Financ.;4093,19;Loja Sul
2025;out;Centro de Custos Entradas 4;Receita Financ.;4872,86;Loja Sul
2025;nov;Centro de Custos Entradas 4;Receita Financ.;5235,77;Loja Sul
2025;dez;Centro de Custos Entradas 4;Receita Financ.;5232,63;Loja Sul
2026;jan;Centro de Custos Entradas 4;Receita Financ.;3457,05;Loja Sul
2026;fev;Centro de Custos Entradas 4;Receita Financ.;3837,53;Loja Sul
2026;mar;Centro de Custos Entradas 4;Receita Financ.;4446,55;Loja Sul
2026;abr;Centro de Custos Entradas 4;Receita Financ.;4080,91;Loja Sul
2026;mai;Centro de Custos Entradas 4;Receita Financ.;3782,81;Loja Sul
2026;jun;Centro de Custos Entradas 4;Receita Financ.;4353,58;Loja Sul
2026;jul;Centro de Custos Entradas 4;Receita Financ.;5783,04;Loja Sul
2024;jan;Centro de Custos Entradas 4;Outras Receitas;3788,33;Loja Sul
2024;fev;Centro de Custos Entradas 4;Outras Receitas;3112,23;Loja Sul
2024;mar;Centro de Custos Entradas 4;Outras Receitas;3578,79;Loja Sul
2024;abr;Centro de Custos Entradas 4;Outras Receitas;2769,6;Loja Sul
2024;mai;Centro de Custos Entradas 4;Outras Receitas;3321,24;Loja Sul
2024;jun;Centro de Custos Entradas 4;Outras Receitas;4247,47;Loja Sul
2024;jul;Centro de Custos Entradas 4;Outras Receitas;3492,09;Loja Sul
2024;ago;Centro de Custos Entradas 4;Outras Receitas;3859,09;Loja Sul
2024;set;Centro de Custos Entradas 4;Outras Receitas;3651,14;Loja Sul
2024;out;Centro de Custos Entradas 4;Outras Receitas;3543,62;Loja Sul
2024;nov;Centro de Custos Entradas 4;Outras Receitas;3967,4;Loja Sul
2024;dez;Centro de Custos Entradas 4;Outras Receitas;4945,2;Loja Sul
2025;jan;Centro de Custos Entradas 4;Outras Receitas;4487,8;Loja Sul
2025;fev;Centro de Custos Entradas 4;Outras Receitas;4100,34;Loja Sul
2025;mar;Centro de Custos Entradas 4;Outras Receitas;4751,86;Loja Sul
2025;abr;Centro de Custos Entradas 4;Outras Receitas;3535,72;Loja Sul
2025;mai;Centro de Custos Entradas 4;Outras Receitas;3859,27;Loja Sul
2025;jun;Centro de Custos Entradas 4;Outras Receitas;4504,27;Loja Sul
2025;jul;Centro de Custos Entradas 4;Outras Receitas;4130,08;Loja Sul
2025;ago;Centro de Custos Entradas 4;Outras Receitas;5005,67;Loja Sul
2025;set;Centro de Custos Entradas 4;Outras Receitas;4434,29;Loja Sul
2025;out;Centro de Custos Entradas 4;Outras Receitas;5278,93;Loja Sul
2025;nov;Centro de Custos Entradas 4;Outras Receitas;5638,52;Loja Sul
2025;dez;Centro de Custos Entradas 4;Outras Receitas;5232,63;Loja Sul
2026;jan;Centro de Custos Entradas 4;Outras Receitas;5185,58;Loja Sul
2026;fev;Centro de Custos Entradas 4;Outras Receitas;4796,92;Loja Sul
2026;mar;Centro de Custos Entradas 4;Outras Receitas;5434,67;Loja Sul
2026;abr;Centro de Custos Entradas 4;Outras Receitas;4591,02;Loja Sul
2026;mai;Centro de Custos Entradas 4;Outras Receitas;3782,81;Loja Sul
2026;jun;Centro de Custos Entradas 4;Outras Receitas;5224,3;Loja Sul
2026;jul;Centro de Custos Entradas 4;Outras Receitas;6308,77;Loja Sul
2024;jan;Centro de Custos Saidas 1;Folha;56825,01;Loja Sul
2024;fev;Centro de Custos Saidas 1;Folha;56020,08;Loja Sul
2024;mar;Centro de Custos Saidas 1;Folha;60188,67;Loja Sul
2024;abr;Centro de Custos Saidas 1;Folha;56930,77;Loja Sul
2024;mai;Centro de Custos Saidas 1;Folha;63103,62;Loja Sul
2024;jun;Centro de Custos Saidas 1;Folha;69021,35;Loja Sul
2024;jul;Centro de Custos Saidas 1;Folha;57619,55;Loja Sul
2024;ago;Centro de Custos Saidas 1;Folha;55129,81;Loja Sul
2024;set;Centro de Custos Saidas 1;Folha;56733,14;Loja Sul
2024;out;Centro de Custos Saidas 1;Folha;55880,24;Loja Sul
2024;nov;Centro de Custos Saidas 1;Folha;58944,18;Loja Sul
2024;dez;Centro de Custos Saidas 1;Folha;72529,61;Loja Sul
2025;jan;Centro de Custos Saidas 1;Folha;67317,01;Loja Sul
2025;fev;Centro de Custos Saidas 1;Folha;73806,17;Loja Sul
2025;mar;Centro de Custos Saidas 1;Folha;79917,59;Loja Sul
2025;abr;Centro de Custos Saidas 1;Folha;72678,68;Loja Sul
2025;mai;Centro de Custos Saidas 1;Folha;73326,05;Loja Sul
2025;jun;Centro de Custos Saidas 1;Folha;73194,31;Loja Sul
2025;jul;Centro de Custos Saidas 1;Folha;68146,28;Loja Sul
2025;ago;Centro de Custos Saidas 1;Folha;71509,52;Loja Sul
2025;set;Centro de Custos Saidas 1;Folha;68902,11;Loja Sul
2025;out;Centro de Custos Saidas 1;Folha;83244,62;Loja Sul
2025;nov;Centro de Custos Saidas 1;Folha;83772,37;Loja Sul
2025;dez;Centro de Custos Saidas 1;Folha;76745,26;Loja Sul
2026;jan;Centro de Custos Saidas 1;Folha;77783,72;Loja Sul
2026;fev;Centro de Custos Saidas 1;Folha;86344,48;Loja Sul
2026;mar;Centro de Custos Saidas 1;Folha;91401,32;Loja Sul
2026;abr;Centro de Custos Saidas 1;Folha;94371;Loja Sul
2026;mai;Centro de Custos Saidas 1;Folha;71873,33;Loja Sul
2026;jun;Centro de Custos Saidas 1;Folha;84894,88;Loja Sul
2026;jul;Centro de Custos Saidas 1;Folha;104094,68;Loja Sul
2024;jan;Centro de Custos Saidas 2;Fornecedores;39461,82;Loja Sul
2024;fev;Centro de Custos Saidas 2;Fornecedores;39836,5;Loja Sul
2024;mar;Centro de Custos Saidas 2;Fornecedores;42945,43;Loja Sul
2024;abr;Centro de Custos Saidas 2;Fornecedores;40005,41;Loja Sul
2024;mai;Centro de Custos Saidas 2;Fornecedores;44504,66;Loja Sul
2024;jun;Centro de Custos Saidas 2;Fornecedores;49553,79;Loja Sul
2024;jul;Centro de Custos Saidas 2;Fornecedores;42196,13;Loja Sul
2024;ago;Centro de Custos Saidas 2;Fornecedores;40796,06;Loja Sul
2024;set;Centro de Custos Saidas 2;Fornecedores;42128,57;Loja Sul
2024;out;Centro de Custos Saidas 2;Fornecedores;41978,33;Loja Sul
2024;nov;Centro de Custos Saidas 2;Fornecedores;44774,9;Loja Sul
2024;dez;Centro de Custos Saidas 2;Fornecedores;54397,21;Loja Sul
2025;jan;Centro de Custos Saidas 2;Fornecedores;46747,92;Loja Sul
2025;fev;Centro de Custos Saidas 2;Fornecedores;52484,39;Loja Sul
2025;mar;Centro de Custos Saidas 2;Fornecedores;57022,28;Loja Sul
2025;abr;Centro de Custos Saidas 2;Fornecedores;51071,5;Loja Sul
2025;mai;Centro de Custos Saidas 2;Fornecedores;51714,16;Loja Sul
2025;jun;Centro de Custos Saidas 2;Fornecedores;52549,76;Loja Sul
2025;jul;Centro de Custos Saidas 2;Fornecedores;49905,11;Loja Sul
2025;ago;Centro de Custos Saidas 2;Fornecedores;52917,04;Loja Sul
2025;set;Centro de Custos Saidas 2;Fornecedores;51164,93;Loja Sul
2025;out;Centro de Custos Saidas 2;Fornecedores;62534,98;Loja Sul
2025;nov;Centro de Custos Saidas 2;Fornecedores;63634,78;Loja Sul
2025;dez;Centro de Custos Saidas 2;Fornecedores;57558,95;Loja Sul
2026;jan;Centro de Custos Saidas 2;Fornecedores;54016,47;Loja Sul
2026;fev;Centro de Custos Saidas 2;Fornecedores;61400,52;Loja Sul
2026;mar;Centro de Custos Saidas 2;Fornecedores;65216,08;Loja Sul
2026;abr;Centro de Custos Saidas 2;Fornecedores;66314,76;Loja Sul
2026;mai;Centro de Custos Saidas 2;Fornecedores;50689,61;Loja Sul
2026;jun;Centro de Custos Saidas 2;Fornecedores;60950,17;Loja Sul
2026;jul;Centro de Custos Saidas 2;Fornecedores;76230,95;Loja Sul
2024;jan;Centro de Custos Saidas 3;Impostos;16416,12;Loja Sul
2024;fev;Centro de Custos Saidas 3;Impostos;16806,02;Loja Sul
2024;mar;Centro de Custos Saidas 3;Impostos;18869,96;Loja Sul
2024;abr;Centro de Custos Saidas 3;Impostos;17233,1;Loja Sul
2024;mai;Centro de Custos Saidas 3;Impostos;19595,34;Loja Sul
2024;jun;Centro de Custos Saidas 3;Impostos;21591,29;Loja Sul
2024;jul;Centro de Custos Saidas 3;Impostos;18333,49;Loja Sul
2024;ago;Centro de Custos Saidas 3;Impostos;17917,19;Loja Sul
2024;set;Centro de Custos Saidas 3;Impostos;18536,57;Loja Sul
2024;out;Centro de Custos Saidas 3;Impostos;18535,88;Loja Sul
2024;nov;Centro de Custos Saidas 3;Impostos;19836,98;Loja Sul
2024;dez;Centro de Custos Saidas 3;Impostos;24726;Loja Sul
2025;jan;Centro de Custos Saidas 3;Impostos;19447,14;Loja Sul
2025;fev;Centro de Custos Saidas 3;Impostos;22141,85;Loja Sul
2025;mar;Centro de Custos Saidas 3;Impostos;25055,24;Loja Sul
2025;abr;Centro de Custos Saidas 3;Impostos;22000,03;Loja Sul
2025;mai;Centro de Custos Saidas 3;Impostos;22769,67;Loja Sul
2025;jun;Centro de Custos Saidas 3;Impostos;22896,68;Loja Sul
2025;jul;Centro de Custos Saidas 3;Impostos;21682,91;Loja Sul
2025;ago;Centro de Custos Saidas 3;Impostos;23240,59;Loja Sul
2025;set;Centro de Custos Saidas 3;Impostos;22512,57;Loja Sul
2025;out;Centro de Custos Saidas 3;Impostos;27612,85;Loja Sul
2025;nov;Centro de Custos Saidas 3;Impostos;28192,62;Loja Sul
2025;dez;Centro de Custos Saidas 3;Impostos;26163,16;Loja Sul
2026;jan;Centro de Custos Saidas 3;Impostos;22470,85;Loja Sul
2026;fev;Centro de Custos Saidas 3;Impostos;25903,35;Loja Sul
2026;mar;Centro de Custos Saidas 3;Impostos;28655,55;Loja Sul
2026;abr;Centro de Custos Saidas 3;Impostos;28566,36;Loja Sul
2026;mai;Centro de Custos Saidas 3;Impostos;22318,56;Loja Sul
2026;jun;Centro de Custos Saidas 3;Impostos;26556,86;Loja Sul
2026;jul;Centro de Custos Saidas 3;Impostos;33121,03;Loja Sul
2024;jan;Centro de Custos Saidas 3;Desp. Operacionais;24624,17;Loja Sul
2024;fev;Centro de Custos Saidas 3;Desp. Operacionais;24897,81;Loja Sul
2024;mar;Centro de Custos Saidas 3;Desp. Operacionais;26352,88;Loja Sul
2024;abr;Centro de Custos Saidas 3;Desp. Operacionais;25234,18;Loja Sul
2024;mai;Centro de Custos Saidas 3;Desp. Operacionais;27898,44;Loja Sul
2024;jun;Centro de Custos Saidas 3;Desp. Operacionais;30086,23;Loja Sul
2024;jul;Centro de Custos Saidas 3;Desp. Operacionais;25608,69;Loja Sul
2024;ago;Centro de Custos Saidas 3;Desp. Operacionais;24532,77;Loja Sul
2024;set;Centro de Custos Saidas 3;Desp. Operacionais;25277,14;Loja Sul
2024;out;Centro de Custos Saidas 3;Desp. Operacionais;25077,96;Loja Sul
2024;nov;Centro de Custos Saidas 3;Desp. Operacionais;26638,23;Loja Sul
2024;dez;Centro de Custos Saidas 3;Desp. Operacionais;32308,65;Loja Sul
2025;jan;Centro de Custos Saidas 3;Desp. Operacionais;29170,7;Loja Sul
2025;fev;Centro de Custos Saidas 3;Desp. Operacionais;32802,74;Loja Sul
2025;mar;Centro de Custos Saidas 3;Desp. Operacionais;34990,94;Loja Sul
2025;abr;Centro de Custos Saidas 3;Desp. Operacionais;32214,33;Loja Sul
2025;mai;Centro de Custos Saidas 3;Desp. Operacionais;32417,83;Loja Sul
2025;jun;Centro de Custos Saidas 3;Desp. Operacionais;31905,21;Loja Sul
2025;jul;Centro de Custos Saidas 3;Desp. Operacionais;30287,24;Loja Sul
2025;ago;Centro de Custos Saidas 3;Desp. Operacionais;31821,74;Loja Sul
2025;set;Centro de Custos Saidas 3;Desp. Operacionais;30698,96;Loja Sul
2025;out;Centro de Custos Saidas 3;Desp. Operacionais;37358,56;Loja Sul
2025;nov;Centro de Custos Saidas 3;Desp. Operacionais;37858,67;Loja Sul
2025;dez;Centro de Custos Saidas 3;Desp. Operacionais;34186,53;Loja Sul
2026;jan;Centro de Custos Saidas 3;Desp. Operacionais;33706,28;Loja Sul
2026;fev;Centro de Custos Saidas 3;Desp. Operacionais;38375,33;Loja Sul
2026;mar;Centro de Custos Saidas 3;Desp. Operacionais;40018,96;Loja Sul
2026;abr;Centro de Custos Saidas 3;Desp. Operacionais;41829,31;Loja Sul
2026;mai;Centro de Custos Saidas 3;Desp. Operacionais;31775,58;Loja Sul
2026;jun;Centro de Custos Saidas 3;Desp. Operacionais;37005,46;Loja Sul
2026;jul;Centro de Custos Saidas 3;Desp. Operacionais;46264,3;Loja Sul
2024;jan;Centro de Custos Saidas 4;Investimentos;11049,31;Loja Sul
2024;fev;Centro de Custos Saidas 4;Investimentos;6224,45;Loja Sul
2024;mar;Centro de Custos Saidas 4;Investimentos;4880,16;Loja Sul
2024;abr;Centro de Custos Saidas 4;Investimentos;7693,35;Loja Sul
2024;mai;Centro de Custos Saidas 4;Investimentos;5978,24;Loja Sul
2024;jun;Centro de Custos Saidas 4;Investimentos;10618,67;Loja Sul
2024;jul;Centro de Custos Saidas 4;Investimentos;6402,17;Loja Sul
2024;ago;Centro de Custos Saidas 4;Investimentos;6891,23;Loja Sul
2024;set;Centro de Custos Saidas 4;Investimentos;5617,14;Loja Sul
2024;out;Centro de Custos Saidas 4;Investimentos;7632,42;Loja Sul
2024;nov;Centro de Custos Saidas 4;Investimentos;8501,56;Loja Sul
2024;dez;Centro de Custos Saidas 4;Investimentos;13187,2;Loja Sul
2025;jan;Centro de Custos Saidas 4;Investimentos;13089,42;Loja Sul
2025;fev;Centro de Custos Saidas 4;Investimentos;8200,69;Loja Sul
2025;mar;Centro de Custos Saidas 4;Investimentos;6479,8;Loja Sul
2025;abr;Centro de Custos Saidas 4;Investimentos;9821,44;Loja Sul
2025;mai;Centro de Custos Saidas 4;Investimentos;6946,68;Loja Sul
2025;jun;Centro de Custos Saidas 4;Investimentos;11260,66;Loja Sul
2025;jul;Centro de Custos Saidas 4;Investimentos;7571,81;Loja Sul
2025;ago;Centro de Custos Saidas 4;Investimentos;8938,69;Loja Sul
2025;set;Centro de Custos Saidas 4;Investimentos;6821,99;Loja Sul
2025;out;Centro de Custos Saidas 4;Investimentos;11370;Loja Sul
2025;nov;Centro de Custos Saidas 4;Investimentos;12082,55;Loja Sul
2025;dez;Centro de Custos Saidas 4;Investimentos;13953,68;Loja Sul
2026;jan;Centro de Custos Saidas 4;Investimentos;15124,61;Loja Sul
2026;fev;Centro de Custos Saidas 4;Investimentos;9593,83;Loja Sul
2026;mar;Centro de Custos Saidas 4;Investimentos;7410,92;Loja Sul
2026;abr;Centro de Custos Saidas 4;Investimentos;12752,84;Loja Sul
2026;mai;Centro de Custos Saidas 4;Investimentos;6809,05;Loja Sul
2026;jun;Centro de Custos Saidas 4;Investimentos;13060,75;Loja Sul
2026;jul;Centro de Custos Saidas 4;Investimentos;11566,08;Loja Sul
2024;abr;disponibilidades saldo;Aplicações Financeiras;696451;(Todas as filiais)
2024;abr;disponibilidades saldo;Caixa e Bancos;310938,76;Loja Sul
2024;abr;PL;Capital Social;2048385;(Todas as filiais)
2024;abr;contas a receber saldo;Clientes;527513,95;Loja Sul
2024;abr;Passivos Financeiros;Empréstimos CP;614516;(Todas as filiais)
2024;abr;Passivo NC;Empréstimos LP;1802579;(Todas as filiais)
2024;abr;estoque final do mês de mercadorias para revenda saldo;Estoques;245974,78;Loja Sul
2024;abr;contas a pagar de fornecedores saldo;Fornecedores;298097,72;Loja Sul
2024;abr;Ativo NC;Imobilizado;3441287;(Todas as filiais)
2024;abr;Outros PC;Impostos a Recolher;87938,9;Loja Sul
2024;abr;Outros AC;Impostos a Recuperar;29940,27;Loja Sul
2024;abr;PL;Lucros Acumulados;1065160;(Todas as filiais)
2024;abr;PL;Reservas;802967;(Todas as filiais)
2024;abr;PL;Resultado Exercício;0;(Todas as filiais)
2024;abr;Outros PC;Salários e Encargos;72127,74;Loja Sul
2024;ago;disponibilidades saldo;Aplicações Financeiras;719006;(Todas as filiais)
2024;ago;disponibilidades saldo;Caixa e Bancos;345680,82;Loja Sul
2024;ago;PL;Capital Social;2114724;(Todas as filiais)
2024;ago;contas a receber saldo;Clientes;577829,6;Loja Sul
2024;ago;Passivos Financeiros;Empréstimos CP;634417;(Todas as filiais)
2024;ago;Passivo NC;Empréstimos LP;1860957;(Todas as filiais)
2024;ago;estoque final do mês de mercadorias para revenda saldo;Estoques;269635,19;Loja Sul
2024;ago;contas a pagar de fornecedores saldo;Fornecedores;301664,36;Loja Sul
2024;ago;Ativo NC;Imobilizado;3552737;(Todas as filiais)
2024;ago;Outros PC;Impostos a Recolher;89806,88;Loja Sul
2024;ago;Outros AC;Impostos a Recuperar;33075,27;Loja Sul
2024;ago;PL;Lucros Acumulados;1099657;(Todas as filiais)
2024;ago;PL;Reservas;828972;(Todas as filiais)
2024;ago;PL;Resultado Exercício;0;(Todas as filiais)
2024;ago;Outros PC;Salários e Encargos;74016,01;Loja Sul
2024;dez;disponibilidades saldo;Aplicações Financeiras;742292;(Todas as filiais)
2024;dez;disponibilidades saldo;Caixa e Bancos;342222,22;Loja Sul
2024;dez;PL;Capital Social;2183212;(Todas as filiais)
2024;dez;contas a receber saldo;Clientes;570753,28;Loja Sul
2024;dez;Passivos Financeiros;Empréstimos CP;654964;(Todas as filiais)
2024;dez;Passivo NC;Empréstimos LP;1921226;(Todas as filiais)
2024;dez;estoque final do mês de mercadorias para revenda saldo;Estoques;266347,24;Loja Sul
2024;dez;contas a pagar de fornecedores saldo;Fornecedores;330163,57;Loja Sul
2024;dez;Ativo NC;Imobilizado;3667796;(Todas as filiais)
2024;dez;Outros PC;Impostos a Recolher;97559,99;Loja Sul
2024;dez;Outros AC;Impostos a Recuperar;32836,77;Loja Sul
2024;dez;PL;Lucros Acumulados;1135270;(Todas as filiais)
2024;dez;PL;Reservas;855819;(Todas as filiais)
2024;dez;PL;Resultado Exercício;0;(Todas as filiais)
2024;dez;Outros PC;Salários e Encargos;80389,19;Loja Sul
2024;fev;disponibilidades saldo;Aplicações Financeiras;685440;(Todas as filiais)
2024;fev;disponibilidades saldo;Caixa e Bancos;316273,15;Loja Sul
2024;fev;PL;Capital Social;2016000;(Todas as filiais)
2024;fev;contas a receber saldo;Clientes;533174,8;Loja Sul
2024;fev;Passivos Financeiros;Empréstimos CP;604800;(Todas as filiais)
2024;fev;Passivo NC;Empréstimos LP;1774080;(Todas as filiais)
2024;fev;estoque final do mês de mercadorias para revenda saldo;Estoques;248355,72;Loja Sul
2024;fev;contas a pagar de fornecedores saldo;Fornecedores;301717,44;Loja Sul
2024;fev;Ativo NC;Imobilizado;3386880;(Todas as filiais)
2024;fev;Outros PC;Impostos a Recolher;89577,76;Loja Sul
2024;fev;Outros AC;Impostos a Recuperar;30153,68;Loja Sul
2024;fev;PL;Lucros Acumulados;1048320;(Todas as filiais)
2024;fev;PL;Reservas;790272;(Todas as filiais)
2024;fev;PL;Resultado Exercício;0;(Todas as filiais)
2024;fev;Outros PC;Salários e Encargos;73760,61;Loja Sul
2024;jan;disponibilidades saldo;Aplicações Financeiras;680000;(Todas as filiais)
2024;jan;disponibilidades saldo;Caixa e Bancos;312893,73;Loja Sul
2024;jan;PL;Capital Social;2000000;(Todas as filiais)
2024;jan;contas a receber saldo;Clientes;534467,57;Loja Sul
2024;jan;Passivos Financeiros;Empréstimos CP;600000;(Todas as filiais)
2024;jan;Passivo NC;Empréstimos LP;1760000;(Todas as filiais)
2024;jan;estoque final do mês de mercadorias para revenda saldo;Estoques;246798,34;Loja Sul
2024;jan;contas a pagar de fornecedores saldo;Fornecedores;295287,38;Loja Sul
2024;jan;Ativo NC;Imobilizado;3360000;(Todas as filiais)
2024;jan;Outros PC;Impostos a Recolher;85598,41;Loja Sul
2024;jan;Outros AC;Impostos a Recuperar;30385,91;Loja Sul
2024;jan;PL;Lucros Acumulados;1040000;(Todas as filiais)
2024;jan;PL;Reservas;784000;(Todas as filiais)
2024;jan;PL;Resultado Exercício;0;(Todas as filiais)
2024;jan;Outros PC;Salários e Encargos;70752,08;Loja Sul
2024;jul;disponibilidades saldo;Aplicações Financeiras;713300;(Todas as filiais)
2024;jul;disponibilidades saldo;Caixa e Bancos;332148,84;Loja Sul
2024;jul;PL;Capital Social;2097941;(Todas as filiais)
2024;jul;contas a receber saldo;Clientes;554228,87;Loja Sul
2024;jul;Passivos Financeiros;Empréstimos CP;629382;(Todas as filiais)
2024;jul;Passivo NC;Empréstimos LP;1846188;(Todas as filiais)
2024;jul;estoque final do mês de mercadorias para revenda saldo;Estoques;263391,38;Loja Sul
2024;jul;contas a pagar de fornecedores saldo;Fornecedores;302653,59;Loja Sul
2024;jul;Ativo NC;Imobilizado;3524540;(Todas as filiais)
2024;jul;Outros PC;Impostos a Recolher;89384,21;Loja Sul
2024;jul;Outros AC;Impostos a Recuperar;32027,73;Loja Sul
2024;jul;PL;Lucros Acumulados;1090929;(Todas as filiais)
2024;jul;PL;Reservas;822393;(Todas as filiais)
2024;jul;PL;Resultado Exercício;0;(Todas as filiais)
2024;jul;Outros PC;Salários e Encargos;73905,89;Loja Sul
2024;jun;disponibilidades saldo;Aplicações Financeiras;707639;(Todas as filiais)
2024;jun;disponibilidades saldo;Caixa e Bancos;320127,77;Loja Sul
2024;jun;PL;Capital Social;2081290;(Todas as filiais)
2024;jun;contas a receber saldo;Clientes;537008,43;Loja Sul
2024;jun;Passivos Financeiros;Empréstimos CP;624387;(Todas as filiais)
2024;jun;Passivo NC;Empréstimos LP;1831535;(Todas as filiais)
2024;jun;estoque final do mês de mercadorias para revenda saldo;Estoques;255543,15;Loja Sul
2024;jun;contas a pagar de fornecedores saldo;Fornecedores;316242,65;Loja Sul
2024;jun;Ativo NC;Imobilizado;3496568;(Todas as filiais)
2024;jun;Outros PC;Impostos a Recolher;94648,05;Loja Sul
2024;jun;Outros AC;Impostos a Recuperar;31193,6;Loja Sul
2024;jun;PL;Lucros Acumulados;1082271;(Todas as filiais)
2024;jun;PL;Reservas;815866;(Todas as filiais)
2024;jun;PL;Resultado Exercício;0;(Todas as filiais)
2024;jun;Outros PC;Salários e Encargos;75509,73;Loja Sul
2024;mai;disponibilidades saldo;Aplicações Financeiras;702023;(Todas as filiais)
2024;mai;disponibilidades saldo;Caixa e Bancos;323878,87;Loja Sul
2024;mai;PL;Capital Social;2064772;(Todas as filiais)
2024;mai;contas a receber saldo;Clientes;547940,76;Loja Sul
2024;mai;Passivos Financeiros;Empréstimos CP;619432;(Todas as filiais)
2024;mai;Passivo NC;Empréstimos LP;1816999;(Todas as filiais)
2024;mai;estoque final do mês de mercadorias para revenda saldo;Estoques;252864,42;Loja Sul
2024;mai;contas a pagar de fornecedores saldo;Fornecedores;301865,66;Loja Sul
2024;mai;Ativo NC;Imobilizado;3468817;(Todas as filiais)
2024;mai;Outros PC;Impostos a Recolher;90842,91;Loja Sul
2024;mai;Outros AC;Impostos a Recuperar;31038,19;Loja Sul
2024;mai;PL;Lucros Acumulados;1073681;(Todas as filiais)
2024;mai;PL;Reservas;809391;(Todas as filiais)
2024;mai;PL;Resultado Exercício;0;(Todas as filiais)
2024;mai;Outros PC;Salários e Encargos;74098,26;Loja Sul
2024;mar;disponibilidades saldo;Aplicações Financeiras;690924;(Todas as filiais)
2024;mar;disponibilidades saldo;Caixa e Bancos;309693,66;Loja Sul
2024;mar;PL;Capital Social;2032128;(Todas as filiais)
2024;mar;contas a receber saldo;Clientes;518953,63;Loja Sul
2024;mar;Passivos Financeiros;Empréstimos CP;609638;(Todas as filiais)
2024;mar;Passivo NC;Empréstimos LP;1788273;(Todas as filiais)
2024;mar;estoque final do mês de mercadorias para revenda saldo;Estoques;243628,38;Loja Sul
2024;mar;contas a pagar de fornecedores saldo;Fornecedores;295553,09;Loja Sul
2024;mar;Ativo NC;Imobilizado;3413975;(Todas as filiais)
2024;mar;Outros PC;Impostos a Recolher;86838,75;Loja Sul
2024;mar;Outros AC;Impostos a Recuperar;29724,73;Loja Sul
2024;mar;PL;Lucros Acumulados;1056707;(Todas as filiais)
2024;mar;PL;Reservas;796594;(Todas as filiais)
2024;mar;PL;Resultado Exercício;0;(Todas as filiais)
2024;mar;Outros PC;Salários e Encargos;72012,45;Loja Sul
2024;nov;disponibilidades saldo;Aplicações Financeiras;736401;(Todas as filiais)
2024;nov;disponibilidades saldo;Caixa e Bancos;337344,44;Loja Sul
2024;nov;PL;Capital Social;2165885;(Todas as filiais)
2024;nov;contas a receber saldo;Clientes;564436,9;Loja Sul
2024;nov;Passivos Financeiros;Empréstimos CP;649765;(Todas as filiais)
2024;nov;Passivo NC;Empréstimos LP;1905978;(Todas as filiais)
2024;nov;estoque final do mês de mercadorias para revenda saldo;Estoques;264511,2;Loja Sul
2024;nov;contas a pagar de fornecedores saldo;Fornecedores;329889,86;Loja Sul
2024;nov;Ativo NC;Imobilizado;3638686;(Todas as filiais)
2024;nov;Outros PC;Impostos a Recolher;98510,23;Loja Sul
2024;nov;Outros AC;Impostos a Recuperar;32465,49;Loja Sul
2024;nov;PL;Lucros Acumulados;1126260;(Todas as filiais)
2024;nov;PL;Reservas;849027;(Todas as filiais)
2024;nov;PL;Resultado Exercício;0;(Todas as filiais)
2024;nov;Outros PC;Salários e Encargos;80623,31;Loja Sul
2024;out;disponibilidades saldo;Aplicações Financeiras;730556;(Todas as filiais)
2024;out;disponibilidades saldo;Caixa e Bancos;340230,6;Loja Sul
2024;out;PL;Capital Social;2148695;(Todas as filiais)
2024;out;contas a receber saldo;Clientes;575570,45;Loja Sul
2024;out;Passivos Financeiros;Empréstimos CP;644609;(Todas as filiais)
2024;out;Passivo NC;Empréstimos LP;1890852;(Todas as filiais)
2024;out;estoque final do mês de mercadorias para revenda saldo;Estoques;265014,27;Loja Sul
2024;out;contas a pagar de fornecedores saldo;Fornecedores;324780,22;Loja Sul
2024;out;Ativo NC;Imobilizado;3609808;(Todas as filiais)
2024;out;Outros PC;Impostos a Recolher;95918,74;Loja Sul
2024;out;Outros AC;Impostos a Recuperar;32918,1;Loja Sul
2024;out;PL;Lucros Acumulados;1117321;(Todas as filiais)
2024;out;PL;Reservas;842288;(Todas as filiais)
2024;out;PL;Resultado Exercício;0;(Todas as filiais)
2024;out;Outros PC;Salários e Encargos;79639,07;Loja Sul
2024;set;disponibilidades saldo;Aplicações Financeiras;724758;(Todas as filiais)
2024;set;disponibilidades saldo;Caixa e Bancos;334477,6;Loja Sul
2024;set;PL;Capital Social;2131642;(Todas as filiais)
2024;set;contas a receber saldo;Clientes;566684,11;Loja Sul
2024;set;Passivos Financeiros;Empréstimos CP;639493;(Todas as filiais)
2024;set;Passivo NC;Empréstimos LP;1875845;(Todas as filiais)
2024;set;estoque final do mês de mercadorias para revenda saldo;Estoques;262373,48;Loja Sul
2024;set;contas a pagar de fornecedores saldo;Fornecedores;315292,15;Loja Sul
2024;set;Ativo NC;Imobilizado;3581158;(Todas as filiais)
2024;set;Outros PC;Impostos a Recolher;93245,63;Loja Sul
2024;set;Outros AC;Impostos a Recuperar;32595,91;Loja Sul
2024;set;PL;Lucros Acumulados;1108454;(Todas as filiais)
2024;set;PL;Reservas;835604;(Todas as filiais)
2024;set;PL;Resultado Exercício;0;(Todas as filiais)
2024;set;Outros PC;Salários e Encargos;76971,68;Loja Sul
2025;abr;disponibilidades saldo;Aplicações Financeiras;766332;(Todas as filiais)
