Produto;Mes;Modelo;Previsto;Real;Erro %;Bias;MediaHistorica
0EPA3MPPPCLRPOL - PROTETOR AUDITIVO 3M POMP PLUS C/ CORDAO POLIESTER CA 5745;2025-01-01 00:00:00;LightGBM (pooled);613,03;1768,65;65,3;-1155,62;2056,41
0EPA3MPPPCLRPOL - PROTETOR AUDITIVO 3M POMP PLUS C/ CORDAO POLIESTER CA 5745;2025-02-01 00:00:00;LightGBM (pooled);787,18;2125,51;63,0;-1338,33;2056,41
0EPA3MPPPCLRPOL - PROTETOR AUDITIVO 3M POMP PLUS C/ CORDAO POLIESTER CA 5745;2025-03-01 00:00:00;LightGBM (pooled);516,08;668,64;22,8;-152,56;2056,41
0EPA3MPPPCLRPOL - PROTETOR AUDITIVO 3M POMP PLUS C/ CORDAO POLIESTER CA 5745;2025-04-01 00:00:00;LightGBM (pooled);516,08;1564,65;67,0;-1048,57;2056,41
0EPA3MPPPCLRPOL - PROTETOR AUDITIVO 3M POMP PLUS C/ CORDAO POLIESTER CA 5745;2025-05-01 00:00:00;LightGBM (pooled);488,2;1447,8;66,3;-959,6;2056,41
0EUFVBMLFRCZCGG - CAMISETA MALHA FRIA CINZA MANGA CURTA POLIMIX GG;2024-12-01 00:00:00;LightGBM (pooled);3980,38;2670,25;49,1;1310,13;2092,38
0EUFVBMLFRCZCGG - CAMISETA MALHA FRIA CINZA MANGA CURTA POLIMIX GG;2025-01-01 00:00:00;LightGBM (pooled);5486,74;4418,05;24,2;1068,69;2092,38
0EUFVBMLFRCZCGG - CAMISETA MALHA FRIA CINZA MANGA CURTA POLIMIX GG;2025-02-01 00:00:00;LightGBM (pooled);6568,01;5968,35;10,0;599,66;2092,38
0EUFVBMLFRCZCGG - CAMISETA MALHA FRIA CINZA MANGA CURTA POLIMIX GG;2025-03-01 00:00:00;LightGBM (pooled);4946,28;5193,39;4,8;-247,11;2092,38
0EUFVBMLFRCZCGG - CAMISETA MALHA FRIA CINZA MANGA CURTA POLIMIX GG;2025-04-01 00:00:00;LightGBM (pooled);4621,42;4784,43;3,4;-163,01;2092,38
0EUFVBMLFRCZCGG - CAMISETA MALHA FRIA CINZA MANGA CURTA POLIMIX GG;2025-05-01 00:00:00;LightGBM (pooled);4622,01;2696,48;71,4;1925,53;2092,38
0ELVVKMTUSAMZZG - LUVA VOLK LATEX MULTIUSO AMARELA CA 10695 TAM G;2024-12-01 00:00:00;Holt;1806,45;900,0;100,7;906,45;2155,6
0ELVVKMTUSAMZZG - LUVA VOLK LATEX MULTIUSO AMARELA CA 10695 TAM G;2025-01-01 00:00:00;Holt;1821,4;2353,76;22,6;-532,36;2155,6
0ELVVKMTUSAMZZG - LUVA VOLK LATEX MULTIUSO AMARELA CA 10695 TAM G;2025-02-01 00:00:00;Holt;1833,36;1512,97;21,2;320,39;2155,6
0ELVVKMTUSAMZZG - LUVA VOLK LATEX MULTIUSO AMARELA CA 10695 TAM G;2025-03-01 00:00:00;Holt;1842,93;2759,15;33,2;-916,22;2155,6
0ELVVKMTUSAMZZG - LUVA VOLK LATEX MULTIUSO AMARELA CA 10695 TAM G;2025-04-01 00:00:00;Holt;1850,59;1727,92;7,1;122,67;2155,6
0ELVVKMTUSAMZZG - LUVA VOLK LATEX MULTIUSO AMARELA CA 10695 TAM G;2025-05-01 00:00:00;Holt;1856,71;1169,1;58,8;687,61;2155,6
0ELVVKCOCPPTZZZ - LUVA VOLK COTTON BLACK PIGMENTADA CA 36347;2024-12-01 00:00:00;LightGBM (pooled);879,67;598,46;47,0;281,21;2137,65
0ELVVKCOCPPTZZZ - LUVA VOLK COTTON BLACK PIGMENTADA CA 36347;2025-01-01 00:00:00;LightGBM (pooled);947,74;1487,5;36,3;-539,76;2137,65
0ELVVKCOCPPTZZZ - LUVA VOLK COTTON BLACK PIGMENTADA CA 36347;2025-02-01 00:00:00;LightGBM (pooled);590,68;705,0;16,2;-114,32;2137,65
0ELVVKCOCPPTZZZ - LUVA VOLK COTTON BLACK PIGMENTADA CA 36347;2025-03-01 00:00:00;LightGBM (pooled);573,95;4973,5;88,5;-4399,55;2137,65
0ELVVKCOCPPTZZZ - LUVA VOLK COTTON BLACK PIGMENTADA CA 36347;2025-05-01 00:00:00;LightGBM (pooled);447,23;356,5;25,5;90,73;2137,65
0ELVVKSNSPAZZZM - LUVA VOLK SENSI SOFT NITRILICA DESCARTAVEL AZUL CA 35633 TAM  M;2024-12-01 00:00:00;Holt;3043,88;17610,67;82,7;-14566,79;2432,48
0ELVVKSNSPAZZZM - LUVA VOLK SENSI SOFT NITRILICA DESCARTAVEL AZUL CA 35633 TAM  M;2025-01-01 00:00:00;Holt;3063,19;921,0;232,6;2142,19;2432,48
0ELVVKSNSPAZZZM - LUVA VOLK SENSI SOFT NITRILICA DESCARTAVEL AZUL CA 35633 TAM  M;2025-02-01 00:00:00;Holt;3080,92;5047,95;39,0;-1967,03;2432,48
0ELVVKSNSPAZZZM - LUVA VOLK SENSI SOFT NITRILICA DESCARTAVEL AZUL CA 35633 TAM  M;2025-03-01 00:00:00;Holt;3097,19;4372,02;29,2;-1274,83;2432,48
0ELVVKSNSPAZZZM - LUVA VOLK SENSI SOFT NITRILICA DESCARTAVEL AZUL CA 35633 TAM  M;2025-04-01 00:00:00;Holt;3112,13;5117,84;39,2;-2005,71;2432,48
0ELVVKSNSPAZZZM - LUVA VOLK SENSI SOFT NITRILICA DESCARTAVEL AZUL CA 35633 TAM  M;2025-05-01 00:00:00;Holt;3125,84;3020,7;3,5;105,14;2432,48
0EALATTYFEAM707 - TALABARTE ATHENAS ELASTICO 1,35M AT YFE ABS 707;2024-12-01 00:00:00;LightGBM (pooled);2226,22;918,61;142,3;1307,61;2129,36
0EALATTYFEAM707 - TALABARTE ATHENAS ELASTICO 1,35M AT YFE ABS 707;2025-01-01 00:00:00;LightGBM (pooled);2906,37;1250,69;132,4;1655,68;2129,36
0EALATTYFEAM707 - TALABARTE ATHENAS ELASTICO 1,35M AT YFE ABS 707;2025-02-01 00:00:00;LightGBM (pooled);3982,7;3683,0;8,1;299,7;2129,36
0EALATTYFEAM707 - TALABARTE ATHENAS ELASTICO 1,35M AT YFE ABS 707;2025-03-01 00:00:00;LightGBM (pooled);3314,48;6495,74;49,0;-3181,26;2129,36
0EALATTYFEAM707 - TALABARTE ATHENAS ELASTICO 1,35M AT YFE ABS 707;2025-04-01 00:00:00;LightGBM (pooled);3801,38;1907,01;99,3;1894,37;2129,36
0EALATTYFEAM707 - TALABARTE ATHENAS ELASTICO 1,35M AT YFE ABS 707;2025-05-01 00:00:00;LightGBM (pooled);3599,16;10131,91;64,5;-6532,75;2129,36
0EPRALPFF2AZRAL - RESPIRADOR PFF2 S/ VALVULA  ALLIANCE CA 39.235;2024-12-01 00:00:00;LightGBM (pooled);1137,09;1209,4;6,0;-72,31;2038,23
0EPRALPFF2AZRAL - RESPIRADOR PFF2 S/ VALVULA  ALLIANCE CA 39.235;2025-01-01 00:00:00;LightGBM (pooled);1005,57;1024,96;1,9;-19,39;2038,23
0EPRALPFF2AZRAL - RESPIRADOR PFF2 S/ VALVULA  ALLIANCE CA 39.235;2025-02-01 00:00:00;LightGBM (pooled);815,85;1938,42;57,9;-1122,57;2038,23
0EPRALPFF2AZRAL - RESPIRADOR PFF2 S/ VALVULA  ALLIANCE CA 39.235;2025-03-01 00:00:00;LightGBM (pooled);803,2;535,0;50,1;268,2;2038,23
0EPRALPFF2AZRAL - RESPIRADOR PFF2 S/ VALVULA  ALLIANCE CA 39.235;2025-04-01 00:00:00;LightGBM (pooled);778,96;155,52;400,9;623,44;2038,23
0EBTBRVULAPTZ42 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 42;2024-12-01 00:00:00;LightGBM (pooled);5396,45;1663,33;224,4;3733,12;5488,33
0EBTBRVULAPTZ42 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 42;2025-01-01 00:00:00;LightGBM (pooled);6965,66;5272,21;32,1;1693,45;5488,33
0EBTBRVULAPTZ42 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 42;2025-02-01 00:00:00;LightGBM (pooled);7514,82;7695,05;2,3;-180,23;5488,33
0EBTBRVULAPTZ42 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 42;2025-03-01 00:00:00;LightGBM (pooled);6481,23;4833,8;34,1;1647,43;5488,33
0EBTBRVULAPTZ42 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 42;2025-04-01 00:00:00;LightGBM (pooled);6102,21;8851,06;31,1;-2748,85;5488,33
0EBTBRVULAPTZ42 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 42;2025-05-01 00:00:00;LightGBM (pooled);5722,79;5397,37;6,0;325,42;5488,33
0EBTBRVULAPTZ40 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 40;2024-12-01 00:00:00;Média Móvel;5048,52;1590,75;217,4;3457,77;5000,58
0EBTBRVULAPTZ40 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 40;2025-01-01 00:00:00;Média Móvel;5048,52;5198,58;2,9;-150,06;5000,58
0EBTBRVULAPTZ40 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 40;2025-02-01 00:00:00;Média Móvel;5048,52;7441,44;32,2;-2392,92;5000,58
0EBTBRVULAPTZ40 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 40;2025-03-01 00:00:00;Média Móvel;5048,52;6318,77;20,1;-1270,25;5000,58
0EBTBRVULAPTZ40 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 40;2025-04-01 00:00:00;Média Móvel;5048,52;4986,39;1,2;62,13;5000,58
0EBTBRVULAPTZ40 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 40;2025-05-01 00:00:00;Média Móvel;5048,52;5830,08;13,4;-781,56;5000,58
0EBTBRVULPPTZ42 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 42;2024-12-01 00:00:00;LightGBM (pooled);3277,69;3287,33;0,3;-9,64;5279,6
0EBTBRVULPPTZ42 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 42;2025-01-01 00:00:00;LightGBM (pooled);3226,89;2364,65;36,5;862,24;5279,6
0EBTBRVULPPTZ42 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 42;2025-02-01 00:00:00;LightGBM (pooled);3345,7;5785,15;42,2;-2439,45;5279,6
0EBTBRVULPPTZ42 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 42;2025-03-01 00:00:00;LightGBM (pooled);2816,21;2288,48;23,1;527,73;5279,6
0EBTBRVULPPTZ42 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 42;2025-04-01 00:00:00;LightGBM (pooled);2540,75;4830,24;47,4;-2289,49;5279,6
0EBTBRVULPPTZ42 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 42;2025-05-01 00:00:00;LightGBM (pooled);2465,63;1415,47;74,2;1050,16;5279,6
0ELVLMMISTCZP07 - LUVA MISTA RASPA/VAQ.PUNHO 07;2024-12-01 00:00:00;Holt;836,51;1446,1;42,2;-609,59;2511,74
0ELVLMMISTCZP07 - LUVA MISTA RASPA/VAQ.PUNHO 07;2025-01-01 00:00:00;Holt;743,69;856,45;13,2;-112,76;2511,74
0ELVLMMISTCZP07 - LUVA MISTA RASPA/VAQ.PUNHO 07;2025-02-01 00:00:00;Holt;669,43;2213,92;69,8;-1544,49;2511,74
0ELVLMMISTCZP07 - LUVA MISTA RASPA/VAQ.PUNHO 07;2025-03-01 00:00:00;Holt;610,02;2324,35;73,8;-1714,33;2511,74
0ELVLMMISTCZP07 - LUVA MISTA RASPA/VAQ.PUNHO 07;2025-05-01 00:00:00;Holt;562,49;150,64;273,4;411,85;2511,74
0EBTMA7B9PPTE44 - BOTA BICO PLASTICO ELASTICO ELETRICISTA PRETA TAM. 44  CA 35.841 70B19-E-BP;2025-02-01 00:00:00;LightGBM (pooled);1492,92;1120,0;33,3;372,92;3484,93
0EBTMA7B9PPTE44 - BOTA BICO PLASTICO ELASTICO ELETRICISTA PRETA TAM. 44  CA 35.841 70B19-E-BP;2025-04-01 00:00:00;LightGBM (pooled);1530,59;6270,0;75,6;-4739,41;3484,93
1EUFVBCMLSCZZZP - CAMISA BRIM CINZA MANGA LONGA S/REF POLIMIX P;2025-01-01 00:00:00;Holt;641,13;1150,4;44,3;-509,27;1827,92
1EUFVBCMLSCZZZP - CAMISA BRIM CINZA MANGA LONGA S/REF POLIMIX P;2025-02-01 00:00:00;Holt;512,5;402,64;27,3;109,86;1827,92
1EUFVBCMLSCZZZP - CAMISA BRIM CINZA MANGA LONGA S/REF POLIMIX P;2025-03-01 00:00:00;Holt;409,6;575,2;28,8;-165,6;1827,92
1EUFVBCMLSCZZZP - CAMISA BRIM CINZA MANGA LONGA S/REF POLIMIX P;2025-04-01 00:00:00;Holt;327,28;1035,36;68,4;-708,08;1827,92
0EIMBCCCFOAMZZG - CAPA DE CHUVA PVC AMARELA TAM G;2024-12-01 00:00:00;ARIMA;1664,48;9973,1;83,3;-8308,62;1725,54
0EIMBCCCFOAMZZG - CAPA DE CHUVA PVC AMARELA TAM G;2025-01-01 00:00:00;ARIMA;1679,63;1944,7;13,6;-265,07;1725,54
0EIMBCCCFOAMZZG - CAPA DE CHUVA PVC AMARELA TAM G;2025-02-01 00:00:00;ARIMA;1683,76;1030,17;63,4;653,59;1725,54
0EIMBCCCFOAMZZG - CAPA DE CHUVA PVC AMARELA TAM G;2025-03-01 00:00:00;ARIMA;1684,89;1322,19;27,4;362,7;1725,54
0EIMBCCCFOAMZZG - CAPA DE CHUVA PVC AMARELA TAM G;2025-04-01 00:00:00;ARIMA;1685,2;1123,27;50,0;561,93;1725,54
0EIMBCCCFOAMZZG - CAPA DE CHUVA PVC AMARELA TAM G;2025-05-01 00:00:00;ARIMA;1685,28;2225,2;24,3;-539,92;1725,54
0EPRVKFBL4ZZGVO - FILTRO 214 ABEK1 VO/GA/INORG/AMONIA (4000/5600/5700) BLS;2024-12-01 00:00:00;ARIMA;1540,26;607,92;153,4;932,34;1914,13
0EPRVKFBL4ZZGVO - FILTRO 214 ABEK1 VO/GA/INORG/AMONIA (4000/5600/5700) BLS;2025-01-01 00:00:00;ARIMA;2347,25;142,25;1550,1;2205,0;1914,13
0EPRVKFBL4ZZGVO - FILTRO 214 ABEK1 VO/GA/INORG/AMONIA (4000/5600/5700) BLS;2025-02-01 00:00:00;ARIMA;1922,98;781,2;146,2;1141,78;1914,13
0EPRVKFBL4ZZGVO - FILTRO 214 ABEK1 VO/GA/INORG/AMONIA (4000/5600/5700) BLS;2025-03-01 00:00:00;ARIMA;2146,03;445,32;381,9;1700,71;1914,13
0EPRVKFBL4ZZGVO - FILTRO 214 ABEK1 VO/GA/INORG/AMONIA (4000/5600/5700) BLS;2025-04-01 00:00:00;ARIMA;2028,76;172,69;1074,8;1856,07;1914,13
0EPALE1426PTARS - PROTETOR AUDITIVO LEDAN  KIT ACOPLAVEL ARS 2003 20DB CA 49.028;2024-12-01 00:00:00;LightGBM (pooled);3051,7;1330,65;129,3;1721,05;3902,97
0EPALE1426PTARS - PROTETOR AUDITIVO LEDAN  KIT ACOPLAVEL ARS 2003 20DB CA 49.028;2025-01-01 00:00:00;LightGBM (pooled);2873,91;2368,4;21,3;505,51;3902,97
0EPALE1426PTARS - PROTETOR AUDITIVO LEDAN  KIT ACOPLAVEL ARS 2003 20DB CA 49.028;2025-02-01 00:00:00;LightGBM (pooled);3283,59;1680,8;95,4;1602,79;3902,97
0EPALE1426PTARS - PROTETOR AUDITIVO LEDAN  KIT ACOPLAVEL ARS 2003 20DB CA 49.028;2025-03-01 00:00:00;LightGBM (pooled);2605,54;3997,2;34,8;-1391,66;3902,97
0EPALE1426PTARS - PROTETOR AUDITIVO LEDAN  KIT ACOPLAVEL ARS 2003 20DB CA 49.028;2025-04-01 00:00:00;LightGBM (pooled);2605,54;4329,64;39,8;-1724,1;3902,97
0EBTBRVULAPTZ41 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 41;2024-12-01 00:00:00;LightGBM (pooled);3821,76;1390,44;174,9;2431,32;4762,47
0EBTBRVULAPTZ41 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 41;2025-01-01 00:00:00;LightGBM (pooled);4968,44;2115,13;134,9;2853,31;4762,47
0EBTBRVULAPTZ41 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 41;2025-02-01 00:00:00;LightGBM (pooled);5803,12;8919,65;34,9;-3116,53;4762,47
0EBTBRVULAPTZ41 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 41;2025-03-01 00:00:00;LightGBM (pooled);4559,31;3936,72;15,8;622,59;4762,47
0EBTBRVULAPTZ41 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 41;2025-04-01 00:00:00;LightGBM (pooled);4222,16;8930,16;52,7;-4708,0;4762,47
0EBTBRVULAPTZ41 - BOTA COURO BA ELASTICO PRETA BRACOL 4098USES2400US CA 28511 TAM 41;2025-05-01 00:00:00;LightGBM (pooled);4225,01;4712,21;10,3;-487,2;4762,47
1EUFBUCSMCBRMZM - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.M;2024-12-01 00:00:00;Holt;2068,54;3019,38;31,5;-950,84;1677,34
1EUFBUCSMCBRMZM - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.M;2025-01-01 00:00:00;Holt;2073,27;1741,95;19,0;331,32;1677,34
1EUFBUCSMCBRMZM - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.M;2025-02-01 00:00:00;Holt;2077,53;2787,12;25,5;-709,59;1677,34
1EUFBUCSMCBRMZM - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.M;2025-03-01 00:00:00;Holt;2081,38;3483,9;40,3;-1402,52;1677,34
1EUFBUCSMCBRMZM - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.M;2025-04-01 00:00:00;Holt;2084,85;3738,2;44,2;-1653,35;1677,34
1EUFBUCSMCBRMZM - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.M;2025-05-01 00:00:00;Holt;2087,98;1045,17;99,8;1042,81;1677,34
0ECAUMABCSCZSJU - CAPACETE CLASSE A+B ULTRAMASTER S/JUGULAR CINZA;2024-12-01 00:00:00;LightGBM (pooled);1815,98;858,0;111,7;957,98;1687,5
0ECAUMABCSCZSJU - CAPACETE CLASSE A+B ULTRAMASTER S/JUGULAR CINZA;2025-01-01 00:00:00;LightGBM (pooled);1747,91;1050,16;66,4;697,75;1687,5
0ECAUMABCSCZSJU - CAPACETE CLASSE A+B ULTRAMASTER S/JUGULAR CINZA;2025-02-01 00:00:00;LightGBM (pooled);1711,04;448,5;281,5;1262,54;1687,5
0ECAUMABCSCZSJU - CAPACETE CLASSE A+B ULTRAMASTER S/JUGULAR CINZA;2025-03-01 00:00:00;LightGBM (pooled);1850,83;1877,93;1,4;-27,1;1687,5
0ECAUMABCSCZSJU - CAPACETE CLASSE A+B ULTRAMASTER S/JUGULAR CINZA;2025-04-01 00:00:00;LightGBM (pooled);1850,83;1843,14;0,4;7,69;1687,5
0ECAUMABCSCZSJU - CAPACETE CLASSE A+B ULTRAMASTER S/JUGULAR CINZA;2025-05-01 00:00:00;LightGBM (pooled);1986,82;546,0;263,9;1440,82;1687,5
0EUFVBPOLOBRMGG - CAMISA POLO POLIMIX BRANCA MASCULINA TAM GG;2024-12-01 00:00:00;SARIMAX;1118,43;1269,0;11,9;-150,57;1580,68
0EUFVBPOLOBRMGG - CAMISA POLO POLIMIX BRANCA MASCULINA TAM GG;2025-01-01 00:00:00;SARIMAX;1495,15;1504,0;0,6;-8,85;1580,68
0EUFVBPOLOBRMGG - CAMISA POLO POLIMIX BRANCA MASCULINA TAM GG;2025-02-01 00:00:00;SARIMAX;1229,28;3102,0;60,4;-1872,72;1580,68
0EUFVBPOLOBRMGG - CAMISA POLO POLIMIX BRANCA MASCULINA TAM GG;2025-03-01 00:00:00;SARIMAX;1523,69;1784,59;14,6;-260,9;1580,68
0EUFVBPOLOBRMGG - CAMISA POLO POLIMIX BRANCA MASCULINA TAM GG;2025-04-01 00:00:00;SARIMAX;1792,66;1975,1;9,2;-182,44;1580,68
0EUFVBPOLOBRMGG - CAMISA POLO POLIMIX BRANCA MASCULINA TAM GG;2025-05-01 00:00:00;SARIMAX;2815,48;1175,0;139,6;1640,48;1580,68
1EUFBUCSMCBRMZG - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.G;2024-12-01 00:00:00;Holt;2811,22;1393,56;101,7;1417,66;1562,88
1EUFBUCSMCBRMZG - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.G;2025-01-01 00:00:00;Holt;2870,81;2090,34;37,3;780,47;1562,88
1EUFBUCSMCBRMZG - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.G;2025-02-01 00:00:00;Holt;2918,47;2090,34;39,6;828,13;1562,88
1EUFBUCSMCBRMZG - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.G;2025-03-01 00:00:00;Holt;2956,61;3019,38;2,1;-62,77;1562,88
1EUFBUCSMCBRMZG - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.G;2025-04-01 00:00:00;Holt;2987,12;812,91;267,5;2174,21;1562,88
1EUFBUCSMCBRMZG - CAMISA SOCIAL BRANCA MASCULINA MANGA CURTA POLIMIX TAM.G;2025-05-01 00:00:00;Holt;3011,52;1762,12;70,9;1249,4;1562,88
0EPVVKV200INZZZ - OCULOS VOLK VISION ANTIRRISCO 200 CA 42717 INCOLOR;2024-12-01 00:00:00;Holt;1388,38;2371,64;41,5;-983,26;1552,57
0EPVVKV200INZZZ - OCULOS VOLK VISION ANTIRRISCO 200 CA 42717 INCOLOR;2025-01-01 00:00:00;Holt;1349,1;2074,22;35,0;-725,12;1552,57
0EPVVKV200INZZZ - OCULOS VOLK VISION ANTIRRISCO 200 CA 42717 INCOLOR;2025-02-01 00:00:00;Holt;1317,67;1718,15;23,3;-400,48;1552,57
0EPVVKV200INZZZ - OCULOS VOLK VISION ANTIRRISCO 200 CA 42717 INCOLOR;2025-03-01 00:00:00;Holt;1292,53;1550,83;16,7;-258,3;1552,57
0EPVVKV200INZZZ - OCULOS VOLK VISION ANTIRRISCO 200 CA 42717 INCOLOR;2025-04-01 00:00:00;Holt;1272,42;3874,57;67,2;-2602,15;1552,57
0EPVVKV200INZZZ - OCULOS VOLK VISION ANTIRRISCO 200 CA 42717 INCOLOR;2025-05-01 00:00:00;Holt;1256,33;1037,07;21,1;219,26;1552,57
1EUFVBCMCCCZZZP - CAMISA BRIM CINZA MANGA CURTA C/REF POLIMIX  P;2024-12-01 00:00:00;Holt;2160,89;674,04;220,6;1486,85;1524,97
1EUFVBCMCCCZZZP - CAMISA BRIM CINZA MANGA CURTA C/REF POLIMIX  P;2025-01-01 00:00:00;Holt;2174,97;1011,06;115,1;1163,91;1524,97
1EUFVBCMCCCZZZP - CAMISA BRIM CINZA MANGA CURTA C/REF POLIMIX  P;2025-02-01 00:00:00;Holt;2186,23;1009,58;116,5;1176,65;1524,97
1EUFVBCMCCCZZZP - CAMISA BRIM CINZA MANGA CURTA C/REF POLIMIX  P;2025-03-01 00:00:00;Holt;2195,24;3426,37;35,9;-1231,13;1524,97
1EUFVBCMCCCZZZP - CAMISA BRIM CINZA MANGA CURTA C/REF POLIMIX  P;2025-04-01 00:00:00;Holt;2202,45;561,7;292,1;1640,75;1524,97
1EUFVBCMCCCZZZP - CAMISA BRIM CINZA MANGA CURTA C/REF POLIMIX  P;2025-05-01 00:00:00;Holt;2208,22;771,17;186,3;1437,05;1524,97
0EBTBRVULPPTZ40 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 40;2024-12-01 00:00:00;LightGBM (pooled);2801,43;2497,86;12,2;303,57;4420,17
0EBTBRVULPPTZ40 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 40;2025-01-01 00:00:00;LightGBM (pooled);2869,57;2006,18;43,0;863,39;4420,17
0EBTBRVULPPTZ40 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 40;2025-02-01 00:00:00;LightGBM (pooled);2695,66;4940,74;45,4;-2245,08;4420,17
0EBTBRVULPPTZ40 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 40;2025-03-01 00:00:00;LightGBM (pooled);2163,45;1565,25;38,2;598,2;4420,17
0EBTBRVULPPTZ40 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 40;2025-04-01 00:00:00;LightGBM (pooled);2028,49;4014,27;49,5;-1985,78;4420,17
0EBTBRVULPPTZ40 - BOTA COURO BP ELASTICO PRETA BRACOL 4098USES4600US CA 48413 TAM 40;2025-05-01 00:00:00;LightGBM (pooled);1686,81;1664,24;1,4;22,57;4420,17
0ECA3MH700BRCCA - CAPACETE 3M H700 CATRACA BRANCO;2024-12-01 00:00:00;LightGBM (pooled);1468,64;2128,2;31,0;-659,56;1550,23
0ECA3MH700BRCCA - CAPACETE 3M H700 CATRACA BRANCO;2025-01-01 00:00:00;LightGBM (pooled);1855,46;2306,37;19,6;-450,91;1550,23
0ECA3MH700BRCCA - CAPACETE 3M H700 CATRACA BRANCO;2025-02-01 00:00:00;LightGBM (pooled);2692,08;3386,77;20,5;-694,69;1550,23
0ECA3MH700BRCCA - CAPACETE 3M H700 CATRACA BRANCO;2025-03-01 00:00:00;LightGBM (pooled);2617,49;1581,34;65,5;1036,15;1550,23
0ECA3MH700BRCCA - CAPACETE 3M H700 CATRACA BRANCO;2025-04-01 00:00:00;LightGBM (pooled);2983,39;837,18;256,4;2146,21;1550,23
0ECA3MH700BRCCA - CAPACETE 3M H700 CATRACA BRANCO;2025-05-01 00:00:00;LightGBM (pooled);3386,09;3318,46;2,0;67,63;1550,23
1EUFVBCBSRCZZXG - CALCA BRIM CINZA 1/2 ELASTICO S/ REFLETIVO TAM  XG;2024-12-01 00:00:00;LightGBM (pooled);1321,38;888,32;48,8;433,06;1495,04
1EUFVBCBSRCZZXG - CALCA BRIM CINZA 1/2 ELASTICO S/ REFLETIVO TAM  XG;2025-01-01 00:00:00;LightGBM (pooled);1596,38;3657,68;56,4;-2061,3;1495,04
1EUFVBCBSRCZZXG - CALCA BRIM CINZA 1/2 ELASTICO S/ REFLETIVO TAM  XG;2025-02-01 00:00:00;LightGBM (pooled);1530,79;885,0;73,0;645,79;1495,04
1EUFVBCBSRCZZXG - CALCA BRIM CINZA 1/2 ELASTICO S/ REFLETIVO TAM  XG;2025-03-01 00:00:00;LightGBM (pooled);1342,55;297,0;352,0;1045,55;1495,04
1EUFVBCBSRCZZXG - CALCA BRIM CINZA 1/2 ELASTICO S/ REFLETIVO TAM  XG;2025-04-01 00:00:00;LightGBM (pooled);1342,55;236,0;468,9;1106,55;1495,04
