Produto;Descricao;Categoria;Emissao;Quantidade;Vlr.Unitario;Vlr.Total;Custo Total;Promocao
LOJA0177;Loja 177 (Tipo a, Sortimento a);Tipo a;15/01/2015;11783,0;8,48;99897,0;64933,05;1
LOJA0177;Loja 177 (Tipo a, Sortimento a);Tipo a;15/02/2015;10852,0;8,21;89064,0;57891,6;0
LOJA0177;Loja 177 (Tipo a, Sortimento a);Tipo a;15/03/2015;12955,0;8,23;106613,0;69298,45;0
LOJA0177;Loja 177 (Tipo a, Sortimento a);Tipo a;15/04/2015;12844,0;8,39;107748,0;70036,2;0
LOJA0177;Loja 177 (Tipo a, Sortimento a);Tipo a;15/05/2015;11318,0;8,18;92636,0;60213,4;0
LOJA0177;Loja 177 (Tipo a, Sortimento a);Tipo a;15/06/2015;11579,0;8,49;98295,0;63891,75;0
LOJA0177;Loja 177 (Tipo a, Sortimento a);Tipo a;15/07/2015;12189,0;8,19;99825,0;64886,25;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/01/2013;22173,0;10,28;227963,0;148175,95;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/02/2013;19931,0;10,44;208152,0;135298,8;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/03/2013;23299,0;10,7;249227,0;161997,55;1
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/04/2013;21947,0;10,44;229099,0;148914,35;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/05/2013;22467,0;10,61;238332,0;154915,8;1
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/06/2013;21332,0;10,38;221499,0;143974,35;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/07/2013;24134,0;10,9;263116,0;171025,4;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/08/2013;23750,0;10,36;246000,0;159900,0;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/09/2013;21705,0;10,38;225219,0;146392,35;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/10/2013;22213,0;10,42;231417,0;150421,05;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/11/2013;23546,0;10,86;255770,0;166250,5;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/12/2013;25528,0;11,81;301404,0;195912,6;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/01/2014;23208,0;10,62;246372,0;160141,8;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/02/2014;21545,0;10,74;231345,0;150374,25;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/03/2014;23351,0;10,67;249258,0;162017,7;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/04/2014;23715,0;10,9;258375,0;167943,75;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/05/2014;24036,0;10,75;258429,0;167978,85;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/06/2014;23321,0;11,09;258572,0;168071,8;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/07/2014;24929,0;10,99;274071,0;178146,15;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/08/2014;23355,0;10,64;248392,0;161454,8;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/09/2014;24612,0;10,72;263839,0;171495,35;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/10/2014;23702,0;10,78;255517,0;166086,05;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/11/2014;24398,0;11,5;280486,0;182315,9;1
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/12/2014;27030,0;11,92;322243,0;209457,95;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/01/2015;24779,0;11,17;276833,0;179941,45;1
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/02/2015;21859,0;10,89;238065,0;154742,25;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/03/2015;24931,0;11,24;280182,0;182118,3;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/04/2015;22090,0;11,38;251343,0;163372,95;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/05/2015;21004,0;11,27;236614,0;153799,1;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/06/2015;22787,0;11,81;269212,0;174987,8;0
LOJA0178;Loja 178 (Tipo d, Sortimento a);Tipo d;15/07/2015;23704,0;11,55;273796,0;177967,4;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/01/2013;21232,0;7,44;157938,0;102659,7;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/02/2013;20550,0;7,54;155033,0;100771,45;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/03/2013;24352,0;7,7;187536,0;121898,4;1
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/04/2013;22478,0;7,4;166260,0;108069,0;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/05/2013;21670,0;7,43;160989,0;104642,85;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/06/2013;21789,0;7,3;158980,0;103337,0;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/07/2013;25265,0;7,6;192131,0;124885,15;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/08/2013;24058,0;7,37;177231,0;115200,15;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/09/2013;21740,0;7,2;156536,0;101748,4;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/10/2013;23930,0;7,24;173219,0;112592,35;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/11/2013;23510,0;7,53;177122,0;115129,3;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/12/2013;28571,0;8,09;231218,0;150291,7;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/01/2014;24011,0;7,42;178214,0;115839,1;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/02/2014;22949,0;7,53;172802,0;112321,3;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/03/2014;25384,0;7,5;190489,0;123817,85;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/04/2014;24268,0;7,67;186256,0;121066,4;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/05/2014;23773,0;7,55;179602,0;116741,3;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/06/2014;22597,0;7,94;179452,0;116643,8;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/07/2014;24567,0;7,68;188773,0;122702,45;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/08/2014;24853,0;7,55;187757,0;122042,05;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/09/2014;25103,0;7,42;186311,0;121102,15;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/10/2014;24652,0;7,43;183162,0;119055,3;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/11/2014;25174,0;7,93;199515,0;129684,75;1
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/12/2014;28222,0;8,27;233453,0;151744,45;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/01/2015;24132,0;7,72;186255,0;121065,75;1
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/02/2015;23038,0;7,57;174500,0;113425,0;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/03/2015;25177,0;7,83;197103,0;128116,95;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/04/2015;24643,0;7,83;192973,0;125432,45;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/05/2015;23399,0;7,75;181297,0;117843,05;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/06/2015;24849,0;7,96;197844,0;128598,6;0
LOJA0179;Loja 179 (Tipo a, Sortimento c);Tipo a;15/07/2015;24657,0;7,83;193068,0;125494,2;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/01/2013;20204,0;8,17;164982,0;107238,3;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/02/2013;19790,0;8,43;166753,0;108389,45;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/03/2013;22109,0;8,56;189269,0;123024,85;1
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/04/2013;21413,0;8,35;178743,0;116182,95;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/05/2013;21618,0;8,47;183126,0;119031,9;1
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/06/2013;20743,0;8,46;175429,0;114028,85;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/07/2013;22238,0;8,51;189200,0;122980,0;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/08/2013;23230,0;8,32;193192,0;125574,8;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/09/2013;20649,0;8,15;168254,0;109365,1;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/10/2013;21594,0;8,13;175565,0;114117,25;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/11/2013;21872,0;8,26;180590,0;117383,5;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/12/2013;23046,0;8,85;203979,0;132586,35;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/01/2014;20363,0;8,4;171103,0;111216,95;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/02/2014;20306,0;8,33;169054,0;109885,1;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/03/2014;22044,0;8,52;187838,0;122094,7;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/04/2014;22095,0;8,65;191044,0;124178,6;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/05/2014;21778,0;8,49;184839,0;120145,35;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/06/2014;21744,0;8,65;188068,0;122244,2;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/07/2014;21254,0;8,68;184518,0;119936,7;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/08/2014;20647,0;8,21;169428,0;110128,2;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/09/2014;21409,0;8,32;178097,0;115763,05;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/10/2014;21324,0;8,4;179152,0;116448,8;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/11/2014;21402,0;8,62;184517,0;119936,05;1
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/12/2014;22336,0;9,17;204906,0;133188,9;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/01/2015;20718,0;8,76;181572,0;118021,8;1
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/02/2015;19454,0;8,57;166763,0;108395,95;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/03/2015;21234,0;8,78;186515,0;121234,75;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/04/2015;21320,0;8,98;191357,0;124382,05;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/05/2015;19901,0;9,01;179327,0;116562,55;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/06/2015;21413,0;9,01;192831,0;125340,15;0
LOJA0180;Loja 180 (Tipo d, Sortimento a);Tipo d;15/07/2015;21851,0;9,18;200517,0;130336,05;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/01/2013;16392,0;8,91;146066,0;94942,9;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/02/2013;14952,0;9,1;136011,0;88407,15;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/03/2013;17625,0;9,64;169895,0;110431,75;1
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/04/2013;17162,0;9,18;157463,0;102350,95;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/05/2013;16381,0;9,36;153338,0;99669,7;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/06/2013;16339,0;9,06;148044,0;96228,6;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/07/2013;19089,0;9,22;175961,0;114374,65;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/08/2013;17290,0;9,61;166091,0;107959,15;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/09/2013;16214,0;9,17;148732,0;96675,8;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/10/2013;17043,0;9,22;157102,0;102116,3;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/11/2013;16677,0;9,59;159996,0;103997,4;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/12/2013;19496,0;10,35;201689,0;131097,85;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/01/2014;16884,0;9,48;160107,0;104069,55;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/02/2014;16100,0;9,53;153476,0;99759,4;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/03/2014;17043,0;9,61;163792,0;106464,8;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/04/2014;16766,0;9,63;161441,0;104936,65;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/05/2014;16819,0;9,58;161120,0;104728,0;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/06/2014;16504,0;10,0;165003,0;107251,95;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/01/2015;15996,0;9,8;156786,0;101910,9;1
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/02/2015;14460,0;9,45;136711,0;88862,15;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/03/2015;17110,0;9,74;166629,0;108308,85;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/04/2015;15853,0;9,78;155034,0;100772,1;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/05/2015;14912,0;9,69;144484,0;93914,6;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/06/2015;16472,0;9,99;164589,0;106982,85;0
LOJA0181;Loja 181 (Tipo a, Sortimento a);Tipo a;15/07/2015;17077,0;9,77;166861,0;108459,65;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/01/2013;8652,0;12,14;105030,0;68269,5;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/02/2013;8784,0;12,25;107567,0;69918,55;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/03/2013;10485,0;12,65;132605,0;86193,25;1
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/04/2013;9241,0;12,17;112485,0;73115,25;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/05/2013;9282,0;12,54;116389,0;75652,85;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/06/2013;9153,0;12,23;111907,0;72739,55;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/07/2013;10132,0;12,66;128266,0;83372,9;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/08/2013;10424,0;12,15;126644,0;82318,6;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/09/2013;9404,0;12,28;115468,0;75054,2;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/10/2013;9554,0;12,06;115234,0;74902,1;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/11/2013;10399,0;12,75;132570,0;86170,5;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/12/2013;12026,0;13,22;158938,0;103309,7;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/01/2014;10117,0;12,26;123988,0;80592,2;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/02/2014;10206,0;12,49;127472,0;82856,8;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/03/2014;10577,0;12,51;132333,0;86016,45;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/04/2014;10831,0;12,31;133337,0;86669,05;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/05/2014;11297,0;12,69;143368,0;93189,2;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/06/2014;10520,0;12,5;131503,0;85476,95;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/07/2014;11477,0;12,55;143991,0;93594,15;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/08/2014;11139,0;12,65;140916,0;91595,4;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/09/2014;11444,0;12,24;140097,0;91063,05;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/10/2014;11508,0;12,38;142524,0;92640,6;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/11/2014;11227,0;13,35;149887,0;97426,55;1
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/12/2014;12302,0;13,77;169354,0;110080,1;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/01/2015;11039,0;13,02;143726,0;93421,9;1
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/02/2015;10116,0;12,79;129405,0;84113,25;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/03/2015;11343,0;13,43;152384,0;99049,6;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/04/2015;10799,0;13,26;143233,0;93101,45;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/05/2015;10370,0;13,04;135252,0;87913,8;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/06/2015;10941,0;13,28;145286,0;94435,9;0
LOJA0182;Loja 182 (Tipo d, Sortimento c);Tipo d;15/07/2015;11508,0;13,19;151776,0;98654,4;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/01/2013;13091,0;7,91;103563,0;67315,95;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/02/2013;12485,0;7,82;97662,0;63480,3;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/03/2013;14928,0;7,78;116105,0;75468,25;1
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/04/2013;14207,0;7,63;108464,0;70501,6;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/05/2013;14543,0;7,6;110537,0;71849,05;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/06/2013;14511,0;7,5;108786,0;70710,9;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/07/2013;17181,0;7,66;131680,0;85592,0;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/08/2013;16424,0;7,54;123890,0;80528,5;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/09/2013;16281,0;7,37;120067,0;78043,55;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/10/2013;16573,0;7,56;125371,0;81491,15;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/11/2013;13653,0;8,26;112730,0;73274,5;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/12/2013;15313,0;8,32;127472,0;82856,8;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/01/2014;13063,0;8,24;107605,0;69943,25;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/02/2014;13295,0;7,89;104942,0;68212,3;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/03/2014;15509,0;7,78;120700,0;78455,0;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/04/2014;15336,0;7,83;120039,0;78025,35;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/05/2014;15834,0;7,8;123454,0;80245,1;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/06/2014;15024,0;7,98;119926,0;77951,9;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/01/2015;13088,0;8,49;111087,0;72206,55;1
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/02/2015;12619,0;8,05;101642,0;66067,3;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/03/2015;15262,0;7,93;121003,0;78651,95;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/04/2015;15238,0;8,0;121900,0;79235,0;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/05/2015;14930,0;8,45;126164,0;82006,6;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/06/2015;11383,0;12,02;136880,0;88972,0;0
LOJA0183;Loja 183 (Tipo a, Sortimento a);Tipo a;15/07/2015;17462,0;8,26;144167,0;93708,55;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/01/2013;14344,0;10,92;156673,0;101837,45;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/02/2013;13752,0;10,98;150961,0;98124,65;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/03/2013;15993,0;10,89;174115,0;113174,75;1
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/04/2013;15158,0;10,55;159972,0;103981,8;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/05/2013;14662,0;11,06;162159,0;105403,35;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/06/2013;14726,0;10,89;160304,0;104197,6;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/07/2013;16603,0;11,54;191531,0;124495,15;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/08/2013;15380,0;11,0;169115,0;109924,75;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/09/2013;15030,0;10,55;158576,0;103074,4;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/10/2013;15069,0;10,47;157732,0;102525,8;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/11/2013;14554,0;10,67;155306,0;100948,9;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/12/2013;16130,0;11,53;185902,0;120836,3;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/01/2014;15197,0;10,56;160530,0;104344,5;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/02/2014;14395,0;10,86;156272,0;101576,8;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/03/2014;15233,0;10,79;164294,0;106791,1;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/04/2014;15216,0;11,02;167682,0;108993,3;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/05/2014;14941,0;11,06;165237,0;107404,05;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/06/2014;13865,0;11,31;156763,0;101895,95;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/07/2014;14812,0;11,3;167346,0;108774,9;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/08/2014;14656,0;11,02;161571,0;105021,15;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/09/2014;14994,0;10,75;161250,0;104812,5;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/10/2014;14998,0;10,65;159677,0;103790,05;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/11/2014;14602,0;11,36;165825,0;107786,25;1
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/12/2014;16051,0;11,87;190557,0;123862,05;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/01/2015;14961,0;11,33;169452,0;110143,8;1
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/02/2015;13753,0;10,93;150359,0;97733,35;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/03/2015;15241,0;11,21;170893,0;111080,45;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/04/2015;14630,0;11,27;164818,0;107131,7;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/05/2015;14386,0;11,25;161803,0;105171,95;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/06/2015;14887,0;11,8;175689,0;114197,85;0
LOJA0184;Loja 184 (Tipo d, Sortimento c);Tipo d;15/07/2015;14615,0;11,73;171405,0;111413,25;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/01/2013;13281,0;12,67;168294,0;109391,1;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/02/2013;12237,0;12,71;155477,0;101060,05;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/03/2013;14397,0;13,07;188116,0;122275,4;1
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/04/2013;13328,0;12,77;170189,0;110622,85;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/05/2013;13452,0;13,05;175542,0;114102,3;1
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/06/2013;12937,0;12,8;165532,0;107595,8;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/07/2013;13712,0;13,17;180571,0;117371,15;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/08/2013;14533,0;12,57;182646,0;118719,9;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/09/2013;12430,0;12,64;157095,0;102111,75;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/10/2013;13406,0;12,3;164888,0;107177,2;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/11/2013;13626,0;13,06;177963,0;115675,95;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/12/2013;15297,0;13,67;209170,0;135960,5;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/01/2014;13474,0;12,82;172758,0;112292,7;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/02/2014;12342,0;12,77;157591,0;102434,15;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/03/2014;13497,0;13,0;175503,0;114076,95;0
LOJA0185;Loja 185 (Tipo d, Sortimento c);Tipo d;15/04/2014;13969,0;13,16;183816,0;119480,4;0
