Produto;Filial;DataEvento;MesHorizonte;QtdComprar;ValorCompra;Urgencia;Classe;Fornecedor;CicloDias;FrequenciaAno
PC000295;Loja Norte;02/01/2027;5;9,0;3133,19;🟡 Planejado;A;Fornecedor Alfa;28,0;13,2
PC000295;Loja Norte;18/01/2027;6;8,0;2891,94;🟡 Planejado;A;Fornecedor Alfa;29,0;12,8
PC000295;Loja Norte;02/02/2027;6;8,0;2849,11;🟡 Planejado;A;Fornecedor Alfa;29,0;12,8
PC000896;Loja Norte;26/10/2026;3;9,0;3022,31;🟡 Planejado;A;Fornecedor Beta;26,0;14,1
PC000896;Loja Norte;10/11/2026;4;9,0;2922,2;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000896;Loja Norte;25/11/2026;4;9,0;2901,02;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000896;Loja Norte;10/12/2026;5;9,0;2922,19;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000896;Loja Norte;26/12/2026;5;9,0;3105,01;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000896;Loja Norte;10/01/2027;6;9,0;2922,54;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000896;Loja Norte;26/01/2027;6;9,0;3110,63;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000802;Loja Norte;07/10/2026;2;7,0;2479,86;🟡 Planejado;A;Fornecedor Gamma;32,0;11,3
PC000802;Loja Norte;15/10/2026;3;10,0;3308,73;🟡 Planejado;A;Fornecedor Gamma;24,0;15,5
PC000802;Loja Norte;31/10/2026;3;10,0;3407,47;🟡 Planejado;A;Fornecedor Gamma;24,0;15,5
PC000802;Loja Norte;14/11/2026;4;11,0;3717,0;🟡 Planejado;A;Fornecedor Gamma;21,0;17,0
PC000802;Loja Norte;29/11/2026;4;10,0;3500,95;🟡 Planejado;A;Fornecedor Gamma;21,0;17,0
PC000802;Loja Norte;23/12/2026;5;8,0;2675,62;🟡 Planejado;A;Fornecedor Gamma;30,0;12,3
PC000802;Loja Norte;07/01/2027;5;8,0;2525,65;🟡 Planejado;A;Fornecedor Gamma;30,0;12,3
PC000802;Loja Norte;24/01/2027;6;7,0;2497,44;🟡 Planejado;A;Fornecedor Gamma;31,0;11,7
PC000007;Loja Norte;11/08/2026;1;9,0;2687,22;🚨 Urgente (até 7 dias);A;Fornecedor Delta;28,0;13,0
PC000007;Loja Norte;27/08/2026;1;9,0;2683,43;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;28,0;13,0
PC000007;Loja Norte;11/09/2026;2;9,0;2721,82;🟡 Planejado;A;Fornecedor Delta;27,0;13,5
PC000007;Loja Norte;26/09/2026;2;8,0;2612,32;🟡 Planejado;A;Fornecedor Delta;27,0;13,5
PC000007;Loja Norte;10/10/2026;3;12,0;3845,28;🟡 Planejado;A;Fornecedor Delta;21,0;17,0
PC000007;Loja Norte;26/10/2026;3;11,0;3512,73;🟡 Planejado;A;Fornecedor Delta;21,0;17,0
PC000007;Loja Norte;09/11/2026;4;14,0;4354,38;🟡 Planejado;A;Fornecedor Delta;18,0;20,2
PC000007;Loja Norte;24/11/2026;4;12,0;3912,9;🟡 Planejado;A;Fornecedor Delta;18,0;20,2
PC000007;Loja Norte;15/12/2026;5;10,0;3005,72;🟡 Planejado;A;Fornecedor Delta;24,0;15,0
PC000007;Loja Norte;31/12/2026;5;10,0;3104,64;🟡 Planejado;A;Fornecedor Delta;24,0;15,0
PC000007;Loja Norte;18/01/2027;6;9,0;2778,96;🟡 Planejado;A;Fornecedor Delta;27,0;13,7
PC000007;Loja Norte;02/02/2027;6;8,0;2649,47;🟡 Planejado;A;Fornecedor Delta;27,0;13,7
PC000425;Loja Norte;28/10/2026;3;7,0;2952,97;🟡 Planejado;A;Fornecedor Delta;36,0;10,3
PC000425;Loja Norte;11/11/2026;4;7,0;3211,38;🟡 Planejado;A;Fornecedor Delta;32,0;11,2
PC000425;Loja Norte;27/11/2026;4;7,0;3280,62;🟡 Planejado;A;Fornecedor Delta;32,0;11,2
PC000425;Loja Norte;19/12/2026;5;5,0;2263,55;🟡 Planejado;A;Fornecedor Delta;44,0;8,2
PC000425;Loja Norte;04/01/2027;5;5,0;2403,63;🟡 Planejado;A;Fornecedor Delta;44,0;8,2
PC000425;Loja Norte;17/01/2027;6;6,0;2451,22;🟡 Planejado;A;Fornecedor Delta;41,0;8,9
PC000425;Loja Norte;01/02/2027;6;5,0;2440,25;🟡 Planejado;A;Fornecedor Delta;41,0;8,9
PC000207;Loja Norte;04/09/2026;1;7,0;2141,2;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;33,0;11,0
PC000207;Loja Norte;19/09/2026;2;7,0;2209,83;🟡 Planejado;A;Fornecedor Delta;33,0;11,2
PC000207;Loja Norte;04/10/2026;2;7,0;2144,86;🟡 Planejado;A;Fornecedor Delta;33,0;11,2
PC000207;Loja Norte;19/10/2026;3;7,0;2189,52;🟡 Planejado;A;Fornecedor Delta;32,0;11,3
PC000207;Loja Norte;04/11/2026;3;7,0;2305,71;🟡 Planejado;A;Fornecedor Delta;32,0;11,3
PC000207;Loja Norte;19/11/2026;4;7,0;2181,27;🟡 Planejado;A;Fornecedor Delta;32,0;11,3
PC000207;Loja Norte;04/12/2026;4;7,0;2168,8;🟡 Planejado;A;Fornecedor Delta;32,0;11,3
PC000207;Loja Norte;19/12/2026;5;7,0;2177,25;🟡 Planejado;A;Fornecedor Delta;32,0;11,4
PC000207;Loja Norte;03/01/2027;5;7,0;2171,89;🟡 Planejado;A;Fornecedor Delta;32,0;11,4
PC000207;Loja Norte;18/01/2027;6;7,0;2175,52;🟡 Planejado;A;Fornecedor Delta;32,0;11,4
PC000207;Loja Norte;02/02/2027;6;7,0;2173,22;🟡 Planejado;A;Fornecedor Delta;32,0;11,4
PC000683;Loja Norte;21/10/2026;3;8,0;2397,46;🟡 Planejado;A;Fornecedor Alfa;28,0;13,2
PC000683;Loja Norte;05/11/2026;3;8,0;2372,12;🟡 Planejado;A;Fornecedor Alfa;28,0;13,2
PC000683;Loja Norte;17/11/2026;4;9,0;2738,25;🟡 Planejado;A;Fornecedor Alfa;24,0;15,0
PC000683;Loja Norte;02/12/2026;4;9,0;2695,41;🟡 Planejado;A;Fornecedor Alfa;24,0;15,0
PC000683;Loja Norte;24/12/2026;5;7,0;2095,04;🟡 Planejado;A;Fornecedor Alfa;31,0;11,6
PC000683;Loja Norte;09/01/2027;6;7,0;2116,12;🟡 Planejado;A;Fornecedor Alfa;32,0;11,3
PC000683;Loja Norte;24/01/2027;6;7,0;2036,67;🟡 Planejado;A;Fornecedor Alfa;32,0;11,3
PC000255;Loja Norte;19/10/2026;3;9,0;2743,03;🟡 Planejado;A;Fornecedor Delta;26,0;14,2
PC000255;Loja Norte;03/11/2026;3;9,0;2727,38;🟡 Planejado;A;Fornecedor Delta;26,0;14,2
PC000255;Loja Norte;14/11/2026;4;11,0;3483,97;🟡 Planejado;A;Fornecedor Delta;21,0;17,5
PC000255;Loja Norte;29/11/2026;4;11,0;3345,67;🟡 Planejado;A;Fornecedor Delta;21,0;17,5
PC000255;Loja Norte;23/12/2026;5;8,0;2436,19;🟡 Planejado;A;Fornecedor Delta;29,0;12,4
PC000255;Loja Norte;08/01/2027;6;9,0;2763,01;🟡 Planejado;A;Fornecedor Delta;28,0;13,0
PC000255;Loja Norte;23/01/2027;6;8,0;2485,35;🟡 Planejado;A;Fornecedor Delta;28,0;13,0
PC000176;Loja Norte;22/10/2026;3;14,0;3469,41;🟡 Planejado;A;Fornecedor Gamma;16,0;22,8
PC000176;Loja Norte;06/11/2026;3;14,0;3459,46;🟡 Planejado;A;Fornecedor Gamma;16,0;22,8
PC000176;Loja Norte;16/11/2026;4;18,0;4355,46;🟡 Planejado;A;Fornecedor Gamma;13,0;28,1
PC000176;Loja Norte;02/12/2026;4;18,0;4552,89;🟡 Planejado;A;Fornecedor Gamma;13,0;28,1
PC000176;Loja Norte;01/01/2027;5;11,0;2835,22;🟡 Planejado;A;Fornecedor Gamma;21,0;17,7
PC000176;Loja Norte;14/01/2027;6;12,0;2968,59;🟡 Planejado;A;Fornecedor Gamma;19,0;19,4
PC000176;Loja Norte;30/01/2027;6;13,0;3141,17;🟡 Planejado;A;Fornecedor Gamma;19,0;19,4
PC000043;Loja Norte;29/08/2026;1;12,0;1799,28;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;19,0;19,4
PC000043;Loja Norte;13/09/2026;2;13,0;2001,33;🟡 Planejado;A;Fornecedor Gamma;18,0;20,5
PC000043;Loja Norte;28/09/2026;2;13,0;1878,44;🟡 Planejado;A;Fornecedor Gamma;18,0;20,5
PC000043;Loja Norte;12/10/2026;3;15,0;2199,4;🟡 Planejado;A;Fornecedor Gamma;16,0;22,7
PC000043;Loja Norte;28/10/2026;3;15,0;2220,0;🟡 Planejado;A;Fornecedor Gamma;16,0;22,7
PC000043;Loja Norte;12/11/2026;4;16,0;2315,12;🟡 Planejado;A;Fornecedor Gamma;15,0;23,8
PC000043;Loja Norte;28/11/2026;4;16,0;2330,06;🟡 Planejado;A;Fornecedor Gamma;15,0;23,8
PC000043;Loja Norte;16/12/2026;5;13,0;1969,08;🟡 Planejado;A;Fornecedor Gamma;17,0;21,0
PC000043;Loja Norte;01/01/2027;5;14,0;2055,43;🟡 Planejado;A;Fornecedor Gamma;17,0;21,0
PC000043;Loja Norte;16/01/2027;6;13,0;2009,34;🟡 Planejado;A;Fornecedor Gamma;17,0;21,3
PC000043;Loja Norte;31/01/2027;6;13,0;1958,65;🟡 Planejado;A;Fornecedor Gamma;17,0;21,3
PC000016;Loja Norte;09/11/2026;4;9,0;3913,28;🟡 Planejado;A;Fornecedor Beta;26,0;14,0
PC000016;Loja Norte;25/11/2026;4;9,0;3840,34;🟡 Planejado;A;Fornecedor Beta;26,0;14,0
PC000016;Loja Norte;18/12/2026;5;6,0;2658,07;🟡 Planejado;A;Fornecedor Beta;37,0;9,8
PC000016;Loja Norte;02/01/2027;5;6,0;2526,91;🟡 Planejado;A;Fornecedor Beta;37,0;9,8
PC000016;Loja Norte;17/01/2027;6;6,0;2570,13;🟡 Planejado;A;Fornecedor Beta;37,0;9,9
PC000016;Loja Norte;02/02/2027;6;7,0;2712,66;🟡 Planejado;A;Fornecedor Beta;37,0;9,9
PC000334;Loja Norte;12/11/2026;4;4,0;1919,15;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000334;Loja Norte;28/11/2026;4;4,0;1925,45;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000334;Loja Norte;13/12/2026;5;4,0;1805,11;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000334;Loja Norte;29/12/2026;5;4,0;1925,45;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000334;Loja Norte;13/01/2027;6;4,0;1805,11;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000334;Loja Norte;29/01/2027;6;4,0;1925,45;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000059;Loja Norte;13/12/2026;5;10,0;2134,52;🟡 Planejado;A;Fornecedor Gamma;25,0;14,8
PC000059;Loja Norte;29/12/2026;5;10,0;2148,51;🟡 Planejado;A;Fornecedor Gamma;25,0;14,8
PC000059;Loja Norte;14/01/2027;6;10,0;2148,39;🟡 Planejado;A;Fornecedor Gamma;25,0;14,8
PC000059;Loja Norte;30/01/2027;6;10,0;2148,46;🟡 Planejado;A;Fornecedor Gamma;25,0;14,8
PC000860;Loja Norte;21/10/2026;3;6,0;2138,65;🟡 Planejado;A;Fornecedor Beta;35,0;10,4
PC000860;Loja Norte;06/11/2026;3;7,0;2263,22;🟡 Planejado;A;Fornecedor Beta;35,0;10,4
PC000860;Loja Norte;16/11/2026;4;8,0;2712,17;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000860;Loja Norte;02/12/2026;4;9,0;2809,6;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000860;Loja Norte;31/12/2026;5;5,0;1771,16;🟡 Planejado;A;Fornecedor Beta;44,0;8,3
PC000860;Loja Norte;15/01/2027;6;6,0;1833,44;🟡 Planejado;A;Fornecedor Beta;42,0;8,6
PC000860;Loja Norte;31/01/2027;6;6,0;1865,66;🟡 Planejado;A;Fornecedor Beta;42,0;8,6
PC000587;Loja Norte;21/08/2026;1;20,0;6255,96;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;06/09/2026;1;21,0;6501,16;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;22/09/2026;2;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;08/10/2026;2;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;24/10/2026;3;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;09/11/2026;4;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;25/11/2026;4;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;11/12/2026;5;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;27/12/2026;5;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;12/01/2027;6;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;28/01/2027;6;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000015;Loja Norte;06/11/2026;3;7,0;2290,33;🟡 Planejado;A;Fornecedor Alfa;32,0;11,4
PC000015;Loja Norte;16/11/2026;4;9,0;3020,61;🟡 Planejado;A;Fornecedor Alfa;25,0;14,5
PC000015;Loja Norte;01/12/2026;4;9,0;2852,33;🟡 Planejado;A;Fornecedor Alfa;25,0;14,5
PC000015;Loja Norte;29/12/2026;5;6,0;1926,02;🟡 Planejado;A;Fornecedor Alfa;39,0;9,4
PC000015;Loja Norte;14/01/2027;6;6,0;1777,56;🟡 Planejado;A;Fornecedor Alfa;41,0;9,0
PC000015;Loja Norte;30/01/2027;6;6,0;1890,38;🟡 Planejado;A;Fornecedor Alfa;41,0;9,0
PC000477;Loja Norte;26/01/2027;6;5,0;1815,75;🟡 Planejado;A;Fornecedor Gamma;47,0;7,7
PC000564;Loja Norte;09/09/2026;1;10,0;1348,5;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;23,0;16,0
PC000564;Loja Norte;20/09/2026;2;13,0;1632,44;🟡 Planejado;A;Fornecedor Alfa;19,0;19,2
PC000564;Loja Norte;06/10/2026;2;13,0;1632,72;🟡 Planejado;A;Fornecedor Alfa;19,0;19,2
PC000564;Loja Norte;15/10/2026;3;16,0;2092,5;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000564;Loja Norte;31/10/2026;3;17,0;2154,54;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000564;Loja Norte;14/11/2026;4;18,0;2331,44;🟡 Planejado;A;Fornecedor Alfa;13,0;27,6
PC000564;Loja Norte;30/11/2026;4;18,0;2352,86;🟡 Planejado;A;Fornecedor Alfa;13,0;27,6
PC000564;Loja Norte;24/12/2026;5;13,0;1716,14;🟡 Planejado;A;Fornecedor Alfa;18,0;20,2
PC000564;Loja Norte;09/01/2027;6;13,0;1659,18;🟡 Planejado;A;Fornecedor Alfa;18,0;19,9
PC000564;Loja Norte;25/01/2027;6;13,0;1690,69;🟡 Planejado;A;Fornecedor Alfa;18,0;19,9
PC000410;Loja Norte;08/10/2026;2;5,0;2093,21;🟡 Planejado;A;Fornecedor Beta;44,0;8,3
PC000410;Loja Norte;23/10/2026;3;5,0;2028,15;🟡 Planejado;A;Fornecedor Beta;44,0;8,3
PC000410;Loja Norte;08/11/2026;3;5,0;2149,66;🟡 Planejado;A;Fornecedor Beta;44,0;8,3
PC000410;Loja Norte;23/11/2026;4;5,0;2024,04;🟡 Planejado;A;Fornecedor Beta;44,0;8,4
PC000410;Loja Norte;08/12/2026;4;5,0;2018,22;🟡 Planejado;A;Fornecedor Beta;44,0;8,4
PC000410;Loja Norte;23/12/2026;5;5,0;2022,05;🟡 Planejado;A;Fornecedor Beta;44,0;8,4
PC000410;Loja Norte;08/01/2027;6;6,0;2155,28;🟡 Planejado;A;Fornecedor Beta;44,0;8,4
PC000410;Loja Norte;23/01/2027;6;5,0;2020,05;🟡 Planejado;A;Fornecedor Beta;44,0;8,4
PC000857;Loja Norte;02/11/2026;3;6,0;1889,26;🟡 Planejado;A;Fornecedor Alfa;43,0;8,5
PC000857;Loja Norte;11/11/2026;4;8,0;2640,61;🟡 Planejado;A;Fornecedor Alfa;31,0;11,9
PC000857;Loja Norte;26/11/2026;4;7,0;2507,61;🟡 Planejado;A;Fornecedor Alfa;31,0;11,9
PC000857;Loja Norte;24/12/2026;5;4,0;1470,53;🟡 Planejado;A;Fornecedor Alfa;53,0;6,9
PC000857;Loja Norte;08/01/2027;6;5,0;1626,27;🟡 Planejado;A;Fornecedor Alfa;50,0;7,3
PC000857;Loja Norte;23/01/2027;6;5,0;1540,84;🟡 Planejado;A;Fornecedor Alfa;50,0;7,3
PC000959;Loja Norte;10/10/2026;3;7,0;2103,35;🟡 Planejado;A;Fornecedor Alfa;31,0;11,7
PC000959;Loja Norte;25/10/2026;3;7,0;2082,84;🟡 Planejado;A;Fornecedor Alfa;31,0;11,7
PC000959;Loja Norte;09/11/2026;4;10,0;2795,7;🟡 Planejado;A;Fornecedor Alfa;27,0;13,6
PC000959;Loja Norte;25/11/2026;4;9,0;2589,62;🟡 Planejado;A;Fornecedor Alfa;27,0;13,6
PC000959;Loja Norte;18/12/2026;5;6,0;1817,08;🟡 Planejado;A;Fornecedor Alfa;38,0;9,6
PC000959;Loja Norte;03/01/2027;5;6,0;1827,42;🟡 Planejado;A;Fornecedor Alfa;38,0;9,6
PC000959;Loja Norte;17/01/2027;6;6,0;1870,07;🟡 Planejado;A;Fornecedor Alfa;36,0;10,2
PC000959;Loja Norte;02/02/2027;6;7,0;1935,85;🟡 Planejado;A;Fornecedor Alfa;36,0;10,2
PC000557;Loja Norte;27/09/2026;2;7,0;2045,36;🟡 Planejado;A;Fornecedor Gamma;32,0;11,6
PC000557;Loja Norte;13/10/2026;3;7,0;2080,93;🟡 Planejado;A;Fornecedor Gamma;32,0;11,5
PC000557;Loja Norte;29/10/2026;3;8,0;2100,11;🟡 Planejado;A;Fornecedor Gamma;32,0;11,5
PC000557;Loja Norte;14/11/2026;4;7,0;2081,47;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000557;Loja Norte;29/11/2026;4;7,0;1961,09;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000557;Loja Norte;15/12/2026;5;7,0;2082,52;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000557;Loja Norte;31/12/2026;5;8,0;2087,8;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000557;Loja Norte;16/01/2027;6;7,0;2083,04;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000557;Loja Norte;01/02/2027;6;8,0;2085,85;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000069;Loja Norte;11/08/2026;1;18,0;2920,54;🚨 Urgente (até 7 dias);A;Fornecedor Delta;19,0;19,4
PC000069;Loja Norte;26/08/2026;1;12,0;1971,15;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;19,0;19,4
PC000069;Loja Norte;11/09/2026;2;12,0;1918,39;🟡 Planejado;A;Fornecedor Delta;20,0;18,6
PC000069;Loja Norte;26/09/2026;2;11,0;1884,82;🟡 Planejado;A;Fornecedor Delta;20,0;18,6
PC000069;Loja Norte;10/10/2026;3;19,0;3193,44;🟡 Planejado;A;Fornecedor Delta;14,0;25,4
PC000069;Loja Norte;26/10/2026;3;17,0;2750,75;🟡 Planejado;A;Fornecedor Delta;14,0;25,4
PC000069;Loja Norte;09/11/2026;4;21,0;3512,51;🟡 Planejado;A;Fornecedor Delta;12,0;30,7
PC000069;Loja Norte;25/11/2026;4;20,0;3321,38;🟡 Planejado;A;Fornecedor Delta;12,0;30,7
PC000069;Loja Norte;17/12/2026;5;14,0;2267,13;🟡 Planejado;A;Fornecedor Delta;17,0;22,0
PC000069;Loja Norte;02/01/2027;5;14,0;2377,89;🟡 Planejado;A;Fornecedor Delta;17,0;22,0
PC000069;Loja Norte;18/01/2027;6;14,0;2256,12;🟡 Planejado;A;Fornecedor Delta;17,0;21,5
PC000069;Loja Norte;02/02/2027;6;13,0;2184,72;🟡 Planejado;A;Fornecedor Delta;17,0;21,5
PC000245;Loja Norte;29/11/2026;4;7,0;2360,2;🟡 Planejado;A;Fornecedor Delta;34,0;10,7
PC000245;Loja Norte;24/12/2026;5;5,0;1595,44;🟡 Planejado;A;Fornecedor Delta;50,0;7,3
PC000245;Loja Norte;12/01/2027;6;4,0;1300,34;🟡 Planejado;A;Fornecedor Delta;61,0;6,0
PC000245;Loja Norte;27/01/2027;6;4,0;1269,71;🟡 Planejado;A;Fornecedor Delta;61,0;6,0
PC000901;Loja Norte;25/09/2026;2;7,0;1849,61;🟡 Planejado;A;Fornecedor Delta;31,0;11,8
PC000901;Loja Norte;10/10/2026;3;7,0;1873,76;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;25/10/2026;3;7,0;1852,94;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;09/11/2026;4;7,0;1868,15;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;25/11/2026;4;8,0;1984,32;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;10/12/2026;5;7,0;1866,22;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;25/12/2026;5;7,0;1863,07;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;09/01/2027;6;7,0;1865,31;🟡 Planejado;A;Fornecedor Delta;31,0;12,0
PC000901;Loja Norte;25/01/2027;6;8,0;1988,39;🟡 Planejado;A;Fornecedor Delta;31,0;12,0
PC000666;Loja Norte;03/11/2026;3;5,0;1979,06;🟡 Planejado;A;Fornecedor Delta;46,0;7,9
PC000666;Loja Norte;16/11/2026;4;6,0;2143,18;🟡 Planejado;A;Fornecedor Delta;42,0;8,8
PC000666;Loja Norte;01/12/2026;4;5,0;2083,37;🟡 Planejado;A;Fornecedor Delta;42,0;8,8
PC000666;Loja Norte;20/12/2026;5;5,0;1882,54;🟡 Planejado;A;Fornecedor Delta;48,0;7,7
PC000666;Loja Norte;05/01/2027;5;5,0;1934,11;🟡 Planejado;A;Fornecedor Delta;48,0;7,7
PC000666;Loja Norte;21/01/2027;6;5,0;1815,1;🟡 Planejado;A;Fornecedor Delta;49,0;7,5
PC000666;Loja Norte;06/02/2027;6;5,0;1890,84;🟡 Planejado;A;Fornecedor Delta;49,0;7,5
PC000373;Loja Norte;05/09/2026;1;4,0;1680,9;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;55,0;6,7
PC000373;Loja Norte;20/09/2026;2;4,0;1626,5;🟡 Planejado;A;Fornecedor Delta;54,0;6,7
PC000373;Loja Norte;05/10/2026;2;4,0;1601,13;🟡 Planejado;A;Fornecedor Delta;54,0;6,7
PC000373;Loja Norte;20/10/2026;3;4,0;1614,45;🟡 Planejado;A;Fornecedor Delta;54,0;6,8
PC000373;Loja Norte;05/11/2026;3;4,0;1713,07;🟡 Planejado;A;Fornecedor Delta;54,0;6,8
PC000373;Loja Norte;20/11/2026;4;4,0;1610,55;🟡 Planejado;A;Fornecedor Delta;54,0;6,8
PC000373;Loja Norte;05/12/2026;4;4,0;1607,63;🟡 Planejado;A;Fornecedor Delta;54,0;6,8
PC000373;Loja Norte;20/12/2026;5;4,0;1609,14;🟡 Planejado;A;Fornecedor Delta;54,0;6,8
PC000373;Loja Norte;05/01/2027;5;4,0;1715,38;🟡 Planejado;A;Fornecedor Delta;54,0;6,8
PC000373;Loja Norte;20/01/2027;6;4,0;1608,69;🟡 Planejado;A;Fornecedor Delta;54,0;6,8
PC000373;Loja Norte;05/02/2027;6;4,0;1715,57;🟡 Planejado;A;Fornecedor Delta;54,0;6,8
PC000819;Loja Norte;07/11/2026;3;6,0;1696,88;🟡 Planejado;A;Fornecedor Alfa;39,0;9,4
PC000819;Loja Norte;21/11/2026;4;6,0;1826,0;🟡 Planejado;A;Fornecedor Alfa;37,0;10,0
PC000819;Loja Norte;07/12/2026;4;7,0;1859,18;🟡 Planejado;A;Fornecedor Alfa;37,0;10,0
PC000819;Loja Norte;26/12/2026;5;6,0;1581,08;🟡 Planejado;A;Fornecedor Alfa;41,0;8,8
PC000819;Loja Norte;10/01/2027;6;6,0;1572,07;🟡 Planejado;A;Fornecedor Alfa;41,0;8,9
PC000819;Loja Norte;25/01/2027;6;5,0;1558,47;🟡 Planejado;A;Fornecedor Alfa;41,0;8,9
PC000984;Loja Norte;10/01/2027;6;8,0;1867,02;🟡 Planejado;A;Fornecedor Beta;27,0;13,4
PC000984;Loja Norte;25/01/2027;6;8,0;1829,39;🟡 Planejado;A;Fornecedor Beta;27,0;13,4
PC000006;Loja Norte;02/11/2026;3;6,0;1798,12;🟡 Planejado;A;Fornecedor Beta;38,0;9,5
PC000006;Loja Norte;12/11/2026;4;7,0;2240,39;🟡 Planejado;A;Fornecedor Beta;30,0;12,1
PC000006;Loja Norte;27/11/2026;4;7,0;2223,33;🟡 Planejado;A;Fornecedor Beta;30,0;12,1
PC000006;Loja Norte;21/12/2026;5;5,0;1569,43;🟡 Planejado;A;Fornecedor Beta;44,0;8,3
PC000006;Loja Norte;06/01/2027;5;5,0;1631,87;🟡 Planejado;A;Fornecedor Beta;44,0;8,3
PC000006;Loja Norte;19/01/2027;6;5,0;1645,12;🟡 Planejado;A;Fornecedor Beta;41,0;8,9
PC000006;Loja Norte;03/02/2027;6;5,0;1643,89;🟡 Planejado;A;Fornecedor Beta;41,0;8,9
PC000695;Loja Norte;17/10/2026;3;10,0;1648,74;🟡 Planejado;A;Fornecedor Beta;24,0;15,1
PC000695;Loja Norte;02/11/2026;3;10,0;1688,22;🟡 Planejado;A;Fornecedor Beta;24,0;15,1
PC000695;Loja Norte;18/11/2026;4;10,0;1688,01;🟡 Planejado;A;Fornecedor Beta;24,0;15,1
PC000695;Loja Norte;03/12/2026;4;9,0;1582,62;🟡 Planejado;A;Fornecedor Beta;24,0;15,1
PC000695;Loja Norte;19/12/2026;5;10,0;1688,03;🟡 Planejado;A;Fornecedor Beta;24,0;15,1
PC000695;Loja Norte;04/01/2027;5;10,0;1688,09;🟡 Planejado;A;Fornecedor Beta;24,0;15,1
PC000695;Loja Norte;20/01/2027;6;10,0;1688,04;🟡 Planejado;A;Fornecedor Beta;24,0;15,1
PC000695;Loja Norte;05/02/2027;6;10,0;1688,07;🟡 Planejado;A;Fornecedor Beta;24,0;15,1
PC000515;Loja Norte;11/08/2026;1;22,0;2097,06;🚨 Urgente (até 7 dias);A;Fornecedor Gamma;13,0;27,6
PC000515;Loja Norte;26/08/2026;1;17,0;1609,33;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;13,0;27,6
PC000515;Loja Norte;10/09/2026;2;17,0;1623,51;🟡 Planejado;A;Fornecedor Gamma;13,0;27,7
PC000515;Loja Norte;26/09/2026;2;18,0;1723,94;🟡 Planejado;A;Fornecedor Gamma;13,0;27,7
