Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank;_ProdutoUnico
PC000727;48;ARIMA;5061,86;[5301.04];4,7;ok;"{""ARIMA"": 309513.29577078443, ""ExponentialSmoothing"": 924810.978306708, ""SARIMAX"": 324127.15177261486, ""Holt"": 456602.08083797805, ""Prophet"": 726826.6952234904, ""Croston"": 376059.8222437598, ""TSB"": 376059.8222437598, ""Ensemble"": 320700.6072329394, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 699335.1427962835}";PC000727
PC000434;48;Prophet;4704,47;[5374.44];14,2;ok;"{""ARIMA"": 501401.61254375504, ""ExponentialSmoothing"": 451466.6413631034, ""SARIMAX"": 426551.41534981184, ""Holt"": 1529756.6362587588, ""Prophet"": 302852.2438594384, ""Croston"": 778229.3154268136, ""TSB"": 778229.3154268136, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 597846.9110319022}";PC000434
PC000621;48;ARIMA;6074,93;[5804.28];-4,5;ok;"{""ARIMA"": 697164.4915752098, ""ExponentialSmoothing"": 1449587.1366970146, ""SARIMAX"": 1315166.6238047967, ""Holt"": 1303786.0637552715, ""Prophet"": 809128.6691562774, ""Croston"": 840966.6375235874, ""TSB"": 840966.6375235874, ""Ensemble"": 762077.3377773971, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1240266.241635822}";PC000621
PC000591;48;ExponentialSmoothing;5130,9;[4919.0];-4,1;ok;"{""ARIMA"": 603279.3199294406, ""ExponentialSmoothing"": 242574.1776115656, ""SARIMAX"": 267938.5068714179, ""Holt"": 701264.7110176556, ""Prophet"": 288671.44281377515, ""Croston"": 600861.0507802804, ""TSB"": 600861.0507802804, ""Ensemble"": 258277.5840976696, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 243730.58680112683}";PC000591
PC000471;48;Ensemble;5312,99;[5344.29];0,6;ok;"{""ARIMA"": 85933.69744900054, ""ExponentialSmoothing"": 427158.1537622136, ""SARIMAX"": 484769.03548178397, ""Holt"": 105515.19471373131, ""Prophet"": 538907.5108196323, ""Croston"": 89298.43780382804, ""TSB"": 89298.43780382804, ""Ensemble"": 76302.50167403776, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 440239.8603391812}";PC000471
PC000563;48;SARIMAX;5125,01;[4903.04];-4,3;ok;"{""ARIMA"": 365159.42810754915, ""ExponentialSmoothing"": 389603.98669532285, ""SARIMAX"": 258596.6764868739, ""Holt"": 636281.347737608, ""Prophet"": 341788.97748401825, ""Croston"": 322503.5673669083, ""TSB"": 322503.5673669083, ""Ensemble"": 263641.05769239244, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 524454.0970091566}";PC000563
PC000889;48;SARIMAX (c/ sazonalidade+promoção);5140,15;[5134.51];-0,1;ok;"{""ARIMA"": 396778.03452395595, ""ExponentialSmoothing"": 446374.64138095215, ""SARIMAX"": 243919.81620856188, ""Holt"": 321920.4540673208, ""Prophet"": 397631.97257845104, ""Croston"": 321490.1710443097, ""TSB"": 321490.1710443097, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 237555.98620894944}";PC000889
PC000431;48;SARIMAX;4462,64;[4791.46];7,4;ok;"{""ARIMA"": 166275.47562820165, ""ExponentialSmoothing"": 119031.50113112917, ""SARIMAX"": 84117.215802035, ""Holt"": 462418.0638201975, ""Prophet"": 188982.73821913495, ""Croston"": 234984.12611778252, ""TSB"": 234984.12611778252, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 99805.45841199765}";PC000431
PC000129;48;Prophet;4582,24;[4546.96];-0,8;ok;"{""ARIMA"": 433532.09428863623, ""ExponentialSmoothing"": 324258.1265706626, ""SARIMAX"": 372789.1061423388, ""Holt"": 395640.9146879197, ""Prophet"": 283585.90169691714, ""Croston"": 372203.5272490948, ""TSB"": 372203.5272490948, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 333636.54606325936}";PC000129
PC000355;48;SARIMAX;3937,73;[4805.16];22,0;ok;"{""ARIMA"": 455448.9199733688, ""ExponentialSmoothing"": 293323.54529415985, ""SARIMAX"": 193164.429707083, ""Holt"": 485535.73469252005, ""Prophet"": 261076.2292860104, ""Croston"": 474889.03382328665, ""TSB"": 474889.03382328665, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 298657.72382450936}";PC000355
PC000260;48;ARIMA;4477,11;[4730.4];5,7;ok;"{""ARIMA"": 176478.93431554115, ""ExponentialSmoothing"": 279741.18709329545, ""SARIMAX"": 521647.70640053303, ""Holt"": 276003.96153830783, ""Prophet"": 458821.8627709711, ""Croston"": 289128.8649711799, ""TSB"": 289128.8649711799, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1373209.344386823}";PC000260
PC000168;48;SARIMAX (c/ sazonalidade+promoção);4550,14;[4535.71];-0,3;ok;"{""ARIMA"": 286399.6944764256, ""ExponentialSmoothing"": 164429.3040975361, ""SARIMAX"": 167246.9086142144, ""Holt"": 702025.4606725081, ""Prophet"": 207970.35317436242, ""Croston"": 420499.2733227583, ""TSB"": 420499.2733227583, ""Ensemble"": 172552.38281633423, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 159467.03814984296}";PC000168
PC000124;48;ARIMA;4498,92;[4714.87];4,8;ok;"{""ARIMA"": 91681.35007589382, ""ExponentialSmoothing"": 156432.54489004644, ""SARIMAX"": 124689.91064207944, ""Holt"": 176538.3585843437, ""Prophet"": 171807.59575188995, ""Croston"": 130768.57329422848, ""TSB"": 130768.57329422848, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 212278.4602383813}";PC000124
PC000643;48;Ensemble;3221,71;[4184.42];29,9;ok;"{""ARIMA"": 395172.23167534935, ""ExponentialSmoothing"": 416398.1069149899, ""SARIMAX"": 348201.03913483216, ""Holt"": 564930.3020048976, ""Prophet"": 435194.3592816838, ""Croston"": 549765.1142690291, ""TSB"": 549765.1142690291, ""Ensemble"": 329369.9340005252, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 370782.2763926785}";PC000643
PC000091;48;SARIMAX;3542,71;[4282.29];20,9;ok;"{""ARIMA"": 393606.1349669958, ""ExponentialSmoothing"": 426903.94977715967, ""SARIMAX"": 223828.39111546834, ""Holt"": 554781.9713266202, ""Prophet"": 320576.42250041687, ""Croston"": 467252.9153030084, ""TSB"": 467252.9153030084, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 349366.91163746733}";PC000091
PC000207;48;ExponentialSmoothing;3781,95;[3760.38];-0,6;ok;"{""ARIMA"": 271424.41193161363, ""ExponentialSmoothing"": 167586.1250916021, ""SARIMAX"": 183690.71042024918, ""Holt"": 424284.53148303594, ""Prophet"": 221281.91634731184, ""Croston"": 375873.2050326537, ""TSB"": 375873.2050326537, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 168084.5547813462}";PC000207
PC000857;15;Holt;13175,57;[12982.52];-1,5;ok;"{""ARIMA"": 5306418.297472059, ""ExponentialSmoothing"": 3984685.8229935896, ""SARIMAX"": Infinity, ""Holt"": 2604277.6488717594, ""Prophet"": 6352117785.592578, ""Croston"": 2887116.3280785065, ""TSB"": 2887116.3280785065, ""Ensemble"": 2770593.9936564323, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 4264692.459121718}";PC000857
PC000038;48;SARIMAX (c/ sazonalidade+promoção);4484,71;[3989.02];-11,1;ok;"{""ARIMA"": 122553.70032223356, ""ExponentialSmoothing"": 122850.71325062953, ""SARIMAX"": 141361.74144358118, ""Holt"": 170019.28444661864, ""Prophet"": 219674.74832326107, ""Croston"": 168286.09789684377, ""TSB"": 168286.09789684377, ""Ensemble"": 110113.13002512914, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 102505.22941347177}";PC000038
PC000868;48;Ensemble;4141,11;[3829.91];-7,5;ok;"{""ARIMA"": 182288.80775397635, ""ExponentialSmoothing"": 161285.23993997244, ""SARIMAX"": 205466.7673951772, ""Holt"": 408242.29300764255, ""Prophet"": 200621.00450824286, ""Croston"": 335398.31270872976, ""TSB"": 335398.31270872976, ""Ensemble"": 139403.44378169088, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 182243.88201331472}";PC000868
PC000069;48;ExponentialSmoothing;3186,39;[3800.72];19,3;ok;"{""ARIMA"": 255734.09613841915, ""ExponentialSmoothing"": 156614.61577313137, ""SARIMAX"": 212774.50951865283, ""Holt"": 388844.12026269804, ""Prophet"": 201205.94491138423, ""Croston"": 318582.0599406953, ""TSB"": 318582.0599406953, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 202144.04961360546}";PC000069
PC000059;48;ExponentialSmoothing;3974,85;[3856.28];-3,0;ok;"{""ARIMA"": 268809.23721911066, ""ExponentialSmoothing"": 130664.08592143255, ""SARIMAX"": 204517.17129601887, ""Holt"": 873259.4303790046, ""Prophet"": 142209.20221966025, ""Croston"": 486253.3121080248, ""TSB"": 486253.3121080248, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 331162.00612673216}";PC000059
PC000153;48;ExponentialSmoothing;3172,17;[3693.01];16,4;ok;"{""ARIMA"": 437359.3774338807, ""ExponentialSmoothing"": 421672.70606918406, ""SARIMAX"": 1215874.4831777122, ""Holt"": 740340.504939069, ""Prophet"": 500622.3649322305, ""Croston"": 563705.0392156342, ""TSB"": 563705.0392156342, ""Ensemble"": 425944.40322870365, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1396658.408119219}";PC000153
PC000540;48;SARIMAX (c/ sazonalidade+promoção);3533,15;[3580.21];1,3;ok;"{""ARIMA"": 448264.7423080273, ""ExponentialSmoothing"": 469506.3321797023, ""SARIMAX"": 451804.9663446686, ""Holt"": 700183.586512899, ""Prophet"": 484417.2717127384, ""Croston"": 610162.3977664704, ""TSB"": 610162.3977664704, ""Ensemble"": 444692.1746366128, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 426847.4560175037}";PC000540
PC000030;48;Ensemble;3230,28;[3389.58];4,9;ok;"{""ARIMA"": 211533.16554792563, ""ExponentialSmoothing"": 221267.67358622103, ""SARIMAX"": 218434.9793038241, ""Holt"": 413877.10793129663, ""Prophet"": 227877.55070895338, ""Croston"": 246179.11498182104, ""TSB"": 246179.11498182104, ""Ensemble"": 173114.98266466518, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 191553.64494659696}";PC000030
PC000557;48;ExponentialSmoothing;3672,28;[3622.88];-1,3;ok;"{""ARIMA"": 241616.79396475983, ""ExponentialSmoothing"": 153158.0804657906, ""SARIMAX"": 264134.6342087909, ""Holt"": 339219.18209322455, ""Prophet"": 159697.57862537834, ""Croston"": 304248.6064775077, ""TSB"": 304248.6064775077, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 225430.545773242}";PC000557
PC000589;48;ARIMA;3861,42;[3873.95];0,3;ok;"{""ARIMA"": 59354.37380225807, ""ExponentialSmoothing"": 127783.41089865561, ""SARIMAX"": 218604.20117453454, ""Holt"": 247804.7958499393, ""Prophet"": 146420.30638797974, ""Croston"": 123095.1376563115, ""TSB"": 123095.1376563115, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 209488.17278605665}";PC000589
PC000590;48;ARIMA;3865,47;[3897.97];0,8;ok;"{""ARIMA"": 198515.90886602053, ""ExponentialSmoothing"": 281112.8986515896, ""SARIMAX"": 372869.36572956835, ""Holt"": 278149.04128186236, ""Prophet"": 317022.69857566524, ""Croston"": 247386.03047504395, ""TSB"": 247386.03047504395, ""Ensemble"": 227398.79788043723, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 354844.13621194736}";PC000590
PC000931;48;Prophet;3485,2;[3259.61];-6,5;ok;"{""ARIMA"": 67119.90961500263, ""ExponentialSmoothing"": 80200.29788480794, ""SARIMAX"": 205186.2027784829, ""Holt"": 168249.76958662065, ""Prophet"": 51678.18596559272, ""Croston"": 109254.55554538897, ""TSB"": 109254.55554538897, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 121616.59613660694}";PC000931
PC000886;48;SARIMAX;2898,21;[3454.28];19,2;ok;"{""ARIMA"": 286346.0492134913, ""ExponentialSmoothing"": 122860.4718291213, ""SARIMAX"": 54213.7969646436, ""Holt"": 438731.10585963586, ""Prophet"": 120136.28169815295, ""Croston"": 337044.27320598456, ""TSB"": 337044.27320598456, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 176117.15003359862}";PC000886
PC000240;48;ARIMA;3562,7;[3613.73];1,4;ok;"{""ARIMA"": 154451.83178027964, ""ExponentialSmoothing"": 246959.10321302727, ""SARIMAX"": 297608.3017954776, ""Holt"": 796674.4172492406, ""Prophet"": 210163.4809468667, ""Croston"": 187449.17732004798, ""TSB"": 187449.17732004798, ""Ensemble"": 165904.0895201869, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 292258.34323107486}";PC000240
PC000617;48;Prophet;3099,85;[3006.42];-3,0;ok;"{""ARIMA"": 148867.04836317323, ""ExponentialSmoothing"": 101130.95880383765, ""SARIMAX"": 124690.73807939574, ""Holt"": 170140.27750146718, ""Prophet"": 100367.55680819704, ""Croston"": 162902.33229753887, ""TSB"": 162902.33229753887, ""Ensemble"": 100845.6333328457, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 128771.05641406786}";PC000617
PC000210;48;ARIMA;3453,3;[3496.03];1,2;ok;"{""ARIMA"": 258442.69659264592, ""ExponentialSmoothing"": 381160.01019262895, ""SARIMAX"": 380962.38743784, ""Holt"": 325710.6163884825, ""Prophet"": 426713.1493405973, ""Croston"": 301009.4311655267, ""TSB"": 301009.4311655267, ""Ensemble"": 283268.1531356265, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 410983.082465013}";PC000210
PC000896;48;SARIMAX;2726,07;[3324.87];22,0;ok;"{""ARIMA"": 245358.58717843596, ""ExponentialSmoothing"": 190483.76431599716, ""SARIMAX"": 116686.25618261054, ""Holt"": 580300.6100244769, ""Prophet"": 156629.5370704348, ""Croston"": 322492.5474588734, ""TSB"": 322492.5474588734, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 196571.26774303327}";PC000896
PC000334;15;Croston;8347,3;[10738.63];28,6;ok;"{""ARIMA"": 8281455.594574791, ""ExponentialSmoothing"": 21785707.29294138, ""SARIMAX"": Infinity, ""Holt"": 13293139.469914207, ""Prophet"": 1518333733.6350448, ""Croston"": 3065127.862439888, ""TSB"": 3065127.862439888, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 8920533.332550595}";PC000334
PC000702;48;ARIMA;3015,65;[3306.95];9,7;ok;"{""ARIMA"": 94711.18300326531, ""ExponentialSmoothing"": 146549.64741949047, ""SARIMAX"": 162525.3939280274, ""Holt"": 146815.89008165736, ""Prophet"": 195007.84237326946, ""Croston"": 107788.85499568819, ""TSB"": 107788.85499568819, ""Ensemble"": 99995.16387435388, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 179481.9013315705}";PC000702
PC000947;48;SARIMAX;2750,45;[3261.59];18,6;ok;"{""ARIMA"": 85809.0922166519, ""ExponentialSmoothing"": 78138.18353497665, ""SARIMAX"": 60206.61445918942, ""Holt"": 255636.99841283666, ""Prophet"": 66679.07134930253, ""Croston"": 110990.77191179885, ""TSB"": 110990.77191179885, ""Ensemble"": 63963.93558713273, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 68189.73623101907}";PC000947
PC000699;48;SARIMAX;2835,3;[3168.25];11,7;ok;"{""ARIMA"": 264211.3992358174, ""ExponentialSmoothing"": 275780.62250963465, ""SARIMAX"": 205368.70072776137, ""Holt"": 263875.1811476185, ""Prophet"": 273117.71594878077, ""Croston"": 237932.6718200779, ""TSB"": 237932.6718200779, ""Ensemble"": 217861.0677272562, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 225465.34690474192}";PC000699
PC000318;48;Ensemble;2794,35;[3114.36];11,5;ok;"{""ARIMA"": 226083.18788745115, ""ExponentialSmoothing"": 379629.2633254174, ""SARIMAX"": 349366.4067977003, ""Holt"": 187050.95466352758, ""Prophet"": 175616.95084632435, ""Croston"": 185288.90417360739, ""TSB"": 185288.90417360739, ""Ensemble"": 166634.1254840742, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 563707.7365114156}";PC000318
PC000223;48;ARIMA;3274,76;[3215.59];-1,8;ok;"{""ARIMA"": 18471.95151776395, ""ExponentialSmoothing"": 45540.813597566186, ""SARIMAX"": 57970.61142481407, ""Holt"": 47356.773795967456, ""Prophet"": 40216.62291448256, ""Croston"": 53100.18166257319, ""TSB"": 53100.18166257319, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 48838.9731725532}";PC000223
PC000149;48;SARIMAX (c/ sazonalidade+promoção);2162,51;[2778.94];28,5;ok;"{""ARIMA"": 277328.9207176604, ""ExponentialSmoothing"": 168831.5989793767, ""SARIMAX"": 117506.68136795315, ""Holt"": 349216.08005781035, ""Prophet"": 214583.94005749476, ""Croston"": 310917.36158107844, ""TSB"": 310917.36158107844, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 117236.78979057695}";PC000149
PC000564;48;Prophet;2819,21;[3045.73];8,0;ok;"{""ARIMA"": 94510.69785957788, ""ExponentialSmoothing"": 92533.19437022152, ""SARIMAX"": 74943.32451943231, ""Holt"": 113019.7553012763, ""Prophet"": 52089.15283237444, ""Croston"": 76930.8078827263, ""TSB"": 76930.8078827263, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 249290.30737686052}";PC000564
PC000876;48;SARIMAX;2414,32;[2778.13];15,1;ok;"{""ARIMA"": 185900.55606801025, ""ExponentialSmoothing"": 76990.82397920651, ""SARIMAX"": 59670.383447968, ""Holt"": 203088.39882900924, ""Prophet"": 70528.78830823819, ""Croston"": 203549.03509372857, ""TSB"": 203549.03509372857, ""Ensemble"": 64998.36447227519, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 59905.70639716923}";PC000876
PC000558;48;SARIMAX;3137,65;[2739.32];-12,7;ok;"{""ARIMA"": 104748.63535756509, ""ExponentialSmoothing"": 65519.35517734796, ""SARIMAX"": 65353.00491327845, ""Holt"": 177075.97563007197, ""Prophet"": 82797.6384434704, ""Croston"": 140108.1235512829, ""TSB"": 140108.1235512829, ""Ensemble"": 69302.34782927886, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 562851.790557407}";PC000558
PC000477;48;SARIMAX;2710,33;[2788.43];2,9;ok;"{""ARIMA"": 153848.02121165174, ""ExponentialSmoothing"": 196728.18234754857, ""SARIMAX"": 135592.65934932852, ""Holt"": 311893.4846038944, ""Prophet"": 177763.18067731542, ""Croston"": 215173.0147601885, ""TSB"": 215173.0147601885, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 150732.57692378302}";PC000477
PC000843;48;ARIMA;2953,33;[3046.62];3,2;ok;"{""ARIMA"": 22521.3282357126, ""ExponentialSmoothing"": 68034.23881491517, ""SARIMAX"": 62138.268038588874, ""Holt"": 49422.49841952743, ""Prophet"": 98157.38502422253, ""Croston"": 40978.92934422355, ""TSB"": 40978.92934422355, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 66169.69000897797}";PC000843
PC000165;48;ARIMA;2977,66;[3020.01];1,4;ok;"{""ARIMA"": 45720.53045432301, ""ExponentialSmoothing"": 57005.46440857894, ""SARIMAX"": 73734.13393307435, ""Holt"": 231696.7520991996, ""Prophet"": 59894.916330640925, ""Croston"": 93114.52800081501, ""TSB"": 93114.52800081501, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 66407.46710245976}";PC000165
PC000978;48;Croston;2970,85;[3097.69];4,3;ok;"{""ARIMA"": 47383.41872443012, ""ExponentialSmoothing"": 143137.78918679993, ""SARIMAX"": 101000.02211692173, ""Holt"": 97734.71966517717, ""Prophet"": 136675.10742595265, ""Croston"": 24717.71910577914, ""TSB"": 24717.71910577914, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 127296.252660729}";PC000978
PC000601;48;SARIMAX;2886,61;[2775.99];-3,8;ok;"{""ARIMA"": 111996.38148248028, ""ExponentialSmoothing"": 119442.76434589094, ""SARIMAX"": 107757.12619774647, ""Holt"": 124299.50993887894, ""Prophet"": 140353.73194795413, ""Croston"": 138891.18906781817, ""TSB"": 138891.18906781817, ""Ensemble"": 110284.10346471884, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 145964.8674629266}";PC000601
PC000841;48;SARIMAX (c/ sazonalidade+promoção);2690,28;[2647.41];-1,6;ok;"{""ARIMA"": 130885.0096090825, ""ExponentialSmoothing"": 51061.27355431005, ""SARIMAX"": 43323.885818803814, ""Holt"": 251026.15729508156, ""Prophet"": 120836.76083806973, ""Croston"": 155052.8906436934, ""TSB"": 155052.8906436934, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 36537.23002106044}";PC000841
PC000408;48;SARIMAX (c/ sazonalidade+promoção);2340,18;[2610.56];11,6;ok;"{""ARIMA"": 161167.67119668968, ""ExponentialSmoothing"": 124577.38186560804, ""SARIMAX"": 136332.90023069104, ""Holt"": 210432.10255081466, ""Prophet"": 175005.58159112683, ""Croston"": 165830.2897650031, ""TSB"": 165830.2897650031, ""Ensemble"": 127531.71357253911, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 118349.32783302608}";PC000408
PC000645;48;Prophet;2919,19;[2722.7];-6,7;ok;"{""ARIMA"": 82959.57370118023, ""ExponentialSmoothing"": 44533.96367138795, ""SARIMAX"": 45300.19685105487, ""Holt"": 80512.2880307974, ""Prophet"": 24837.254960211187, ""Croston"": 75030.1452040914, ""TSB"": 75030.1452040914, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 33069.04855049306}";PC000645
PC000336;14;SARIMAX (c/ sazonalidade+promoção);9466,99;[9049.97];-4,4;ok;"{""ARIMA"": 1955532.783840319, ""ExponentialSmoothing"": 983747.5241767928, ""SARIMAX"": Infinity, ""Holt"": 1231157.9344316649, ""Prophet"": 58567190304.814644, ""Croston"": 755725.0163816976, ""TSB"": 755725.0163816976, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 750936.2120113218}";PC000336
PC000263;48;ARIMA;2103,96;[2463.13];17,1;ok;"{""ARIMA"": 126579.70012327208, ""ExponentialSmoothing"": 158481.12790557832, ""SARIMAX"": 181073.5904181872, ""Holt"": 321973.52768339735, ""Prophet"": 163183.58479502102, ""Croston"": 174194.03859352658, ""TSB"": 174194.03859352658, ""Ensemble"": 130997.55655038355, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 206772.05523620755}";PC000263
PC000016;48;ARIMA;2696,74;[2726.28];1,1;ok;"{""ARIMA"": 3969.3353475687395, ""ExponentialSmoothing"": 82691.4282820055, ""SARIMAX"": 174849.25936990863, ""Holt"": 42814.84411139031, ""Prophet"": 106466.43547686771, ""Croston"": 6463.043290954501, ""TSB"": 6463.043290954501, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 187757.1774191459}";PC000016
PC000731;48;ExponentialSmoothing;1853,25;[2118.15];14,3;ok;"{""ARIMA"": 112942.31000563542, ""ExponentialSmoothing"": 67752.38363304107, ""SARIMAX"": 83760.3323049026, ""Holt"": 179974.48633467453, ""Prophet"": 81535.32884847868, ""Croston"": 138217.10741957804, ""TSB"": 138217.10741957804, ""Ensemble"": 71696.78291791475, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 76447.73555874589}";PC000731
PC000884;48;ExponentialSmoothing;1944,02;[2363.47];21,6;ok;"{""ARIMA"": 224679.97922238745, ""ExponentialSmoothing"": 220848.2559097032, ""SARIMAX"": 324279.87529220793, ""Holt"": 495449.1663448329, ""Prophet"": 256161.56924575774, ""Croston"": 284725.0955931216, ""TSB"": 284725.0955931216, ""Ensemble"": 224051.127515281, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 296119.90123309754}";PC000884
PC000755;48;Ensemble;2721,02;[2513.82];-7,6;ok;"{""ARIMA"": 152057.72578245317, ""ExponentialSmoothing"": 163114.93177819625, ""SARIMAX"": 181830.661476863, ""Holt"": 182386.60367522098, ""Prophet"": 192280.1900345723, ""Croston"": 153382.04459845132, ""TSB"": 153382.04459845132, ""Ensemble"": 150204.10990087118, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 171788.55194744366}";PC000755
PC000704;48;SARIMAX (c/ sazonalidade+promoção);2488,52;[1935.41];-22,2;ok;"{""ARIMA"": 61870.94315328029, ""ExponentialSmoothing"": 91933.95847263098, ""SARIMAX"": 63540.738773793746, ""Holt"": 139162.09009940427, ""Prophet"": 113995.24017772258, ""Croston"": 97124.33196295191, ""TSB"": 97124.33196295191, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 40109.99133520909}";PC000704
PC000765;48;ARIMA;2097,34;[2327.88];11,0;ok;"{""ARIMA"": 67221.06338072388, ""ExponentialSmoothing"": 128137.33260996781, ""SARIMAX"": 174531.9571871688, ""Holt"": 121724.47064342756, ""Prophet"": 123346.26547030943, ""Croston"": 74427.19855904637, ""TSB"": 74427.19855904637, ""Ensemble"": 70658.32719094651, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 168191.36781732898}";PC000765
PC000041;48;Ensemble;2172,3;[2301.98];6,0;ok;"{""ARIMA"": 52174.52466360626, ""ExponentialSmoothing"": 55440.0392099869, ""SARIMAX"": 61448.87647258141, ""Holt"": 54902.82523837779, ""Prophet"": 57274.10400280947, ""Croston"": 56242.11332272628, ""TSB"": 56242.11332272628, ""Ensemble"": 45916.736921493975, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 74720.46756131346}";PC000041
PC000238;48;Croston;2482,72;[2439.95];-1,7;ok;"{""ARIMA"": 57208.99747812463, ""ExponentialSmoothing"": 74852.23973661289, ""SARIMAX"": 68992.07982067268, ""Holt"": 49108.481672427006, ""Prophet"": 61036.073759504914, ""Croston"": 46187.948834955016, ""TSB"": 46187.948834955016, ""Ensemble"": 46875.71890079874, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 57502.427286931576}";PC000238
PC000705;48;SARIMAX;2058,91;[1821.85];-11,5;ok;"{""ARIMA"": 56857.25787414687, ""ExponentialSmoothing"": 36965.5454409361, ""SARIMAX"": 30132.541946449597, ""Holt"": 99536.42993264431, ""Prophet"": 43213.88889458359, ""Croston"": 65862.24151841422, ""TSB"": 65862.24151841422, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 42006.29815613856}";PC000705
PC000078;48;ARIMA;1889,44;[2120.2];12,2;ok;"{""ARIMA"": 71142.38058947014, ""ExponentialSmoothing"": 100007.01881139797, ""SARIMAX"": 113677.6144509267, ""Holt"": 74371.50749999996, ""Prophet"": 113497.75178991583, ""Croston"": 86150.97041835755, ""TSB"": 86150.97041835755, ""Ensemble"": 76370.11287273582, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 100866.45065531934}";PC000078
