Produto;Mes;Modelo;Previsto;Real;Erro %;Bias;MediaHistorica
PC000773;2026-06-01 00:00:00;LightGBM (pooled);6744,22;7852,42;14,1;-1108,2;7120,15
PC000773;2026-07-01 00:00:00;LightGBM (pooled);6403,52;7198,05;11,0;-794,53;7120,15
PC000773;2026-08-01 00:00:00;LightGBM (pooled);6342,35;7852,42;19,2;-1510,07;7120,15
PC000255;2026-03-01 00:00:00;LightGBM (pooled);7656,79;8615,71;11,1;-958,92;7097,71
PC000255;2026-04-01 00:00:00;LightGBM (pooled);7327,43;7466,95;1,9;-139,52;7097,71
PC000255;2026-05-01 00:00:00;LightGBM (pooled);6952,95;8041,33;13,5;-1088,38;7097,71
PC000255;2026-06-01 00:00:00;LightGBM (pooled);6810,26;6892,57;1,2;-82,31;7097,71
PC000255;2026-07-01 00:00:00;LightGBM (pooled);6403,52;6318,19;1,4;85,33;7097,71
PC000255;2026-08-01 00:00:00;LightGBM (pooled);6342,35;6318,19;0,4;24,16;7097,71
PC000771;2026-03-01 00:00:00;ExponentialSmoothing;6556,12;6649,57;1,4;-93,45;7005,8
PC000771;2026-04-01 00:00:00;ExponentialSmoothing;8043,78;7979,49;0,8;64,29;7005,8
PC000771;2026-05-01 00:00:00;ExponentialSmoothing;7804,51;6982,05;11,8;822,46;7005,8
PC000771;2026-06-01 00:00:00;ExponentialSmoothing;6844,55;8311,97;17,7;-1467,42;7005,8
PC000771;2026-07-01 00:00:00;ExponentialSmoothing;6500,92;7314,53;11,1;-813,61;7005,8
PC000771;2026-08-01 00:00:00;ExponentialSmoothing;6699,77;6649,57;0,8;50,2;7005,8
PC000819;2026-03-01 00:00:00;Prophet;7910,51;8297,33;4,7;-386,82;6958,34
PC000819;2026-04-01 00:00:00;Prophet;7448,2;7836,37;5,0;-388,17;6958,34
PC000819;2026-05-01 00:00:00;Prophet;7659,86;7375,41;3,9;284,45;6958,34
PC000819;2026-06-01 00:00:00;Prophet;7442,82;6453,48;15,3;989,34;6958,34
PC000819;2026-07-01 00:00:00;Prophet;6792,32;6914,44;1,8;-122,12;6958,34
PC000819;2026-08-01 00:00:00;Prophet;7482,93;7375,41;1,5;107,52;6958,34
PC000245;2026-03-01 00:00:00;SARIMAX;8615,84;7070,71;21,9;1545,13;6655,45
PC000245;2026-04-01 00:00:00;SARIMAX;7385,09;7070,71;4,4;314,38;6655,45
PC000245;2026-05-01 00:00:00;SARIMAX;7596,56;5656,57;34,3;1939,99;6655,45
PC000245;2026-06-01 00:00:00;SARIMAX;7312,6;7070,71;3,4;241,89;6655,45
PC000245;2026-07-01 00:00:00;SARIMAX;7339,5;6127,95;19,8;1211,55;6655,45
PC000245;2026-08-01 00:00:00;SARIMAX;6293,04;5656,57;11,3;636,47;6655,45
PC000032;2026-03-01 00:00:00;LightGBM (pooled);7342,18;7332,1;0,1;10,08;6468,93
PC000032;2026-04-01 00:00:00;LightGBM (pooled);6978,97;7332,1;4,8;-353,13;6468,93
PC000032;2026-05-01 00:00:00;LightGBM (pooled);6523,86;6924,76;5,8;-400,9;6468,93
PC000032;2026-06-01 00:00:00;LightGBM (pooled);6357,25;6517,42;2,5;-160,17;6468,93
PC000032;2026-07-01 00:00:00;LightGBM (pooled);6322,5;6517,42;3,0;-194,92;6468,93
PC000032;2026-08-01 00:00:00;LightGBM (pooled);6214,65;6110,08;1,7;104,57;6468,93
PC000506;2026-03-01 00:00:00;SARIMAX;6707,83;6525,57;2,8;182,26;6451,58
PC000506;2026-04-01 00:00:00;SARIMAX;6471,26;6525,57;0,8;-54,31;6451,58
PC000506;2026-05-01 00:00:00;SARIMAX;6615,94;6836,31;3,2;-220,37;6451,58
PC000506;2026-06-01 00:00:00;SARIMAX;6471,46;6214,82;4,1;256,64;6451,58
PC000506;2026-07-01 00:00:00;SARIMAX;6395,48;5904,08;8,3;491,4;6451,58
PC000506;2026-08-01 00:00:00;SARIMAX;5423,04;5282,6;2,7;140,44;6451,58
PC000920;2026-03-01 00:00:00;LightGBM (pooled);7609,12;6235,82;22,0;1373,3;6433,79
PC000920;2026-04-01 00:00:00;LightGBM (pooled);7327,43;5889,39;24,4;1438,04;6433,79
PC000920;2026-05-01 00:00:00;LightGBM (pooled);6938,05;6582,26;5,4;355,79;6433,79
PC000920;2026-06-01 00:00:00;LightGBM (pooled);6810,26;6235,82;9,2;574,44;6433,79
PC000920;2026-07-01 00:00:00;LightGBM (pooled);6403,52;6235,82;2,7;167,7;6433,79
PC000920;2026-08-01 00:00:00;LightGBM (pooled);6342,35;4850,08;30,8;1492,27;6433,79
PC000883;2026-03-01 00:00:00;LightGBM (pooled);6506,64;5592,62;16,3;914,02;6427,88
PC000883;2026-04-01 00:00:00;LightGBM (pooled);6607,82;7626,3;13,4;-1018,48;6427,88
PC000883;2026-05-01 00:00:00;LightGBM (pooled);6494,74;6609,46;1,7;-114,72;6427,88
PC000883;2026-06-01 00:00:00;LightGBM (pooled);6234,49;5084,2;22,6;1150,29;6427,88
PC000883;2026-07-01 00:00:00;LightGBM (pooled);6153,78;6101,04;0,9;52,74;6427,88
PC000883;2026-08-01 00:00:00;LightGBM (pooled);6055,94;6101,04;0,7;-45,1;6427,88
PC000983;2026-03-01 00:00:00;SARIMAX;6579,03;6373,58;3,2;205,45;6373,58
PC000983;2026-04-01 00:00:00;SARIMAX;7067,55;6373,58;10,9;693,97;6373,58
PC000983;2026-05-01 00:00:00;SARIMAX;7044,2;6748,49;4,4;295,71;6373,58
PC000983;2026-06-01 00:00:00;SARIMAX;6314,98;5998,66;5,3;316,32;6373,58
PC000983;2026-07-01 00:00:00;SARIMAX;5753,09;5998,66;4,1;-245,57;6373,58
PC000983;2026-08-01 00:00:00;SARIMAX;6160,64;6748,49;8,7;-587,85;6373,58
PC000348;2026-03-01 00:00:00;SARIMAX;6924,79;6803,39;1,8;121,4;6323,43
PC000348;2026-04-01 00:00:00;SARIMAX;6544,09;6551,41;0,1;-7,32;6323,43
PC000348;2026-05-01 00:00:00;SARIMAX;6527,46;6551,41;0,4;-23,95;6323,43
PC000348;2026-06-01 00:00:00;SARIMAX;6176,26;6047,46;2,1;128,8;6323,43
PC000348;2026-07-01 00:00:00;SARIMAX;6131,61;5291,52;15,9;840,09;6323,43
PC000348;2026-08-01 00:00:00;SARIMAX;5793,32;5291,52;9,5;501,8;6323,43
PC000860;2026-03-01 00:00:00;LightGBM (pooled);6820,82;6210,2;9,8;610,62;6000,73
PC000860;2026-04-01 00:00:00;LightGBM (pooled);6580,6;5692,68;15,6;887,92;6000,73
PC000860;2026-05-01 00:00:00;LightGBM (pooled);6551,07;7245,23;9,6;-694,16;6000,73
PC000860;2026-06-01 00:00:00;LightGBM (pooled);6342,35;6210,2;2,1;132,15;6000,73
PC000860;2026-07-01 00:00:00;LightGBM (pooled);6246,55;6210,2;0,6;36,35;6000,73
PC000860;2026-08-01 00:00:00;LightGBM (pooled);6153,78;5175,17;18,9;978,61;6000,73
PC000833;2026-03-01 00:00:00;LightGBM (pooled);6065,37;5348,33;13,4;717,04;5985,04
PC000833;2026-04-01 00:00:00;LightGBM (pooled);6102,36;5348,33;14,1;754,03;5985,04
PC000833;2026-05-01 00:00:00;LightGBM (pooled);6221,46;7131,11;12,8;-909,65;5985,04
PC000833;2026-06-01 00:00:00;LightGBM (pooled);5847,66;6239,72;6,3;-392,06;5985,04
PC000833;2026-07-01 00:00:00;LightGBM (pooled);5688,43;6239,72;8,8;-551,29;5985,04
PC000833;2026-08-01 00:00:00;LightGBM (pooled);5702,17;5348,33;6,6;353,84;5985,04
PC000058;2026-03-01 00:00:00;SARIMAX;6038,89;6027,4;0,2;11,49;5981,74
PC000058;2026-04-01 00:00:00;SARIMAX;6133,89;5753,43;6,6;380,46;5981,74
PC000058;2026-05-01 00:00:00;SARIMAX;6035,96;5753,43;4,9;282,53;5981,74
PC000058;2026-06-01 00:00:00;SARIMAX;5607,21;5479,46;2,3;127,75;5981,74
PC000058;2026-07-01 00:00:00;SARIMAX;5469,38;4931,51;10,9;537,87;5981,74
PC000058;2026-08-01 00:00:00;SARIMAX;5154,02;5205,49;1,0;-51,47;5981,74
PC000834;2026-03-01 00:00:00;LightGBM (pooled);6109,6;6286,58;2,8;-176,98;5867,48
PC000834;2026-04-01 00:00:00;LightGBM (pooled);6223,48;6286,58;1,0;-63,1;5867,48
PC000834;2026-05-01 00:00:00;LightGBM (pooled);6106,52;6915,24;11,7;-808,72;5867,48
PC000834;2026-06-01 00:00:00;LightGBM (pooled);5994,5;5029,27;19,2;965,23;5867,48
PC000834;2026-07-01 00:00:00;LightGBM (pooled);5936,44;5657,93;4,9;278,51;5867,48
PC000834;2026-08-01 00:00:00;LightGBM (pooled);5807,83;5029,27;15,5;778,56;5867,48
PC000723;2026-03-01 00:00:00;ExponentialSmoothing;5950,18;5665,34;5,0;284,84;5761,69
PC000723;2026-04-01 00:00:00;ExponentialSmoothing;6042,09;7014,24;13,9;-972,15;5761,69
PC000723;2026-05-01 00:00:00;ExponentialSmoothing;5339,63;7014,24;23,9;-1674,61;5761,69
PC000723;2026-06-01 00:00:00;ExponentialSmoothing;5019,07;5665,34;11,4;-646,27;5761,69
PC000723;2026-07-01 00:00:00;ExponentialSmoothing;5059,42;5395,57;6,2;-336,15;5761,69
PC000723;2026-08-01 00:00:00;ExponentialSmoothing;5759,1;5395,57;6,7;363,53;5761,69
PC000015;2026-03-01 00:00:00;LightGBM (pooled);6086,55;5606,69;8,6;479,86;5673,44
PC000015;2026-04-01 00:00:00;LightGBM (pooled);6046,02;6541,14;7,6;-495,12;5673,44
PC000015;2026-05-01 00:00:00;LightGBM (pooled);6123,62;6541,14;6,4;-417,52;5673,44
PC000015;2026-06-01 00:00:00;LightGBM (pooled);5750,89;5606,69;2,6;144,2;5673,44
PC000015;2026-07-01 00:00:00;LightGBM (pooled);5674,71;5139,47;10,4;535,24;5673,44
PC000015;2026-08-01 00:00:00;LightGBM (pooled);5702,17;5139,47;10,9;562,7;5673,44
PC000007;2026-03-01 00:00:00;ExponentialSmoothing;5952,05;6377,87;6,7;-425,82;5618,6
PC000007;2026-04-01 00:00:00;ExponentialSmoothing;5823,19;6377,87;8,7;-554,68;5618,6
PC000007;2026-05-01 00:00:00;ExponentialSmoothing;5739,44;4783,4;20,0;956,04;5618,6
PC000007;2026-06-01 00:00:00;ExponentialSmoothing;5861,93;4783,4;22,5;1078,53;5618,6
PC000007;2026-07-01 00:00:00;ExponentialSmoothing;5438,17;5314,89;2,3;123,28;5618,6
PC000007;2026-08-01 00:00:00;ExponentialSmoothing;5758,73;5846,38;1,5;-87,65;5618,6
PC000434;2026-03-01 00:00:00;SARIMAX;5246,44;5174,91;1,4;71,53;5600,56
PC000434;2026-04-01 00:00:00;SARIMAX;5870,99;5174,91;13,5;696,08;5600,56
PC000434;2026-05-01 00:00:00;SARIMAX;5759,81;5174,91;11,3;584,9;5600,56
PC000434;2026-06-01 00:00:00;SARIMAX;5397,03;6586,26;18,1;-1189,23;5600,56
PC000434;2026-07-01 00:00:00;SARIMAX;5093,48;4704,47;8,3;389,01;5600,56
PC000434;2026-08-01 00:00:00;SARIMAX;5106,92;4704,47;8,6;402,45;5600,56
PC000621;2026-03-01 00:00:00;LightGBM (pooled);6119,18;6454,62;5,2;-335,44;5559,65
PC000621;2026-04-01 00:00:00;LightGBM (pooled);5830,8;4935,88;18,1;894,92;5559,65
PC000621;2026-05-01 00:00:00;LightGBM (pooled);5800,46;5315,57;9,1;484,89;5559,65
PC000621;2026-06-01 00:00:00;LightGBM (pooled);5807,83;4935,88;17,7;871,95;5559,65
PC000621;2026-07-01 00:00:00;LightGBM (pooled);5576,68;4556,2;22,4;1020,48;5559,65
PC000621;2026-08-01 00:00:00;LightGBM (pooled);5471,02;6074,93;9,9;-603,91;5559,65
PC000727;2026-03-01 00:00:00;LightGBM (pooled);6065,37;6749,14;10,1;-683,77;5553,98
PC000727;2026-04-01 00:00:00;LightGBM (pooled);6102,36;6327,32;3,6;-224,96;5553,98
PC000727;2026-05-01 00:00:00;LightGBM (pooled);6135,67;6327,32;3,0;-191,65;5553,98
PC000727;2026-06-01 00:00:00;LightGBM (pooled);5847,66;5483,68;6,6;363,98;5553,98
PC000727;2026-07-01 00:00:00;LightGBM (pooled);5674,71;5483,68;3,5;191,03;5553,98
PC000727;2026-08-01 00:00:00;LightGBM (pooled);5702,17;5061,86;12,6;640,31;5553,98
PC000591;2026-03-01 00:00:00;Prophet;5995,53;5701,0;5,2;294,53;5470,24
PC000591;2026-04-01 00:00:00;Prophet;5678,62;6271,1;9,4;-592,48;5470,24
PC000591;2026-05-01 00:00:00;Prophet;6070,18;6841,2;11,3;-771,02;5470,24
PC000591;2026-06-01 00:00:00;Prophet;5382,11;5130,9;4,9;251,21;5470,24
PC000591;2026-07-01 00:00:00;Prophet;5254,37;4560,8;15,2;693,57;5470,24
PC000591;2026-08-01 00:00:00;Prophet;4712,21;5130,9;8,2;-418,69;5470,24
PC000471;2026-03-01 00:00:00;LightGBM (pooled);5345,42;5312,99;0,6;32,43;5370,49
PC000471;2026-04-01 00:00:00;LightGBM (pooled);5142,08;4829,99;6,5;312,09;5370,49
PC000471;2026-05-01 00:00:00;LightGBM (pooled);4923,33;5312,99;7,3;-389,66;5370,49
PC000471;2026-06-01 00:00:00;LightGBM (pooled);4828,0;5795,99;16,7;-967,99;5370,49
PC000471;2026-07-01 00:00:00;LightGBM (pooled);4661,99;5312,99;12,3;-651,0;5370,49
PC000471;2026-08-01 00:00:00;LightGBM (pooled);4554,44;5312,99;14,3;-758,55;5370,49
PC000563;2026-03-01 00:00:00;SARIMAX;5554,47;5125,01;8,4;429,46;5320,25
PC000563;2026-04-01 00:00:00;SARIMAX;5732,12;6662,51;14,0;-930,39;5320,25
PC000563;2026-05-01 00:00:00;SARIMAX;5396,13;5125,01;5,3;271,12;5320,25
PC000563;2026-06-01 00:00:00;SARIMAX;5360,65;5637,51;4,9;-276,86;5320,25
PC000563;2026-07-01 00:00:00;SARIMAX;5439,13;5125,01;6,1;314,12;5320,25
PC000563;2026-08-01 00:00:00;SARIMAX;4622,33;5125,01;9,8;-502,68;5320,25
PC000431;2026-03-01 00:00:00;LightGBM (pooled);5455,12;5492,48;0,7;-37,36;5108,33
PC000431;2026-04-01 00:00:00;LightGBM (pooled);5155,71;5492,48;6,1;-336,77;5108,33
PC000431;2026-05-01 00:00:00;LightGBM (pooled);5093,07;5492,48;7,3;-399,41;5108,33
PC000431;2026-06-01 00:00:00;LightGBM (pooled);4987,58;4805,92;3,8;181,66;5108,33
PC000431;2026-07-01 00:00:00;LightGBM (pooled);4841,19;4805,92;0,7;35,27;5108,33
PC000431;2026-08-01 00:00:00;LightGBM (pooled);4675,62;4462,64;4,8;212,98;5108,33
PC000889;2026-03-01 00:00:00;LightGBM (pooled);5394,36;5711,28;5,5;-316,92;5072,16
PC000889;2026-04-01 00:00:00;LightGBM (pooled);5160,26;6282,41;17,9;-1122,15;5072,16
PC000889;2026-05-01 00:00:00;LightGBM (pooled);5093,07;5140,15;0,9;-47,08;5072,16
PC000889;2026-06-01 00:00:00;LightGBM (pooled);4987,58;4569,03;9,2;418,55;5072,16
PC000889;2026-07-01 00:00:00;LightGBM (pooled);4841,19;5711,28;15,2;-870,09;5072,16
PC000889;2026-08-01 00:00:00;LightGBM (pooled);4675,62;5140,15;9,0;-464,53;5072,16
PC000168;2026-03-01 00:00:00;LightGBM (pooled);4746,76;4963,79;4,4;-217,03;5042,58
PC000168;2026-04-01 00:00:00;LightGBM (pooled);4803,52;4550,14;5,6;253,38;5042,58
PC000168;2026-05-01 00:00:00;LightGBM (pooled);4762,74;4963,79;4,1;-201,05;5042,58
PC000168;2026-06-01 00:00:00;LightGBM (pooled);4537,08;4136,49;9,7;400,59;5042,58
PC000168;2026-07-01 00:00:00;LightGBM (pooled);4480,91;4136,49;8,3;344,42;5042,58
PC000168;2026-08-01 00:00:00;LightGBM (pooled);4457,52;4550,14;2,0;-92,62;5042,58
PC000129;2026-03-01 00:00:00;Prophet;5781,82;5891,45;1,9;-109,63;5042,02
PC000129;2026-04-01 00:00:00;Prophet;5324,9;5564,14;4,3;-239,24;5042,02
PC000129;2026-05-01 00:00:00;Prophet;4828,86;4582,24;5,4;246,62;5042,02
PC000129;2026-06-01 00:00:00;Prophet;4758,53;5891,45;19,2;-1132,92;5042,02
PC000129;2026-07-01 00:00:00;Prophet;5106,34;4582,24;11,4;524,1;5042,02
PC000129;2026-08-01 00:00:00;Prophet;4326,5;4582,24;5,6;-255,74;5042,02
PC000260;2026-03-01 00:00:00;LightGBM (pooled);5196,79;5291,13;1,8;-94,34;5029,48
PC000260;2026-04-01 00:00:00;LightGBM (pooled);5279,75;4884,12;8,1;395,63;5029,48
PC000260;2026-05-01 00:00:00;LightGBM (pooled);4866,51;4884,12;0,4;-17,61;5029,48
PC000260;2026-06-01 00:00:00;LightGBM (pooled);4674,37;5291,13;11,7;-616,76;5029,48
PC000260;2026-07-01 00:00:00;LightGBM (pooled);4661,99;4477,11;4,1;184,88;5029,48
PC000260;2026-08-01 00:00:00;LightGBM (pooled);4554,44;4477,11;1,7;77,33;5029,48
PC000355;2026-03-01 00:00:00;ExponentialSmoothing;5694,21;5452,24;4,4;241,97;5026,73
PC000355;2026-04-01 00:00:00;ExponentialSmoothing;4930,94;5755,14;14,3;-824,2;5026,73
PC000355;2026-05-01 00:00:00;ExponentialSmoothing;5548,31;6058,04;8,4;-509,73;5026,73
PC000355;2026-06-01 00:00:00;ExponentialSmoothing;4433,12;5149,34;13,9;-716,22;5026,73
PC000355;2026-07-01 00:00:00;ExponentialSmoothing;4805,18;4846,44;0,9;-41,26;5026,73
PC000355;2026-08-01 00:00:00;ExponentialSmoothing;4435,32;3937,73;12,6;497,59;5026,73
PC000124;2026-03-01 00:00:00;LightGBM (pooled);4908,55;5061,28;3,0;-152,73;4980,94
PC000124;2026-04-01 00:00:00;LightGBM (pooled);4662,0;4498,92;3,6;163,08;4980,94
PC000124;2026-05-01 00:00:00;LightGBM (pooled);4762,74;4498,92;5,9;263,82;4980,94
PC000124;2026-06-01 00:00:00;LightGBM (pooled);4554,44;5061,28;10,0;-506,84;4980,94
PC000124;2026-07-01 00:00:00;LightGBM (pooled);4480,91;5061,28;11,5;-580,37;4980,94
PC000124;2026-08-01 00:00:00;LightGBM (pooled);4457,52;4498,92;0,9;-41,4;4980,94
PC000643;2026-03-01 00:00:00;LightGBM (pooled);4868,69;4027,14;20,9;841,55;4679,15
PC000643;2026-04-01 00:00:00;LightGBM (pooled);4722,56;4832,57;2,3;-110,01;4679,15
PC000643;2026-05-01 00:00:00;LightGBM (pooled);4581,0;4832,57;5,2;-251,57;4679,15
PC000643;2026-06-01 00:00:00;LightGBM (pooled);4554,44;4832,57;5,8;-278,13;4679,15
PC000643;2026-07-01 00:00:00;LightGBM (pooled);4457,52;4832,57;7,8;-375,05;4679,15
PC000643;2026-08-01 00:00:00;LightGBM (pooled);4435,9;3221,71;37,7;1214,19;4679,15
PC000207;2026-03-01 00:00:00;Prophet;5017,2;4322,23;16,1;694,97;4669,55
PC000207;2026-04-01 00:00:00;Prophet;4406,73;4322,23;2,0;84,5;4669,55
PC000207;2026-05-01 00:00:00;Prophet;4255,81;4862,51;12,5;-606,7;4669,55
PC000207;2026-06-01 00:00:00;Prophet;4575,13;4322,23;5,9;252,9;4669,55
PC000207;2026-07-01 00:00:00;Prophet;4360,21;3781,95;15,3;578,26;4669,55
PC000207;2026-08-01 00:00:00;Prophet;3673,1;3781,95;2,9;-108,85;4669,55
PC000091;2026-03-01 00:00:00;LightGBM (pooled);4782,89;5314,06;10,0;-531,17;4625,2
PC000091;2026-04-01 00:00:00;LightGBM (pooled);4660,76;5314,06;12,3;-653,3;4625,2
PC000091;2026-05-01 00:00:00;LightGBM (pooled);4762,74;5314,06;10,4;-551,32;4625,2
PC000091;2026-06-01 00:00:00;LightGBM (pooled);4537,08;4723,61;3,9;-186,53;4625,2
PC000091;2026-07-01 00:00:00;LightGBM (pooled);4457,52;4133,16;7,8;324,36;4625,2
PC000091;2026-08-01 00:00:00;LightGBM (pooled);4457,52;3542,71;25,8;914,81;4625,2
PC000868;2026-03-01 00:00:00;LightGBM (pooled);4236,08;4436,91;4,5;-200,83;4398,17
PC000868;2026-04-01 00:00:00;LightGBM (pooled);4493,02;3845,32;16,8;647,7;4398,17
PC000868;2026-05-01 00:00:00;LightGBM (pooled);4367,4;4289,01;1,8;78,39;4398,17
PC000868;2026-06-01 00:00:00;LightGBM (pooled);4159,06;4141,11;0,4;17,95;4398,17
PC000868;2026-07-01 00:00:00;LightGBM (pooled);4159,06;3401,63;22,3;757,43;4398,17
PC000868;2026-08-01 00:00:00;LightGBM (pooled);4016,43;4141,11;3,0;-124,68;4398,17
PC000059;2026-03-01 00:00:00;SARIMAX;4177,6;3643,61;14,7;533,99;4384,95
PC000059;2026-04-01 00:00:00;SARIMAX;4212,33;4306,09;2,2;-93,76;4384,95
PC000059;2026-05-01 00:00:00;SARIMAX;4873,96;4306,09;13,2;567,87;4384,95
PC000059;2026-06-01 00:00:00;SARIMAX;4495,97;3974,85;13,1;521,12;4384,95
PC000059;2026-07-01 00:00:00;SARIMAX;3842,95;3312,37;16,0;530,58;4384,95
PC000059;2026-08-01 00:00:00;SARIMAX;3734,83;3974,85;6,0;-240,02;4384,95
PC000038;2026-03-01 00:00:00;ExponentialSmoothing;4022,6;3986,41;0,9;36,19;4377,93
PC000038;2026-04-01 00:00:00;ExponentialSmoothing;4712,93;3986,41;18,2;726,52;4377,93
PC000038;2026-05-01 00:00:00;ExponentialSmoothing;4712,73;4983,01;5,4;-270,28;4377,93
PC000038;2026-06-01 00:00:00;ExponentialSmoothing;4518,91;4484,71;0,8;34,2;4377,93
PC000038;2026-07-01 00:00:00;ExponentialSmoothing;4508,97;4484,71;0,5;24,26;4377,93
PC000038;2026-08-01 00:00:00;ExponentialSmoothing;4119,82;4484,71;8,1;-364,89;4377,93
PC000069;2026-03-01 00:00:00;ExponentialSmoothing;4294,47;4324,39;0,7;-29,92;4367,74
PC000069;2026-04-01 00:00:00;ExponentialSmoothing;4493,66;4551,99;1,3;-58,33;4367,74
PC000069;2026-05-01 00:00:00;ExponentialSmoothing;4164,9;4324,39;3,7;-159,49;4367,74
PC000069;2026-06-01 00:00:00;ExponentialSmoothing;4383,5;4551,99;3,7;-168,49;4367,74
PC000069;2026-07-01 00:00:00;ExponentialSmoothing;3918,78;4096,79;4,3;-178,01;4367,74
PC000069;2026-08-01 00:00:00;ExponentialSmoothing;4108,28;3186,39;28,9;921,89;4367,74
PC000153;2026-03-01 00:00:00;LightGBM (pooled);5087,49;4531,67;12,3;555,82;4294,29
PC000153;2026-04-01 00:00:00;LightGBM (pooled);4807,96;3625,33;32,6;1182,63;4294,29
PC000153;2026-05-01 00:00:00;LightGBM (pooled);4776,36;4078,5;17,1;697,86;4294,29
PC000153;2026-06-01 00:00:00;LightGBM (pooled);4661,99;4078,5;14,3;583,49;4294,29
PC000153;2026-07-01 00:00:00;LightGBM (pooled);4537,08;4531,67;0,1;5,41;4294,29
PC000153;2026-08-01 00:00:00;LightGBM (pooled);4480,91;3172,17;41,3;1308,74;4294,29
PC000540;2026-03-01 00:00:00;SARIMAX;4277,16;4858,08;12,0;-580,92;4164,07
PC000540;2026-04-01 00:00:00;SARIMAX;4724,27;4858,08;2,8;-133,81;4164,07
PC000540;2026-05-01 00:00:00;SARIMAX;4352,66;3974,79;9,5;377,87;4164,07
PC000540;2026-06-01 00:00:00;SARIMAX;3973,42;3533,15;12,5;440,27;4164,07
PC000540;2026-07-01 00:00:00;SARIMAX;4357,79;3091,51;41,0;1266,28;4164,07
PC000540;2026-08-01 00:00:00;SARIMAX;4177,64;3533,15;18,2;644,49;4164,07
PC000030;2026-03-01 00:00:00;LightGBM (pooled);4128,52;3768,66;9,5;359,86;4140,4
PC000030;2026-04-01 00:00:00;LightGBM (pooled);4003,71;3768,66;6,2;235,05;4140,4
PC000030;2026-05-01 00:00:00;LightGBM (pooled);4059,19;3768,66;7,7;290,53;4140,4
PC000030;2026-06-01 00:00:00;LightGBM (pooled);3894,79;4307,04;9,6;-412,25;4140,4
PC000030;2026-07-01 00:00:00;LightGBM (pooled);3858,13;3768,66;2,4;89,47;4140,4
PC000030;2026-08-01 00:00:00;LightGBM (pooled);3858,13;3230,28;19,4;627,85;4140,4
PC000557;2026-03-01 00:00:00;LightGBM (pooled);4198,78;4488,34;6,5;-289,56;4060,88
PC000557;2026-04-01 00:00:00;LightGBM (pooled);3818,43;3672,28;4,0;146,15;4060,88
PC000557;2026-05-01 00:00:00;LightGBM (pooled);3670,41;3672,28;0,1;-1,87;4060,88
PC000557;2026-06-01 00:00:00;LightGBM (pooled);3757,29;3672,28;2,3;85,01;4060,88
PC000557;2026-07-01 00:00:00;LightGBM (pooled);3655,08;3264,25;12,0;390,83;4060,88
PC000557;2026-08-01 00:00:00;LightGBM (pooled);3518,1;3672,28;4,2;-154,18;4060,88
PC000589;2026-03-01 00:00:00;LightGBM (pooled);3997,86;3861,42;3,5;136,44;3953,36
PC000589;2026-04-01 00:00:00;LightGBM (pooled);3802,56;3861,42;1,5;-58,86;3953,36
PC000589;2026-05-01 00:00:00;LightGBM (pooled);3995,54;3585,6;11,4;409,94;3953,36
PC000589;2026-06-01 00:00:00;LightGBM (pooled);3858,13;3585,6;7,6;272,53;3953,36
PC000589;2026-07-01 00:00:00;LightGBM (pooled);3659,01;3861,42;5,2;-202,41;3953,36
PC000589;2026-08-01 00:00:00;LightGBM (pooled);3720,63;3861,42;3,6;-140,79;3953,36
PC000590;2026-03-01 00:00:00;LightGBM (pooled);4128,52;3313,26;24,6;815,26;3839,17
PC000590;2026-04-01 00:00:00;LightGBM (pooled);4126,57;3313,26;24,5;813,31;3839,17
PC000590;2026-05-01 00:00:00;LightGBM (pooled);3897,26;3865,47;0,8;31,79;3839,17
PC000590;2026-06-01 00:00:00;LightGBM (pooled);3894,79;4417,68;11,8;-522,89;3839,17
PC000590;2026-07-01 00:00:00;LightGBM (pooled);3894,79;3865,47;0,8;29,32;3839,17
PC000590;2026-08-01 00:00:00;LightGBM (pooled);3659,01;3865,47;5,3;-206,46;3839,17
PC000931;2026-03-01 00:00:00;ExponentialSmoothing;3868,23;3485,2;11,0;383,03;3781,56
PC000931;2026-04-01 00:00:00;ExponentialSmoothing;3822,86;3983,08;4,0;-160,22;3781,56
PC000931;2026-05-01 00:00:00;ExponentialSmoothing;3819,79;3485,2;9,6;334,59;3781,56
PC000931;2026-06-01 00:00:00;ExponentialSmoothing;3170,61;3485,2;9,0;-314,59;3781,56
PC000931;2026-07-01 00:00:00;ExponentialSmoothing;3475,36;3485,2;0,3;-9,84;3781,56
PC000931;2026-08-01 00:00:00;ExponentialSmoothing;3172,47;3485,2;9,0;-312,73;3781,56
PC000886;2026-03-01 00:00:00;ExponentialSmoothing;4403,87;4347,31;1,3;56,56;3778,02
PC000886;2026-04-01 00:00:00;ExponentialSmoothing;3824,14;3622,76;5,6;201,38;3778,02
PC000886;2026-05-01 00:00:00;ExponentialSmoothing;4060,46;3985,03;1,9;75,43;3778,02
PC000886;2026-06-01 00:00:00;ExponentialSmoothing;3658,09;3260,48;12,2;397,61;3778,02
PC000886;2026-07-01 00:00:00;ExponentialSmoothing;3523,81;3260,48;8,1;263,33;3778,02
PC000886;2026-08-01 00:00:00;ExponentialSmoothing;3576,65;2898,21;23,4;678,44;3778,02
PC000240;2026-03-01 00:00:00;Prophet;4124,79;3117,36;32,3;1007,43;3697,01
PC000240;2026-04-01 00:00:00;Prophet;3713,5;3562,7;4,2;150,8;3697,01
