Produto;Mes;Modelo;Previsto;Real;Erro %;Bias;MediaHistorica
PC000006;2026-07-01 00:00:00;SARIMAX;20997,27;20808,39;0,9;188,88;22268,25
PC000006;2026-08-01 00:00:00;SARIMAX;22106,62;19651,61;12,5;2455,01;22268,25
PC000860;2026-03-01 00:00:00;ExponentialSmoothing;22645,32;24559,48;7,8;-1914,16;21924,66
PC000860;2026-04-01 00:00:00;ExponentialSmoothing;21741,59;21244,28;2,3;497,31;21924,66
PC000860;2026-05-01 00:00:00;ExponentialSmoothing;20972,74;22989,11;8,8;-2016,37;21924,66
PC000860;2026-06-01 00:00:00;ExponentialSmoothing;19813,75;21144,58;6,3;-1330,83;21924,66
PC000860;2026-07-01 00:00:00;ExponentialSmoothing;19017,48;20102,42;5,4;-1084,94;21924,66
PC000860;2026-08-01 00:00:00;ExponentialSmoothing;20152,61;19588,47;2,9;564,14;21924,66
PC000959;2026-03-01 00:00:00;ExponentialSmoothing;21711,3;21571,32;0,6;139,98;21211,02
PC000959;2026-04-01 00:00:00;ExponentialSmoothing;21460,82;22071,75;2,8;-610,93;21211,02
PC000959;2026-05-01 00:00:00;ExponentialSmoothing;21713,34;21514,34;0,9;199,0;21211,02
PC000959;2026-06-01 00:00:00;ExponentialSmoothing;20242,51;20545,96;1,5;-303,45;21211,02
PC000959;2026-07-01 00:00:00;ExponentialSmoothing;18742,44;19305,66;2,9;-563,22;21211,02
PC000959;2026-08-01 00:00:00;ExponentialSmoothing;18927,17;19724,61;4,0;-797,44;21211,02
PC000180;2026-03-01 00:00:00;SARIMAX;25006,24;21863,2;14,4;3143,04;21187,71
PC000180;2026-04-01 00:00:00;SARIMAX;23800,6;21386,45;11,3;2414,15;21187,71
PC000180;2026-05-01 00:00:00;SARIMAX;22536,41;22828,22;1,3;-291,81;21187,71
PC000180;2026-06-01 00:00:00;SARIMAX;20537,37;21245,66;3,3;-708,29;21187,71
PC000180;2026-07-01 00:00:00;SARIMAX;19830,24;19389,24;2,3;441,0;21187,71
PC000180;2026-08-01 00:00:00;SARIMAX;20941,95;19389,24;8,0;1552,71;21187,71
PC000371;2026-03-01 00:00:00;SARIMAX;21428,46;20118,46;6,5;1310,0;20288,69
PC000371;2026-04-01 00:00:00;SARIMAX;21788,03;21456,14;1,5;331,89;20288,69
PC000371;2026-05-01 00:00:00;SARIMAX;21544,62;20784,81;3,7;759,81;20288,69
PC000371;2026-06-01 00:00:00;SARIMAX;19913,33;17406,55;14,4;2506,78;20288,69
PC000371;2026-07-01 00:00:00;SARIMAX;17986,38;18114,42;0,7;-128,04;20288,69
PC000371;2026-08-01 00:00:00;SARIMAX;18612,37;16778,72;10,9;1833,65;20288,69
PC000635;2026-03-01 00:00:00;Prophet;20173,32;22618,03;10,8;-2444,71;20005,8
PC000635;2026-04-01 00:00:00;Prophet;20612,63;20605,49;0,0;7,14;20005,8
PC000635;2026-05-01 00:00:00;Prophet;19151,56;19987,83;4,2;-836,27;20005,8
PC000635;2026-06-01 00:00:00;Prophet;20047,53;21782,26;8,0;-1734,73;20005,8
PC000635;2026-07-01 00:00:00;Prophet;20466,35;17328,33;18,1;3138,02;20005,8
PC000635;2026-08-01 00:00:00;Prophet;17969,09;18130,44;0,9;-161,35;20005,8
PC000683;2026-03-01 00:00:00;Prophet;21201,81;20459,67;3,6;742,14;19994,83
PC000683;2026-04-01 00:00:00;Prophet;21170,28;18933,02;11,8;2237,26;19994,83
PC000683;2026-05-01 00:00:00;Prophet;18380,34;20983,13;12,4;-2602,79;19994,83
PC000683;2026-06-01 00:00:00;Prophet;19136,39;19003,62;0,7;132,77;19994,83
PC000683;2026-07-01 00:00:00;Prophet;19713,95;18933,02;4,1;780,93;19994,83
PC000683;2026-08-01 00:00:00;Prophet;17796,78;16571,29;7,4;1225,49;19994,83
PC000460;2026-03-01 00:00:00;Prophet;21676,43;18760,03;15,5;2916,4;19614,81
PC000460;2026-04-01 00:00:00;Prophet;19586,11;22286,41;12,1;-2700,3;19614,81
PC000460;2026-05-01 00:00:00;Prophet;20372,94;20402,85;0,1;-29,91;19614,81
PC000460;2026-06-01 00:00:00;Prophet;19329,58;21304,51;9,3;-1974,93;19614,81
PC000460;2026-07-01 00:00:00;Prophet;17702,17;16796,22;5,4;905,95;19614,81
PC000460;2026-08-01 00:00:00;Prophet;19120,39;18599,53;2,8;520,86;19614,81
PC000168;2026-03-01 00:00:00;ExponentialSmoothing;19998,76;18485,85;8,2;1512,91;19447,65
PC000168;2026-04-01 00:00:00;ExponentialSmoothing;18472,97;17708,64;4,3;764,33;19447,65
PC000168;2026-05-01 00:00:00;ExponentialSmoothing;18808,94;19140,72;1,7;-331,78;19447,65
PC000168;2026-06-01 00:00:00;ExponentialSmoothing;17604,58;19839,96;11,3;-2235,38;19447,65
PC000168;2026-07-01 00:00:00;ExponentialSmoothing;17764,14;15840,72;12,1;1923,42;19447,65
PC000168;2026-08-01 00:00:00;ExponentialSmoothing;17182,4;18871,61;9,0;-1689,21;19447,65
PC000032;2026-03-01 00:00:00;ExponentialSmoothing;19606,28;20965,98;6,5;-1359,7;19361,08
PC000032;2026-04-01 00:00:00;ExponentialSmoothing;18996,53;21381,91;11,2;-2385,38;19361,08
PC000032;2026-05-01 00:00:00;ExponentialSmoothing;17513,6;21806,45;19,7;-4292,85;19361,08
PC000032;2026-06-01 00:00:00;ExponentialSmoothing;19172,45;17701,7;8,3;1470,75;19361,08
PC000032;2026-07-01 00:00:00;ExponentialSmoothing;17750,35;19735,36;10,1;-1985,01;19361,08
PC000032;2026-08-01 00:00:00;ExponentialSmoothing;17365,35;19374,05;10,4;-2008,7;19361,08
PC000059;2026-03-01 00:00:00;Prophet;18503,51;17712,27;4,5;791,24;18519,08
PC000059;2026-04-01 00:00:00;Prophet;20180,15;16892,61;19,5;3287,54;18519,08
PC000059;2026-05-01 00:00:00;Prophet;18258,75;18726,18;2,5;-467,43;18519,08
PC000059;2026-06-01 00:00:00;Prophet;17446,63;18394,94;5,2;-948,31;18519,08
PC000059;2026-07-01 00:00:00;Prophet;16156,28;17010,49;5,0;-854,21;18519,08
PC000059;2026-08-01 00:00:00;Prophet;18241,55;18394,94;0,8;-153,39;18519,08
PC000149;2026-03-01 00:00:00;ExponentialSmoothing;17563,98;20985,53;16,3;-3421,55;18413,36
PC000149;2026-04-01 00:00:00;ExponentialSmoothing;18974,55;22240,6;14,7;-3266,05;18413,36
PC000149;2026-05-01 00:00:00;ExponentialSmoothing;18956,51;17780,13;6,6;1176,38;18413,36
PC000149;2026-06-01 00:00:00;ExponentialSmoothing;17752,5;17239,5;3,0;513,0;18413,36
PC000149;2026-07-01 00:00:00;ExponentialSmoothing;16477,17;18289,8;9,9;-1812,63;18413,36
PC000149;2026-08-01 00:00:00;ExponentialSmoothing;17073,87;15065,22;13,3;2008,65;18413,36
PC000945;2026-03-01 00:00:00;ExponentialSmoothing;19582,51;18374,01;6,6;1208,5;18217,58
PC000945;2026-04-01 00:00:00;ExponentialSmoothing;19316,38;20987,55;8,0;-1671,17;18217,58
PC000945;2026-05-01 00:00:00;ExponentialSmoothing;18270,95;19356,63;5,6;-1085,68;18217,58
PC000945;2026-06-01 00:00:00;ExponentialSmoothing;17427,92;17391,39;0,2;36,53;18217,58
PC000945;2026-07-01 00:00:00;ExponentialSmoothing;18109,8;16408,77;10,4;1701,03;18217,58
PC000945;2026-08-01 00:00:00;ExponentialSmoothing;16380,67;17725,71;7,6;-1345,04;18217,58
PC000255;2026-03-01 00:00:00;Prophet;19065,85;18355,1;3,9;710,75;18118,54
PC000255;2026-04-01 00:00:00;Prophet;18064,31;19176,79;5,8;-1112,48;18118,54
PC000255;2026-05-01 00:00:00;Prophet;17598,23;17780,72;1,0;-182,49;18118,54
PC000255;2026-06-01 00:00:00;Prophet;17415,76;16631,96;4,7;783,8;18118,54
PC000255;2026-07-01 00:00:00;Prophet;17334,1;15607,29;11,1;1726,81;18118,54
PC000255;2026-08-01 00:00:00;Prophet;14549,99;16057,58;9,4;-1507,59;18118,54
PC000900;2026-03-01 00:00:00;Prophet;19898,04;19819,7;0,4;78,34;18013,12
PC000900;2026-04-01 00:00:00;Prophet;19981,9;19506,96;2,4;474,94;18013,12
PC000900;2026-05-01 00:00:00;Prophet;17420,07;18860,05;7,6;-1439,98;18013,12
PC000900;2026-06-01 00:00:00;Prophet;18554,46;17722,6;4,7;831,86;18013,12
PC000900;2026-07-01 00:00:00;Prophet;17283,53;16409,85;5,3;873,68;18013,12
PC000900;2026-08-01 00:00:00;Prophet;17954,83;17232,06;4,2;722,77;18013,12
PC000354;2026-03-01 00:00:00;Prophet;18498,88;20532,9;9,9;-2034,02;17942,01
PC000354;2026-04-01 00:00:00;Prophet;18154,02;16667,38;8,9;1486,64;17942,01
PC000354;2026-05-01 00:00:00;Prophet;16376,44;18302,45;10,5;-1926,01;17942,01
PC000354;2026-06-01 00:00:00;Prophet;17420,31;16591,83;5,0;828,48;17942,01
PC000354;2026-07-01 00:00:00;Prophet;15418,67;16144,64;4,5;-725,97;17942,01
PC000354;2026-08-01 00:00:00;Prophet;16027,95;17335,42;7,5;-1307,47;17942,01
PC000336;2026-03-01 00:00:00;SARIMAX;25120,69;27830,86;9,7;-2710,17;17723,26
PC000336;2026-04-01 00:00:00;SARIMAX;23324,77;24708,59;5,6;-1383,82;17723,26
PC000336;2026-05-01 00:00:00;SARIMAX;23801,68;26027,63;8,6;-2225,95;17723,26
PC000336;2026-06-01 00:00:00;SARIMAX;25367,58;22864,41;10,9;2503,17;17723,26
PC000336;2026-07-01 00:00:00;SARIMAX;32856,47;24172,32;35,9;8684,15;17723,26
PC000336;2026-08-01 00:00:00;SARIMAX;30840,41;23691,71;30,2;7148,7;17723,26
PC000300;2026-03-01 00:00:00;Prophet;17421,16;20120,2;13,4;-2699,04;17687,1
PC000300;2026-04-01 00:00:00;Prophet;17673,07;18674,47;5,4;-1001,4;17687,1
PC000300;2026-05-01 00:00:00;Prophet;17514,09;17315,78;1,1;198,31;17687,1
PC000300;2026-06-01 00:00:00;Prophet;17205,59;15870,05;8,4;1335,54;17687,1
PC000300;2026-07-01 00:00:00;Prophet;16218,28;15294,74;6,0;923,54;17687,1
PC000300;2026-08-01 00:00:00;Prophet;15934,51;18186,2;12,4;-2251,69;17687,1
PC000207;2026-03-01 00:00:00;Prophet;18597,02;16005,63;16,2;2591,39;17591,88
PC000207;2026-04-01 00:00:00;Prophet;18481,33;17495,15;5,6;986,18;17591,88
PC000207;2026-05-01 00:00:00;Prophet;17171,54;18924,99;9,3;-1753,45;17591,88
PC000207;2026-06-01 00:00:00;Prophet;18123,32;15483,26;17,1;2640,06;17591,88
PC000207;2026-07-01 00:00:00;Prophet;16714,42;15987,72;4,5;726,7;17591,88
PC000207;2026-08-01 00:00:00;Prophet;14819,63;14575,8;1,7;243,83;17591,88
PC000477;2026-03-01 00:00:00;ExponentialSmoothing;17613,58;18679,2;5,7;-1065,62;17387,29
PC000477;2026-04-01 00:00:00;ExponentialSmoothing;18155,83;18001,61;0,9;154,22;17387,29
PC000477;2026-05-01 00:00:00;ExponentialSmoothing;17374,59;18267,38;4,9;-892,79;17387,29
PC000477;2026-06-01 00:00:00;ExponentialSmoothing;15489,39;15378,72;0,7;110,67;17387,29
PC000477;2026-07-01 00:00:00;ExponentialSmoothing;15323,23;15790,52;3,0;-467,29;17387,29
PC000477;2026-08-01 00:00:00;ExponentialSmoothing;15329,35;13579,45;12,9;1749,9;17387,29
PC000751;2026-03-01 00:00:00;SARIMAX;32957,98;32455,5;1,5;502,48;17186,56
PC000751;2026-04-01 00:00:00;SARIMAX;32174,95;36538,22;11,9;-4363,27;17186,56
PC000751;2026-05-01 00:00:00;SARIMAX;31476,33;28351,2;11,0;3125,13;17186,56
PC000751;2026-06-01 00:00:00;SARIMAX;32473,53;28778,48;12,8;3695,05;17186,56
PC000751;2026-07-01 00:00:00;SARIMAX;31749,69;27378,02;16,0;4371,67;17186,56
PC000751;2026-08-01 00:00:00;SARIMAX;36610,63;28860,72;26,9;7749,91;17186,56
PC000727;2026-03-01 00:00:00;Ensemble;17962,43;18757,31;4,2;-794,88;17181,47
PC000727;2026-04-01 00:00:00;Ensemble;17519,91;20448,09;14,3;-2928,18;17181,47
PC000727;2026-05-01 00:00:00;Ensemble;17141,26;18396,73;6,8;-1255,47;17181,47
PC000727;2026-06-01 00:00:00;Ensemble;17631,54;16646,8;5,9;984,74;17181,47
PC000727;2026-07-01 00:00:00;Ensemble;17989,21;17914,37;0,4;74,84;17181,47
PC000727;2026-08-01 00:00:00;Ensemble;16820,57;15018,66;12,0;1801,91;17181,47
PC000473;2026-03-01 00:00:00;ExponentialSmoothing;29621,28;31237,51;5,2;-1616,23;17167,36
PC000473;2026-04-01 00:00:00;ExponentialSmoothing;30651,23;28350,54;8,1;2300,69;17167,36
PC000473;2026-05-01 00:00:00;ExponentialSmoothing;29829,02;28318,33;5,3;1510,69;17167,36
PC000473;2026-06-01 00:00:00;ExponentialSmoothing;28759,66;26630,08;8,0;2129,58;17167,36
PC000473;2026-07-01 00:00:00;ExponentialSmoothing;31580,84;27266,05;15,8;4314,79;17167,36
PC000473;2026-08-01 00:00:00;ExponentialSmoothing;31020,85;23130,55;34,1;7890,3;17167,36
PC000313;2026-03-01 00:00:00;SARIMAX;22327,94;25546,56;12,6;-3218,62;16944,79
PC000313;2026-04-01 00:00:00;SARIMAX;22400,24;23360,55;4,1;-960,31;16944,79
PC000313;2026-05-01 00:00:00;SARIMAX;21268,87;25017,64;15,0;-3748,77;16944,79
PC000313;2026-06-01 00:00:00;SARIMAX;21199,8;21967,93;3,5;-768,13;16944,79
PC000313;2026-07-01 00:00:00;SARIMAX;21297,77;22200,84;4,1;-903,07;16944,79
PC000313;2026-08-01 00:00:00;SARIMAX;19743,85;19382,43;1,9;361,42;16944,79
PC000440;2026-03-01 00:00:00;SARIMAX;16483,05;16160,75;2,0;322,3;16908,51
PC000440;2026-04-01 00:00:00;SARIMAX;17483,8;17032,5;2,6;451,3;16908,51
PC000440;2026-05-01 00:00:00;SARIMAX;17061,76;16595,05;2,8;466,71;16908,51
PC000440;2026-06-01 00:00:00;SARIMAX;16288,91;15724,87;3,6;564,04;16908,51
PC000440;2026-07-01 00:00:00;SARIMAX;17367,65;15287,42;13,6;2080,23;16908,51
PC000440;2026-08-01 00:00:00;SARIMAX;14840,09;13538,99;9,6;1301,1;16908,51
PC000005;2026-03-01 00:00:00;ExponentialSmoothing;17293,34;17273,77;0,1;19,57;16769,32
PC000005;2026-04-01 00:00:00;ExponentialSmoothing;16265,16;16052,92;1,3;212,24;16769,32
PC000005;2026-05-01 00:00:00;ExponentialSmoothing;16470,28;15521,87;6,1;948,41;16769,32
PC000005;2026-06-01 00:00:00;ExponentialSmoothing;16267,47;14837,86;9,6;1429,61;16769,32
PC000005;2026-07-01 00:00:00;ExponentialSmoothing;15214,98;14837,86;2,5;377,12;16769,32
PC000005;2026-08-01 00:00:00;ExponentialSmoothing;14745,71;14301,02;3,1;444,69;16769,32
PC000884;2026-03-01 00:00:00;ExponentialSmoothing;16520,37;17526,08;5,7;-1005,71;16662,71
PC000884;2026-04-01 00:00:00;ExponentialSmoothing;16850,58;16443,12;2,5;407,46;16662,71
PC000884;2026-05-01 00:00:00;ExponentialSmoothing;16435,35;19238,48;14,6;-2803,13;16662,71
PC000884;2026-06-01 00:00:00;ExponentialSmoothing;16249,9;17007,6;4,5;-757,7;16662,71
PC000884;2026-07-01 00:00:00;ExponentialSmoothing;16395,63;15360,16;6,7;1035,47;16662,71
PC000884;2026-08-01 00:00:00;ExponentialSmoothing;15184,5;14763,2;2,9;421,3;16662,71
PC000886;2026-03-01 00:00:00;ExponentialSmoothing;17562,04;17194,73;2,1;367,31;16365,18
PC000886;2026-04-01 00:00:00;ExponentialSmoothing;16365,09;17178,16;4,7;-813,07;16365,18
PC000886;2026-05-01 00:00:00;ExponentialSmoothing;16262,87;17495,33;7,0;-1232,46;16365,18
PC000886;2026-06-01 00:00:00;ExponentialSmoothing;14954,66;15753,91;5,1;-799,25;16365,18
PC000886;2026-07-01 00:00:00;ExponentialSmoothing;14787,24;15663,71;5,6;-876,47;16365,18
PC000886;2026-08-01 00:00:00;ExponentialSmoothing;14446,92;13795,29;4,7;651,63;16365,18
PC000153;2026-03-01 00:00:00;Ensemble;14964,36;15239,36;1,8;-275,0;16025,88
PC000153;2026-04-01 00:00:00;Ensemble;16570,34;17037,77;2,7;-467,43;16025,88
PC000153;2026-05-01 00:00:00;Ensemble;16037,98;17955,15;10,7;-1917,17;16025,88
PC000153;2026-06-01 00:00:00;Ensemble;15652,44;15378,3;1,8;274,14;16025,88
PC000153;2026-07-01 00:00:00;Ensemble;15569,1;16295,68;4,5;-726,58;16025,88
PC000153;2026-08-01 00:00:00;Ensemble;14623,89;13943,81;4,9;680,08;16025,88
PC000946;2026-03-01 00:00:00;ExponentialSmoothing;16529,3;15636,17;5,7;893,13;15932,07
PC000946;2026-04-01 00:00:00;ExponentialSmoothing;16309,39;15566,04;4,8;743,35;15932,07
PC000946;2026-05-01 00:00:00;ExponentialSmoothing;16079,19;16756,01;4,0;-676,82;15932,07
PC000946;2026-06-01 00:00:00;ExponentialSmoothing;15911,05;14882,18;6,9;1028,87;15932,07
PC000946;2026-07-01 00:00:00;ExponentialSmoothing;15055,36;16002,02;5,9;-946,66;15932,07
PC000946;2026-08-01 00:00:00;ExponentialSmoothing;14005,92;15329,3;8,6;-1323,38;15932,07
PC000334;2026-03-01 00:00:00;ExponentialSmoothing;54199,81;48371,71;12,0;5828,1;15909,36
PC000334;2026-04-01 00:00:00;ExponentialSmoothing;53699,02;46870,59;14,6;6828,43;15909,36
PC000334;2026-05-01 00:00:00;ExponentialSmoothing;53208,67;49695,33;7,1;3513,34;15909,36
PC000334;2026-06-01 00:00:00;ExponentialSmoothing;65913,55;40559,58;62,5;25353,97;15909,36
PC000334;2026-07-01 00:00:00;ExponentialSmoothing;60984,76;41530,38;46,8;19454,38;15909,36
PC000334;2026-08-01 00:00:00;ExponentialSmoothing;60056,26;41772,41;43,8;18283,85;15909,36
PC000540;2026-03-01 00:00:00;ExponentialSmoothing;16072,01;15829,84;1,5;242,17;15406,45
PC000540;2026-04-01 00:00:00;ExponentialSmoothing;14729,27;14981,52;1,7;-252,25;15406,45
PC000540;2026-05-01 00:00:00;ExponentialSmoothing;14649,13;16643,18;12,0;-1994,05;15406,45
PC000540;2026-06-01 00:00:00;ExponentialSmoothing;14039,87;15381,39;8,7;-1341,52;15406,45
PC000540;2026-07-01 00:00:00;ExponentialSmoothing;13420,41;14911,58;10,0;-1491,17;15406,45
PC000540;2026-08-01 00:00:00;ExponentialSmoothing;14285,78;12384,12;15,4;1901,66;15406,45
PC000206;2026-03-01 00:00:00;Prophet;17141,23;16688,75;2,7;452,48;15396,42
PC000206;2026-04-01 00:00:00;Prophet;15827,6;17281,21;8,4;-1453,61;15396,42
PC000206;2026-05-01 00:00:00;Prophet;16370,59;16071,81;1,9;298,78;15396,42
PC000206;2026-06-01 00:00:00;Prophet;15993,55;16048,35;0,3;-54,8;15396,42
PC000206;2026-07-01 00:00:00;Prophet;14920,41;14306,17;4,3;614,24;15396,42
PC000206;2026-08-01 00:00:00;Prophet;14297,96;13725,45;4,2;572,51;15396,42
PC000245;2026-03-01 00:00:00;SARIMAX;19279,15;16114,32;19,6;3164,83;15315,55
PC000245;2026-04-01 00:00:00;SARIMAX;17843,04;17304,15;3,1;538,89;15315,55
PC000245;2026-05-01 00:00:00;SARIMAX;16412,62;15335,07;7,0;1077,55;15315,55
PC000245;2026-06-01 00:00:00;SARIMAX;16633,62;14924,5;11,5;1709,12;15315,55
PC000245;2026-07-01 00:00:00;SARIMAX;16457,06;13981,74;17,7;2475,32;15315,55
PC000245;2026-08-01 00:00:00;SARIMAX;15508,78;14700,18;5,5;808,6;15315,55
PC000587;2026-03-01 00:00:00;ExponentialSmoothing;32577,05;37888,44;14,0;-5311,39;15313,81
PC000587;2026-04-01 00:00:00;ExponentialSmoothing;33180,37;34924,1;5,0;-1743,73;15313,81
PC000587;2026-05-01 00:00:00;ExponentialSmoothing;32772,22;38361,27;14,6;-5589,05;15313,81
PC000587;2026-06-01 00:00:00;ExponentialSmoothing;30440,87;31677,49;3,9;-1236,62;15313,81
PC000587;2026-07-01 00:00:00;ExponentialSmoothing;28325,61;33025,46;14,2;-4699,85;15313,81
PC000587;2026-08-01 00:00:00;ExponentialSmoothing;33655,8;35234,7;4,5;-1578,9;15313,81
PC000557;2026-03-01 00:00:00;ExponentialSmoothing;15675,42;14649,86;7,0;1025,56;15254,21
PC000557;2026-04-01 00:00:00;ExponentialSmoothing;15684,35;14255,33;10,0;1429,02;15254,21
PC000557;2026-05-01 00:00:00;ExponentialSmoothing;15569,71;14647,88;6,3;921,83;15254,21
PC000557;2026-06-01 00:00:00;ExponentialSmoothing;15177,85;13833,8;9,7;1344,05;15254,21
PC000557;2026-07-01 00:00:00;ExponentialSmoothing;15146,75;13818,32;9,6;1328,43;15254,21
PC000557;2026-08-01 00:00:00;ExponentialSmoothing;14313,37;15040,43;4,8;-727,06;15254,21
PC000876;2026-03-01 00:00:00;Prophet;15620,92;17324,35;9,8;-1703,43;15195,38
PC000876;2026-04-01 00:00:00;Prophet;15735,9;15804,05;0,4;-68,15;15195,38
PC000876;2026-05-01 00:00:00;Prophet;15157,44;12917,98;17,3;2239,46;15195,38
PC000876;2026-06-01 00:00:00;Prophet;15162,0;15836,69;4,3;-674,69;15195,38
PC000876;2026-07-01 00:00:00;Prophet;15034,24;14417,63;4,3;616,61;15195,38
PC000876;2026-08-01 00:00:00;Prophet;12848,42;13243,1;3,0;-394,68;15195,38
PC000450;2026-03-01 00:00:00;SARIMAX;19240,47;15839,26;21,5;3401,21;14957,82
PC000450;2026-04-01 00:00:00;SARIMAX;19467,56;19348,69;0,6;118,87;14957,82
PC000450;2026-05-01 00:00:00;SARIMAX;18049,61;17677,46;2,1;372,15;14957,82
PC000450;2026-06-01 00:00:00;SARIMAX;19376,12;17967,97;7,8;1408,15;14957,82
PC000450;2026-07-01 00:00:00;SARIMAX;18116,44;18528,94;2,2;-412,5;14957,82
PC000450;2026-08-01 00:00:00;SARIMAX;19579,37;17116,49;14,4;2462,88;14957,82
PC000370;2026-03-01 00:00:00;ExponentialSmoothing;14873,94;17240,9;13,7;-2366,96;14843,14
PC000370;2026-04-01 00:00:00;ExponentialSmoothing;14571,89;14756,02;1,2;-184,13;14843,14
PC000370;2026-05-01 00:00:00;ExponentialSmoothing;15450,47;13438,85;15,0;2011,62;14843,14
PC000370;2026-06-01 00:00:00;ExponentialSmoothing;13876,93;14530,55;4,5;-653,62;14843,14
PC000370;2026-07-01 00:00:00;ExponentialSmoothing;13656,63;13742,05;0,6;-85,42;14843,14
PC000370;2026-08-01 00:00:00;ExponentialSmoothing;13634,66;13618,78;0,1;15,88;14843,14
PC000641;2026-03-01 00:00:00;SARIMAX;18038,2;16699,57;8,0;1338,63;14840,06
PC000641;2026-04-01 00:00:00;SARIMAX;16372,44;15216,24;7,6;1156,2;14840,06
PC000641;2026-05-01 00:00:00;SARIMAX;17726,9;14462,9;22,6;3264,0;14840,06
PC000641;2026-06-01 00:00:00;SARIMAX;15839,61;14486,25;9,3;1353,36;14840,06
PC000641;2026-07-01 00:00:00;SARIMAX;16175,64;14086,23;14,8;2089,41;14840,06
PC000641;2026-08-01 00:00:00;SARIMAX;14766,15;14109,58;4,7;656,57;14840,06
PC000611;2026-03-01 00:00:00;SARIMAX;25060,18;25791,76;2,8;-731,58;14792,58
PC000611;2026-04-01 00:00:00;SARIMAX;24382,9;27122,71;10,1;-2739,81;14792,58
PC000611;2026-05-01 00:00:00;SARIMAX;26600,24;25972,86;2,4;627,38;14792,58
PC000611;2026-06-01 00:00:00;SARIMAX;25141,44;23624,13;6,4;1517,31;14792,58
PC000611;2026-07-01 00:00:00;SARIMAX;24800,83;22868,1;8,5;1932,73;14792,58
PC000611;2026-08-01 00:00:00;SARIMAX;24381,0;22868,1;6,6;1512,9;14792,58
PC000030;2026-03-01 00:00:00;Prophet;14469,37;15916,22;9,1;-1446,85;14790,62
PC000030;2026-04-01 00:00:00;Prophet;14382,14;15284,38;5,9;-902,24;14790,62
PC000030;2026-05-01 00:00:00;Prophet;14624,68;13460,2;8,7;1164,48;14790,62
PC000030;2026-06-01 00:00:00;Prophet;13033,7;13927,25;6,4;-893,55;14790,62
PC000030;2026-07-01 00:00:00;Prophet;13598,36;14020,71;3,0;-422,35;14790,62
PC000030;2026-08-01 00:00:00;Prophet;13213,63;14114,16;6,4;-900,53;14790,62
PC000069;2026-03-01 00:00:00;ExponentialSmoothing;14888,1;13945,51;6,8;942,59;14676,82
PC000069;2026-04-01 00:00:00;ExponentialSmoothing;15228,78;16224,37;6,1;-995,59;14676,82
PC000069;2026-05-01 00:00:00;ExponentialSmoothing;14165,8;15779,64;10,2;-1613,84;14676,82
PC000069;2026-06-01 00:00:00;ExponentialSmoothing;14482,67;15299,2;5,3;-816,53;14676,82
PC000069;2026-07-01 00:00:00;ExponentialSmoothing;13023,33;13243,18;1,7;-219,85;14676,82
PC000069;2026-08-01 00:00:00;ExponentialSmoothing;12256,61;12332,78;0,6;-76,17;14676,82
PC000833;2026-03-01 00:00:00;ExponentialSmoothing;22782,65;19549,4;16,5;3233,25;14613,4
PC000833;2026-04-01 00:00:00;ExponentialSmoothing;22371,56;19165,36;16,7;3206,2;14613,4
PC000833;2026-05-01 00:00:00;ExponentialSmoothing;22262,91;20843,79;6,8;1419,12;14613,4
PC000833;2026-06-01 00:00:00;ExponentialSmoothing;21028,43;18695,91;12,5;2332,52;14613,4
PC000833;2026-07-01 00:00:00;ExponentialSmoothing;23492,72;19568,35;20,1;3924,37;14613,4
PC000833;2026-08-01 00:00:00;ExponentialSmoothing;21520,19;17752,35;21,2;3767,84;14613,4
PC000441;2026-03-01 00:00:00;SARIMAX;23984,79;22817,09;5,1;1167,7;14465,73
PC000441;2026-04-01 00:00:00;SARIMAX;21228,44;23478,64;9,6;-2250,2;14465,73
PC000441;2026-05-01 00:00:00;SARIMAX;19140,55;22804,76;16,1;-3664,21;14465,73
PC000441;2026-06-01 00:00:00;SARIMAX;20617,05;21444,68;3,9;-827,63;14465,73
PC000441;2026-07-01 00:00:00;SARIMAX;19128,16;20803,59;8,1;-1675,43;14465,73
PC000441;2026-08-01 00:00:00;SARIMAX;17779,02;18788,69;5,4;-1009,67;14465,73
PC000621;2026-03-01 00:00:00;ExponentialSmoothing;16292,42;21568,67;24,5;-5276,25;14427,29
PC000621;2026-04-01 00:00:00;ExponentialSmoothing;15717,67;18042,69;12,9;-2325,02;14427,29
PC000621;2026-05-01 00:00:00;ExponentialSmoothing;14966,77;18127,27;17,4;-3160,5;14427,29
PC000621;2026-06-01 00:00:00;ExponentialSmoothing;15881,05;18711,77;15,1;-2830,72;14427,29
PC000621;2026-07-01 00:00:00;ExponentialSmoothing;13830,87;15695,21;11,9;-1864,34;14427,29
PC000621;2026-08-01 00:00:00;ExponentialSmoothing;13500,37;17804,15;24,2;-4303,78;14427,29
PC000260;2026-03-01 00:00:00;ExponentialSmoothing;15257,57;16035,48;4,9;-777,91;14425,43
PC000260;2026-04-01 00:00:00;ExponentialSmoothing;15561,99;14690,02;5,9;871,97;14425,43
PC000260;2026-05-01 00:00:00;ExponentialSmoothing;14169,98;14117,39;0,4;52,59;14425,43
PC000260;2026-06-01 00:00:00;ExponentialSmoothing;13991,6;15097,03;7,3;-1105,43;14425,43
PC000260;2026-07-01 00:00:00;ExponentialSmoothing;14103,04;13344,57;5,7;758,47;14425,43
