Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank;_ProdutoUnico
PC000078;48;SARIMAX (c/ sazonalidade+promoção);5947,17;[6617.69];11,3;ok;"{""ARIMA"": 457095.02239770646, ""ExponentialSmoothing"": 331476.9007959565, ""SARIMAX"": 189532.93206305, ""Holt"": 616648.6306456659, ""Prophet"": 630072.3997965174, ""Croston"": 650882.9389468636, ""TSB"": 650882.9389468636, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 161158.67843472422}";PC000078
PC000312;48;Ensemble;6235,1;[6082.02];-2,5;ok;"{""ARIMA"": 514881.0651180058, ""ExponentialSmoothing"": 548935.4099933553, ""SARIMAX"": 880822.4375518734, ""Holt"": 1284969.7877800264, ""Prophet"": 562237.5761857672, ""Croston"": 1031699.9189599502, ""TSB"": 1031699.9189599502, ""Ensemble"": 495605.43970724917, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1225201.4819832195}";PC000312
PC000666;48;SARIMAX (c/ sazonalidade+promoção);5504,95;[7513.58];36,5;ok;"{""ARIMA"": 1113574.2178234707, ""ExponentialSmoothing"": 726183.3796573685, ""SARIMAX"": 822123.7981602483, ""Holt"": 2625674.041800816, ""Prophet"": 801188.0170741248, ""Croston"": 1085561.80516808, ""TSB"": 1085561.80516808, ""Ensemble"": 766759.9143512904, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 682149.692593094}";PC000666
PC000022;48;SARIMAX;5558,67;[5148.33];-7,4;ok;"{""ARIMA"": 996189.9724168138, ""ExponentialSmoothing"": 379463.9635635737, ""SARIMAX"": 226962.2364159235, ""Holt"": 1507498.928205166, ""Prophet"": 382329.50945368764, ""Croston"": 1247596.1986588577, ""TSB"": 1247596.1986588577, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 467787.09623833006}";PC000022
PC000841;48;Prophet;5747,25;[6427.7];11,8;ok;"{""ARIMA"": 498177.66428272193, ""ExponentialSmoothing"": 352807.4766139335, ""SARIMAX"": 307247.9660950777, ""Holt"": 733674.9485223523, ""Prophet"": 281665.17061332037, ""Croston"": 644904.3767338, ""TSB"": 644904.3767338, ""Ensemble"": 300789.98355125805, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 309370.29928794765}";PC000841
PC000124;48;Ensemble;7388,7;[7145.15];-3,3;ok;"{""ARIMA"": 123528.95264787546, ""ExponentialSmoothing"": 512918.5281592713, ""SARIMAX"": 591986.5791633098, ""Holt"": 497102.61162486294, ""Prophet"": 422172.0635579063, ""Croston"": 108620.82581392408, ""TSB"": 108620.82581392408, ""Ensemble"": 105238.51188873591, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 636703.5898626825}";PC000124
PC000855;48;Prophet;6422,32;[6183.86];-3,7;ok;"{""ARIMA"": 418358.2938540683, ""ExponentialSmoothing"": 361509.992945787, ""SARIMAX"": 293125.1468768975, ""Holt"": 1752014.879245593, ""Prophet"": 233196.42828327394, ""Croston"": 622442.7254108049, ""TSB"": 622442.7254108049, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 673502.628220122}";PC000855
PC000354;48;ARIMA;5718,2;[6073.14];6,2;ok;"{""ARIMA"": 518029.70266007254, ""ExponentialSmoothing"": 868241.0983218133, ""SARIMAX"": 661485.7543420169, ""Holt"": 994770.44423935, ""Prophet"": 734928.6973261136, ""Croston"": 693498.0352168125, ""TSB"": 693498.0352168125, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 794810.8053516587}";PC000354
PC000899;48;SARIMAX;5172,46;[5451.44];5,4;ok;"{""ARIMA"": 909189.8624922693, ""ExponentialSmoothing"": 600388.3826493208, ""SARIMAX"": 528679.5870953975, ""Holt"": 2404977.2460363563, ""Prophet"": 576113.9060331738, ""Croston"": 1175743.2785546866, ""TSB"": 1175743.2785546866, ""Ensemble"": 546931.9622499654, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 595910.0020832064}";PC000899
PC000099;48;ExponentialSmoothing;5199,13;[5475.4];5,3;ok;"{""ARIMA"": 682325.8935611711, ""ExponentialSmoothing"": 371164.50933746406, ""SARIMAX"": 758017.09382047, ""Holt"": 1642544.4299107778, ""Prophet"": 542902.4062414588, ""Croston"": 1011409.2146529676, ""TSB"": 1011409.2146529676, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 396687.9320920001}";PC000099
PC000635;48;SARIMAX (c/ sazonalidade+promoção);4707,11;[5335.26];13,3;ok;"{""ARIMA"": 599873.5899771928, ""ExponentialSmoothing"": 230452.2259516418, ""SARIMAX"": 282974.15835547453, ""Holt"": 719597.2355750153, ""Prophet"": 254474.26700816894, ""Croston"": 673451.6551426762, ""TSB"": 673451.6551426762, ""Ensemble"": 224976.70109145445, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 219019.9679277453}";PC000635
PC000920;48;SARIMAX;5768,98;[5616.9];-2,6;ok;"{""ARIMA"": 740828.9430404092, ""ExponentialSmoothing"": 525387.9804056445, ""SARIMAX"": 508859.94059518183, ""Holt"": 2246839.948307046, ""Prophet"": 559767.6226701391, ""Croston"": 975273.850522475, ""TSB"": 975273.850522475, ""Ensemble"": 517442.04485953663, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 920991.9738718647}";PC000920
PC000300;48;Prophet;5557,84;[5618.83];1,1;ok;"{""ARIMA"": 516182.8659140743, ""ExponentialSmoothing"": 317832.86964760144, ""SARIMAX"": 467524.6997815839, ""Holt"": 690889.5510192731, ""Prophet"": 267423.02815834654, ""Croston"": 688927.7706950097, ""TSB"": 688927.7706950097, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 415730.33041022666}";PC000300
PC000058;48;Prophet;5621,81;[5025.71];-10,6;ok;"{""ARIMA"": 516509.8959823053, ""ExponentialSmoothing"": 445127.7366873895, ""SARIMAX"": 868032.1462194329, ""Holt"": 428285.4844938013, ""Prophet"": 296820.88734590466, ""Croston"": 432005.26427487115, ""TSB"": 432005.26427487115, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 772818.0883031733}";PC000058
PC000886;48;Ensemble;5309,86;[5027.39];-5,3;ok;"{""ARIMA"": 287285.7564207668, ""ExponentialSmoothing"": 225328.39735745787, ""SARIMAX"": 234402.8412653038, ""Holt"": 368747.6075864096, ""Prophet"": 238385.47131451804, ""Croston"": 292486.8313150562, ""TSB"": 292486.8313150562, ""Ensemble"": 215715.59218678612, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 270330.20243117405}";PC000886
PC000959;48;SARIMAX (c/ sazonalidade+promoção);5504,74;[5683.61];3,2;ok;"{""ARIMA"": 415335.5526936845, ""ExponentialSmoothing"": 433570.19600626075, ""SARIMAX"": 278558.54004526004, ""Holt"": 438878.3570834336, ""Prophet"": 270752.3942974622, ""Croston"": 348555.79192497674, ""TSB"": 348555.79192497674, ""Ensemble"": 212934.11126274083, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 207526.62924738918}";PC000959
PC000731;48;SARIMAX;4464,79;[4505.4];0,9;ok;"{""ARIMA"": 620556.0542869684, ""ExponentialSmoothing"": 495977.8508269799, ""SARIMAX"": 421961.36430950934, ""Holt"": 1358381.376735388, ""Prophet"": 482455.5837713291, ""Croston"": 858192.8410522161, ""TSB"": 858192.8410522161, ""Ensemble"": 445303.8559314168, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1225382.9258018902}";PC000731
PC000557;48;SARIMAX (c/ sazonalidade+promoção);5479,92;[5015.6];-8,5;ok;"{""ARIMA"": 59988.41254619567, ""ExponentialSmoothing"": 606384.9323147243, ""SARIMAX"": 104317.28428342224, ""Holt"": 1148154.8922986567, ""Prophet"": 73607.18476017717, ""Croston"": 302572.42569253454, ""TSB"": 302572.42569253454, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 33418.607884600344}";PC000557
PC000704;48;ARIMA;4680,65;[5102.59];9,0;ok;"{""ARIMA"": 270423.1426847848, ""ExponentialSmoothing"": 401596.0034199294, ""SARIMAX"": 383438.65593406156, ""Holt"": 353910.1934464743, ""Prophet"": 539724.280903628, ""Croston"": 450664.37362207967, ""TSB"": 450664.37362207967, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 452324.9111147259}";PC000704
PC000668;48;Ensemble;4080,42;[5147.34];26,1;ok;"{""ARIMA"": 605259.8162952844, ""ExponentialSmoothing"": 369287.2227373067, ""SARIMAX"": 318214.4029190983, ""Holt"": 609622.6582155066, ""Prophet"": 299721.074887796, ""Croston"": 540386.4357502807, ""TSB"": 540386.4357502807, ""Ensemble"": 285446.55367047334, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 481317.44356192445}";PC000668
PC000857;48;Ensemble;5360,13;[5218.58];-2,6;ok;"{""ARIMA"": 235490.91988333233, ""ExponentialSmoothing"": 201109.25578741552, ""SARIMAX"": 406522.3389577933, ""Holt"": 179092.57392382386, ""Prophet"": 167640.0943872519, ""Croston"": 171961.2051741288, ""TSB"": 171961.2051741288, ""Ensemble"": 146523.2004111414, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 429087.71460015414}";PC000857
PC000176;48;SARIMAX (c/ sazonalidade+promoção);4891,58;[4470.38];-8,6;ok;"{""ARIMA"": 348101.32634640386, ""ExponentialSmoothing"": 200789.7167229516, ""SARIMAX"": 136840.84579619474, ""Holt"": 322304.6733015647, ""Prophet"": 154912.81554431247, ""Croston"": 324253.0273969044, ""TSB"": 324253.0273969044, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 130300.28507947615}";PC000176
PC000207;48;SARIMAX (c/ sazonalidade+promoção);4003,01;[4937.51];23,3;ok;"{""ARIMA"": 952176.9300555581, ""ExponentialSmoothing"": 627926.8346808417, ""SARIMAX"": 739057.2540494214, ""Holt"": 2053487.407041731, ""Prophet"": 810160.5192711116, ""Croston"": 902684.2258411358, ""TSB"": 902684.2258411358, ""Ensemble"": 680776.3900216712, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 600107.8507694054}";PC000207
PC000180;48;ExponentialSmoothing;5282,56;[4599.09];-12,9;ok;"{""ARIMA"": 334923.6710533762, ""ExponentialSmoothing"": 151886.17221406059, ""SARIMAX"": 436462.6773719497, ""Holt"": 283297.64946991793, ""Prophet"": 153592.71508080923, ""Croston"": 258642.8771698116, ""TSB"": 258642.8771698116, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 267849.6537804262}";PC000180
PC000223;48;ARIMA;5165,9;[5011.88];-3,0;ok;"{""ARIMA"": 61563.73604720778, ""ExponentialSmoothing"": 134293.97508402044, ""SARIMAX"": 162502.86089153317, ""Holt"": 254815.00528956915, ""Prophet"": 136809.056067857, ""Croston"": 133512.8264678568, ""TSB"": 133512.8264678568, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 526857.7876214504}";PC000223
PC000286;48;SARIMAX;4044,99;[4145.17];2,5;ok;"{""ARIMA"": 200635.6967801357, ""ExponentialSmoothing"": 269706.9864092408, ""SARIMAX"": 146089.98664619186, ""Holt"": 407210.7041475477, ""Prophet"": 263346.41844035167, ""Croston"": 280630.7141419138, ""TSB"": 280630.7141419138, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 152802.70887514672}";PC000286
PC000235;48;Ensemble;4933,79;[4294.4];-13,0;ok;"{""ARIMA"": 608809.8472444661, ""ExponentialSmoothing"": 494002.119019656, ""SARIMAX"": 488052.7178053568, ""Holt"": 1096435.070239969, ""Prophet"": 808427.8392249685, ""Croston"": 870531.1820694784, ""TSB"": 870531.1820694784, ""Ensemble"": 482124.3884599818, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 486253.7701834967}";PC000235
PC000879;48;ExponentialSmoothing;4548,46;[4362.44];-4,1;ok;"{""ARIMA"": 339483.93984605744, ""ExponentialSmoothing"": 261084.90712625693, ""SARIMAX"": 280484.7307994527, ""Holt"": 735509.3876124964, ""Prophet"": 314427.2192680897, ""Croston"": 521234.30117648613, ""TSB"": 521234.30117648613, ""Ensemble"": 277884.67901303835, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 326853.56377706677}";PC000879
PC000974;48;Ensemble;3781,44;[4668.56];23,5;ok;"{""ARIMA"": 314383.05502242805, ""ExponentialSmoothing"": 314229.2595201085, ""SARIMAX"": 352111.72854271904, ""Holt"": 757111.2083241033, ""Prophet"": 446385.53217370744, ""Croston"": 466885.86183651135, ""TSB"": 466885.86183651135, ""Ensemble"": 288224.4709431287, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 326428.01639304985}";PC000974
PC000263;48;SARIMAX (c/ sazonalidade+promoção);4411,29;[3844.28];-12,9;ok;"{""ARIMA"": 267860.2214421766, ""ExponentialSmoothing"": 136425.80737763352, ""SARIMAX"": 159416.83993244477, ""Holt"": 854066.6199296607, ""Prophet"": 167573.7789053707, ""Croston"": 559314.8582784921, ""TSB"": 559314.8582784921, ""Ensemble"": 136726.5260065061, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 120876.0355620737}";PC000263
PC000440;48;Prophet;3930,02;[4269.8];8,6;ok;"{""ARIMA"": 443678.3821081437, ""ExponentialSmoothing"": 246274.792180175, ""SARIMAX"": 566747.539097086, ""Holt"": 397540.23995353346, ""Prophet"": 218517.36503738383, ""Croston"": 604683.1951737283, ""TSB"": 604683.1951737283, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 586097.0954871468}";PC000440
PC000487;48;Ensemble;4912,84;[4942.65];0,6;ok;"{""ARIMA"": 128398.65321555379, ""ExponentialSmoothing"": 245394.585219619, ""SARIMAX"": 269885.60271414154, ""Holt"": 527123.9919136293, ""Prophet"": 220173.68219540626, ""Croston"": 108319.89856492325, ""TSB"": 108319.89856492325, ""Ensemble"": 104505.75179288269, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 171025.78336249132}";PC000487
PC000041;48;Prophet;4462,7;[4755.15];6,6;ok;"{""ARIMA"": 346091.81221156294, ""ExponentialSmoothing"": 163188.91653252646, ""SARIMAX"": 282877.6792025952, ""Holt"": 431374.03512218525, ""Prophet"": 159597.25681219038, ""Croston"": 310934.3351209488, ""TSB"": 310934.3351209488, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 223242.2189891114}";PC000041
PC000069;48;Ensemble;3966,36;[4499.66];13,4;ok;"{""ARIMA"": 423304.9568738143, ""ExponentialSmoothing"": 349520.10940413614, ""SARIMAX"": 528948.8818208124, ""Holt"": 389955.93862608966, ""Prophet"": 433352.2981777521, ""Croston"": 390113.0312943775, ""TSB"": 390113.0312943775, ""Ensemble"": 288236.12695440924, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 717047.4580565508}";PC000069
PC000118;48;ARIMA;3727,56;[4466.85];19,8;ok;"{""ARIMA"": 512736.9589876112, ""ExponentialSmoothing"": 632122.0233626991, ""SARIMAX"": 874245.7142986306, ""Holt"": 1025475.2968821982, ""Prophet"": 712074.506474011, ""Croston"": 821454.3285094444, ""TSB"": 821454.3285094444, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 726990.6433829647}";PC000118
PC000129;48;Prophet;4361,38;[4085.66];-6,3;ok;"{""ARIMA"": 147123.52345759564, ""ExponentialSmoothing"": 124501.8020197267, ""SARIMAX"": 118410.61268156096, ""Holt"": 182433.7912507426, ""Prophet"": 70148.5950439657, ""Croston"": 230709.2058724994, ""TSB"": 230709.2058724994, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 117662.15113488674}";PC000129
PC000702;48;SARIMAX (c/ sazonalidade+promoção);3512,65;[4374.54];24,5;ok;"{""ARIMA"": 538399.3428842914, ""ExponentialSmoothing"": 213679.47260047813, ""SARIMAX"": 162242.49717523615, ""Holt"": 1103548.067986528, ""Prophet"": 307594.45881210745, ""Croston"": 658212.7193187532, ""TSB"": 658212.7193187532, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 153910.77520500295}";PC000702
PC000673;48;SARIMAX (c/ sazonalidade+promoção);3452,68;[4042.66];17,1;ok;"{""ARIMA"": 580311.6421056959, ""ExponentialSmoothing"": 556253.6900944154, ""SARIMAX"": 460756.53111554123, ""Holt"": 774079.6441757997, ""Prophet"": 495636.6403353745, ""Croston"": 697998.0497050653, ""TSB"": 697998.0497050653, ""Ensemble"": 494643.4976650916, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 436695.0410226248}";PC000673
PC000705;48;SARIMAX;4000,96;[4407.29];10,2;ok;"{""ARIMA"": 274115.1606733874, ""ExponentialSmoothing"": 263428.76579544286, ""SARIMAX"": 172539.6134600679, ""Holt"": 259910.97837402506, ""Prophet"": 250005.7457479818, ""Croston"": 243920.23467466552, ""TSB"": 243920.23467466552, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 204803.04221104833}";PC000705
PC000401;48;SARIMAX (c/ sazonalidade+promoção);4513,44;[4851.76];7,5;ok;"{""ARIMA"": 406090.63246046676, ""ExponentialSmoothing"": 123421.10217634345, ""SARIMAX"": 85710.39413576575, ""Holt"": 504885.3353246976, ""Prophet"": 155602.75640973117, ""Croston"": 494556.47216144204, ""TSB"": 494556.47216144204, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 65502.47910083688}";PC000401
PC000946;48;ARIMA;4836,6;[4729.25];-2,2;ok;"{""ARIMA"": 131891.5169115811, ""ExponentialSmoothing"": 457138.0489224481, ""SARIMAX"": 507940.7665604884, ""Holt"": 134897.35841007586, ""Prophet"": 439171.56913715834, ""Croston"": 276592.40149344964, ""TSB"": 276592.40149344964, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 541613.2364383768}";PC000946
PC000751;13;Média Móvel;16086,97;[14708.09];-8,6;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}";PC000751
PC000437;48;Ensemble;4625,82;[4308.6];-6,9;ok;"{""ARIMA"": 464881.78774734354, ""ExponentialSmoothing"": 439331.4091769987, ""SARIMAX"": 652570.6516718864, ""Holt"": 477633.6153490895, ""Prophet"": 560109.945172669, ""Croston"": 484822.21166403545, ""TSB"": 484822.21166403545, ""Ensemble"": 433229.8677079519, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 564130.5058966853}";PC000437
PC000851;48;Ensemble;3994,05;[3843.04];-3,8;ok;"{""ARIMA"": 241214.49015150717, ""ExponentialSmoothing"": 204150.64300175037, ""SARIMAX"": 205033.59615935266, ""Holt"": 461314.76942601247, ""Prophet"": 232459.99300617198, ""Croston"": 315931.7718463465, ""TSB"": 315931.7718463465, ""Ensemble"": 201162.95011056252, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 281868.56962591846}";PC000851
PC000057;48;SARIMAX;3726,3;[3923.66];5,3;ok;"{""ARIMA"": 187404.63808638233, ""ExponentialSmoothing"": 109930.2386789981, ""SARIMAX"": 104077.69225597888, ""Holt"": 189814.7236558709, ""Prophet"": 127082.91055629803, ""Croston"": 290150.65510775684, ""TSB"": 290150.65510775684, ""Ensemble"": 111291.96030467573, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 377375.8986736967}";PC000057
PC000695;48;ARIMA;3536,1;[4035.99];14,1;ok;"{""ARIMA"": 203529.0036478832, ""ExponentialSmoothing"": 479508.3097775529, ""SARIMAX"": 370419.4003140533, ""Holt"": 349329.08993799763, ""Prophet"": 581363.0653823166, ""Croston"": 309596.30018090474, ""TSB"": 309596.30018090474, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 360450.39246179326}";PC000695
PC000669;48;ExponentialSmoothing;3794,59;[3793.07];-0,0;ok;"{""ARIMA"": 303281.59653008, ""ExponentialSmoothing"": 140900.60673661335, ""SARIMAX"": 172851.1890791481, ""Holt"": 732836.151821108, ""Prophet"": 249002.5211268162, ""Croston"": 272637.8405343294, ""TSB"": 272637.8405343294, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 191862.3067198965}";PC000669
PC000945;48;ExponentialSmoothing;3241,48;[3763.68];16,1;ok;"{""ARIMA"": 272740.43648053467, ""ExponentialSmoothing"": 197629.69746960525, ""SARIMAX"": 315329.50196513627, ""Holt"": 505216.2992467067, ""Prophet"": 226732.66167483976, ""Croston"": 401409.1329359636, ""TSB"": 401409.1329359636, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 391704.06615945813}";PC000945
PC000434;48;Ensemble;3417,21;[3600.61];5,4;ok;"{""ARIMA"": 422476.7084167164, ""ExponentialSmoothing"": 430039.6663015695, ""SARIMAX"": 467167.1847357368, ""Holt"": 892188.0179307159, ""Prophet"": 597939.1401208137, ""Croston"": 641960.9711566631, ""TSB"": 641960.9711566631, ""Ensemble"": 399366.3029805213, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 409521.3785300325}";PC000434
PC000355;48;ARIMA;3795,94;[4061.22];7,0;ok;"{""ARIMA"": 152237.88859052034, ""ExponentialSmoothing"": 190364.41425572018, ""SARIMAX"": 287435.75267874735, ""Holt"": 373356.2987269115, ""Prophet"": 220368.89547731713, ""Croston"": 168030.3132128254, ""TSB"": 168030.3132128254, ""Ensemble"": 160667.87166298425, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 273468.03251964133}";PC000355
PC000953;48;Prophet;3493,74;[4096.87];17,3;ok;"{""ARIMA"": 273672.86826973705, ""ExponentialSmoothing"": 312135.31355161587, ""SARIMAX"": 1451697.0711270208, ""Holt"": 1304995.408076885, ""Prophet"": 105088.1808707964, ""Croston"": 412903.33026652085, ""TSB"": 412903.33026652085, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 4593470.599876246}";PC000953
PC000771;48;ARIMA;4004,12;[4160.45];3,9;ok;"{""ARIMA"": 172974.62672142967, ""ExponentialSmoothing"": 227590.49399640065, ""SARIMAX"": 186111.35249628534, ""Holt"": 407795.0867470358, ""Prophet"": 223949.16540650112, ""Croston"": 180236.60231787385, ""TSB"": 180236.60231787385, ""Ensemble"": 177634.85517414042, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 266336.77524936997}";PC000771
PC000461;48;SARIMAX;2934,94;[3308.29];12,7;ok;"{""ARIMA"": 265333.04346134566, ""ExponentialSmoothing"": 168779.36529119988, ""SARIMAX"": 141981.5484313723, ""Holt"": 379636.3672330962, ""Prophet"": 223858.67077257516, ""Croston"": 311406.4072534915, ""TSB"": 311406.4072534915, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 551695.2160938148}";PC000461
PC000604;48;SARIMAX;3591,27;[3880.31];8,0;ok;"{""ARIMA"": 142984.8305931889, ""ExponentialSmoothing"": 109098.91952230543, ""SARIMAX"": 93048.89492860508, ""Holt"": 128614.02560966794, ""Prophet"": 109897.0601873708, ""Croston"": 118763.77902320887, ""TSB"": 118763.77902320887, ""Ensemble"": 96133.70683943301, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 264579.59646703396}";PC000604
PC000847;48;ARIMA;3262,01;[3642.0];11,6;ok;"{""ARIMA"": 90590.71550421788, ""ExponentialSmoothing"": 117099.59521381614, ""SARIMAX"": 129443.2945587132, ""Holt"": 245638.39912273848, ""Prophet"": 141801.55255243645, ""Croston"": 137432.26440009882, ""TSB"": 137432.26440009882, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 148209.33170225186}";PC000847
PC000473;14;Croston;10129,52;[12476.14];23,2;ok;"{""ARIMA"": 5228229.203031383, ""ExponentialSmoothing"": 30027356.988842826, ""SARIMAX"": Infinity, ""Holt"": 5031893.885233515, ""Prophet"": 79356494370.10658, ""Croston"": 3198839.4775583185, ""TSB"": 3198839.4775583185, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 4441795.930441967}";PC000473
PC000683;48;Ensemble;3442,97;[3489.94];1,4;ok;"{""ARIMA"": 129075.29188161097, ""ExponentialSmoothing"": 128821.13891793619, ""SARIMAX"": 194212.06659998745, ""Holt"": 163145.643379559, ""Prophet"": 170210.12478573804, ""Croston"": 160961.65033219176, ""TSB"": 160961.65033219176, ""Ensemble"": 106793.70464683225, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 197679.5500483724}";PC000683
PC000810;48;ExponentialSmoothing;3627,65;[3133.29];-13,6;ok;"{""ARIMA"": 77605.38414903458, ""ExponentialSmoothing"": 43382.021254085455, ""SARIMAX"": 94831.34257867873, ""Holt"": 306779.9739938288, ""Prophet"": 66268.75339710109, ""Croston"": 119760.23752948071, ""TSB"": 119760.23752948071, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 76689.07382281135}";PC000810
PC000996;48;ARIMA;3270,18;[3496.37];6,9;ok;"{""ARIMA"": 104314.48175343499, ""ExponentialSmoothing"": 197206.0288769696, ""SARIMAX"": 202060.48955650907, ""Holt"": 179696.77936346168, ""Prophet"": 191989.79812715066, ""Croston"": 155627.73822909893, ""TSB"": 155627.73822909893, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 230013.29142804068}";PC000996
PC000182;48;Prophet;3342,99;[3285.17];-1,7;ok;"{""ARIMA"": 141656.16639420213, ""ExponentialSmoothing"": 125159.98683039536, ""SARIMAX"": 141188.3593696409, ""Holt"": 557571.4715841837, ""Prophet"": 97902.2914957477, ""Croston"": 238906.7770001863, ""TSB"": 238906.7770001863, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 178823.0716247944}";PC000182
PC000889;48;SARIMAX;3250,75;[3277.02];0,8;ok;"{""ARIMA"": 274716.47658283095, ""ExponentialSmoothing"": 110550.22879539798, ""SARIMAX"": 100952.34574922708, ""Holt"": 227146.27529872346, ""Prophet"": 124580.60625766673, ""Croston"": 216020.6478818037, ""TSB"": 216020.6478818037, ""Ensemble"": 109067.32578040473, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 108499.17126321439}";PC000889
PC000515;48;Prophet;3590,38;[3067.81];-14,6;ok;"{""ARIMA"": 293035.97965575807, ""ExponentialSmoothing"": 241882.24512661246, ""SARIMAX"": 252908.4123890725, ""Holt"": 241634.9213608133, ""Prophet"": 191212.5025495519, ""Croston"": 249988.20699585043, ""TSB"": 249988.20699585043, ""Ensemble"": 196183.07526202057, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 348180.0011285036}";PC000515
PC000255;48;SARIMAX;3152,08;[2753.84];-12,6;ok;"{""ARIMA"": 198546.87722949722, ""ExponentialSmoothing"": 108782.61883477379, ""SARIMAX"": 76637.32707947778, ""Holt"": 480218.9207289868, ""Prophet"": 170734.2067176299, ""Croston"": 255588.79058222807, ""TSB"": 255588.79058222807, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 176369.07824136884}";PC000255
