Produto;Mes;Modelo;Previsto;Real;Erro %;Bias;MediaHistorica
Costruction Tools Garden - Costruction Tools Garden;2018-07-01 00:00:00;Média Móvel;2131,71;1922,66;10,9;209,05;1183,18
Costruction Tools Garden - Costruction Tools Garden;2018-08-01 00:00:00;Média Móvel;2131,71;3688,76;42,2;-1557,05;1183,18
Art - Art;2018-03-01 00:00:00;Média Móvel;1290,91;461,5;179,7;829,41;1061,57
Art - Art;2018-04-01 00:00:00;Média Móvel;1290,91;2140,28;39,7;-849,37;1061,57
Art - Art;2018-05-01 00:00:00;Média Móvel;1290,91;2491,97;48,2;-1201,06;1061,57
Art - Art;2018-06-01 00:00:00;Média Móvel;1290,91;2500,14;48,4;-1209,23;1061,57
Art - Art;2018-07-01 00:00:00;Média Móvel;1290,91;1843,2;30,0;-552,29;1061,57
Art - Art;2018-08-01 00:00:00;Média Móvel;1290,91;1481,39;12,9;-190,48;1061,57
Food - Food;2018-03-01 00:00:00;ExponentialSmoothing;1091,34;1559,9;30,0;-468,56;735,96
Food - Food;2018-04-01 00:00:00;ExponentialSmoothing;1134,51;1665,43;31,9;-530,92;735,96
Food - Food;2018-05-01 00:00:00;ExponentialSmoothing;1177,46;1542,93;23,7;-365,47;735,96
Food - Food;2018-06-01 00:00:00;ExponentialSmoothing;1220,2;1371,18;11,0;-150,98;735,96
Food - Food;2018-07-01 00:00:00;ExponentialSmoothing;1262,73;3378,17;62,6;-2115,44;735,96
Food - Food;2018-08-01 00:00:00;ExponentialSmoothing;1305,04;8174,18;84,0;-6869,14;735,96
Furniture Bedroom - Furniture Bedroom;2018-03-01 00:00:00;Média Móvel;665,2;1071,8;37,9;-406,6;773,02
Furniture Bedroom - Furniture Bedroom;2018-04-01 00:00:00;Média Móvel;665,2;1301,9;48,9;-636,7;773,02
Furniture Bedroom - Furniture Bedroom;2018-05-01 00:00:00;Média Móvel;665,2;1484,98;55,2;-819,78;773,02
Furniture Bedroom - Furniture Bedroom;2018-06-01 00:00:00;Média Móvel;665,2;1559,99;57,4;-894,79;773,02
Furniture Bedroom - Furniture Bedroom;2018-07-01 00:00:00;Média Móvel;665,2;1386,9;52,0;-721,7;773,02
Furniture Bedroom - Furniture Bedroom;2018-08-01 00:00:00;Média Móvel;665,2;2197,0;69,7;-1531,8;773,02
Fashion Male Clothing - Fashion Male Clothing;2018-04-01 00:00:00;ARIMA;378,34;195,0;94,0;183,34;605,94
Fashion Male Clothing - Fashion Male Clothing;2018-05-01 00:00:00;ARIMA;378,05;129,99;190,8;248,06;605,94
Fashion Male Clothing - Fashion Male Clothing;2018-06-01 00:00:00;ARIMA;378,04;447,8;15,6;-69,76;605,94
Fashion Male Clothing - Fashion Male Clothing;2018-07-01 00:00:00;ARIMA;378,04;208,7;81,1;169,34;605,94
Fashion Male Clothing - Fashion Male Clothing;2018-08-01 00:00:00;ARIMA;378,04;381,69;1,0;-3,65;605,94
Food Drink - Food Drink;2018-03-01 00:00:00;Média Móvel;797,72;2350,77;66,1;-1553,05;720,53
Food Drink - Food Drink;2018-04-01 00:00:00;Média Móvel;797,72;605,07;31,8;192,65;720,53
Food Drink - Food Drink;2018-05-01 00:00:00;Média Móvel;797,72;1239,44;35,6;-441,72;720,53
Food Drink - Food Drink;2018-06-01 00:00:00;Média Móvel;797,72;293,85;171,5;503,87;720,53
Food Drink - Food Drink;2018-07-01 00:00:00;Média Móvel;797,72;778,73;2,4;18,99;720,53
Food Drink - Food Drink;2018-08-01 00:00:00;Média Móvel;797,72;1028,61;22,4;-230,89;720,53
Books Technical - Books Technical;2018-03-01 00:00:00;Média Móvel;1086,15;913,47;18,9;172,68;642,31
Books Technical - Books Technical;2018-04-01 00:00:00;Média Móvel;1086,15;1172,1;7,3;-85,95;642,31
Books Technical - Books Technical;2018-05-01 00:00:00;Média Móvel;1086,15;3040,53;64,3;-1954,38;642,31
Books Technical - Books Technical;2018-06-01 00:00:00;Média Móvel;1086,15;1747,43;37,8;-661,28;642,31
Books Technical - Books Technical;2018-07-01 00:00:00;Média Móvel;1086,15;1994,93;45,6;-908,78;642,31
Books Technical - Books Technical;2018-08-01 00:00:00;Média Móvel;1086,15;1483,79;26,8;-397,64;642,31
Fashion Underwear Beach - Fashion Underwear Beach;2018-03-01 00:00:00;ARIMA;669,72;289,4;131,4;380,32;575,05
Fashion Underwear Beach - Fashion Underwear Beach;2018-04-01 00:00:00;ARIMA;704,57;359,4;96,0;345,17;575,05
Fashion Underwear Beach - Fashion Underwear Beach;2018-05-01 00:00:00;ARIMA;709,06;207,4;241,9;501,66;575,05
Fashion Underwear Beach - Fashion Underwear Beach;2018-06-01 00:00:00;ARIMA;709,64;129,3;448,8;580,34;575,05
Fashion Underwear Beach - Fashion Underwear Beach;2018-07-01 00:00:00;ARIMA;709,71;109,8;546,4;599,91;575,05
Fashion Underwear Beach - Fashion Underwear Beach;2018-08-01 00:00:00;ARIMA;709,72;160,0;343,6;549,72;575,05
Tablets Printing Image - Tablets Printing Image;2018-03-01 00:00:00;Média Móvel;425,39;259,29;64,1;166,1;547,48
Tablets Printing Image - Tablets Printing Image;2018-04-01 00:00:00;Média Móvel;425,39;52,0;718,1;373,39;547,48
Tablets Printing Image - Tablets Printing Image;2018-05-01 00:00:00;Média Móvel;425,39;49,9;752,5;375,49;547,48
Tablets Printing Image - Tablets Printing Image;2018-06-01 00:00:00;Média Móvel;425,39;50,0;750,8;375,39;547,48
Signaling And Security - Signaling And Security;2018-03-01 00:00:00;Média Móvel;844,86;921,9;8,4;-77,04;501,12
Signaling And Security - Signaling And Security;2018-04-01 00:00:00;Média Móvel;844,86;2222,3;62,0;-1377,44;501,12
Signaling And Security - Signaling And Security;2018-05-01 00:00:00;Média Móvel;844,86;683,5;23,6;161,36;501,12
Signaling And Security - Signaling And Security;2018-06-01 00:00:00;Média Móvel;844,86;5863,18;85,6;-5018,32;501,12
Signaling And Security - Signaling And Security;2018-07-01 00:00:00;Média Móvel;844,86;3785,19;77,7;-2940,33;501,12
Signaling And Security - Signaling And Security;2018-08-01 00:00:00;Média Móvel;844,86;1825,59;53,7;-980,73;501,12
Dvds Blu Ray - Dvds Blu Ray;2018-03-01 00:00:00;Holt;67,49;49,8;35,5;17,69;248,9
Dvds Blu Ray - Dvds Blu Ray;2018-04-01 00:00:00;Holt;53,74;92,5;41,9;-38,76;248,9
Dvds Blu Ray - Dvds Blu Ray;2018-05-01 00:00:00;Holt;40,06;439,94;90,9;-399,88;248,9
Dvds Blu Ray - Dvds Blu Ray;2018-06-01 00:00:00;Holt;26,44;382,88;93,1;-356,44;248,9
Dvds Blu Ray - Dvds Blu Ray;2018-07-01 00:00:00;Holt;12,9;83,99;84,6;-71,09;248,9
Dvds Blu Ray - Dvds Blu Ray;2018-08-01 00:00:00;Holt;-0,58;8,9;106,6;-9,48;248,9
Fashio Female Clothing - Fashio Female Clothing;2018-03-01 00:00:00;Média Móvel;83,92;119,96;30,0;-36,04;170,0
Fashio Female Clothing - Fashio Female Clothing;2018-04-01 00:00:00;Média Móvel;83,92;174,95;52,0;-91,03;170,0
Fashio Female Clothing - Fashio Female Clothing;2018-08-01 00:00:00;Média Móvel;83,92;129,97;35,4;-46,05;170,0
