Produto;Categoria;Emissao;Quantidade;Vlr.Total;Filial;_periodo_val
PC000146;Arrefecimento;01/01/2023;21;15147,08;Loja Sul;2023-01
PC000146;Arrefecimento;01/02/2023;18;12983,21;Loja Sul;2023-02
PC000146;Arrefecimento;01/03/2023;21;15147,08;Loja Sul;2023-03
PC000146;Arrefecimento;01/04/2023;23;16589,66;Loja Sul;2023-04
PC000146;Arrefecimento;01/05/2023;20;14425,79;Loja Sul;2023-05
PC000146;Arrefecimento;01/06/2023;18;12983,21;Loja Sul;2023-06
PC000146;Arrefecimento;01/07/2023;18;12983,21;Loja Sul;2023-07
PC000146;Arrefecimento;01/08/2023;16;11540,63;Loja Sul;2023-08
PC000146;Arrefecimento;01/09/2023;17;12261,92;Loja Sul;2023-09
PC000146;Arrefecimento;01/10/2023;21;15147,08;Loja Sul;2023-10
PC000146;Arrefecimento;01/11/2023;30;21638,69;Loja Sul;2023-11
PC000146;Arrefecimento;01/12/2023;37;26687,72;Loja Sul;2023-12
PC000146;Arrefecimento;01/01/2024;21;15147,08;Loja Sul;2024-01
PC000146;Arrefecimento;01/02/2024;22;15868,37;Loja Sul;2024-02
PC000146;Arrefecimento;01/03/2024;24;17310,95;Loja Sul;2024-03
PC000146;Arrefecimento;01/04/2024;19;13704,5;Loja Sul;2024-04
PC000146;Arrefecimento;01/05/2024;20;14425,79;Loja Sul;2024-05
PC000146;Arrefecimento;01/06/2024;19;13704,5;Loja Sul;2024-06
PC000146;Arrefecimento;01/07/2024;23;16589,66;Loja Sul;2024-07
PC000146;Arrefecimento;01/08/2024;18;12983,21;Loja Sul;2024-08
PC000146;Arrefecimento;01/09/2024;21;15147,08;Loja Sul;2024-09
PC000146;Arrefecimento;01/10/2024;18;12983,21;Loja Sul;2024-10
PC000146;Arrefecimento;01/11/2024;24;17310,95;Loja Sul;2024-11
PC000146;Arrefecimento;01/12/2024;38;27409,01;Loja Sul;2024-12
PC000146;Arrefecimento;01/01/2025;22;15868,37;Loja Sul;2025-01
PC000146;Arrefecimento;01/02/2025;21;15147,08;Loja Sul;2025-02
PC000146;Arrefecimento;01/03/2025;19;13704,5;Loja Sul;2025-03
PC000146;Arrefecimento;01/04/2025;21;15147,08;Loja Sul;2025-04
PC000146;Arrefecimento;01/05/2025;26;18753,53;Loja Sul;2025-05
PC000146;Arrefecimento;01/06/2025;20;14425,79;Loja Sul;2025-06
PC000146;Arrefecimento;01/07/2025;17;12261,92;Loja Sul;2025-07
PC000146;Arrefecimento;01/08/2025;19;13704,5;Loja Sul;2025-08
PC000146;Arrefecimento;01/09/2025;21;15147,08;Loja Sul;2025-09
PC000146;Arrefecimento;01/10/2025;19;13704,5;Loja Sul;2025-10
PC000146;Arrefecimento;01/11/2025;29;20917,4;Loja Sul;2025-11
PC000146;Arrefecimento;01/12/2025;34;24523,85;Loja Sul;2025-12
PC000146;Arrefecimento;01/01/2026;21;15147,08;Loja Sul;2026-01
PC000146;Arrefecimento;01/02/2026;21;15147,08;Loja Sul;2026-02
PC000146;Arrefecimento;01/03/2026;22;15868,37;Loja Sul;2026-03
PC000146;Arrefecimento;01/04/2026;22;15868,37;Loja Sul;2026-04
PC000146;Arrefecimento;01/05/2026;19;13704,5;Loja Sul;2026-05
PC000146;Arrefecimento;01/06/2026;22;15868,37;Loja Sul;2026-06
PC000146;Arrefecimento;01/07/2026;19;13704,5;Loja Sul;2026-07
PC000146;Arrefecimento;01/08/2026;22;15868,37;Loja Sul;2026-08
PC000149;Arrefecimento;01/09/2022;5;2703,13;Loja Sul;2022-09
PC000149;Arrefecimento;01/10/2022;5;2703,13;Loja Sul;2022-10
PC000149;Arrefecimento;01/11/2022;6;3243,76;Loja Sul;2022-11
PC000149;Arrefecimento;01/12/2022;7;3784,39;Loja Sul;2022-12
PC000149;Arrefecimento;01/01/2023;6;3243,76;Loja Sul;2023-01
PC000149;Arrefecimento;01/02/2023;6;3243,76;Loja Sul;2023-02
PC000149;Arrefecimento;01/03/2023;6;3243,76;Loja Sul;2023-03
PC000149;Arrefecimento;01/04/2023;6;3243,76;Loja Sul;2023-04
PC000149;Arrefecimento;01/05/2023;6;3243,76;Loja Sul;2023-05
PC000149;Arrefecimento;01/06/2023;5;2703,13;Loja Sul;2023-06
PC000149;Arrefecimento;01/07/2023;5;2703,13;Loja Sul;2023-07
PC000149;Arrefecimento;01/08/2023;5;2703,13;Loja Sul;2023-08
PC000149;Arrefecimento;01/09/2023;5;2703,13;Loja Sul;2023-09
PC000149;Arrefecimento;01/10/2023;5;2703,13;Loja Sul;2023-10
PC000149;Arrefecimento;01/11/2023;8;4325,01;Loja Sul;2023-11
PC000149;Arrefecimento;01/12/2023;9;4865,64;Loja Sul;2023-12
PC000149;Arrefecimento;01/01/2024;6;3243,76;Loja Sul;2024-01
PC000149;Arrefecimento;01/02/2024;7;3784,39;Loja Sul;2024-02
PC000149;Arrefecimento;01/03/2024;6;3243,76;Loja Sul;2024-03
PC000149;Arrefecimento;01/04/2024;5;2703,13;Loja Sul;2024-04
PC000149;Arrefecimento;01/05/2024;6;3243,76;Loja Sul;2024-05
PC000149;Arrefecimento;01/06/2024;6;3243,76;Loja Sul;2024-06
PC000149;Arrefecimento;01/07/2024;6;3243,76;Loja Sul;2024-07
PC000149;Arrefecimento;01/08/2024;4;2162,51;Loja Sul;2024-08
PC000149;Arrefecimento;01/09/2024;5;2703,13;Loja Sul;2024-09
PC000149;Arrefecimento;01/10/2024;6;3243,76;Loja Sul;2024-10
PC000149;Arrefecimento;01/11/2024;8;4325,01;Loja Sul;2024-11
PC000149;Arrefecimento;01/12/2024;7;3784,39;Loja Sul;2024-12
PC000149;Arrefecimento;01/01/2025;5;2703,13;Loja Sul;2025-01
PC000149;Arrefecimento;01/02/2025;6;3243,76;Loja Sul;2025-02
PC000149;Arrefecimento;01/03/2025;6;3243,76;Loja Sul;2025-03
PC000149;Arrefecimento;01/04/2025;6;3243,76;Loja Sul;2025-04
PC000149;Arrefecimento;01/05/2025;6;3243,76;Loja Sul;2025-05
PC000149;Arrefecimento;01/06/2025;5;2703,13;Loja Sul;2025-06
PC000149;Arrefecimento;01/07/2025;5;2703,13;Loja Sul;2025-07
PC000149;Arrefecimento;01/08/2025;5;2703,13;Loja Sul;2025-08
PC000149;Arrefecimento;01/09/2025;6;3243,76;Loja Sul;2025-09
PC000149;Arrefecimento;01/10/2025;5;2703,13;Loja Sul;2025-10
PC000149;Arrefecimento;01/11/2025;8;4325,01;Loja Sul;2025-11
PC000149;Arrefecimento;01/12/2025;8;4325,01;Loja Sul;2025-12
PC000149;Arrefecimento;01/01/2026;6;3243,76;Loja Sul;2026-01
PC000149;Arrefecimento;01/02/2026;6;3243,76;Loja Sul;2026-02
PC000149;Arrefecimento;01/03/2026;5;2703,13;Loja Sul;2026-03
PC000149;Arrefecimento;01/04/2026;6;3243,76;Loja Sul;2026-04
PC000149;Arrefecimento;01/05/2026;7;3784,39;Loja Sul;2026-05
PC000149;Arrefecimento;01/06/2026;6;3243,76;Loja Sul;2026-06
PC000149;Arrefecimento;01/07/2026;6;3243,76;Loja Sul;2026-07
PC000149;Arrefecimento;01/08/2026;4;2162,51;Loja Sul;2026-08
PC000153;Arrefecimento;01/09/2022;8;3625,33;Loja Sul;2022-09
PC000153;Arrefecimento;01/10/2022;8;3625,33;Loja Sul;2022-10
PC000153;Arrefecimento;01/11/2022;9;4078,5;Loja Sul;2022-11
PC000153;Arrefecimento;01/12/2022;13;5891,17;Loja Sul;2022-12
PC000153;Arrefecimento;01/01/2023;9;4078,5;Loja Sul;2023-01
PC000153;Arrefecimento;01/02/2023;10;4531,67;Loja Sul;2023-02
PC000153;Arrefecimento;01/03/2023;7;3172,17;Loja Sul;2023-03
PC000153;Arrefecimento;01/04/2023;10;4531,67;Loja Sul;2023-04
PC000153;Arrefecimento;01/05/2023;10;4531,67;Loja Sul;2023-05
PC000153;Arrefecimento;01/06/2023;9;4078,5;Loja Sul;2023-06
PC000153;Arrefecimento;01/07/2023;9;4078,5;Loja Sul;2023-07
PC000153;Arrefecimento;01/08/2023;9;4078,5;Loja Sul;2023-08
PC000153;Arrefecimento;01/09/2023;6;2719,0;Loja Sul;2023-09
PC000153;Arrefecimento;01/10/2023;8;3625,33;Loja Sul;2023-10
PC000153;Arrefecimento;01/11/2023;11;4984,83;Loja Sul;2023-11
PC000153;Arrefecimento;01/12/2023;12;5438,0;Loja Sul;2023-12
PC000153;Arrefecimento;01/01/2024;9;4078,5;Loja Sul;2024-01
PC000153;Arrefecimento;01/02/2024;8;3625,33;Loja Sul;2024-02
PC000153;Arrefecimento;01/03/2024;9;4078,5;Loja Sul;2024-03
PC000153;Arrefecimento;01/04/2024;10;4531,67;Loja Sul;2024-04
PC000153;Arrefecimento;01/05/2024;11;4984,83;Loja Sul;2024-05
PC000153;Arrefecimento;01/06/2024;8;3625,33;Loja Sul;2024-06
PC000153;Arrefecimento;01/07/2024;9;4078,5;Loja Sul;2024-07
PC000153;Arrefecimento;01/08/2024;7;3172,17;Loja Sul;2024-08
PC000153;Arrefecimento;01/09/2024;9;4078,5;Loja Sul;2024-09
PC000153;Arrefecimento;01/10/2024;8;3625,33;Loja Sul;2024-10
PC000153;Arrefecimento;01/11/2024;12;5438,0;Loja Sul;2024-11
PC000153;Arrefecimento;01/12/2024;12;5438,0;Loja Sul;2024-12
PC000153;Arrefecimento;01/01/2025;10;4531,67;Loja Sul;2025-01
PC000153;Arrefecimento;01/02/2025;9;4078,5;Loja Sul;2025-02
PC000153;Arrefecimento;01/03/2025;9;4078,5;Loja Sul;2025-03
PC000153;Arrefecimento;01/04/2025;8;3625,33;Loja Sul;2025-04
PC000153;Arrefecimento;01/05/2025;9;4078,5;Loja Sul;2025-05
PC000153;Arrefecimento;01/06/2025;9;4078,5;Loja Sul;2025-06
PC000153;Arrefecimento;01/07/2025;9;4078,5;Loja Sul;2025-07
PC000153;Arrefecimento;01/08/2025;9;4078,5;Loja Sul;2025-08
PC000153;Arrefecimento;01/09/2025;8;3625,33;Loja Sul;2025-09
PC000153;Arrefecimento;01/10/2025;10;4531,67;Loja Sul;2025-10
PC000153;Arrefecimento;01/11/2025;11;4984,83;Loja Sul;2025-11
PC000153;Arrefecimento;01/12/2025;16;7250,67;Loja Sul;2025-12
PC000153;Arrefecimento;01/01/2026;10;4531,67;Loja Sul;2026-01
PC000153;Arrefecimento;01/02/2026;11;4984,83;Loja Sul;2026-02
PC000153;Arrefecimento;01/03/2026;10;4531,67;Loja Sul;2026-03
PC000153;Arrefecimento;01/04/2026;8;3625,33;Loja Sul;2026-04
PC000153;Arrefecimento;01/05/2026;9;4078,5;Loja Sul;2026-05
PC000153;Arrefecimento;01/06/2026;9;4078,5;Loja Sul;2026-06
PC000153;Arrefecimento;01/07/2026;10;4531,67;Loja Sul;2026-07
PC000153;Arrefecimento;01/08/2026;7;3172,17;Loja Sul;2026-08
PC000165;Arrefecimento;01/09/2022;24;2748,61;Loja Sul;2022-09
PC000165;Arrefecimento;01/10/2022;22;2519,56;Loja Sul;2022-10
PC000165;Arrefecimento;01/11/2022;31;3550,29;Loja Sul;2022-11
PC000165;Arrefecimento;01/12/2022;35;4008,39;Loja Sul;2022-12
PC000165;Arrefecimento;01/01/2023;29;3321,23;Loja Sul;2023-01
PC000165;Arrefecimento;01/02/2023;21;2405,03;Loja Sul;2023-02
PC000165;Arrefecimento;01/03/2023;26;2977,66;Loja Sul;2023-03
PC000165;Arrefecimento;01/04/2023;26;2977,66;Loja Sul;2023-04
PC000165;Arrefecimento;01/05/2023;27;3092,18;Loja Sul;2023-05
PC000165;Arrefecimento;01/06/2023;23;2634,08;Loja Sul;2023-06
PC000165;Arrefecimento;01/07/2023;22;2519,56;Loja Sul;2023-07
PC000165;Arrefecimento;01/08/2023;24;2748,61;Loja Sul;2023-08
PC000165;Arrefecimento;01/09/2023;22;2519,56;Loja Sul;2023-09
PC000165;Arrefecimento;01/10/2023;21;2405,03;Loja Sul;2023-10
PC000165;Arrefecimento;01/11/2023;35;4008,39;Loja Sul;2023-11
PC000165;Arrefecimento;01/12/2023;34;3893,86;Loja Sul;2023-12
PC000165;Arrefecimento;01/01/2024;24;2748,61;Loja Sul;2024-01
PC000165;Arrefecimento;01/02/2024;27;3092,18;Loja Sul;2024-02
PC000165;Arrefecimento;01/03/2024;28;3206,71;Loja Sul;2024-03
PC000165;Arrefecimento;01/04/2024;26;2977,66;Loja Sul;2024-04
PC000165;Arrefecimento;01/05/2024;27;3092,18;Loja Sul;2024-05
PC000165;Arrefecimento;01/06/2024;25;2863,13;Loja Sul;2024-06
PC000165;Arrefecimento;01/07/2024;23;2634,08;Loja Sul;2024-07
PC000165;Arrefecimento;01/08/2024;21;2405,03;Loja Sul;2024-08
PC000165;Arrefecimento;01/09/2024;25;2863,13;Loja Sul;2024-09
PC000165;Arrefecimento;01/10/2024;21;2405,03;Loja Sul;2024-10
PC000165;Arrefecimento;01/11/2024;38;4351,96;Loja Sul;2024-11
PC000165;Arrefecimento;01/12/2024;37;4237,44;Loja Sul;2024-12
PC000165;Arrefecimento;01/01/2025;30;3435,76;Loja Sul;2025-01
PC000165;Arrefecimento;01/02/2025;30;3435,76;Loja Sul;2025-02
PC000165;Arrefecimento;01/03/2025;26;2977,66;Loja Sul;2025-03
PC000165;Arrefecimento;01/04/2025;30;3435,76;Loja Sul;2025-04
PC000165;Arrefecimento;01/05/2025;29;3321,23;Loja Sul;2025-05
PC000165;Arrefecimento;01/06/2025;24;2748,61;Loja Sul;2025-06
PC000165;Arrefecimento;01/07/2025;20;2290,51;Loja Sul;2025-07
PC000165;Arrefecimento;01/08/2025;20;2290,51;Loja Sul;2025-08
PC000165;Arrefecimento;01/09/2025;25;2863,13;Loja Sul;2025-09
PC000165;Arrefecimento;01/10/2025;24;2748,61;Loja Sul;2025-10
PC000165;Arrefecimento;01/11/2025;33;3779,34;Loja Sul;2025-11
PC000165;Arrefecimento;01/12/2025;43;4924,59;Loja Sul;2025-12
PC000165;Arrefecimento;01/01/2026;25;2863,13;Loja Sul;2026-01
PC000165;Arrefecimento;01/02/2026;29;3321,23;Loja Sul;2026-02
PC000165;Arrefecimento;01/03/2026;26;2977,66;Loja Sul;2026-03
PC000165;Arrefecimento;01/04/2026;28;3206,71;Loja Sul;2026-04
PC000165;Arrefecimento;01/05/2026;27;3092,18;Loja Sul;2026-05
PC000165;Arrefecimento;01/06/2026;23;2634,08;Loja Sul;2026-06
PC000165;Arrefecimento;01/07/2026;25;2863,13;Loja Sul;2026-07
PC000165;Arrefecimento;01/08/2026;26;2977,66;Loja Sul;2026-08
PC000168;Arrefecimento;01/09/2022;11;4550,14;Loja Sul;2022-09
PC000168;Arrefecimento;01/10/2022;9;3722,85;Loja Sul;2022-10
PC000168;Arrefecimento;01/11/2022;14;5791,09;Loja Sul;2022-11
PC000168;Arrefecimento;01/12/2022;18;7445,69;Loja Sul;2022-12
PC000168;Arrefecimento;01/01/2023;11;4550,14;Loja Sul;2023-01
PC000168;Arrefecimento;01/02/2023;11;4550,14;Loja Sul;2023-02
PC000168;Arrefecimento;01/03/2023;12;4963,79;Loja Sul;2023-03
PC000168;Arrefecimento;01/04/2023;13;5377,44;Loja Sul;2023-04
PC000168;Arrefecimento;01/05/2023;11;4550,14;Loja Sul;2023-05
PC000168;Arrefecimento;01/06/2023;11;4550,14;Loja Sul;2023-06
PC000168;Arrefecimento;01/07/2023;10;4136,49;Loja Sul;2023-07
PC000168;Arrefecimento;01/08/2023;9;3722,85;Loja Sul;2023-08
PC000168;Arrefecimento;01/09/2023;10;4136,49;Loja Sul;2023-09
PC000168;Arrefecimento;01/10/2023;9;3722,85;Loja Sul;2023-10
PC000168;Arrefecimento;01/11/2023;17;7032,04;Loja Sul;2023-11
PC000168;Arrefecimento;01/12/2023;20;8272,99;Loja Sul;2023-12
PC000168;Arrefecimento;01/01/2024;11;4550,14;Loja Sul;2024-01
PC000168;Arrefecimento;01/02/2024;12;4963,79;Loja Sul;2024-02
PC000168;Arrefecimento;01/03/2024;12;4963,79;Loja Sul;2024-03
PC000168;Arrefecimento;01/04/2024;13;5377,44;Loja Sul;2024-04
PC000168;Arrefecimento;01/05/2024;12;4963,79;Loja Sul;2024-05
PC000168;Arrefecimento;01/06/2024;11;4550,14;Loja Sul;2024-06
PC000168;Arrefecimento;01/07/2024;11;4550,14;Loja Sul;2024-07
PC000168;Arrefecimento;01/08/2024;11;4550,14;Loja Sul;2024-08
PC000168;Arrefecimento;01/09/2024;12;4963,79;Loja Sul;2024-09
PC000168;Arrefecimento;01/10/2024;11;4550,14;Loja Sul;2024-10
PC000168;Arrefecimento;01/11/2024;15;6204,74;Loja Sul;2024-11
PC000168;Arrefecimento;01/12/2024;18;7445,69;Loja Sul;2024-12
PC000168;Arrefecimento;01/01/2025;13;5377,44;Loja Sul;2025-01
PC000168;Arrefecimento;01/02/2025;10;4136,49;Loja Sul;2025-02
PC000168;Arrefecimento;01/03/2025;14;5791,09;Loja Sul;2025-03
PC000168;Arrefecimento;01/04/2025;11;4550,14;Loja Sul;2025-04
PC000168;Arrefecimento;01/05/2025;10;4136,49;Loja Sul;2025-05
PC000168;Arrefecimento;01/06/2025;10;4136,49;Loja Sul;2025-06
PC000168;Arrefecimento;01/07/2025;11;4550,14;Loja Sul;2025-07
PC000168;Arrefecimento;01/08/2025;10;4136,49;Loja Sul;2025-08
PC000168;Arrefecimento;01/09/2025;11;4550,14;Loja Sul;2025-09
PC000168;Arrefecimento;01/10/2025;11;4550,14;Loja Sul;2025-10
PC000168;Arrefecimento;01/11/2025;17;7032,04;Loja Sul;2025-11
PC000168;Arrefecimento;01/12/2025;15;6204,74;Loja Sul;2025-12
PC000168;Arrefecimento;01/01/2026;11;4550,14;Loja Sul;2026-01
PC000168;Arrefecimento;01/02/2026;13;5377,44;Loja Sul;2026-02
PC000168;Arrefecimento;01/03/2026;12;4963,79;Loja Sul;2026-03
PC000168;Arrefecimento;01/04/2026;11;4550,14;Loja Sul;2026-04
PC000168;Arrefecimento;01/05/2026;12;4963,79;Loja Sul;2026-05
PC000168;Arrefecimento;01/06/2026;10;4136,49;Loja Sul;2026-06
PC000168;Arrefecimento;01/07/2026;10;4136,49;Loja Sul;2026-07
PC000168;Arrefecimento;01/08/2026;11;4550,14;Loja Sul;2026-08
PC000169;Arrefecimento;01/09/2022;3;58,61;Loja Sul;2022-09
PC000169;Arrefecimento;01/10/2022;3;58,61;Loja Sul;2022-10
PC000169;Arrefecimento;01/11/2022;4;78,15;Loja Sul;2022-11
PC000169;Arrefecimento;01/12/2022;5;97,69;Loja Sul;2022-12
PC000169;Arrefecimento;01/01/2023;3;58,61;Loja Sul;2023-01
PC000169;Arrefecimento;01/02/2023;4;78,15;Loja Sul;2023-02
PC000169;Arrefecimento;01/03/2023;4;78,15;Loja Sul;2023-03
PC000169;Arrefecimento;01/04/2023;3;58,61;Loja Sul;2023-04
PC000169;Arrefecimento;01/05/2023;3;58,61;Loja Sul;2023-05
PC000169;Arrefecimento;01/06/2023;3;58,61;Loja Sul;2023-06
PC000169;Arrefecimento;01/07/2023;3;58,61;Loja Sul;2023-07
PC000169;Arrefecimento;01/08/2023;4;78,15;Loja Sul;2023-08
PC000169;Arrefecimento;01/09/2023;3;58,61;Loja Sul;2023-09
PC000169;Arrefecimento;01/10/2023;4;78,15;Loja Sul;2023-10
PC000169;Arrefecimento;01/11/2023;5;97,69;Loja Sul;2023-11
PC000169;Arrefecimento;01/12/2023;5;97,69;Loja Sul;2023-12
PC000169;Arrefecimento;01/01/2024;4;78,15;Loja Sul;2024-01
PC000169;Arrefecimento;01/02/2024;4;78,15;Loja Sul;2024-02
PC000169;Arrefecimento;01/03/2024;4;78,15;Loja Sul;2024-03
PC000169;Arrefecimento;01/04/2024;4;78,15;Loja Sul;2024-04
PC000169;Arrefecimento;01/05/2024;4;78,15;Loja Sul;2024-05
PC000169;Arrefecimento;01/06/2024;3;58,61;Loja Sul;2024-06
PC000169;Arrefecimento;01/07/2024;3;58,61;Loja Sul;2024-07
PC000169;Arrefecimento;01/08/2024;3;58,61;Loja Sul;2024-08
PC000169;Arrefecimento;01/09/2024;3;58,61;Loja Sul;2024-09
PC000169;Arrefecimento;01/10/2024;3;58,61;Loja Sul;2024-10
PC000169;Arrefecimento;01/11/2024;5;97,69;Loja Sul;2024-11
PC000169;Arrefecimento;01/12/2024;6;117,23;Loja Sul;2024-12
PC000169;Arrefecimento;01/01/2025;3;58,61;Loja Sul;2025-01
PC000169;Arrefecimento;01/02/2025;4;78,15;Loja Sul;2025-02
PC000169;Arrefecimento;01/03/2025;3;58,61;Loja Sul;2025-03
PC000169;Arrefecimento;01/04/2025;3;58,61;Loja Sul;2025-04
PC000169;Arrefecimento;01/05/2025;4;78,15;Loja Sul;2025-05
PC000169;Arrefecimento;01/06/2025;3;58,61;Loja Sul;2025-06
PC000169;Arrefecimento;01/07/2025;3;58,61;Loja Sul;2025-07
PC000169;Arrefecimento;01/08/2025;3;58,61;Loja Sul;2025-08
PC000169;Arrefecimento;01/09/2025;3;58,61;Loja Sul;2025-09
PC000169;Arrefecimento;01/10/2025;3;58,61;Loja Sul;2025-10
PC000169;Arrefecimento;01/11/2025;5;97,69;Loja Sul;2025-11
PC000169;Arrefecimento;01/12/2025;5;97,69;Loja Sul;2025-12
PC000169;Arrefecimento;01/01/2026;4;78,15;Loja Sul;2026-01
PC000169;Arrefecimento;01/02/2026;3;58,61;Loja Sul;2026-02
PC000169;Arrefecimento;01/03/2026;3;58,61;Loja Sul;2026-03
PC000169;Arrefecimento;01/04/2026;3;58,61;Loja Sul;2026-04
PC000169;Arrefecimento;01/05/2026;3;58,61;Loja Sul;2026-05
PC000169;Arrefecimento;01/06/2026;3;58,61;Loja Sul;2026-06
PC000169;Arrefecimento;01/07/2026;4;78,15;Loja Sul;2026-07
PC000169;Arrefecimento;01/08/2026;3;58,61;Loja Sul;2026-08
PC000172;Arrefecimento;01/09/2022;2;1326,03;Loja Sul;2022-09
PC000172;Arrefecimento;01/10/2022;2;1326,03;Loja Sul;2022-10
PC000172;Arrefecimento;01/11/2022;2;1326,03;Loja Sul;2022-11
PC000172;Arrefecimento;01/12/2022;3;1989,04;Loja Sul;2022-12
PC000172;Arrefecimento;01/01/2023;2;1326,03;Loja Sul;2023-01
PC000172;Arrefecimento;01/02/2023;2;1326,03;Loja Sul;2023-02
PC000172;Arrefecimento;01/03/2023;2;1326,03;Loja Sul;2023-03
PC000172;Arrefecimento;01/04/2023;2;1326,03;Loja Sul;2023-04
PC000172;Arrefecimento;01/05/2023;2;1326,03;Loja Sul;2023-05
PC000172;Arrefecimento;01/06/2023;2;1326,03;Loja Sul;2023-06
PC000172;Arrefecimento;01/07/2023;2;1326,03;Loja Sul;2023-07
PC000172;Arrefecimento;01/08/2023;2;1326,03;Loja Sul;2023-08
PC000172;Arrefecimento;01/09/2023;2;1326,03;Loja Sul;2023-09
PC000172;Arrefecimento;01/10/2023;2;1326,03;Loja Sul;2023-10
PC000172;Arrefecimento;01/11/2023;3;1989,04;Loja Sul;2023-11
PC000172;Arrefecimento;01/12/2023;3;1989,04;Loja Sul;2023-12
PC000172;Arrefecimento;01/01/2024;3;1989,04;Loja Sul;2024-01
PC000172;Arrefecimento;01/02/2024;3;1989,04;Loja Sul;2024-02
PC000172;Arrefecimento;01/03/2024;2;1326,03;Loja Sul;2024-03
PC000172;Arrefecimento;01/04/2024;2;1326,03;Loja Sul;2024-04
PC000172;Arrefecimento;01/05/2024;2;1326,03;Loja Sul;2024-05
PC000172;Arrefecimento;01/06/2024;2;1326,03;Loja Sul;2024-06
PC000172;Arrefecimento;01/07/2024;2;1326,03;Loja Sul;2024-07
PC000172;Arrefecimento;01/08/2024;2;1326,03;Loja Sul;2024-08
PC000172;Arrefecimento;01/09/2024;2;1326,03;Loja Sul;2024-09
PC000172;Arrefecimento;01/10/2024;2;1326,03;Loja Sul;2024-10
PC000172;Arrefecimento;01/11/2024;3;1989,04;Loja Sul;2024-11
PC000172;Arrefecimento;01/12/2024;3;1989,04;Loja Sul;2024-12
PC000172;Arrefecimento;01/01/2025;2;1326,03;Loja Sul;2025-01
PC000172;Arrefecimento;01/02/2025;3;1989,04;Loja Sul;2025-02
PC000172;Arrefecimento;01/03/2025;2;1326,03;Loja Sul;2025-03
PC000172;Arrefecimento;01/04/2025;2;1326,03;Loja Sul;2025-04
PC000172;Arrefecimento;01/05/2025;2;1326,03;Loja Sul;2025-05
PC000172;Arrefecimento;01/06/2025;2;1326,03;Loja Sul;2025-06
PC000172;Arrefecimento;01/07/2025;2;1326,03;Loja Sul;2025-07
PC000172;Arrefecimento;01/08/2025;2;1326,03;Loja Sul;2025-08
PC000172;Arrefecimento;01/09/2025;2;1326,03;Loja Sul;2025-09
PC000172;Arrefecimento;01/10/2025;2;1326,03;Loja Sul;2025-10
PC000172;Arrefecimento;01/11/2025;3;1989,04;Loja Sul;2025-11
PC000172;Arrefecimento;01/12/2025;4;2652,05;Loja Sul;2025-12
PC000172;Arrefecimento;01/01/2026;2;1326,03;Loja Sul;2026-01
PC000172;Arrefecimento;01/02/2026;2;1326,03;Loja Sul;2026-02
PC000172;Arrefecimento;01/03/2026;2;1326,03;Loja Sul;2026-03
PC000172;Arrefecimento;01/04/2026;2;1326,03;Loja Sul;2026-04
PC000172;Arrefecimento;01/05/2026;2;1326,03;Loja Sul;2026-05
PC000172;Arrefecimento;01/06/2026;2;1326,03;Loja Sul;2026-06
PC000172;Arrefecimento;01/07/2026;2;1326,03;Loja Sul;2026-07
PC000172;Arrefecimento;01/08/2026;2;1326,03;Loja Sul;2026-08
PC000176;Arrefecimento;01/09/2022;3;1166,35;Loja Sul;2022-09
PC000176;Arrefecimento;01/10/2022;3;1166,35;Loja Sul;2022-10
PC000176;Arrefecimento;01/11/2022;4;1555,14;Loja Sul;2022-11
PC000176;Arrefecimento;01/12/2022;5;1943,92;Loja Sul;2022-12
PC000176;Arrefecimento;01/01/2023;3;1166,35;Loja Sul;2023-01
PC000176;Arrefecimento;01/02/2023;3;1166,35;Loja Sul;2023-02
PC000176;Arrefecimento;01/03/2023;3;1166,35;Loja Sul;2023-03
PC000176;Arrefecimento;01/04/2023;3;1166,35;Loja Sul;2023-04
PC000176;Arrefecimento;01/05/2023;3;1166,35;Loja Sul;2023-05
PC000176;Arrefecimento;01/06/2023;3;1166,35;Loja Sul;2023-06
PC000176;Arrefecimento;01/07/2023;3;1166,35;Loja Sul;2023-07
PC000176;Arrefecimento;01/08/2023;3;1166,35;Loja Sul;2023-08
PC000176;Arrefecimento;01/09/2023;3;1166,35;Loja Sul;2023-09
PC000176;Arrefecimento;01/10/2023;3;1166,35;Loja Sul;2023-10
PC000176;Arrefecimento;01/11/2023;3;1166,35;Loja Sul;2023-11
PC000176;Arrefecimento;01/12/2023;5;1943,92;Loja Sul;2023-12
PC000176;Arrefecimento;01/01/2024;3;1166,35;Loja Sul;2024-01
PC000176;Arrefecimento;01/02/2024;3;1166,35;Loja Sul;2024-02
PC000176;Arrefecimento;01/03/2024;3;1166,35;Loja Sul;2024-03
PC000176;Arrefecimento;01/04/2024;3;1166,35;Loja Sul;2024-04
PC000176;Arrefecimento;01/05/2024;3;1166,35;Loja Sul;2024-05
PC000176;Arrefecimento;01/06/2024;3;1166,35;Loja Sul;2024-06
PC000176;Arrefecimento;01/07/2024;3;1166,35;Loja Sul;2024-07
PC000176;Arrefecimento;01/08/2024;3;1166,35;Loja Sul;2024-08
PC000176;Arrefecimento;01/09/2024;3;1166,35;Loja Sul;2024-09
PC000176;Arrefecimento;01/10/2024;3;1166,35;Loja Sul;2024-10
PC000176;Arrefecimento;01/11/2024;5;1943,92;Loja Sul;2024-11
