Produto;Categoria;Emissao;Quantidade;Vlr.Total;Filial;_periodo_val
PC000206;Arrefecimento;01/09/2022;3;1921,2;Loja Centro;2022-09
PC000206;Arrefecimento;01/10/2022;3;1921,2;Loja Centro;2022-10
PC000206;Arrefecimento;01/11/2022;5;3202,0;Loja Centro;2022-11
PC000206;Arrefecimento;01/12/2022;7;4482,8;Loja Centro;2022-12
PC000206;Arrefecimento;01/01/2023;4;2561,6;Loja Centro;2023-01
PC000206;Arrefecimento;01/02/2023;4;2561,6;Loja Centro;2023-02
PC000206;Arrefecimento;01/03/2023;5;3202,0;Loja Centro;2023-03
PC000206;Arrefecimento;01/04/2023;5;3202,0;Loja Centro;2023-04
PC000206;Arrefecimento;01/05/2023;5;3202,0;Loja Centro;2023-05
PC000206;Arrefecimento;01/06/2023;5;3202,0;Loja Centro;2023-06
PC000206;Arrefecimento;01/07/2023;4;2561,6;Loja Centro;2023-07
PC000206;Arrefecimento;01/08/2023;4;2561,6;Loja Centro;2023-08
PC000206;Arrefecimento;01/09/2023;4;2561,6;Loja Centro;2023-09
PC000206;Arrefecimento;01/10/2023;4;2561,6;Loja Centro;2023-10
PC000206;Arrefecimento;01/11/2023;7;4482,8;Loja Centro;2023-11
PC000206;Arrefecimento;01/12/2023;8;5123,19;Loja Centro;2023-12
PC000206;Arrefecimento;01/01/2024;5;3202,0;Loja Centro;2024-01
PC000206;Arrefecimento;01/02/2024;5;3202,0;Loja Centro;2024-02
PC000206;Arrefecimento;01/03/2024;5;3202,0;Loja Centro;2024-03
PC000206;Arrefecimento;01/04/2024;6;3842,4;Loja Centro;2024-04
PC000206;Arrefecimento;01/05/2024;5;3202,0;Loja Centro;2024-05
PC000206;Arrefecimento;01/06/2024;5;3202,0;Loja Centro;2024-06
PC000206;Arrefecimento;01/07/2024;4;2561,6;Loja Centro;2024-07
PC000206;Arrefecimento;01/08/2024;4;2561,6;Loja Centro;2024-08
PC000206;Arrefecimento;01/09/2024;5;3202,0;Loja Centro;2024-09
PC000206;Arrefecimento;01/10/2024;4;2561,6;Loja Centro;2024-10
PC000206;Arrefecimento;01/11/2024;6;3842,4;Loja Centro;2024-11
PC000206;Arrefecimento;01/12/2024;8;5123,19;Loja Centro;2024-12
PC000206;Arrefecimento;01/01/2025;5;3202,0;Loja Centro;2025-01
PC000206;Arrefecimento;01/02/2025;5;3202,0;Loja Centro;2025-02
PC000206;Arrefecimento;01/03/2025;5;3202,0;Loja Centro;2025-03
PC000206;Arrefecimento;01/04/2025;5;3202,0;Loja Centro;2025-04
PC000206;Arrefecimento;01/05/2025;4;2561,6;Loja Centro;2025-05
PC000206;Arrefecimento;01/06/2025;4;2561,6;Loja Centro;2025-06
PC000206;Arrefecimento;01/07/2025;4;2561,6;Loja Centro;2025-07
PC000206;Arrefecimento;01/08/2025;4;2561,6;Loja Centro;2025-08
PC000206;Arrefecimento;01/09/2025;5;3202,0;Loja Centro;2025-09
PC000206;Arrefecimento;01/10/2025;5;3202,0;Loja Centro;2025-10
PC000206;Arrefecimento;01/11/2025;6;3842,4;Loja Centro;2025-11
PC000206;Arrefecimento;01/12/2025;9;5763,59;Loja Centro;2025-12
PC000206;Arrefecimento;01/01/2026;6;3842,4;Loja Centro;2026-01
PC000206;Arrefecimento;01/02/2026;5;3202,0;Loja Centro;2026-02
PC000206;Arrefecimento;01/03/2026;6;3842,4;Loja Centro;2026-03
PC000206;Arrefecimento;01/04/2026;6;3842,4;Loja Centro;2026-04
PC000206;Arrefecimento;01/05/2026;5;3202,0;Loja Centro;2026-05
PC000206;Arrefecimento;01/06/2026;5;3202,0;Loja Centro;2026-06
PC000206;Arrefecimento;01/07/2026;5;3202,0;Loja Centro;2026-07
PC000206;Arrefecimento;01/08/2026;5;3202,0;Loja Centro;2026-08
PC000207;Arrefecimento;01/09/2022;9;4003,01;Loja Centro;2022-09
PC000207;Arrefecimento;01/10/2022;8;3558,23;Loja Centro;2022-10
PC000207;Arrefecimento;01/11/2022;11;4892,56;Loja Centro;2022-11
PC000207;Arrefecimento;01/12/2022;14;6226,9;Loja Centro;2022-12
PC000207;Arrefecimento;01/01/2023;13;5782,12;Loja Centro;2023-01
PC000207;Arrefecimento;01/02/2023;12;5337,34;Loja Centro;2023-02
PC000207;Arrefecimento;01/03/2023;13;5782,12;Loja Centro;2023-03
PC000207;Arrefecimento;01/04/2023;11;4892,56;Loja Centro;2023-04
PC000207;Arrefecimento;01/05/2023;10;4447,78;Loja Centro;2023-05
PC000207;Arrefecimento;01/06/2023;12;5337,34;Loja Centro;2023-06
PC000207;Arrefecimento;01/07/2023;11;4892,56;Loja Centro;2023-07
PC000207;Arrefecimento;01/08/2023;9;4003,01;Loja Centro;2023-08
PC000207;Arrefecimento;01/09/2023;10;4447,78;Loja Centro;2023-09
PC000207;Arrefecimento;01/10/2023;11;4892,56;Loja Centro;2023-10
PC000207;Arrefecimento;01/11/2023;12;5337,34;Loja Centro;2023-11
PC000207;Arrefecimento;01/12/2023;18;8006,01;Loja Centro;2023-12
PC000207;Arrefecimento;01/01/2024;10;4447,78;Loja Centro;2024-01
PC000207;Arrefecimento;01/02/2024;13;5782,12;Loja Centro;2024-02
PC000207;Arrefecimento;01/03/2024;12;5337,34;Loja Centro;2024-03
PC000207;Arrefecimento;01/04/2024;12;5337,34;Loja Centro;2024-04
PC000207;Arrefecimento;01/05/2024;11;4892,56;Loja Centro;2024-05
PC000207;Arrefecimento;01/06/2024;9;4003,01;Loja Centro;2024-06
PC000207;Arrefecimento;01/07/2024;10;4447,78;Loja Centro;2024-07
PC000207;Arrefecimento;01/08/2024;11;4892,56;Loja Centro;2024-08
PC000207;Arrefecimento;01/09/2024;12;5337,34;Loja Centro;2024-09
PC000207;Arrefecimento;01/10/2024;11;4892,56;Loja Centro;2024-10
PC000207;Arrefecimento;01/11/2024;14;6226,9;Loja Centro;2024-11
PC000207;Arrefecimento;01/12/2024;18;8006,01;Loja Centro;2024-12
PC000207;Arrefecimento;01/01/2025;13;5782,12;Loja Centro;2025-01
PC000207;Arrefecimento;01/02/2025;12;5337,34;Loja Centro;2025-02
PC000207;Arrefecimento;01/03/2025;12;5337,34;Loja Centro;2025-03
PC000207;Arrefecimento;01/04/2025;13;5782,12;Loja Centro;2025-04
PC000207;Arrefecimento;01/05/2025;12;5337,34;Loja Centro;2025-05
PC000207;Arrefecimento;01/06/2025;12;5337,34;Loja Centro;2025-06
PC000207;Arrefecimento;01/07/2025;13;5782,12;Loja Centro;2025-07
PC000207;Arrefecimento;01/08/2025;9;4003,01;Loja Centro;2025-08
PC000207;Arrefecimento;01/09/2025;10;4447,78;Loja Centro;2025-09
PC000207;Arrefecimento;01/10/2025;10;4447,78;Loja Centro;2025-10
PC000207;Arrefecimento;01/11/2025;17;7561,23;Loja Centro;2025-11
PC000207;Arrefecimento;01/12/2025;18;8006,01;Loja Centro;2025-12
PC000207;Arrefecimento;01/01/2026;13;5782,12;Loja Centro;2026-01
PC000207;Arrefecimento;01/02/2026;14;6226,9;Loja Centro;2026-02
PC000207;Arrefecimento;01/03/2026;11;4892,56;Loja Centro;2026-03
PC000207;Arrefecimento;01/04/2026;12;5337,34;Loja Centro;2026-04
PC000207;Arrefecimento;01/05/2026;14;6226,9;Loja Centro;2026-05
PC000207;Arrefecimento;01/06/2026;11;4892,56;Loja Centro;2026-06
PC000207;Arrefecimento;01/07/2026;11;4892,56;Loja Centro;2026-07
PC000207;Arrefecimento;01/08/2026;9;4003,01;Loja Centro;2026-08
PC000209;Arrefecimento;01/09/2022;8;1531,64;Loja Centro;2022-09
PC000209;Arrefecimento;01/10/2022;8;1531,64;Loja Centro;2022-10
PC000209;Arrefecimento;01/11/2022;13;2488,91;Loja Centro;2022-11
PC000209;Arrefecimento;01/12/2022;18;3446,18;Loja Centro;2022-12
PC000209;Arrefecimento;01/01/2023;9;1723,09;Loja Centro;2023-01
PC000209;Arrefecimento;01/02/2023;12;2297,45;Loja Centro;2023-02
PC000209;Arrefecimento;01/03/2023;11;2106,0;Loja Centro;2023-03
PC000209;Arrefecimento;01/04/2023;10;1914,55;Loja Centro;2023-04
PC000209;Arrefecimento;01/05/2023;10;1914,55;Loja Centro;2023-05
PC000209;Arrefecimento;01/06/2023;9;1723,09;Loja Centro;2023-06
PC000209;Arrefecimento;01/07/2023;10;1914,55;Loja Centro;2023-07
PC000209;Arrefecimento;01/08/2023;10;1914,55;Loja Centro;2023-08
PC000209;Arrefecimento;01/09/2023;7;1340,18;Loja Centro;2023-09
PC000209;Arrefecimento;01/10/2023;11;2106,0;Loja Centro;2023-10
PC000209;Arrefecimento;01/11/2023;10;1914,55;Loja Centro;2023-11
PC000209;Arrefecimento;01/12/2023;14;2680,36;Loja Centro;2023-12
PC000209;Arrefecimento;01/01/2024;8;1531,64;Loja Centro;2024-01
PC000209;Arrefecimento;01/02/2024;10;1914,55;Loja Centro;2024-02
PC000209;Arrefecimento;01/03/2024;10;1914,55;Loja Centro;2024-03
PC000209;Arrefecimento;01/04/2024;10;1914,55;Loja Centro;2024-04
PC000209;Arrefecimento;01/05/2024;10;1914,55;Loja Centro;2024-05
PC000209;Arrefecimento;01/06/2024;10;1914,55;Loja Centro;2024-06
PC000209;Arrefecimento;01/07/2024;10;1914,55;Loja Centro;2024-07
PC000209;Arrefecimento;01/08/2024;8;1531,64;Loja Centro;2024-08
PC000209;Arrefecimento;01/09/2024;9;1723,09;Loja Centro;2024-09
PC000209;Arrefecimento;01/10/2024;9;1723,09;Loja Centro;2024-10
PC000209;Arrefecimento;01/11/2024;12;2297,45;Loja Centro;2024-11
PC000209;Arrefecimento;01/12/2024;16;3063,27;Loja Centro;2024-12
PC000209;Arrefecimento;01/01/2025;10;1914,55;Loja Centro;2025-01
PC000209;Arrefecimento;01/02/2025;10;1914,55;Loja Centro;2025-02
PC000209;Arrefecimento;01/03/2025;9;1723,09;Loja Centro;2025-03
PC000209;Arrefecimento;01/04/2025;12;2297,45;Loja Centro;2025-04
PC000209;Arrefecimento;01/05/2025;11;2106,0;Loja Centro;2025-05
PC000209;Arrefecimento;01/06/2025;10;1914,55;Loja Centro;2025-06
PC000209;Arrefecimento;01/07/2025;9;1723,09;Loja Centro;2025-07
PC000209;Arrefecimento;01/08/2025;9;1723,09;Loja Centro;2025-08
PC000209;Arrefecimento;01/09/2025;10;1914,55;Loja Centro;2025-09
PC000209;Arrefecimento;01/10/2025;10;1914,55;Loja Centro;2025-10
PC000209;Arrefecimento;01/11/2025;14;2680,36;Loja Centro;2025-11
PC000209;Arrefecimento;01/12/2025;15;2871,82;Loja Centro;2025-12
PC000209;Arrefecimento;01/01/2026;11;2106,0;Loja Centro;2026-01
PC000209;Arrefecimento;01/02/2026;12;2297,45;Loja Centro;2026-02
PC000209;Arrefecimento;01/03/2026;10;1914,55;Loja Centro;2026-03
PC000209;Arrefecimento;01/04/2026;9;1723,09;Loja Centro;2026-04
PC000209;Arrefecimento;01/05/2026;10;1914,55;Loja Centro;2026-05
PC000209;Arrefecimento;01/06/2026;9;1723,09;Loja Centro;2026-06
PC000209;Arrefecimento;01/07/2026;8;1531,64;Loja Centro;2026-07
PC000209;Arrefecimento;01/08/2026;10;1914,55;Loja Centro;2026-08
PC000210;Arrefecimento;01/09/2022;27;18056,21;Loja Centro;2022-09
PC000210;Arrefecimento;01/10/2022;31;20731,2;Loja Centro;2022-10
PC000210;Arrefecimento;01/11/2022;45;30093,68;Loja Centro;2022-11
PC000210;Arrefecimento;01/12/2022;53;35443,66;Loja Centro;2022-12
PC000210;Arrefecimento;01/01/2023;40;26749,93;Loja Centro;2023-01
PC000210;Arrefecimento;01/02/2023;33;22068,7;Loja Centro;2023-02
PC000210;Arrefecimento;01/03/2023;36;24074,94;Loja Centro;2023-03
PC000210;Arrefecimento;01/04/2023;37;24743,69;Loja Centro;2023-04
PC000210;Arrefecimento;01/05/2023;35;23406,19;Loja Centro;2023-05
PC000210;Arrefecimento;01/06/2023;30;20062,45;Loja Centro;2023-06
PC000210;Arrefecimento;01/07/2023;28;18724,95;Loja Centro;2023-07
PC000210;Arrefecimento;01/08/2023;27;18056,21;Loja Centro;2023-08
PC000210;Arrefecimento;01/09/2023;34;22737,44;Loja Centro;2023-09
PC000210;Arrefecimento;01/10/2023;29;19393,7;Loja Centro;2023-10
PC000210;Arrefecimento;01/11/2023;47;31431,17;Loja Centro;2023-11
PC000210;Arrefecimento;01/12/2023;54;36112,41;Loja Centro;2023-12
PC000210;Arrefecimento;01/01/2024;33;22068,7;Loja Centro;2024-01
PC000210;Arrefecimento;01/02/2024;34;22737,44;Loja Centro;2024-02
PC000210;Arrefecimento;01/03/2024;38;25412,44;Loja Centro;2024-03
PC000210;Arrefecimento;01/04/2024;38;25412,44;Loja Centro;2024-04
PC000210;Arrefecimento;01/05/2024;38;25412,44;Loja Centro;2024-05
PC000210;Arrefecimento;01/06/2024;34;22737,44;Loja Centro;2024-06
PC000210;Arrefecimento;01/07/2024;31;20731,2;Loja Centro;2024-07
PC000210;Arrefecimento;01/08/2024;33;22068,7;Loja Centro;2024-08
PC000210;Arrefecimento;01/09/2024;37;24743,69;Loja Centro;2024-09
PC000210;Arrefecimento;01/10/2024;27;18056,21;Loja Centro;2024-10
PC000210;Arrefecimento;01/11/2024;43;28756,18;Loja Centro;2024-11
PC000210;Arrefecimento;01/12/2024;59;39456,15;Loja Centro;2024-12
PC000210;Arrefecimento;01/01/2025;38;25412,44;Loja Centro;2025-01
PC000210;Arrefecimento;01/02/2025;41;27418,68;Loja Centro;2025-02
PC000210;Arrefecimento;01/03/2025;38;25412,44;Loja Centro;2025-03
PC000210;Arrefecimento;01/04/2025;33;22068,7;Loja Centro;2025-04
PC000210;Arrefecimento;01/05/2025;44;29424,93;Loja Centro;2025-05
PC000210;Arrefecimento;01/06/2025;41;27418,68;Loja Centro;2025-06
PC000210;Arrefecimento;01/07/2025;35;23406,19;Loja Centro;2025-07
PC000210;Arrefecimento;01/08/2025;31;20731,2;Loja Centro;2025-08
PC000210;Arrefecimento;01/09/2025;32;21399,95;Loja Centro;2025-09
PC000210;Arrefecimento;01/10/2025;35;23406,19;Loja Centro;2025-10
PC000210;Arrefecimento;01/11/2025;47;31431,17;Loja Centro;2025-11
PC000210;Arrefecimento;01/12/2025;58;38787,4;Loja Centro;2025-12
PC000210;Arrefecimento;01/01/2026;45;30093,68;Loja Centro;2026-01
PC000210;Arrefecimento;01/02/2026;44;29424,93;Loja Centro;2026-02
PC000210;Arrefecimento;01/03/2026;36;24074,94;Loja Centro;2026-03
PC000210;Arrefecimento;01/04/2026;41;27418,68;Loja Centro;2026-04
PC000210;Arrefecimento;01/05/2026;37;24743,69;Loja Centro;2026-05
PC000210;Arrefecimento;01/06/2026;39;26081,19;Loja Centro;2026-06
PC000210;Arrefecimento;01/07/2026;36;24074,94;Loja Centro;2026-07
PC000210;Arrefecimento;01/08/2026;42;28087,43;Loja Centro;2026-08
PC000223;Arrefecimento;01/09/2022;14;4017,92;Loja Centro;2022-09
PC000223;Arrefecimento;01/10/2022;14;4017,92;Loja Centro;2022-10
PC000223;Arrefecimento;01/11/2022;21;6026,88;Loja Centro;2022-11
PC000223;Arrefecimento;01/12/2022;26;7461,86;Loja Centro;2022-12
PC000223;Arrefecimento;01/01/2023;16;4591,91;Loja Centro;2023-01
PC000223;Arrefecimento;01/02/2023;19;5452,89;Loja Centro;2023-02
PC000223;Arrefecimento;01/03/2023;20;5739,89;Loja Centro;2023-03
PC000223;Arrefecimento;01/04/2023;14;4017,92;Loja Centro;2023-04
PC000223;Arrefecimento;01/05/2023;15;4304,92;Loja Centro;2023-05
PC000223;Arrefecimento;01/06/2023;16;4591,91;Loja Centro;2023-06
PC000223;Arrefecimento;01/07/2023;16;4591,91;Loja Centro;2023-07
PC000223;Arrefecimento;01/08/2023;18;5165,9;Loja Centro;2023-08
PC000223;Arrefecimento;01/09/2023;15;4304,92;Loja Centro;2023-09
PC000223;Arrefecimento;01/10/2023;15;4304,92;Loja Centro;2023-10
PC000223;Arrefecimento;01/11/2023;19;5452,89;Loja Centro;2023-11
PC000223;Arrefecimento;01/12/2023;21;6026,88;Loja Centro;2023-12
PC000223;Arrefecimento;01/01/2024;17;4878,91;Loja Centro;2024-01
PC000223;Arrefecimento;01/02/2024;20;5739,89;Loja Centro;2024-02
PC000223;Arrefecimento;01/03/2024;17;4878,91;Loja Centro;2024-03
PC000223;Arrefecimento;01/04/2024;16;4591,91;Loja Centro;2024-04
PC000223;Arrefecimento;01/05/2024;18;5165,9;Loja Centro;2024-05
PC000223;Arrefecimento;01/06/2024;13;3730,93;Loja Centro;2024-06
PC000223;Arrefecimento;01/07/2024;16;4591,91;Loja Centro;2024-07
PC000223;Arrefecimento;01/08/2024;16;4591,91;Loja Centro;2024-08
PC000223;Arrefecimento;01/09/2024;14;4017,92;Loja Centro;2024-09
PC000223;Arrefecimento;01/10/2024;17;4878,91;Loja Centro;2024-10
PC000223;Arrefecimento;01/11/2024;23;6600,87;Loja Centro;2024-11
PC000223;Arrefecimento;01/12/2024;29;8322,84;Loja Centro;2024-12
PC000223;Arrefecimento;01/01/2025;15;4304,92;Loja Centro;2025-01
PC000223;Arrefecimento;01/02/2025;17;4878,91;Loja Centro;2025-02
PC000223;Arrefecimento;01/03/2025;19;5452,89;Loja Centro;2025-03
PC000223;Arrefecimento;01/04/2025;15;4304,92;Loja Centro;2025-04
PC000223;Arrefecimento;01/05/2025;19;5452,89;Loja Centro;2025-05
PC000223;Arrefecimento;01/06/2025;16;4591,91;Loja Centro;2025-06
PC000223;Arrefecimento;01/07/2025;17;4878,91;Loja Centro;2025-07
PC000223;Arrefecimento;01/08/2025;16;4591,91;Loja Centro;2025-08
PC000223;Arrefecimento;01/09/2025;17;4878,91;Loja Centro;2025-09
PC000223;Arrefecimento;01/10/2025;13;3730,93;Loja Centro;2025-10
PC000223;Arrefecimento;01/11/2025;22;6313,88;Loja Centro;2025-11
PC000223;Arrefecimento;01/12/2025;22;6313,88;Loja Centro;2025-12
PC000223;Arrefecimento;01/01/2026;18;5165,9;Loja Centro;2026-01
PC000223;Arrefecimento;01/02/2026;18;5165,9;Loja Centro;2026-02
PC000223;Arrefecimento;01/03/2026;17;4878,91;Loja Centro;2026-03
PC000223;Arrefecimento;01/04/2026;16;4591,91;Loja Centro;2026-04
PC000223;Arrefecimento;01/05/2026;17;4878,91;Loja Centro;2026-05
PC000223;Arrefecimento;01/06/2026;17;4878,91;Loja Centro;2026-06
PC000223;Arrefecimento;01/07/2026;16;4591,91;Loja Centro;2026-07
PC000223;Arrefecimento;01/08/2026;18;5165,9;Loja Centro;2026-08
PC000235;Arrefecimento;01/09/2022;10;4485,27;Loja Centro;2022-09
PC000235;Arrefecimento;01/10/2022;11;4933,79;Loja Centro;2022-10
PC000235;Arrefecimento;01/11/2022;14;6279,37;Loja Centro;2022-11
PC000235;Arrefecimento;01/12/2022;16;7176,43;Loja Centro;2022-12
PC000235;Arrefecimento;01/01/2023;10;4485,27;Loja Centro;2023-01
PC000235;Arrefecimento;01/02/2023;9;4036,74;Loja Centro;2023-02
PC000235;Arrefecimento;01/03/2023;11;4933,79;Loja Centro;2023-03
PC000235;Arrefecimento;01/04/2023;12;5382,32;Loja Centro;2023-04
PC000235;Arrefecimento;01/05/2023;10;4485,27;Loja Centro;2023-05
PC000235;Arrefecimento;01/06/2023;10;4485,27;Loja Centro;2023-06
PC000235;Arrefecimento;01/07/2023;11;4933,79;Loja Centro;2023-07
PC000235;Arrefecimento;01/08/2023;9;4036,74;Loja Centro;2023-08
PC000235;Arrefecimento;01/09/2023;9;4036,74;Loja Centro;2023-09
PC000235;Arrefecimento;01/10/2023;9;4036,74;Loja Centro;2023-10
PC000235;Arrefecimento;01/11/2023;14;6279,37;Loja Centro;2023-11
PC000235;Arrefecimento;01/12/2023;16;7176,43;Loja Centro;2023-12
PC000235;Arrefecimento;01/01/2024;11;4933,79;Loja Centro;2024-01
PC000235;Arrefecimento;01/02/2024;13;5830,85;Loja Centro;2024-02
PC000235;Arrefecimento;01/03/2024;11;4933,79;Loja Centro;2024-03
PC000235;Arrefecimento;01/04/2024;10;4485,27;Loja Centro;2024-04
PC000235;Arrefecimento;01/05/2024;12;5382,32;Loja Centro;2024-05
PC000235;Arrefecimento;01/06/2024;11;4933,79;Loja Centro;2024-06
PC000235;Arrefecimento;01/07/2024;9;4036,74;Loja Centro;2024-07
PC000235;Arrefecimento;01/08/2024;9;4036,74;Loja Centro;2024-08
PC000235;Arrefecimento;01/09/2024;8;3588,21;Loja Centro;2024-09
PC000235;Arrefecimento;01/10/2024;10;4485,27;Loja Centro;2024-10
PC000235;Arrefecimento;01/11/2024;11;4933,79;Loja Centro;2024-11
PC000235;Arrefecimento;01/12/2024;17;7624,95;Loja Centro;2024-12
PC000235;Arrefecimento;01/01/2025;10;4485,27;Loja Centro;2025-01
PC000235;Arrefecimento;01/02/2025;10;4485,27;Loja Centro;2025-02
PC000235;Arrefecimento;01/03/2025;12;5382,32;Loja Centro;2025-03
PC000235;Arrefecimento;01/04/2025;13;5830,85;Loja Centro;2025-04
PC000235;Arrefecimento;01/05/2025;11;4933,79;Loja Centro;2025-05
PC000235;Arrefecimento;01/06/2025;10;4485,27;Loja Centro;2025-06
PC000235;Arrefecimento;01/07/2025;9;4036,74;Loja Centro;2025-07
PC000235;Arrefecimento;01/08/2025;10;4485,27;Loja Centro;2025-08
PC000235;Arrefecimento;01/09/2025;10;4485,27;Loja Centro;2025-09
PC000235;Arrefecimento;01/10/2025;10;4485,27;Loja Centro;2025-10
PC000235;Arrefecimento;01/11/2025;15;6727,9;Loja Centro;2025-11
PC000235;Arrefecimento;01/12/2025;19;8522,01;Loja Centro;2025-12
PC000235;Arrefecimento;01/01/2026;9;4036,74;Loja Centro;2026-01
PC000235;Arrefecimento;01/02/2026;12;5382,32;Loja Centro;2026-02
PC000235;Arrefecimento;01/03/2026;9;4036,74;Loja Centro;2026-03
PC000235;Arrefecimento;01/04/2026;10;4485,27;Loja Centro;2026-04
PC000235;Arrefecimento;01/05/2026;12;5382,32;Loja Centro;2026-05
PC000235;Arrefecimento;01/06/2026;10;4485,27;Loja Centro;2026-06
PC000235;Arrefecimento;01/07/2026;8;3588,21;Loja Centro;2026-07
PC000235;Arrefecimento;01/08/2026;11;4933,79;Loja Centro;2026-08
PC000238;Arrefecimento;01/03/2026;27;8494,32;Loja Centro;2026-03
PC000238;Arrefecimento;01/04/2026;23;7235,9;Loja Centro;2026-04
PC000238;Arrefecimento;01/05/2026;22;6921,3;Loja Centro;2026-05
PC000238;Arrefecimento;01/06/2026;26;8179,72;Loja Centro;2026-06
PC000238;Arrefecimento;01/07/2026;22;6921,3;Loja Centro;2026-07
PC000238;Arrefecimento;01/08/2026;26;8179,72;Loja Centro;2026-08
PC000240;Arrefecimento;01/09/2022;6;804,68;Loja Centro;2022-09
PC000240;Arrefecimento;01/10/2022;6;804,68;Loja Centro;2022-10
PC000240;Arrefecimento;01/11/2022;8;1072,91;Loja Centro;2022-11
PC000240;Arrefecimento;01/12/2022;9;1207,02;Loja Centro;2022-12
PC000240;Arrefecimento;01/01/2023;7;938,79;Loja Centro;2023-01
PC000240;Arrefecimento;01/02/2023;6;804,68;Loja Centro;2023-02
PC000240;Arrefecimento;01/03/2023;7;938,79;Loja Centro;2023-03
PC000240;Arrefecimento;01/04/2023;7;938,79;Loja Centro;2023-04
PC000240;Arrefecimento;01/05/2023;7;938,79;Loja Centro;2023-05
PC000240;Arrefecimento;01/06/2023;6;804,68;Loja Centro;2023-06
PC000240;Arrefecimento;01/07/2023;5;670,57;Loja Centro;2023-07
PC000240;Arrefecimento;01/08/2023;6;804,68;Loja Centro;2023-08
PC000240;Arrefecimento;01/09/2023;5;670,57;Loja Centro;2023-09
PC000240;Arrefecimento;01/10/2023;5;670,57;Loja Centro;2023-10
PC000240;Arrefecimento;01/11/2023;8;1072,91;Loja Centro;2023-11
PC000240;Arrefecimento;01/12/2023;9;1207,02;Loja Centro;2023-12
PC000240;Arrefecimento;01/01/2024;7;938,79;Loja Centro;2024-01
PC000240;Arrefecimento;01/02/2024;7;938,79;Loja Centro;2024-02
PC000240;Arrefecimento;01/03/2024;5;670,57;Loja Centro;2024-03
PC000240;Arrefecimento;01/04/2024;6;804,68;Loja Centro;2024-04
PC000240;Arrefecimento;01/05/2024;6;804,68;Loja Centro;2024-05
PC000240;Arrefecimento;01/06/2024;6;804,68;Loja Centro;2024-06
PC000240;Arrefecimento;01/07/2024;6;804,68;Loja Centro;2024-07
PC000240;Arrefecimento;01/08/2024;6;804,68;Loja Centro;2024-08
PC000240;Arrefecimento;01/09/2024;5;670,57;Loja Centro;2024-09
PC000240;Arrefecimento;01/10/2024;7;938,79;Loja Centro;2024-10
PC000240;Arrefecimento;01/11/2024;7;938,79;Loja Centro;2024-11
PC000240;Arrefecimento;01/12/2024;11;1475,25;Loja Centro;2024-12
PC000240;Arrefecimento;01/01/2025;6;804,68;Loja Centro;2025-01
PC000240;Arrefecimento;01/02/2025;7;938,79;Loja Centro;2025-02
PC000240;Arrefecimento;01/03/2025;7;938,79;Loja Centro;2025-03
PC000240;Arrefecimento;01/04/2025;8;1072,91;Loja Centro;2025-04
PC000240;Arrefecimento;01/05/2025;6;804,68;Loja Centro;2025-05
PC000240;Arrefecimento;01/06/2025;6;804,68;Loja Centro;2025-06
PC000240;Arrefecimento;01/07/2025;6;804,68;Loja Centro;2025-07
PC000240;Arrefecimento;01/08/2025;5;670,57;Loja Centro;2025-08
PC000240;Arrefecimento;01/09/2025;5;670,57;Loja Centro;2025-09
PC000240;Arrefecimento;01/10/2025;6;804,68;Loja Centro;2025-10
PC000240;Arrefecimento;01/11/2025;8;1072,91;Loja Centro;2025-11
PC000240;Arrefecimento;01/12/2025;9;1207,02;Loja Centro;2025-12
PC000240;Arrefecimento;01/01/2026;7;938,79;Loja Centro;2026-01
PC000240;Arrefecimento;01/02/2026;7;938,79;Loja Centro;2026-02
PC000240;Arrefecimento;01/03/2026;7;938,79;Loja Centro;2026-03
PC000240;Arrefecimento;01/04/2026;8;1072,91;Loja Centro;2026-04
PC000240;Arrefecimento;01/05/2026;6;804,68;Loja Centro;2026-05
PC000240;Arrefecimento;01/06/2026;6;804,68;Loja Centro;2026-06
PC000240;Arrefecimento;01/07/2026;8;1072,91;Loja Centro;2026-07
PC000240;Arrefecimento;01/08/2026;6;804,68;Loja Centro;2026-08
PC000245;Arrefecimento;01/09/2022;6;3329,65;Loja Centro;2022-09
PC000245;Arrefecimento;01/10/2022;5;2774,71;Loja Centro;2022-10
PC000245;Arrefecimento;01/11/2022;8;4439,53;Loja Centro;2022-11
PC000245;Arrefecimento;01/12/2022;7;3884,59;Loja Centro;2022-12
PC000245;Arrefecimento;01/01/2023;5;2774,71;Loja Centro;2023-01
PC000245;Arrefecimento;01/02/2023;6;3329,65;Loja Centro;2023-02
PC000245;Arrefecimento;01/03/2023;6;3329,65;Loja Centro;2023-03
PC000245;Arrefecimento;01/04/2023;6;3329,65;Loja Centro;2023-04
PC000245;Arrefecimento;01/05/2023;5;2774,71;Loja Centro;2023-05
PC000245;Arrefecimento;01/06/2023;6;3329,65;Loja Centro;2023-06
PC000245;Arrefecimento;01/07/2023;5;2774,71;Loja Centro;2023-07
PC000245;Arrefecimento;01/08/2023;5;2774,71;Loja Centro;2023-08
PC000245;Arrefecimento;01/09/2023;5;2774,71;Loja Centro;2023-09
PC000245;Arrefecimento;01/10/2023;4;2219,77;Loja Centro;2023-10
PC000245;Arrefecimento;01/11/2023;8;4439,53;Loja Centro;2023-11
PC000245;Arrefecimento;01/12/2023;9;4994,47;Loja Centro;2023-12
