Produto;Mes;Modelo;Previsto;Real;Erro %;Bias;MediaHistorica
PC000477;2026-05-01 00:00:00;LightGBM (pooled);5850,36;7010,78;16,6;-1160,42;6236,86
PC000477;2026-06-01 00:00:00;LightGBM (pooled);5495,99;6373,44;13,8;-877,45;6236,86
PC000477;2026-07-01 00:00:00;LightGBM (pooled);5172,95;5736,09;9,8;-563,14;6236,86
PC000477;2026-08-01 00:00:00;LightGBM (pooled);5158,65;5098,75;1,2;59,9;6236,86
PC000441;2026-03-01 00:00:00;ExponentialSmoothing;5499,47;5391,01;2,0;108,46;5936,53
PC000441;2026-04-01 00:00:00;ExponentialSmoothing;6011,52;6738,77;10,8;-727,25;5936,53
PC000441;2026-05-01 00:00:00;ExponentialSmoothing;5957,83;6064,89;1,8;-107,06;5936,53
PC000441;2026-06-01 00:00:00;ExponentialSmoothing;5425,12;5391,01;0,6;34,11;5936,53
PC000441;2026-07-01 00:00:00;ExponentialSmoothing;5670,02;4717,14;20,2;952,88;5936,53
PC000441;2026-08-01 00:00:00;ExponentialSmoothing;5504,67;4717,14;16,7;787,53;5936,53
PC000564;2026-03-01 00:00:00;SARIMAX;6009,0;6062,79;0,9;-53,79;5929,99
PC000564;2026-04-01 00:00:00;SARIMAX;5660,57;5577,77;1,5;82,8;5929,99
PC000564;2026-05-01 00:00:00;SARIMAX;5936,95;5335,26;11,3;601,69;5929,99
PC000564;2026-06-01 00:00:00;SARIMAX;5691,19;6062,79;6,1;-371,6;5929,99
PC000564;2026-07-01 00:00:00;SARIMAX;5741,43;5335,26;7,6;406,17;5929,99
PC000564;2026-08-01 00:00:00;SARIMAX;5077,26;5335,26;4,8;-258,0;5929,99
PC000959;2026-03-01 00:00:00;LightGBM (pooled);5893,13;5056,57;16,5;836,56;5789,88
PC000959;2026-04-01 00:00:00;LightGBM (pooled);5511,65;5056,57;9,0;455,08;5789,88
PC000959;2026-05-01 00:00:00;LightGBM (pooled);5227,26;6435,63;18,8;-1208,37;5789,88
PC000959;2026-06-01 00:00:00;LightGBM (pooled);5179,78;4596,88;12,7;582,9;5789,88
PC000959;2026-07-01 00:00:00;LightGBM (pooled);5010,14;4596,88;9,0;413,26;5789,88
PC000959;2026-08-01 00:00:00;LightGBM (pooled);4806,13;5516,26;12,9;-710,13;5789,88
PC000845;2026-03-01 00:00:00;Prophet;6429,43;5752,48;11,8;676,95;5769,6
PC000845;2026-04-01 00:00:00;Prophet;6603,54;6471,54;2,0;132,0;5769,6
PC000845;2026-05-01 00:00:00;Prophet;6352,05;6471,54;1,8;-119,49;5769,6
PC000845;2026-06-01 00:00:00;Prophet;5966,06;6471,54;7,8;-505,48;5769,6
PC000845;2026-07-01 00:00:00;Prophet;5867,17;5033,42;16,6;833,75;5769,6
PC000845;2026-08-01 00:00:00;Prophet;4922,21;5033,42;2,2;-111,21;5769,6
PC000857;2026-03-01 00:00:00;ExponentialSmoothing;5885,4;6350,72;7,3;-465,32;5759,64
PC000857;2026-04-01 00:00:00;ExponentialSmoothing;6035,24;5773,39;4,5;261,85;5759,64
PC000857;2026-05-01 00:00:00;ExponentialSmoothing;5883,63;5773,39;1,9;110,24;5759,64
PC000857;2026-06-01 00:00:00;ExponentialSmoothing;4903,85;5196,05;5,6;-292,2;5759,64
PC000857;2026-07-01 00:00:00;ExponentialSmoothing;5079,79;5773,39;12,0;-693,6;5759,64
PC000857;2026-08-01 00:00:00;ExponentialSmoothing;5105,01;4041,37;26,3;1063,64;5759,64
PC000410;2026-03-01 00:00:00;LightGBM (pooled);5922,74;5650,18;4,8;272,56;5757,8
PC000410;2026-04-01 00:00:00;LightGBM (pooled);5964,2;5650,18;5,6;314,02;5757,8
PC000410;2026-05-01 00:00:00;LightGBM (pooled);5413,23;5650,18;4,2;-236,95;5757,8
PC000410;2026-06-01 00:00:00;LightGBM (pooled);5194,08;6215,2;16,4;-1021,12;5757,8
PC000410;2026-07-01 00:00:00;LightGBM (pooled);5158,65;5650,18;8,7;-491,53;5757,8
PC000410;2026-08-01 00:00:00;LightGBM (pooled);5010,14;5650,18;11,3;-640,04;5757,8
PC000557;2026-03-01 00:00:00;ExponentialSmoothing;5810,55;5103,13;13,9;707,42;5673,26
PC000557;2026-04-01 00:00:00;ExponentialSmoothing;5944,55;5103,13;16,5;841,42;5673,26
PC000557;2026-05-01 00:00:00;ExponentialSmoothing;5730,96;5495,68;4,3;235,28;5673,26
PC000557;2026-06-01 00:00:00;ExponentialSmoothing;5311,17;5103,13;4,1;208,04;5673,26
PC000557;2026-07-01 00:00:00;ExponentialSmoothing;5386,89;5495,68;2,0;-108,79;5673,26
PC000557;2026-08-01 00:00:00;ExponentialSmoothing;5072,8;5888,23;13,8;-815,43;5673,26
PC000430;2026-03-01 00:00:00;LightGBM (pooled);5420,8;5763,54;5,9;-342,74;5443,34
PC000430;2026-04-01 00:00:00;LightGBM (pooled);5314,67;5123,15;3,7;191,52;5443,34
PC000430;2026-05-01 00:00:00;LightGBM (pooled);5212,96;5123,15;1,8;89,81;5443,34
PC000430;2026-06-01 00:00:00;LightGBM (pooled);5031,27;5123,15;1,8;-91,88;5443,34
PC000430;2026-07-01 00:00:00;LightGBM (pooled);4806,13;4482,75;7,2;323,38;5443,34
PC000430;2026-08-01 00:00:00;LightGBM (pooled);4716,17;5123,15;7,9;-406,98;5443,34
PC000069;2026-03-01 00:00:00;SARIMAX;5832,45;4954,81;17,7;877,64;5442,78
PC000069;2026-04-01 00:00:00;SARIMAX;6157,84;6306,12;2,4;-148,28;5442,78
PC000069;2026-05-01 00:00:00;SARIMAX;5611,92;5855,68;4,2;-243,76;5442,78
PC000069;2026-06-01 00:00:00;SARIMAX;5501,23;6080,9;9,5;-579,67;5442,78
PC000069;2026-07-01 00:00:00;SARIMAX;5106,08;5180,03;1,4;-73,95;5442,78
PC000069;2026-08-01 00:00:00;SARIMAX;4813,67;5180,03;7,1;-366,36;5442,78
PC000245;2026-03-01 00:00:00;Prophet;6187,56;5713,96;8,3;473,6;5396,52
PC000245;2026-04-01 00:00:00;Prophet;5281,8;6348,85;16,8;-1067,05;5396,52
PC000245;2026-05-01 00:00:00;Prophet;5653,69;6348,85;10,9;-695,16;5396,52
PC000245;2026-06-01 00:00:00;Prophet;4952,93;5079,08;2,5;-126,15;5396,52
PC000245;2026-07-01 00:00:00;Prophet;4529,74;5079,08;10,8;-549,34;5396,52
PC000245;2026-08-01 00:00:00;Prophet;4646,81;5713,96;18,7;-1067,15;5396,52
PC000901;2026-03-01 00:00:00;LightGBM (pooled);4915,42;5351,56;8,1;-436,14;5394,03
PC000901;2026-04-01 00:00:00;LightGBM (pooled);5036,82;6421,88;21,6;-1385,06;5394,03
PC000901;2026-05-01 00:00:00;LightGBM (pooled);4826,84;5351,56;9,8;-524,72;5394,03
PC000901;2026-06-01 00:00:00;LightGBM (pooled);4687,61;4281,25;9,5;406,36;5394,03
PC000901;2026-07-01 00:00:00;LightGBM (pooled);4567,01;4994,79;8,6;-427,78;5394,03
PC000901;2026-08-01 00:00:00;LightGBM (pooled);4545,64;4638,02;2,0;-92,38;5394,03
PC000666;2026-03-01 00:00:00;SARIMAX;5491,04;5268,36;4,2;222,68;5282,3
PC000666;2026-04-01 00:00:00;SARIMAX;5230,69;5853,73;10,6;-623,04;5282,3
PC000666;2026-05-01 00:00:00;SARIMAX;5128,28;5268,36;2,7;-140,08;5282,3
PC000666;2026-06-01 00:00:00;SARIMAX;5533,91;5268,36;5,0;265,55;5282,3
PC000666;2026-07-01 00:00:00;SARIMAX;5209,34;5268,36;1,1;-59,02;5282,3
PC000666;2026-08-01 00:00:00;SARIMAX;5318,94;5853,73;9,1;-534,79;5282,3
PC000373;2026-03-01 00:00:00;LightGBM (pooled);5263,44;4929,54;6,8;333,9;5266,98
PC000373;2026-04-01 00:00:00;LightGBM (pooled);5225,03;4313,35;21,1;911,68;5266,98
PC000373;2026-05-01 00:00:00;LightGBM (pooled);5064,44;4929,54;2,7;134,9;5266,98
PC000373;2026-06-01 00:00:00;LightGBM (pooled);4886,12;4929,54;0,9;-43,42;5266,98
PC000373;2026-07-01 00:00:00;LightGBM (pooled);4716,17;5545,73;15,0;-829,56;5266,98
PC000373;2026-08-01 00:00:00;LightGBM (pooled);4567,01;4929,54;7,4;-362,53;5266,98
PC000819;2026-03-01 00:00:00;LightGBM (pooled);5675,35;5392,61;5,2;282,74;5205,86
PC000819;2026-04-01 00:00:00;LightGBM (pooled);5529,94;5882,85;6,0;-352,91;5205,86
PC000819;2026-05-01 00:00:00;LightGBM (pooled);5227,26;5882,85;11,1;-655,59;5205,86
PC000819;2026-06-01 00:00:00;LightGBM (pooled);5106,61;4412,14;15,7;694,47;5205,86
PC000819;2026-07-01 00:00:00;LightGBM (pooled);5010,14;4902,38;2,2;107,76;5205,86
PC000819;2026-08-01 00:00:00;LightGBM (pooled);4806,13;5392,61;10,9;-586,48;5205,86
PC000006;2026-03-01 00:00:00;LightGBM (pooled);5655,36;5299,2;6,7;356,16;4983,77
PC000006;2026-04-01 00:00:00;LightGBM (pooled);5529,94;5829,12;5,1;-299,18;4983,77
PC000006;2026-05-01 00:00:00;LightGBM (pooled);5097,46;4769,28;6,9;328,18;4983,77
PC000006;2026-06-01 00:00:00;LightGBM (pooled);5106,61;4769,28;7,1;337,33;4983,77
PC000006;2026-07-01 00:00:00;LightGBM (pooled);5010,14;5299,2;5,5;-289,06;4983,77
PC000006;2026-08-01 00:00:00;LightGBM (pooled);4806,13;3709,44;29,6;1096,69;4983,77
PC000984;2026-03-01 00:00:00;ExponentialSmoothing;5182,28;5749,65;9,9;-567,37;4968,54
PC000984;2026-04-01 00:00:00;ExponentialSmoothing;5281,35;5411,43;2,4;-130,08;4968,54
PC000984;2026-05-01 00:00:00;ExponentialSmoothing;4817,43;5411,43;11,0;-594,0;4968,54
PC000984;2026-06-01 00:00:00;ExponentialSmoothing;4691,89;5411,43;13,3;-719,54;4968,54
PC000984;2026-07-01 00:00:00;ExponentialSmoothing;4904,22;5073,22;3,3;-169,0;4968,54
PC000984;2026-08-01 00:00:00;ExponentialSmoothing;4327,4;3720,36;16,3;607,04;4968,54
PC000889;2026-03-01 00:00:00;Prophet;5255,37;4802,56;9,4;452,81;4888,32
PC000889;2026-04-01 00:00:00;Prophet;5526,36;5402,88;2,3;123,48;4888,32
PC000889;2026-05-01 00:00:00;Prophet;5323,54;6003,2;11,3;-679,66;4888,32
PC000889;2026-06-01 00:00:00;Prophet;4890,12;4202,24;16,4;687,88;4888,32
PC000889;2026-07-01 00:00:00;Prophet;4998,81;4802,56;4,1;196,25;4888,32
PC000889;2026-08-01 00:00:00;Prophet;5224,01;4802,56;8,8;421,45;4888,32
PC000695;2026-03-01 00:00:00;LightGBM (pooled);4956,3;5317,19;6,8;-360,89;4842,44
PC000695;2026-04-01 00:00:00;LightGBM (pooled);4801,36;5848,91;17,9;-1047,55;4842,44
PC000695;2026-05-01 00:00:00;LightGBM (pooled);4720,79;5317,19;11,2;-596,4;4842,44
PC000695;2026-06-01 00:00:00;LightGBM (pooled);4558,43;3987,89;14,3;570,54;4842,44
PC000695;2026-07-01 00:00:00;LightGBM (pooled);4545,64;4785,47;5,0;-239,83;4842,44
PC000695;2026-08-01 00:00:00;LightGBM (pooled);4447,69;4785,47;7,1;-337,78;4842,44
PC000515;2026-03-01 00:00:00;LightGBM (pooled);4923,53;5662,96;13,1;-739,43;4837,52
PC000515;2026-04-01 00:00:00;LightGBM (pooled);4960,04;5248,6;5,5;-288,56;4837,52
PC000515;2026-05-01 00:00:00;LightGBM (pooled);4743,32;4281,75;10,8;461,57;4837,52
PC000515;2026-06-01 00:00:00;LightGBM (pooled);4609,53;4557,99;1,1;51,54;4837,52
PC000515;2026-07-01 00:00:00;LightGBM (pooled);4545,64;4419,87;2,8;125,77;4837,52
PC000515;2026-08-01 00:00:00;LightGBM (pooled);4447,69;4143,63;7,3;304,06;4837,52
PC000378;2026-03-01 00:00:00;SARIMAX;5199,5;5197,23;0,0;2,27;4797,44
PC000378;2026-04-01 00:00:00;SARIMAX;4955,83;5197,23;4,6;-241,4;4797,44
PC000378;2026-05-01 00:00:00;SARIMAX;4397,94;4797,44;8,3;-399,5;4797,44
PC000378;2026-06-01 00:00:00;SARIMAX;4780,58;5197,23;8,0;-416,65;4797,44
PC000378;2026-07-01 00:00:00;SARIMAX;4604,42;4397,65;4,7;206,77;4797,44
PC000378;2026-08-01 00:00:00;SARIMAX;4111,71;3997,87;2,8;113,84;4797,44
PC000336;2026-03-01 00:00:00;Ensemble;4804,96;5140,09;6,5;-335,13;4748,47
PC000336;2026-04-01 00:00:00;Ensemble;5106,26;5140,09;0,7;-33,83;4748,47
PC000336;2026-05-01 00:00:00;Ensemble;4262,26;5140,09;17,1;-877,83;4748,47
PC000336;2026-06-01 00:00:00;Ensemble;4638,6;4626,08;0,3;12,52;4748,47
PC000336;2026-07-01 00:00:00;Ensemble;3871,25;4626,08;16,3;-754,83;4748,47
PC000336;2026-08-01 00:00:00;Ensemble;3841,51;4112,08;6,6;-270,57;4748,47
PC000041;2026-03-01 00:00:00;Ensemble;4573,54;5063,65;9,7;-490,11;4742,15
PC000041;2026-04-01 00:00:00;Ensemble;4640,17;4219,71;10,0;420,46;4742,15
PC000041;2026-05-01 00:00:00;Ensemble;4664,31;5063,65;7,9;-399,34;4742,15
PC000041;2026-06-01 00:00:00;Ensemble;4673,05;4641,68;0,7;31,37;4742,15
PC000041;2026-07-01 00:00:00;Ensemble;4676,22;4219,71;10,8;456,51;4742,15
PC000041;2026-08-01 00:00:00;Ensemble;4677,37;3797,74;23,2;879,63;4742,15
PC000671;2026-03-01 00:00:00;SARIMAX;4606,3;3684,7;25,0;921,6;4635,11
PC000671;2026-04-01 00:00:00;SARIMAX;4819,52;3991,75;20,7;827,77;4635,11
PC000671;2026-05-01 00:00:00;SARIMAX;4721,68;4605,87;2,5;115,81;4635,11
PC000671;2026-06-01 00:00:00;SARIMAX;4470,08;4605,87;2,9;-135,79;4635,11
PC000671;2026-07-01 00:00:00;SARIMAX;4519,33;4298,81;5,1;220,52;4635,11
PC000671;2026-08-01 00:00:00;SARIMAX;4154,91;3684,7;12,8;470,21;4635,11
PC000529;2026-03-01 00:00:00;LightGBM (pooled);4363,29;4159,61;4,9;203,68;4630,04
PC000529;2026-04-01 00:00:00;LightGBM (pooled);4575,39;4679,56;2,2;-104,17;4630,04
PC000529;2026-05-01 00:00:00;LightGBM (pooled);4481,08;4679,56;4,2;-198,48;4630,04
PC000529;2026-06-01 00:00:00;LightGBM (pooled);4364,15;5199,52;16,1;-835,37;4630,04
PC000529;2026-07-01 00:00:00;LightGBM (pooled);4370,55;4679,56;6,6;-309,01;4630,04
PC000529;2026-08-01 00:00:00;LightGBM (pooled);4357,98;3639,66;19,7;718,32;4630,04
PC000072;2026-03-01 00:00:00;Prophet;5147,55;4881,42;5,5;266,13;4582,55
PC000072;2026-04-01 00:00:00;Prophet;4577,69;4184,07;9,4;393,62;4582,55
PC000072;2026-05-01 00:00:00;Prophet;4699,4;4358,41;7,8;340,99;4582,55
PC000072;2026-06-01 00:00:00;Prophet;4379,52;4358,41;0,5;21,11;4582,55
PC000072;2026-07-01 00:00:00;Prophet;4093,36;3835,4;6,7;257,96;4582,55
PC000072;2026-08-01 00:00:00;Prophet;4310,23;3312,39;30,1;997,84;4582,55
PC000057;2026-03-01 00:00:00;LightGBM (pooled);4837,51;4753,59;1,8;83,92;4541,37
PC000057;2026-04-01 00:00:00;LightGBM (pooled);4761,85;4753,59;0,2;8,26;4541,37
PC000057;2026-05-01 00:00:00;LightGBM (pooled);4612,97;4159,39;10,9;453,58;4541,37
PC000057;2026-06-01 00:00:00;LightGBM (pooled);4558,43;4159,39;9,6;399,04;4541,37
PC000057;2026-07-01 00:00:00;LightGBM (pooled);4447,69;4159,39;6,9;288,3;4541,37
PC000057;2026-08-01 00:00:00;LightGBM (pooled);4370,55;4159,39;5,1;211,16;4541,37
PC000947;2026-03-01 00:00:00;LightGBM (pooled);4312,56;5012,76;14,0;-700,2;4408,05
PC000947;2026-04-01 00:00:00;LightGBM (pooled);3947,49;4010,21;1,6;-62,72;4408,05
PC000947;2026-05-01 00:00:00;LightGBM (pooled);4106,18;4678,58;12,2;-572,4;4408,05
PC000947;2026-06-01 00:00:00;LightGBM (pooled);4037,55;4010,21;0,7;27,34;4408,05
PC000947;2026-07-01 00:00:00;LightGBM (pooled);3801,02;3341,84;13,7;459,18;4408,05
PC000947;2026-08-01 00:00:00;LightGBM (pooled);3736,7;4010,21;6,8;-273,51;4408,05
PC000146;2026-03-01 00:00:00;LightGBM (pooled);4160,37;5661,0;26,5;-1500,63;4380,54
PC000146;2026-04-01 00:00:00;LightGBM (pooled);4152,45;3538,13;17,4;614,32;4380,54
PC000146;2026-05-01 00:00:00;LightGBM (pooled);4070,72;4953,38;17,8;-882,66;4380,54
PC000146;2026-06-01 00:00:00;LightGBM (pooled);4037,55;3538,13;14,1;499,42;4380,54
PC000146;2026-07-01 00:00:00;LightGBM (pooled);4024,76;4245,75;5,2;-220,99;4380,54
PC000146;2026-08-01 00:00:00;LightGBM (pooled);3813,59;3538,13;7,8;275,46;4380,54
PC000899;2026-03-01 00:00:00;LightGBM (pooled);4581,87;4623,87;0,9;-42,0;4366,98
PC000899;2026-04-01 00:00:00;LightGBM (pooled);4780,22;4110,1;16,3;670,12;4366,98
PC000899;2026-05-01 00:00:00;LightGBM (pooled);4591,6;4623,87;0,7;-32,27;4366,98
PC000899;2026-06-01 00:00:00;LightGBM (pooled);4383,34;4366,98;0,4;16,36;4366,98
PC000899;2026-07-01 00:00:00;LightGBM (pooled);4447,69;4366,98;1,8;80,71;4366,98
PC000899;2026-08-01 00:00:00;LightGBM (pooled);4357,98;3853,22;13,1;504,76;4366,98
PC000460;2026-03-01 00:00:00;Ensemble;4536,29;4779,7;5,1;-243,41;4324,49
PC000460;2026-04-01 00:00:00;Ensemble;4308,37;4248,62;1,4;59,75;4324,49
PC000460;2026-05-01 00:00:00;Ensemble;4153,25;3717,55;11,7;435,7;4324,49
PC000460;2026-06-01 00:00:00;Ensemble;3923,49;3717,55;5,5;205,94;4324,49
PC000460;2026-07-01 00:00:00;Ensemble;3776,78;3717,55;1,6;59,23;4324,49
PC000460;2026-08-01 00:00:00;Ensemble;3706,81;3717,55;0,3;-10,74;4324,49
PC000617;2026-03-01 00:00:00;Ensemble;4449,2;3906,74;13,9;542,46;4263,3
PC000617;2026-04-01 00:00:00;Ensemble;4477,32;5208,98;14,0;-731,66;4263,3
PC000617;2026-05-01 00:00:00;Ensemble;4223,96;3906,74;8,1;317,22;4263,3
PC000617;2026-06-01 00:00:00;Ensemble;4209,37;3255,61;29,3;953,76;4263,3
PC000617;2026-07-01 00:00:00;Ensemble;3789,08;3906,74;3,0;-117,66;4263,3
PC000617;2026-08-01 00:00:00;Ensemble;3780,29;3906,74;3,2;-126,45;4263,3
PC000822;2026-03-01 00:00:00;LightGBM (pooled);4092,57;3875,12;5,6;217,45;4219,76
PC000822;2026-04-01 00:00:00;LightGBM (pooled);3941,29;4331,02;9,0;-389,73;4219,76
PC000822;2026-05-01 00:00:00;LightGBM (pooled);3846,99;4444,99;13,5;-598,0;4219,76
PC000822;2026-06-01 00:00:00;LightGBM (pooled);3763,09;4103,07;8,3;-339,98;4219,76
PC000822;2026-07-01 00:00:00;LightGBM (pooled);3637,93;3761,15;3,3;-123,22;4219,76
PC000822;2026-08-01 00:00:00;LightGBM (pooled);3531,96;4103,07;13,9;-571,11;4219,76
PC000702;2026-03-01 00:00:00;LightGBM (pooled);4237,73;5077,67;16,5;-839,94;4215,27
PC000702;2026-04-01 00:00:00;LightGBM (pooled);4248,79;4062,14;4,6;186,65;4215,27
PC000702;2026-05-01 00:00:00;LightGBM (pooled);4076,92;3723,63;9,5;353,29;4215,27
PC000702;2026-06-01 00:00:00;LightGBM (pooled);4073,0;3385,11;20,3;687,89;4215,27
PC000702;2026-07-01 00:00:00;LightGBM (pooled);4024,76;3385,11;18,9;639,65;4215,27
PC000702;2026-08-01 00:00:00;LightGBM (pooled);3813,59;3723,63;2,4;89,96;4215,27
PC000005;2026-03-01 00:00:00;LightGBM (pooled);4166,94;4779,46;12,8;-612,52;4172,55
PC000005;2026-04-01 00:00:00;LightGBM (pooled);3941,29;4248,41;7,2;-307,12;4172,55
PC000005;2026-05-01 00:00:00;LightGBM (pooled);3786,74;3717,36;1,9;69,38;4172,55
PC000005;2026-06-01 00:00:00;LightGBM (pooled);3749,49;3186,31;17,7;563,18;4172,55
PC000005;2026-07-01 00:00:00;LightGBM (pooled);3637,93;3186,31;14,2;451,62;4172,55
PC000005;2026-08-01 00:00:00;LightGBM (pooled);3531,96;3186,31;10,8;345,65;4172,55
PC000206;2026-03-01 00:00:00;SARIMAX;4511,91;3554,74;26,9;957,17;4076,67
PC000206;2026-04-01 00:00:00;SARIMAX;4268,48;4147,2;2,9;121,28;4076,67
PC000206;2026-05-01 00:00:00;SARIMAX;4664,4;4739,65;1,6;-75,25;4076,67
PC000206;2026-06-01 00:00:00;SARIMAX;4432,23;3554,74;24,7;877,49;4076,67
PC000206;2026-07-01 00:00:00;SARIMAX;3853,81;3554,74;8,4;299,07;4076,67
PC000206;2026-08-01 00:00:00;SARIMAX;4183,92;3554,74;17,7;629,18;4076,67
PC000587;2026-03-01 00:00:00;Média Móvel;26086,2;26679,06;2,2;-592,86;23968,81
PC000587;2026-04-01 00:00:00;Média Móvel;26086,2;23714,72;10,0;2371,48;23968,81
PC000587;2026-05-01 00:00:00;Média Móvel;26086,2;26679,06;2,2;-592,86;23968,81
PC000587;2026-06-01 00:00:00;Média Móvel;26086,2;21936,12;18,9;4150,08;23968,81
PC000587;2026-07-01 00:00:00;Média Móvel;26086,2;21343,25;22,2;4742,95;23968,81
PC000587;2026-08-01 00:00:00;Média Móvel;26086,2;25493,33;2,3;592,87;23968,81
PC000931;2026-03-01 00:00:00;Prophet;4141,76;3727,29;11,1;414,47;3973,8
PC000931;2026-04-01 00:00:00;Prophet;4365,09;4141,43;5,4;223,66;3973,8
PC000931;2026-05-01 00:00:00;Prophet;4123,11;4141,43;0,4;-18,32;3973,8
PC000931;2026-06-01 00:00:00;Prophet;3648,22;3313,14;10,1;335,08;3973,8
PC000931;2026-07-01 00:00:00;Prophet;3653,3;3727,29;2,0;-73,99;3973,8
PC000931;2026-08-01 00:00:00;Prophet;3536,57;3727,29;5,1;-190,72;3973,8
PC000027;2026-03-01 00:00:00;SARIMAX;4071,44;4371,93;6,9;-300,49;3920,86
PC000027;2026-04-01 00:00:00;SARIMAX;4229,09;3643,28;16,1;585,81;3920,86
PC000027;2026-05-01 00:00:00;SARIMAX;3798,35;4371,93;13,1;-573,58;3920,86
PC000027;2026-06-01 00:00:00;SARIMAX;3592,97;2914,62;23,3;678,35;3920,86
PC000027;2026-07-01 00:00:00;SARIMAX;3273,94;3643,28;10,1;-369,34;3920,86
PC000027;2026-08-01 00:00:00;SARIMAX;3643,39;3643,28;0,0;0,11;3920,86
PC000520;2026-03-01 00:00:00;ExponentialSmoothing;4257,07;3903,22;9,1;353,85;3918,71
PC000520;2026-04-01 00:00:00;ExponentialSmoothing;3618,7;3903,22;7,3;-284,52;3918,71
PC000520;2026-05-01 00:00:00;ExponentialSmoothing;3843,19;3903,22;1,5;-60,03;3918,71
PC000520;2026-06-01 00:00:00;ExponentialSmoothing;3634,73;3252,68;11,7;382,05;3918,71
PC000520;2026-07-01 00:00:00;ExponentialSmoothing;3422,14;3252,68;5,2;169,46;3918,71
PC000520;2026-08-01 00:00:00;ExponentialSmoothing;3427,84;3252,68;5,4;175,16;3918,71
PC000946;2026-03-01 00:00:00;Prophet;4044,48;4146,93;2,5;-102,45;3886,62
PC000946;2026-04-01 00:00:00;Prophet;4200,81;3769,93;11,4;430,88;3886,62
PC000946;2026-05-01 00:00:00;Prophet;3799,67;4146,93;8,4;-347,26;3886,62
PC000946;2026-06-01 00:00:00;Prophet;3595,98;3392,94;6,0;203,04;3886,62
PC000946;2026-07-01 00:00:00;Prophet;3710,75;3392,94;9,4;317,81;3886,62
PC000946;2026-08-01 00:00:00;Prophet;3558,46;4146,93;14,2;-588,47;3886,62
PC000879;2026-03-01 00:00:00;LightGBM (pooled);3930,71;3696,01;6,4;234,7;3737,69
PC000879;2026-04-01 00:00:00;LightGBM (pooled);3728,54;3501,48;6,5;227,06;3737,69
PC000879;2026-05-01 00:00:00;LightGBM (pooled);3782,66;4279,59;11,6;-496,93;3737,69
PC000879;2026-06-01 00:00:00;LightGBM (pooled);3650,72;3112,43;17,3;538,29;3737,69
PC000879;2026-07-01 00:00:00;LightGBM (pooled);3531,96;3696,01;4,4;-164,05;3737,69
PC000879;2026-08-01 00:00:00;LightGBM (pooled);3466,57;3112,43;11,4;354,14;3737,69
PC000730;2026-03-01 00:00:00;SARIMAX;3846,95;4038,39;4,7;-191,44;3632,41
PC000730;2026-04-01 00:00:00;SARIMAX;3448,55;3589,68;3,9;-141,13;3632,41
PC000730;2026-05-01 00:00:00;SARIMAX;3921,92;3140,97;24,9;780,95;3632,41
PC000730;2026-06-01 00:00:00;SARIMAX;3594,28;3589,68;0,1;4,6;3632,41
PC000730;2026-07-01 00:00:00;SARIMAX;3355,2;3589,68;6,5;-234,48;3632,41
PC000730;2026-08-01 00:00:00;SARIMAX;3370,01;3140,97;7,3;229,04;3632,41
PC000900;2026-03-01 00:00:00;ExponentialSmoothing;3550,72;2943,23;20,6;607,49;3527,21
PC000900;2026-04-01 00:00:00;ExponentialSmoothing;3739,76;3924,31;4,7;-184,55;3527,21
PC000900;2026-05-01 00:00:00;ExponentialSmoothing;3502,5;3924,31;10,7;-421,81;3527,21
PC000900;2026-06-01 00:00:00;ExponentialSmoothing;3881,81;3433,77;13,0;448,04;3527,21
PC000900;2026-07-01 00:00:00;ExponentialSmoothing;3574,77;3433,77;4,1;141,0;3527,21
PC000900;2026-08-01 00:00:00;ExponentialSmoothing;3391,04;2943,23;15,2;447,81;3527,21
PC000343;2026-03-01 00:00:00;ExponentialSmoothing;3483,12;3398,3;2,5;84,82;3495,39
PC000343;2026-04-01 00:00:00;ExponentialSmoothing;3703,87;3398,3;9,0;305,57;3495,39
PC000343;2026-05-01 00:00:00;ExponentialSmoothing;3697,67;3398,3;8,8;299,37;3495,39
PC000343;2026-06-01 00:00:00;ExponentialSmoothing;3235,93;2718,64;19,0;517,29;3495,39
PC000343;2026-07-01 00:00:00;ExponentialSmoothing;3230,11;3398,3;4,9;-168,19;3495,39
PC000343;2026-08-01 00:00:00;ExponentialSmoothing;3224,75;2718,64;18,6;506,11;3495,39
PC000434;2026-03-01 00:00:00;LightGBM (pooled);3379,28;3251,33;3,9;127,95;3354,55
PC000434;2026-04-01 00:00:00;LightGBM (pooled);3314,91;3793,22;12,6;-478,31;3354,55
PC000434;2026-05-01 00:00:00;LightGBM (pooled);3356,05;3251,33;3,2;104,72;3354,55
PC000434;2026-06-01 00:00:00;LightGBM (pooled);3297,37;3251,33;1,4;46,04;3354,55
PC000434;2026-07-01 00:00:00;LightGBM (pooled);3284,59;2709,44;21,2;575,15;3354,55
PC000434;2026-08-01 00:00:00;LightGBM (pooled);3284,59;3251,33;1,0;33,26;3354,55
PC000834;2026-03-01 00:00:00;LightGBM (pooled);3121,41;3675,53;15,1;-554,12;3300,48
PC000834;2026-04-01 00:00:00;LightGBM (pooled);3083,01;3150,45;2,1;-67,44;3300,48
PC000834;2026-05-01 00:00:00;LightGBM (pooled);3031,31;3150,45;3,8;-119,14;3300,48
PC000834;2026-06-01 00:00:00;LightGBM (pooled);2998,13;3150,45;4,8;-152,32;3300,48
