Produto;Filial;DataEvento;MesHorizonte;QtdComprar;ValorCompra;Urgencia;Classe;Fornecedor;CicloDias;FrequenciaAno
PC000876;Loja Norte;28/11/2026;4;18,0;4428,38;🟡 Planejado;A;Fornecedor Beta;13,0;27,2
PC000876;Loja Norte;19/12/2026;5;13,0;3233,19;🟡 Planejado;A;Fornecedor Beta;18,0;20,5
PC000876;Loja Norte;03/01/2027;5;13,0;3133,56;🟡 Planejado;A;Fornecedor Beta;18,0;20,5
PC000876;Loja Norte;18/01/2027;6;14,0;3428,64;🟡 Planejado;A;Fornecedor Beta;17,0;21,3
PC000876;Loja Norte;03/02/2027;6;14,0;3466,71;🟡 Planejado;A;Fornecedor Beta;17,0;21,3
PC000600;Loja Norte;22/01/2027;6;6,0;2440,92;🟡 Planejado;A;Fornecedor Gamma;39,0;9,4
PC000600;Loja Norte;06/02/2027;6;6,0;2326,68;🟡 Planejado;A;Fornecedor Gamma;39,0;9,4
PC000210;Loja Norte;05/10/2026;2;7,0;3191,36;🟡 Planejado;A;Fornecedor Beta;33,0;11,0
PC000210;Loja Norte;20/10/2026;3;7,0;3162,28;🟡 Planejado;A;Fornecedor Beta;33,0;11,2
PC000210;Loja Norte;04/11/2026;3;7,0;3093,09;🟡 Planejado;A;Fornecedor Beta;33,0;11,2
PC000210;Loja Norte;19/11/2026;4;7,0;3141,7;🟡 Planejado;A;Fornecedor Beta;32,0;11,3
PC000210;Loja Norte;04/12/2026;4;7,0;3112,28;🟡 Planejado;A;Fornecedor Beta;32,0;11,3
PC000210;Loja Norte;19/12/2026;5;7,0;3132,96;🟡 Planejado;A;Fornecedor Beta;32,0;11,3
PC000210;Loja Norte;04/01/2027;5;7,0;3328,47;🟡 Planejado;A;Fornecedor Beta;32,0;11,3
PC000210;Loja Norte;19/01/2027;6;7,0;3129,46;🟡 Planejado;A;Fornecedor Beta;32,0;11,3
PC000210;Loja Norte;04/02/2027;6;7,0;3332,17;🟡 Planejado;A;Fornecedor Beta;32,0;11,3
PC000295;Loja Norte;17/09/2026;2;6,0;2316,71;🟡 Planejado;A;Fornecedor Alfa;35,0;10,3
PC000295;Loja Norte;03/10/2026;2;7,0;2450,19;🟡 Planejado;A;Fornecedor Alfa;35,0;10,3
PC000295;Loja Norte;13/10/2026;3;9,0;3197,84;🟡 Planejado;A;Fornecedor Alfa;26,0;13,9
PC000295;Loja Norte;29/10/2026;3;9,0;3310,31;🟡 Planejado;A;Fornecedor Alfa;26,0;13,9
PC000295;Loja Norte;12/11/2026;4;13,0;4833,27;🟡 Planejado;A;Fornecedor Alfa;20,0;18,1
PC000295;Loja Norte;28/11/2026;4;12,0;4309,92;🟡 Planejado;A;Fornecedor Alfa;20,0;18,1
PC000295;Loja Norte;20/12/2026;5;8,0;3057,87;🟡 Planejado;A;Fornecedor Alfa;28,0;13,2
PC000295;Loja Norte;04/01/2027;5;8,0;2937,37;🟡 Planejado;A;Fornecedor Alfa;28,0;13,2
PC000295;Loja Norte;20/01/2027;6;8,0;2897,83;🟡 Planejado;A;Fornecedor Alfa;29,0;12,8
PC000295;Loja Norte;04/02/2027;6;8,0;2849,11;🟡 Planejado;A;Fornecedor Alfa;29,0;12,8
PC000896;Loja Norte;29/10/2026;3;9,0;3022,31;🟡 Planejado;A;Fornecedor Beta;26,0;14,1
PC000896;Loja Norte;13/11/2026;4;9,0;2922,2;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000896;Loja Norte;28/11/2026;4;9,0;2901,02;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000896;Loja Norte;13/12/2026;5;9,0;2922,19;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000896;Loja Norte;28/12/2026;5;9,0;2910,94;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000896;Loja Norte;12/01/2027;6;9,0;2922,19;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000896;Loja Norte;28/01/2027;6;9,0;3110,63;🟡 Planejado;A;Fornecedor Beta;26,0;14,2
PC000802;Loja Norte;10/10/2026;2;7,0;2479,87;🟡 Planejado;A;Fornecedor Gamma;32,0;11,3
PC000802;Loja Norte;18/10/2026;3;10,0;3308,73;🟡 Planejado;A;Fornecedor Gamma;24,0;15,5
PC000802;Loja Norte;02/11/2026;3;10,0;3194,51;🟡 Planejado;A;Fornecedor Gamma;24,0;15,5
PC000802;Loja Norte;16/11/2026;4;11,0;3696,57;🟡 Planejado;A;Fornecedor Gamma;21,0;17,0
PC000802;Loja Norte;02/12/2026;4;11,0;3734,34;🟡 Planejado;A;Fornecedor Gamma;21,0;17,0
PC000802;Loja Norte;26/12/2026;5;8,0;2675,62;🟡 Planejado;A;Fornecedor Gamma;30,0;12,3
PC000802;Loja Norte;10/01/2027;5;8,0;2525,65;🟡 Planejado;A;Fornecedor Gamma;30,0;12,3
PC000802;Loja Norte;27/01/2027;6;7,0;2497,44;🟡 Planejado;A;Fornecedor Gamma;31,0;11,7
PC000007;Loja Norte;14/08/2026;1;9,0;2687,21;🚨 Urgente (até 7 dias);A;Fornecedor Delta;28,0;13,0
PC000007;Loja Norte;29/08/2026;1;8,0;2515,71;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;28,0;13,0
PC000007;Loja Norte;13/09/2026;2;9,0;2715,38;🟡 Planejado;A;Fornecedor Delta;27,0;13,5
PC000007;Loja Norte;29/09/2026;2;9,0;2786,48;🟡 Planejado;A;Fornecedor Delta;27,0;13,5
PC000007;Loja Norte;13/10/2026;3;12,0;3845,28;🟡 Planejado;A;Fornecedor Delta;21,0;17,0
PC000007;Loja Norte;29/10/2026;3;11,0;3512,73;🟡 Planejado;A;Fornecedor Delta;21,0;17,0
PC000007;Loja Norte;12/11/2026;4;14,0;4354,38;🟡 Planejado;A;Fornecedor Delta;18,0;20,2
PC000007;Loja Norte;28/11/2026;4;13,0;4173,76;🟡 Planejado;A;Fornecedor Delta;18,0;20,2
PC000007;Loja Norte;19/12/2026;5;9,0;2938,9;🟡 Planejado;A;Fornecedor Delta;24,0;15,0
PC000007;Loja Norte;04/01/2027;5;10,0;3104,64;🟡 Planejado;A;Fornecedor Delta;24,0;15,0
PC000007;Loja Norte;22/01/2027;6;9,0;2761,55;🟡 Planejado;A;Fornecedor Delta;27,0;13,7
PC000007;Loja Norte;06/02/2027;6;8,0;2649,47;🟡 Planejado;A;Fornecedor Delta;27,0;13,7
PC000425;Loja Norte;31/10/2026;3;7,0;2952,98;🟡 Planejado;A;Fornecedor Delta;36,0;10,3
PC000425;Loja Norte;14/11/2026;4;7,0;3211,37;🟡 Planejado;A;Fornecedor Delta;32,0;11,2
PC000425;Loja Norte;29/11/2026;4;7,0;3075,58;🟡 Planejado;A;Fornecedor Delta;32,0;11,2
PC000425;Loja Norte;21/12/2026;5;5,0;2318,37;🟡 Planejado;A;Fornecedor Delta;44,0;8,2
PC000425;Loja Norte;06/01/2027;5;5,0;2403,63;🟡 Planejado;A;Fornecedor Delta;44,0;8,2
PC000425;Loja Norte;20/01/2027;6;6,0;2601,45;🟡 Planejado;A;Fornecedor Delta;41,0;8,9
PC000425;Loja Norte;04/02/2027;6;5,0;2440,25;🟡 Planejado;A;Fornecedor Delta;41,0;8,9
PC000207;Loja Norte;07/09/2026;1;7,0;2141,2;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;33,0;11,0
PC000207;Loja Norte;22/09/2026;2;7,0;2209,83;🟡 Planejado;A;Fornecedor Delta;33,0;11,2
PC000207;Loja Norte;08/10/2026;2;7,0;2287,85;🟡 Planejado;A;Fornecedor Delta;33,0;11,2
PC000207;Loja Norte;23/10/2026;3;7,0;2190,63;🟡 Planejado;A;Fornecedor Delta;32,0;11,3
PC000207;Loja Norte;07/11/2026;3;7,0;2161,61;🟡 Planejado;A;Fornecedor Delta;32,0;11,3
PC000207;Loja Norte;22/11/2026;4;7,0;2181,27;🟡 Planejado;A;Fornecedor Delta;32,0;11,3
PC000207;Loja Norte;07/12/2026;4;7,0;2168,8;🟡 Planejado;A;Fornecedor Delta;32,0;11,3
PC000207;Loja Norte;22/12/2026;5;7,0;2177,24;🟡 Planejado;A;Fornecedor Delta;32,0;11,4
PC000207;Loja Norte;07/01/2027;5;7,0;2316,68;🟡 Planejado;A;Fornecedor Delta;32,0;11,4
PC000207;Loja Norte;22/01/2027;6;7,0;2175,6;🟡 Planejado;A;Fornecedor Delta;32,0;11,4
PC000207;Loja Norte;06/02/2027;6;7,0;2173,22;🟡 Planejado;A;Fornecedor Delta;32,0;11,4
PC000683;Loja Norte;24/10/2026;3;8,0;2397,46;🟡 Planejado;A;Fornecedor Alfa;28,0;13,2
PC000683;Loja Norte;09/11/2026;3;9,0;2530,26;🟡 Planejado;A;Fornecedor Alfa;28,0;13,2
PC000683;Loja Norte;21/11/2026;4;9,0;2759,8;🟡 Planejado;A;Fornecedor Alfa;24,0;15,0
PC000683;Loja Norte;07/12/2026;4;10,0;2875,11;🟡 Planejado;A;Fornecedor Alfa;24,0;15,0
PC000683;Loja Norte;30/12/2026;5;7,0;2153,54;🟡 Planejado;A;Fornecedor Alfa;31,0;11,6
PC000683;Loja Norte;15/01/2027;6;7,0;2105,56;🟡 Planejado;A;Fornecedor Alfa;32,0;11,3
PC000683;Loja Norte;31/01/2027;6;7,0;2172,44;🟡 Planejado;A;Fornecedor Alfa;32,0;11,3
PC000255;Loja Norte;22/10/2026;3;9,0;2743,03;🟡 Planejado;A;Fornecedor Delta;26,0;14,2
PC000255;Loja Norte;07/11/2026;3;9,0;2909,2;🟡 Planejado;A;Fornecedor Delta;26,0;14,2
PC000255;Loja Norte;18/11/2026;4;11,0;3525,19;🟡 Planejado;A;Fornecedor Delta;21,0;17,5
PC000255;Loja Norte;04/12/2026;4;11,0;3568,71;🟡 Planejado;A;Fornecedor Delta;21,0;17,5
PC000255;Loja Norte;29/12/2026;5;8,0;2464,78;🟡 Planejado;A;Fornecedor Delta;29,0;12,4
PC000255;Loja Norte;13/01/2027;6;8,0;2619,72;🟡 Planejado;A;Fornecedor Delta;28,0;13,0
PC000255;Loja Norte;29/01/2027;6;9,0;2651,04;🟡 Planejado;A;Fornecedor Delta;28,0;13,0
PC000176;Loja Norte;25/10/2026;3;14,0;3469,41;🟡 Planejado;A;Fornecedor Gamma;16,0;22,8
PC000176;Loja Norte;09/11/2026;3;14,0;3459,46;🟡 Planejado;A;Fornecedor Gamma;16,0;22,8
PC000176;Loja Norte;19/11/2026;4;18,0;4355,46;🟡 Planejado;A;Fornecedor Gamma;13,0;28,1
PC000176;Loja Norte;05/12/2026;4;18,0;4552,89;🟡 Planejado;A;Fornecedor Gamma;13,0;28,1
PC000176;Loja Norte;04/01/2027;5;11,0;2835,22;🟡 Planejado;A;Fornecedor Gamma;21,0;17,7
PC000176;Loja Norte;17/01/2027;6;12,0;2968,59;🟡 Planejado;A;Fornecedor Gamma;19,0;19,4
PC000176;Loja Norte;01/02/2027;6;12,0;2944,85;🟡 Planejado;A;Fornecedor Gamma;19,0;19,4
PC000043;Loja Norte;01/09/2026;1;12,0;1799,28;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;19,0;19,4
PC000043;Loja Norte;16/09/2026;2;13,0;2001,33;🟡 Planejado;A;Fornecedor Gamma;18,0;20,5
PC000043;Loja Norte;01/10/2026;2;13,0;1878,44;🟡 Planejado;A;Fornecedor Gamma;18,0;20,5
PC000043;Loja Norte;15/10/2026;3;15,0;2199,4;🟡 Planejado;A;Fornecedor Gamma;16,0;22,7
PC000043;Loja Norte;30/10/2026;3;14,0;2081,25;🟡 Planejado;A;Fornecedor Gamma;16,0;22,7
PC000043;Loja Norte;14/11/2026;4;16,0;2308,24;🟡 Planejado;A;Fornecedor Gamma;15,0;23,8
PC000043;Loja Norte;29/11/2026;4;15,0;2184,43;🟡 Planejado;A;Fornecedor Gamma;15,0;23,8
PC000043;Loja Norte;17/12/2026;5;13,0;2003,4;🟡 Planejado;A;Fornecedor Gamma;17,0;21,0
PC000043;Loja Norte;01/01/2027;5;13,0;1926,97;🟡 Planejado;A;Fornecedor Gamma;17,0;21,0
PC000043;Loja Norte;16/01/2027;6;13,0;2003,01;🟡 Planejado;A;Fornecedor Gamma;17,0;21,3
PC000043;Loja Norte;01/02/2027;6;14,0;2089,23;🟡 Planejado;A;Fornecedor Gamma;17,0;21,3
PC000016;Loja Norte;12/11/2026;4;9,0;3913,28;🟡 Planejado;A;Fornecedor Beta;26,0;14,0
PC000016;Loja Norte;27/11/2026;4;9,0;3600,32;🟡 Planejado;A;Fornecedor Beta;26,0;14,0
PC000016;Loja Norte;19/12/2026;5;6,0;2561,17;🟡 Planejado;A;Fornecedor Beta;37,0;9,8
PC000016;Loja Norte;04/01/2027;5;6,0;2695,37;🟡 Planejado;A;Fornecedor Beta;37,0;9,8
PC000016;Loja Norte;19/01/2027;6;6,0;2569,05;🟡 Planejado;A;Fornecedor Beta;37,0;9,9
PC000016;Loja Norte;04/02/2027;6;7,0;2712,66;🟡 Planejado;A;Fornecedor Beta;37,0;9,9
PC000334;Loja Norte;15/11/2026;4;4,0;1919,15;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000334;Loja Norte;01/12/2026;4;4,0;1925,44;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000334;Loja Norte;16/12/2026;5;4,0;1805,11;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000334;Loja Norte;01/01/2027;5;4,0;1925,45;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000334;Loja Norte;17/01/2027;6;4,0;1925,45;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000334;Loja Norte;02/02/2027;6;4,0;1925,45;🟡 Planejado;A;Fornecedor Alfa;56,0;6,5
PC000059;Loja Norte;18/12/2026;5;9,0;2035,4;🟡 Planejado;A;Fornecedor Gamma;25,0;14,5
PC000059;Loja Norte;02/01/2027;5;9,0;1973,48;🟡 Planejado;A;Fornecedor Gamma;25,0;14,5
PC000059;Loja Norte;18/01/2027;6;10,0;2104,68;🟡 Planejado;A;Fornecedor Gamma;25,0;14,5
PC000059;Loja Norte;02/02/2027;6;9,0;1973,34;🟡 Planejado;A;Fornecedor Gamma;25,0;14,5
PC000886;Loja Norte;13/10/2026;3;12,0;2484,13;🟡 Planejado;A;Fornecedor Alfa;22,0;16,5
PC000886;Loja Norte;29/10/2026;3;11,0;2303,77;🟡 Planejado;A;Fornecedor Alfa;22,0;16,5
PC000886;Loja Norte;12/11/2026;4;13,0;2822,8;🟡 Planejado;A;Fornecedor Alfa;19,0;19,5
PC000886;Loja Norte;28/11/2026;4;13,0;2720,29;🟡 Planejado;A;Fornecedor Alfa;19,0;19,5
PC000886;Loja Norte;20/12/2026;5;9,0;1869,67;🟡 Planejado;A;Fornecedor Alfa;26,0;14,0
PC000886;Loja Norte;05/01/2027;5;9,0;1952,81;🟡 Planejado;A;Fornecedor Alfa;26,0;14,0
PC000886;Loja Norte;22/01/2027;6;8,0;1793,52;🟡 Planejado;A;Fornecedor Alfa;28,0;13,2
PC000886;Loja Norte;07/02/2027;6;9,0;1845,63;🟡 Planejado;A;Fornecedor Alfa;28,0;13,2
PC000860;Loja Norte;24/10/2026;3;6,0;2138,65;🟡 Planejado;A;Fornecedor Beta;35,0;10,4
PC000860;Loja Norte;08/11/2026;3;6,0;2121,77;🟡 Planejado;A;Fornecedor Beta;35,0;10,4
PC000860;Loja Norte;18/11/2026;4;8,0;2678,02;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000860;Loja Norte;04/12/2026;4;9,0;2809,6;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000860;Loja Norte;01/01/2027;5;5,0;1720,89;🟡 Planejado;A;Fornecedor Beta;44,0;8,3
PC000860;Loja Norte;16/01/2027;6;6,0;1826,1;🟡 Planejado;A;Fornecedor Beta;42,0;8,6
PC000860;Loja Norte;31/01/2027;6;5,0;1749,06;🟡 Planejado;A;Fornecedor Beta;42,0;8,6
PC000587;Loja Norte;24/08/2026;1;20,0;6255,96;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;09/09/2026;1;21,0;6501,16;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;25/09/2026;2;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;11/10/2026;2;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;27/10/2026;3;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;12/11/2026;4;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;28/11/2026;4;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;14/12/2026;5;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;30/12/2026;5;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;15/01/2027;6;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000587;Loja Norte;31/01/2027;6;21,0;6501,16;🟡 Planejado;A;Fornecedor Alfa;12,0;31,4
PC000015;Loja Norte;09/11/2026;3;7,0;2290,32;🟡 Planejado;A;Fornecedor Alfa;32,0;11,4
PC000015;Loja Norte;19/11/2026;4;9,0;3020,62;🟡 Planejado;A;Fornecedor Alfa;25,0;14,5
PC000015;Loja Norte;04/12/2026;4;9,0;2852,34;🟡 Planejado;A;Fornecedor Alfa;25,0;14,5
PC000015;Loja Norte;01/01/2027;5;6,0;1926,01;🟡 Planejado;A;Fornecedor Alfa;39,0;9,4
PC000015;Loja Norte;17/01/2027;6;6,0;1777,56;🟡 Planejado;A;Fornecedor Alfa;41,0;9,0
PC000015;Loja Norte;02/02/2027;6;6,0;1890,38;🟡 Planejado;A;Fornecedor Alfa;41,0;9,0
PC000477;Loja Norte;29/01/2027;6;5,0;1815,75;🟡 Planejado;A;Fornecedor Gamma;47,0;7,7
PC000564;Loja Norte;12/09/2026;1;10,0;1348,5;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;23,0;16,0
PC000564;Loja Norte;23/09/2026;2;13,0;1632,44;🟡 Planejado;A;Fornecedor Alfa;19,0;19,2
PC000564;Loja Norte;08/10/2026;2;12,0;1530,68;🟡 Planejado;A;Fornecedor Alfa;19,0;19,2
PC000564;Loja Norte;17/10/2026;3;16,0;2059,89;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000564;Loja Norte;01/11/2026;3;16,0;2019,88;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000564;Loja Norte;15/11/2026;4;18,0;2306,65;🟡 Planejado;A;Fornecedor Alfa;13,0;27,6
PC000564;Loja Norte;01/12/2026;4;18,0;2352,86;🟡 Planejado;A;Fornecedor Alfa;13,0;27,6
PC000564;Loja Norte;24/12/2026;5;13,0;1687,34;🟡 Planejado;A;Fornecedor Alfa;18,0;20,2
PC000564;Loja Norte;09/01/2027;5;13,0;1722,2;🟡 Planejado;A;Fornecedor Alfa;18,0;20,2
PC000564;Loja Norte;25/01/2027;6;13,0;1633,57;🟡 Planejado;A;Fornecedor Alfa;18,0;19,9
PC000564;Loja Norte;09/02/2027;6;12,0;1585,02;🟡 Planejado;A;Fornecedor Alfa;18,0;19,9
PC000845;Loja Norte;04/01/2027;5;5,0;1972,8;🟡 Planejado;A;Fornecedor Gamma;51,0;7,2
PC000845;Loja Norte;22/01/2027;6;4,0;1716,91;🟡 Planejado;A;Fornecedor Gamma;57,0;6,5
PC000845;Loja Norte;07/02/2027;6;4,0;1803,6;🟡 Planejado;A;Fornecedor Gamma;57,0;6,5
PC000410;Loja Norte;11/10/2026;2;5,0;2093,21;🟡 Planejado;A;Fornecedor Beta;44,0;8,3
PC000410;Loja Norte;26/10/2026;3;5,0;2028,15;🟡 Planejado;A;Fornecedor Beta;44,0;8,3
PC000410;Loja Norte;11/11/2026;3;5,0;2149,66;🟡 Planejado;A;Fornecedor Beta;44,0;8,3
PC000410;Loja Norte;26/11/2026;4;5,0;2024,04;🟡 Planejado;A;Fornecedor Beta;44,0;8,4
PC000410;Loja Norte;12/12/2026;5;6,0;2155,41;🟡 Planejado;A;Fornecedor Beta;44,0;8,4
PC000410;Loja Norte;27/12/2026;5;5,0;2019,5;🟡 Planejado;A;Fornecedor Beta;44,0;8,4
PC000410;Loja Norte;11/01/2027;6;5,0;2020,65;🟡 Planejado;A;Fornecedor Beta;44,0;8,4
PC000410;Loja Norte;27/01/2027;6;5,0;2154,72;🟡 Planejado;A;Fornecedor Beta;44,0;8,4
PC000857;Loja Norte;05/11/2026;3;6,0;1889,26;🟡 Planejado;A;Fornecedor Alfa;43,0;8,5
PC000857;Loja Norte;14/11/2026;4;8,0;2640,61;🟡 Planejado;A;Fornecedor Alfa;31,0;11,9
PC000857;Loja Norte;30/11/2026;4;8,0;2674,78;🟡 Planejado;A;Fornecedor Alfa;31,0;11,9
PC000857;Loja Norte;29/12/2026;5;4,0;1498,12;🟡 Planejado;A;Fornecedor Alfa;53,0;6,9
PC000857;Loja Norte;13/01/2027;6;5,0;1636,95;🟡 Planejado;A;Fornecedor Alfa;50,0;7,3
PC000857;Loja Norte;28/01/2027;6;5,0;1540,85;🟡 Planejado;A;Fornecedor Alfa;50,0;7,3
PC000959;Loja Norte;13/10/2026;3;7,0;2103,35;🟡 Planejado;A;Fornecedor Alfa;31,0;11,7
PC000959;Loja Norte;28/10/2026;3;7,0;2082,84;🟡 Planejado;A;Fornecedor Alfa;31,0;11,7
PC000959;Loja Norte;12/11/2026;4;10,0;2795,7;🟡 Planejado;A;Fornecedor Alfa;27,0;13,6
PC000959;Loja Norte;28/11/2026;4;9,0;2589,63;🟡 Planejado;A;Fornecedor Alfa;27,0;13,6
PC000959;Loja Norte;21/12/2026;5;6,0;1817,08;🟡 Planejado;A;Fornecedor Alfa;38,0;9,6
PC000959;Loja Norte;05/01/2027;5;6,0;1713,21;🟡 Planejado;A;Fornecedor Alfa;38,0;9,6
PC000959;Loja Norte;19/01/2027;6;6,0;1863,29;🟡 Planejado;A;Fornecedor Alfa;36,0;10,2
PC000959;Loja Norte;03/02/2027;6;6,0;1814,86;🟡 Planejado;A;Fornecedor Alfa;36,0;10,2
PC000557;Loja Norte;30/09/2026;2;7,0;2045,35;🟡 Planejado;A;Fornecedor Gamma;32,0;11,6
PC000557;Loja Norte;16/10/2026;3;7,0;2080,93;🟡 Planejado;A;Fornecedor Gamma;32,0;11,5
PC000557;Loja Norte;31/10/2026;3;7,0;1968,85;🟡 Planejado;A;Fornecedor Gamma;32,0;11,5
PC000557;Loja Norte;16/11/2026;4;7,0;2081,99;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000557;Loja Norte;01/12/2026;4;7,0;1961,09;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000557;Loja Norte;17/12/2026;5;7,0;2082,77;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000557;Loja Norte;01/01/2027;5;7,0;1957,31;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000557;Loja Norte;17/01/2027;6;7,0;2083,28;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000557;Loja Norte;01/02/2027;6;7,0;1955,48;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000069;Loja Norte;14/08/2026;1;18,0;2920,54;🚨 Urgente (até 7 dias);A;Fornecedor Delta;19,0;19,4
PC000069;Loja Norte;29/08/2026;1;12,0;1971,15;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;19,0;19,4
PC000069;Loja Norte;14/09/2026;2;12,0;1918,39;🟡 Planejado;A;Fornecedor Delta;20,0;18,6
PC000069;Loja Norte;30/09/2026;2;12,0;2010,48;🟡 Planejado;A;Fornecedor Delta;20,0;18,6
PC000069;Loja Norte;13/10/2026;3;19,0;3067,78;🟡 Planejado;A;Fornecedor Delta;14,0;25,4
PC000069;Loja Norte;28/10/2026;3;16,0;2578,82;🟡 Planejado;A;Fornecedor Delta;14,0;25,4
PC000069;Loja Norte;12/11/2026;4;22,0;3684,43;🟡 Planejado;A;Fornecedor Delta;12,0;30,7
PC000069;Loja Norte;27/11/2026;4;19,0;3113,79;🟡 Planejado;A;Fornecedor Delta;12,0;30,7
PC000069;Loja Norte;19/12/2026;5;14,0;2326,11;🟡 Planejado;A;Fornecedor Delta;17,0;22,0
PC000069;Loja Norte;03/01/2027;5;14,0;2229,27;🟡 Planejado;A;Fornecedor Delta;17,0;22,0
PC000069;Loja Norte;19/01/2027;6;14,0;2262,06;🟡 Planejado;A;Fornecedor Delta;17,0;21,5
PC000069;Loja Norte;03/02/2027;6;13,0;2184,72;🟡 Planejado;A;Fornecedor Delta;17,0;21,5
PC000245;Loja Norte;02/12/2026;4;7,0;2360,2;🟡 Planejado;A;Fornecedor Delta;34,0;10,7
PC000245;Loja Norte;27/12/2026;5;5,0;1595,44;🟡 Planejado;A;Fornecedor Delta;50,0;7,3
PC000245;Loja Norte;15/01/2027;6;4,0;1300,34;🟡 Planejado;A;Fornecedor Delta;61,0;6,0
PC000245;Loja Norte;30/01/2027;6;4,0;1269,71;🟡 Planejado;A;Fornecedor Delta;61,0;6,0
PC000430;Loja Norte;11/10/2026;2;4,0;1676,06;🟡 Planejado;A;Fornecedor Alfa;55,0;6,7
PC000430;Loja Norte;17/10/2026;3;6,0;2370,55;🟡 Planejado;A;Fornecedor Alfa;38,0;9,7
PC000430;Loja Norte;01/11/2026;3;6,0;2348,19;🟡 Planejado;A;Fornecedor Alfa;38,0;9,7
PC000430;Loja Norte;18/11/2026;4;6,0;2318,22;🟡 Planejado;A;Fornecedor Alfa;40,0;9,2
PC000430;Loja Norte;03/12/2026;4;6,0;2209,11;🟡 Planejado;A;Fornecedor Alfa;40,0;9,2
PC000430;Loja Norte;28/12/2026;5;4,0;1543,17;🟡 Planejado;A;Fornecedor Alfa;58,0;6,3
PC000430;Loja Norte;11/01/2027;6;5,0;1862,88;🟡 Planejado;A;Fornecedor Alfa;51,0;7,2
PC000430;Loja Norte;26/01/2027;6;4,0;1738,54;🟡 Planejado;A;Fornecedor Alfa;51,0;7,2
PC000901;Loja Norte;27/09/2026;2;7,0;1896,46;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;12/10/2026;2;7,0;1853,89;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;27/10/2026;3;7,0;1874,74;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;12/11/2026;4;8,0;1990,31;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;28/11/2026;4;8,0;1987,69;🟡 Planejado;A;Fornecedor Delta;31,0;11,9
PC000901;Loja Norte;13/12/2026;5;7,0;1865,56;🟡 Planejado;A;Fornecedor Delta;31,0;12,0
PC000901;Loja Norte;28/12/2026;5;7,0;1864,45;🟡 Planejado;A;Fornecedor Delta;31,0;12,0
PC000901;Loja Norte;12/01/2027;6;7,0;1865,25;🟡 Planejado;A;Fornecedor Delta;31,0;12,0
PC000901;Loja Norte;27/01/2027;6;7,0;1864,82;🟡 Planejado;A;Fornecedor Delta;31,0;12,0
PC000666;Loja Norte;05/11/2026;3;5,0;2086,81;🟡 Planejado;A;Fornecedor Delta;42,0;8,7
PC000666;Loja Norte;15/11/2026;4;7,0;2787,21;🟡 Planejado;A;Fornecedor Delta;32,0;11,3
