Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC005664;48;Prophet;15353,33;[16120.3, 15405.66, 16164.15, 15536.19, 17444.46, 16190.95];5,0;ok;"{""ARIMA"": 703932.0390209312, ""ExponentialSmoothing"": 498467.8501798695, ""SARIMAX"": 921236.0812097572, ""Holt"": 712601.7128736667, ""Prophet"": 290238.54814353446, ""Croston"": 715044.7904680482, ""TSB"": 715044.7904680482}"
PC007018;48;Prophet;13579,24;[14751.58, 15132.9, 16195.67, 16346.09, 16856.63, 19323.76];8,6;ok;"{""ARIMA"": 2725050.482928905, ""ExponentialSmoothing"": 7829926.984872367, ""SARIMAX"": 6748916.247370057, ""Holt"": 2557566.15031654, ""Prophet"": 1199183.853539002, ""Croston"": 2194868.1605650675, ""TSB"": 2194868.1605650675}"
PC005792;48;ExponentialSmoothing;15767,19;[25802.44, 13462.75, 13940.96, 13216.81, 13893.58, 14780.46];63,6;ok;"{""ARIMA"": 26393855.58337642, ""ExponentialSmoothing"": 2075556.1138258444, ""SARIMAX"": 4222332.1798271425, ""Holt"": 43143783.90190128, ""Prophet"": 3006100.8136082287, ""Croston"": 28645047.954724506, ""TSB"": 28645047.954724506}"
PC009683;48;Ensemble;17970,49;[16500.64, 15942.05, 16524.73, 16582.53, 16218.08, 16095.35];-8,2;ok;"{""ARIMA"": 1308726.3678297636, ""ExponentialSmoothing"": 1100896.2963616939, ""SARIMAX"": 1381557.5189573306, ""Holt"": 1298481.6542823196, ""Prophet"": 1079713.4714705427, ""Croston"": 1257071.7230486383, ""TSB"": 1257071.7230486383, ""Ensemble"": 1066218.660923117}"
PC005024;48;Croston;17817,33;[16220.54, 16220.54, 16220.54, 16220.54, 16220.54, 16220.54];-9,0;ok;"{""ARIMA"": 1498488.167513093, ""ExponentialSmoothing"": 1993426.931494416, ""SARIMAX"": 3048178.513115157, ""Holt"": 1031963.6344253197, ""Prophet"": 1969741.7260151824, ""Croston"": 979717.6527847169, ""TSB"": 979717.6527847169, ""Ensemble"": 995167.2967580128}"
PC001483;48;Prophet;13156,39;[25266.33, 13984.48, 13932.24, 13106.67, 13140.69, 15293.48];92,0;ok;"{""ARIMA"": 24100100.772345047, ""ExponentialSmoothing"": 1204071.2165788447, ""SARIMAX"": 2168850.3060993613, ""Holt"": 25898982.83090141, ""Prophet"": 1090857.6974294998, ""Croston"": 23872479.241737727, ""TSB"": 23872479.241737727}"
PC001066;48;Croston;14464,84;[15873.52, 15873.52, 15873.52, 15873.52, 15873.52, 15873.52];9,7;ok;"{""ARIMA"": 619171.1035964849, ""ExponentialSmoothing"": 1921699.2845265355, ""SARIMAX"": 3344136.9955322607, ""Holt"": 592667.7463479785, ""Prophet"": 2272329.362792138, ""Croston"": 579842.5821587514, ""TSB"": 579842.5821587514, ""Ensemble"": 581596.368738508}"
PC001557;48;Croston;13201,12;[15305.29, 15305.29, 15305.29, 15305.29, 15305.29, 15305.29];15,9;ok;"{""ARIMA"": 2420323.2699907315, ""ExponentialSmoothing"": 2029872.7837339866, ""SARIMAX"": 3163050.667018136, ""Holt"": 4161069.148806253, ""Prophet"": 2172819.5160961696, ""Croston"": 1290132.6118321135, ""TSB"": 1290132.6118321135}"
PC007627;48;Prophet;17585,03;[17854.51, 18270.09, 16997.42, 18635.03, 18029.1, 18511.46];1,5;ok;"{""ARIMA"": 1585554.8358176416, ""ExponentialSmoothing"": 1364202.953310136, ""SARIMAX"": 1083864.48916316, ""Holt"": 1146921.1662791416, ""Prophet"": 645310.7026677239, ""Croston"": 2006551.6825246615, ""TSB"": 2006551.6825246615}"
PC004586;48;Prophet;19116,41;[17494.51, 17620.1, 17793.61, 18357.82, 18552.28, 18268.15];-8,5;ok;"{""ARIMA"": 2539545.6185787474, ""ExponentialSmoothing"": 2567553.1517709545, ""SARIMAX"": 3995904.177644282, ""Holt"": 1560823.2890574317, ""Prophet"": 1452349.1578435341, ""Croston"": 2537153.2552271965, ""TSB"": 2537153.2552271965}"
PC001035;48;ExponentialSmoothing;12779,8;[25322.78, 13476.38, 13394.11, 13155.48, 13288.32, 14325.96];98,1;ok;"{""ARIMA"": 21555121.421382256, ""ExponentialSmoothing"": 704388.3943211312, ""SARIMAX"": 1908457.0933045337, ""Holt"": 34334248.66991375, ""Prophet"": 1017920.7448137221, ""Croston"": 23038835.677849215, ""TSB"": 23038835.677849215}"
PC003155;48;Croston;15720,34;[15350.76, 15350.76, 15350.76, 15350.76, 15350.76, 15350.76];-2,4;ok;"{""ARIMA"": 677042.9627253197, ""ExponentialSmoothing"": 802244.4247242272, ""SARIMAX"": 4720051.673036172, ""Holt"": 404205.10911120364, ""Prophet"": 980205.3337422394, ""Croston"": 400241.48790861265, ""TSB"": 400241.48790861265, ""Ensemble"": 401468.4736766015}"
PC004544;48;Croston;15171,29;[15409.56, 15409.56, 15409.56, 15409.56, 15409.56, 15409.56];1,6;ok;"{""ARIMA"": 642206.0540966048, ""ExponentialSmoothing"": 786547.5333250468, ""SARIMAX"": 1175364.6833555854, ""Holt"": 1002171.5919133164, ""Prophet"": 979650.7839579225, ""Croston"": 495796.4225416211, ""TSB"": 495796.4225416211, ""Ensemble"": 533065.9035040751}"
PC009547;48;Prophet;13207,06;[24507.99, 13148.52, 12941.18, 12874.63, 13749.59, 14563.59];85,6;ok;"{""ARIMA"": 16865396.32074793, ""ExponentialSmoothing"": 939220.2403303304, ""SARIMAX"": 1424945.3819324728, ""Holt"": 26360734.361981567, ""Prophet"": 877386.1696486081, ""Croston"": 17772460.141275633, ""TSB"": 17772460.141275633}"
PC005845;15;Croston;51487,82;[47240.65, 47240.65, 47240.65, 47240.65, 47240.65, 47240.65];-8,2;ok;"{""ARIMA"": 35553379.40061591, ""ExponentialSmoothing"": 22922825.657957226, ""SARIMAX"": Infinity, ""Holt"": 13584152.418768099, ""Prophet"": 139124125853.58588, ""Croston"": 8915140.949327046, ""TSB"": 8915140.949327046}"
PC007232;48;ARIMA;18578,56;[17939.43, 17843.86, 17829.57, 17827.43, 17827.11, 17827.06];-3,4;ok;"{""ARIMA"": 798552.6914147629, ""ExponentialSmoothing"": 1368321.2502721308, ""SARIMAX"": 1442093.2054101622, ""Holt"": 1530342.0603578917, ""Prophet"": 1584087.7439089727, ""Croston"": 3252752.4655617713, ""TSB"": 3252752.4655617713}"
PC001514;15;Ensemble;45775,91;[47247.94, 47171.4, 47095.28, 47019.68, 46944.69, 46870.37];3,2;ok;"{""ARIMA"": 7039535.361203463, ""ExponentialSmoothing"": 13278418.710072903, ""SARIMAX"": Infinity, ""Holt"": 6917949.453227274, ""Prophet"": 226173466926.76382, ""Croston"": 8388754.981050326, ""TSB"": 8388754.981050326, ""Ensemble"": 6875986.082181451}"
PC000800;48;Croston;16046,51;[15106.29, 15106.29, 15106.29, 15106.29, 15106.29, 15106.29];-5,9;ok;"{""ARIMA"": 1716472.3055683186, ""ExponentialSmoothing"": 2178685.5035501015, ""SARIMAX"": 1861632.201361365, ""Holt"": 2143692.9086837047, ""Prophet"": 2044712.5363841623, ""Croston"": 1205996.2996514598, ""TSB"": 1205996.2996514598}"
PC006890;48;Ensemble;13719,0;[14591.34, 14655.42, 14881.96, 14714.84, 14936.08, 14930.26];6,4;ok;"{""ARIMA"": 3470529.5346991443, ""ExponentialSmoothing"": 785370.613992279, ""SARIMAX"": 962985.8045967078, ""Holt"": 3107296.165246108, ""Prophet"": 1120372.8452328176, ""Croston"": 814806.8282756876, ""TSB"": 814806.8282756876, ""Ensemble"": 755087.6044996552}"
PC002986;48;Prophet;13851,36;[24702.28, 13147.08, 13038.63, 12736.55, 13221.96, 13176.33];78,3;ok;"{""ARIMA"": 16050738.099829808, ""ExponentialSmoothing"": 557005.3550466761, ""SARIMAX"": 2992848.596302662, ""Holt"": 20204202.849019367, ""Prophet"": 539056.1692764419, ""Croston"": 16367018.909831012, ""TSB"": 16367018.909831012}"
PC001685;48;Holt;16968,08;[16540.84, 16615.43, 16689.64, 16763.48, 16836.95, 16910.06];-2,5;ok;"{""ARIMA"": 600669.3844489603, ""ExponentialSmoothing"": 1601944.3072204022, ""SARIMAX"": 3543764.6346014324, ""Holt"": 303669.5453831759, ""Prophet"": 1772053.622145097, ""Croston"": 1120886.5515456297, ""TSB"": 1120886.5515456297}"
PC004883;48;ExponentialSmoothing;11937,45;[24391.45, 12508.68, 12350.58, 12660.68, 13182.94, 12818.13];104,3;ok;"{""ARIMA"": 21502604.052811883, ""ExponentialSmoothing"": 765631.9338069115, ""SARIMAX"": 5553266.821575944, ""Holt"": 23536509.0332631, ""Prophet"": 783188.1173454332, ""Croston"": 21604413.26265514, ""TSB"": 21604413.26265514}"
PC000979;48;ExponentialSmoothing;11593,67;[22433.28, 12943.99, 12689.22, 12517.38, 12296.39, 12129.13];93,5;ok;"{""ARIMA"": 15035520.952549437, ""ExponentialSmoothing"": 629853.9190411088, ""SARIMAX"": 1005859.191658107, ""Holt"": 19014866.736523025, ""Prophet"": 799584.2174123097, ""Croston"": 16044274.855828939, ""TSB"": 16044274.855828939}"
PC001792;48;Prophet;14999,34;[16911.77, 17605.95, 16880.92, 17886.1, 17273.68, 17448.6];12,8;ok;"{""ARIMA"": 2968849.8113696952, ""ExponentialSmoothing"": 2269219.1323846746, ""SARIMAX"": 2071482.7895075493, ""Holt"": 2726328.2215355835, ""Prophet"": 1679680.4735003475, ""Croston"": 4733478.321167295, ""TSB"": 4733478.321167295}"
PC002771;48;Prophet;12393,52;[13468.49, 14182.44, 14436.59, 15312.93, 16227.23, 16065.44];8,7;ok;"{""ARIMA"": 1837791.2285688587, ""ExponentialSmoothing"": 750333.7062083994, ""SARIMAX"": 4153989.539102687, ""Holt"": 2312005.388435811, ""Prophet"": 710686.7648968779, ""Croston"": 1358247.6680271807, ""TSB"": 1358247.6680271807}"
PC004115;48;ExponentialSmoothing;11228,06;[24507.67, 12229.02, 12981.34, 12245.59, 12626.32, 12537.42];118,3;ok;"{""ARIMA"": 15134061.410747677, ""ExponentialSmoothing"": 1389140.6256837274, ""SARIMAX"": 2276237.258974283, ""Holt"": 19294678.04363674, ""Prophet"": 1743151.0530501623, ""Croston"": 16066940.44062122, ""TSB"": 16066940.44062122}"
PC007893;48;Prophet;11893,16;[24091.13, 13210.8, 12903.88, 13007.54, 13210.54, 12928.69];102,6;ok;"{""ARIMA"": 22450611.338001672, ""ExponentialSmoothing"": 2908712.3140971255, ""SARIMAX"": 8853671.592659144, ""Holt"": 32527537.517790854, ""Prophet"": 2568051.419177813, ""Croston"": 23807685.535689577, ""TSB"": 23807685.535689577}"
PC006176;48;ExponentialSmoothing;12280,48;[13055.66, 13908.18, 13777.09, 14814.15, 15344.49, 16751.96];6,3;ok;"{""ARIMA"": 18247826.504885435, ""ExponentialSmoothing"": 500081.7379467589, ""SARIMAX"": 4586800.499530625, ""Holt"": 14515323.39659666, ""Prophet"": 808388.415713143, ""Croston"": 1661023.8692160856, ""TSB"": 1661023.8692160856}"
PC001867;48;ExponentialSmoothing;14183,81;[13618.54, 13907.65, 13372.75, 14645.67, 14091.49, 15184.74];-4,0;ok;"{""ARIMA"": 457432.38254969683, ""ExponentialSmoothing"": 218710.3533082127, ""SARIMAX"": 549718.7828635805, ""Holt"": 364726.8475742016, ""Prophet"": 425884.38625297346, ""Croston"": 377802.0346484019, ""TSB"": 377802.0346484019}"
PC006336;16;ExponentialSmoothing;38052,34;[41526.88, 41418.61, 41310.89, 41203.71, 41097.06, 40990.94];9,1;ok;"{""ARIMA"": 12566500.167984216, ""ExponentialSmoothing"": 8845201.225778801, ""SARIMAX"": Infinity, ""Holt"": 12413328.595277546, ""Prophet"": 15030607637.216745, ""Croston"": 9131151.476743838, ""TSB"": 9131151.476743838, ""Ensemble"": 9027494.864414275}"
PC005003;48;Prophet;12529,58;[24260.43, 12657.83, 12674.28, 12578.9, 12058.22, 12428.7];93,6;ok;"{""ARIMA"": 25869899.53614424, ""ExponentialSmoothing"": 2303141.5339822383, ""SARIMAX"": 3909003.8727574083, ""Holt"": 32012486.68326719, ""Prophet"": 1927895.2357345156, ""Croston"": 26690018.35018296, ""TSB"": 26690018.35018296}"
PC007763;48;SARIMAX;13231,3;[27048.34, 12651.77, 13173.16, 12388.61, 13168.1, 12986.07];104,4;ok;"{""ARIMA"": 14292532.458401589, ""ExponentialSmoothing"": 1846546.6767201724, ""SARIMAX"": 1674744.9697993249, ""Holt"": 20022012.065953754, ""Prophet"": 1815646.713338813, ""Croston"": 15215354.661830455, ""TSB"": 15215354.661830455, ""Ensemble"": 1705909.4389949406}"
PC008661;48;SARIMAX;15154,63;[16171.76, 16242.25, 15744.94, 15400.22, 15741.84, 17185.33];6,7;ok;"{""ARIMA"": 3059398.499720778, ""ExponentialSmoothing"": 759996.8162879761, ""SARIMAX"": 736757.5756469889, ""Holt"": 1463373.2329681255, ""Prophet"": 793501.8005500819, ""Croston"": 1029448.0870108294, ""TSB"": 1029448.0870108294, ""Ensemble"": 742046.8932894791}"
PC009235;48;ExponentialSmoothing;15045,2;[13949.52, 14124.32, 13750.57, 13845.5, 13873.01, 14712.61];-7,3;ok;"{""ARIMA"": 1519119.6905003556, ""ExponentialSmoothing"": 792648.8635711977, ""SARIMAX"": 5538313.700148064, ""Holt"": 1661165.0830157355, ""Prophet"": 835541.3861040113, ""Croston"": 937440.3836955898, ""TSB"": 937440.3836955898, ""Ensemble"": 826226.1116787507}"
PC007168;48;ExponentialSmoothing;14458,81;[14551.9, 13649.16, 13522.49, 13682.58, 13648.08, 14574.17];0,6;ok;"{""ARIMA"": 995014.740541712, ""ExponentialSmoothing"": 682541.2672630403, ""SARIMAX"": 1027149.5801041924, ""Holt"": 989357.7525340291, ""Prophet"": 973901.5495779669, ""Croston"": 923112.5856653556, ""TSB"": 923112.5856653556}"
PC008459;48;Prophet;11287,15;[12576.71, 13134.15, 13032.28, 14138.12, 14316.38, 16059.47];11,4;ok;"{""ARIMA"": 6308995.37914386, ""ExponentialSmoothing"": 1230258.913441037, ""SARIMAX"": 1523225.1490853513, ""Holt"": 5926675.846232035, ""Prophet"": 961686.6624032328, ""Croston"": 3479201.4333639047, ""TSB"": 3479201.4333639047}"
PC008075;48;ExponentialSmoothing;13356,28;[14175.19, 13570.36, 14069.97, 13850.67, 13698.06, 14298.85];6,1;ok;"{""ARIMA"": 1445583.0147404217, ""ExponentialSmoothing"": 542640.5852228132, ""SARIMAX"": 1268429.7934329698, ""Holt"": 1320502.367652002, ""Prophet"": 746681.7482067269, ""Croston"": 871680.5994797144, ""TSB"": 871680.5994797144}"
PC006931;48;Prophet;13201,7;[22734.13, 12321.67, 11702.8, 11562.24, 12202.35, 12612.99];72,2;ok;"{""ARIMA"": 15817096.21314864, ""ExponentialSmoothing"": 1133627.0777277325, ""SARIMAX"": 1991292.5314515543, ""Holt"": 17566071.763080277, ""Prophet"": 958615.0761213255, ""Croston"": 15725063.729053283, ""TSB"": 15725063.729053283}"
PC007755;15;Croston;42815,65;[43032.27, 43032.27, 43032.27, 43032.27, 43032.27, 43032.27];0,5;ok;"{""ARIMA"": 17101164.119476076, ""ExponentialSmoothing"": 69357667.84813568, ""SARIMAX"": Infinity, ""Holt"": 71001876.77531134, ""Prophet"": 18582352659.598476, ""Croston"": 4294597.970741267, ""TSB"": 4294597.970741267}"
PC002410;48;ExponentialSmoothing;10927,76;[13022.37, 12891.72, 13637.49, 13681.43, 14531.68, 15758.02];19,2;ok;"{""ARIMA"": 7542657.01011268, ""ExponentialSmoothing"": 631640.5976430433, ""SARIMAX"": 785682.570136442, ""Holt"": 5811145.5605524825, ""Prophet"": 920020.1844180198, ""Croston"": 2245649.94060126, ""TSB"": 2245649.94060126}"
PC003787;48;Prophet;11992,27;[22469.13, 11469.87, 12365.68, 11977.26, 12243.02, 11764.97];87,4;ok;"{""ARIMA"": 16131381.323572734, ""ExponentialSmoothing"": 589139.3908689137, ""SARIMAX"": 1365372.7044737276, ""Holt"": 17389527.06603652, ""Prophet"": 547887.2243725272, ""Croston"": 16746572.221930169, ""TSB"": 16746572.221930169}"
PC001931;48;Prophet;12170,06;[12269.13, 13003.66, 13932.0, 14668.53, 15498.9, 16146.32];0,8;ok;"{""ARIMA"": 6228120.825787828, ""ExponentialSmoothing"": 303697.1698998967, ""SARIMAX"": 2177201.5553570287, ""Holt"": 5813746.714102723, ""Prophet"": 299954.2429796656, ""Croston"": 1947238.029000913, ""TSB"": 1947238.029000913}"
PC000659;48;Croston;13898,36;[13254.63, 13254.63, 13254.63, 13254.63, 13254.63, 13254.63];-4,6;ok;"{""ARIMA"": 623393.535988169, ""ExponentialSmoothing"": 846495.8169438565, ""SARIMAX"": 2083777.5940734202, ""Holt"": 567665.2084825158, ""Prophet"": 873223.968790341, ""Croston"": 400407.23831796175, ""TSB"": 400407.23831796175}"
PC007243;48;Ensemble;12016,86;[20741.79, 10838.81, 11565.36, 11090.83, 11150.3, 11255.8];72,6;ok;"{""ARIMA"": 21840283.05125474, ""ExponentialSmoothing"": 2460531.118704215, ""SARIMAX"": 2300467.376037051, ""Holt"": 26216905.862719283, ""Prophet"": 2526125.8777232855, ""Croston"": 22802045.35296559, ""TSB"": 22802045.35296559, ""Ensemble"": 2012127.2561679508}"
PC006229;13;Média Móvel;52961,59;[49323.67, 49323.67, 49323.67, 49323.67, 49323.67, 49323.67];-6,9;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC002965;48;Ensemble;12276,64;[11903.03, 12355.5, 12463.14, 12715.93, 13280.37, 13801.75];-3,0;ok;"{""ARIMA"": 2794841.966639806, ""ExponentialSmoothing"": 393491.3442648458, ""SARIMAX"": 1257940.7240827477, ""Holt"": 1474876.814962771, ""Prophet"": 391626.0375814661, ""Croston"": 395962.7913267775, ""TSB"": 395962.7913267775, ""Ensemble"": 274793.9447468561}"
PC006923;48;SARIMAX;12140,29;[20848.58, 10778.4, 11222.97, 10502.33, 10638.34, 11692.4];71,7;ok;"{""ARIMA"": 12247622.99101794, ""ExponentialSmoothing"": 763741.242441752, ""SARIMAX"": 447911.39412603574, ""Holt"": 18065209.159790147, ""Prophet"": 809700.1978748167, ""Croston"": 12680454.059549598, ""TSB"": 12680454.059549598}"
PC003349;12;Média Móvel;56351,85;[53432.25, 53432.25, 53432.25, 53432.25, 53432.25, 53432.25];-5,2;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC002707;48;Prophet;11561,68;[11924.11, 12359.87, 12564.24, 13441.08, 13927.26, 15960.32];3,1;ok;"{""ARIMA"": 6770298.646135233, ""ExponentialSmoothing"": 304123.2222632601, ""SARIMAX"": 1417143.0192812912, ""Holt"": 9504905.68859669, ""Prophet"": 192641.28151705698, ""Croston"": 994405.1173027385, ""TSB"": 994405.1173027385}"
PC009888;48;Ensemble;14419,46;[14450.46, 14088.36, 14531.41, 14049.08, 14488.17, 14827.21];0,2;ok;"{""ARIMA"": 2236928.9698173148, ""ExponentialSmoothing"": 1517161.1868836891, ""SARIMAX"": 1534195.2009923367, ""Holt"": 2331183.953744654, ""Prophet"": 1655303.150866921, ""Croston"": 2801442.7799564176, ""TSB"": 2801442.7799564176, ""Ensemble"": 1476358.1422296094}"
PC000021;48;Ensemble;11848,34;[12271.44, 12290.63, 12959.26, 12426.52, 12948.04, 13267.28];3,6;ok;"{""ARIMA"": 1721293.5973269746, ""ExponentialSmoothing"": 303359.39877907693, ""SARIMAX"": 871305.1460454782, ""Holt"": 2201374.8041380155, ""Prophet"": 332456.56914738816, ""Croston"": 393439.52422577166, ""TSB"": 393439.52422577166, ""Ensemble"": 267081.35092647903}"
PC005610;48;Croston;12628,86;[12480.25, 12480.25, 12480.25, 12480.25, 12480.25, 12480.25];-1,2;ok;"{""ARIMA"": 1244640.8537858136, ""ExponentialSmoothing"": 1194330.8686486157, ""SARIMAX"": 2365002.2945954767, ""Holt"": 1153049.9564484486, ""Prophet"": 1309377.0872238248, ""Croston"": 1108486.7996402993, ""TSB"": 1108486.7996402993, ""Ensemble"": 1116594.2246683256}"
PC002643;48;Prophet;13224,66;[12182.7, 11833.75, 12691.23, 11854.57, 12322.61, 12473.19];-7,9;ok;"{""ARIMA"": 2074905.0320796191, ""ExponentialSmoothing"": 758961.7076322525, ""SARIMAX"": 1974452.726325798, ""Holt"": 2542034.4908358436, ""Prophet"": 638858.3265576385, ""Croston"": 776447.0041861109, ""TSB"": 776447.0041861109, ""Ensemble"": 696759.4927749283}"
PC002752;48;Prophet;11239,48;[12549.53, 12311.71, 12942.92, 13075.17, 12235.44, 13575.47];11,7;ok;"{""ARIMA"": 572935.6977659232, ""ExponentialSmoothing"": 447722.33831757406, ""SARIMAX"": 586427.8613642547, ""Holt"": 616254.2845530714, ""Prophet"": 308113.82057932916, ""Croston"": 621183.4119145469, ""TSB"": 621183.4119145469}"
PC005333;48;ExponentialSmoothing;12097,45;[10909.99, 11445.23, 12180.62, 13314.91, 13546.31, 13179.74];-9,8;ok;"{""ARIMA"": 1240090.2057224365, ""ExponentialSmoothing"": 351180.79777743993, ""SARIMAX"": 442598.4290037689, ""Holt"": 1419063.8399161582, ""Prophet"": 748019.985814873, ""Croston"": 550069.4572619895, ""TSB"": 550069.4572619895}"
PC008021;48;SARIMAX;13393,37;[13229.91, 13409.34, 14008.47, 14723.57, 13315.35, 13392.25];-1,2;ok;"{""ARIMA"": 906412.5317421682, ""ExponentialSmoothing"": 1067342.8318266303, ""SARIMAX"": 581393.5291821612, ""Holt"": 705262.7998512624, ""Prophet"": 1412844.030108543, ""Croston"": 837277.415478862, ""TSB"": 837277.415478862}"
PC006442;48;SARIMAX;10834,24;[18335.61, 9663.37, 10480.65, 8715.78, 10482.72, 10330.41];69,2;ok;"{""ARIMA"": 18268778.263213407, ""ExponentialSmoothing"": 3141588.583915655, ""SARIMAX"": 923995.4840631015, ""Holt"": 22302619.95666384, ""Prophet"": 3575579.9915436134, ""Croston"": 18822266.30763348, ""TSB"": 18822266.30763348}"
PC000832;48;Holt;12868,69;[13573.65, 13563.65, 13555.66, 13549.27, 13544.15, 13540.06];5,5;ok;"{""ARIMA"": 769815.0927433508, ""ExponentialSmoothing"": 517562.2398678842, ""SARIMAX"": 1234441.046869118, ""Holt"": 232946.16935372548, ""Prophet"": 589905.040064204, ""Croston"": 596272.8590854165, ""TSB"": 596272.8590854165}"
PC004243;48;Holt;12131,79;[12431.33, 12436.8, 12441.18, 12444.69, 12447.49, 12449.73];2,5;ok;"{""ARIMA"": 296491.9166477336, ""ExponentialSmoothing"": 1033670.5329550043, ""SARIMAX"": 1001075.684336397, ""Holt"": 186423.5975657328, ""Prophet"": 978482.6390921375, ""Croston"": 286701.3076728605, ""TSB"": 286701.3076728605}"
PC009109;48;ExponentialSmoothing;9847,13;[19316.19, 10795.02, 11152.66, 10927.14, 10529.68, 10410.43];96,2;ok;"{""ARIMA"": 9013273.860632455, ""ExponentialSmoothing"": 320027.33652893227, ""SARIMAX"": 741999.7397817187, ""Holt"": 14905637.997042136, ""Prophet"": 328547.3808338846, ""Croston"": 9663740.668886686, ""TSB"": 9663740.668886686}"
PC005205;48;Prophet;9597,33;[18771.42, 10270.41, 10664.65, 10347.27, 10880.84, 10003.68];95,6;ok;"{""ARIMA"": 8046684.161653616, ""ExponentialSmoothing"": 957513.3063668823, ""SARIMAX"": 1534163.3993014952, ""Holt"": 10716688.624157187, ""Prophet"": 734252.6626177811, ""Croston"": 8468947.376164751, ""TSB"": 8468947.376164751}"
PC001621;48;Prophet;10756,8;[19360.07, 10779.48, 10919.78, 10559.2, 10877.4, 11975.82];80,0;ok;"{""ARIMA"": 16009510.750975883, ""ExponentialSmoothing"": 1334007.8145176596, ""SARIMAX"": 1753084.417481547, ""Holt"": 19620539.864062075, ""Prophet"": 1010142.215498438, ""Croston"": 16144470.706490638, ""TSB"": 16144470.706490638}"
PC001429;48;Prophet;11093,33;[11854.0, 11739.31, 11840.45, 11288.07, 12281.22, 12208.68];6,9;ok;"{""ARIMA"": 408689.0493953824, ""ExponentialSmoothing"": 67440.21643571822, ""SARIMAX"": 457158.15171846113, ""Holt"": 654362.3226909444, ""Prophet"": 52936.280995754256, ""Croston"": 496209.4030588143, ""TSB"": 496209.4030588143}"
PC003434;48;Holt;12248,66;[11953.74, 11953.74, 11953.74, 11953.74, 11953.74, 11953.74];-2,4;ok;"{""ARIMA"": 1129520.7972495714, ""ExponentialSmoothing"": 1399095.2164236482, ""SARIMAX"": 1396671.9206238952, ""Holt"": 1102067.3731691737, ""Prophet"": 1268753.916118434, ""Croston"": 1152542.1715822397, ""TSB"": 1152542.1715822397, ""Ensemble"": 1127010.3838281177}"
PC009557;48;Prophet;9873,7;[10768.55, 10960.0, 11873.39, 12346.22, 12878.79, 13727.23];9,1;ok;"{""ARIMA"": 7518186.225859686, ""ExponentialSmoothing"": 491589.48018169426, ""SARIMAX"": 606271.4961211534, ""Holt"": 5194566.38791956, ""Prophet"": 413245.487807065, ""Croston"": 1483859.5702918924, ""TSB"": 1483859.5702918924}"
PC003851;48;Prophet;9995,62;[18307.88, 9794.45, 10615.96, 10284.55, 10466.08, 10311.23];83,2;ok;"{""ARIMA"": 7191662.394425257, ""ExponentialSmoothing"": 2643418.504913267, ""SARIMAX"": 2837701.06567191, ""Holt"": 7686770.549099643, ""Prophet"": 2464297.003387906, ""Croston"": 7690454.831692695, ""TSB"": 7690454.831692695, ""Ensemble"": 2539995.771815893}"
PC001664;48;Prophet;10460,78;[10952.49, 10812.27, 11568.41, 11842.54, 12511.59, 13548.98];4,7;ok;"{""ARIMA"": 484730.9794791029, ""ExponentialSmoothing"": 332750.1904049662, ""SARIMAX"": 562287.4649834553, ""Holt"": 496202.725748023, ""Prophet"": 327077.1321311135, ""Croston"": 461747.5068310243, ""TSB"": 461747.5068310243}"
PC007443;48;SARIMAX;12505,69;[13626.47, 12869.11, 12845.0, 12799.67, 12932.61, 14148.47];9,0;ok;"{""ARIMA"": 841907.7166569283, ""ExponentialSmoothing"": 1393460.0451461945, ""SARIMAX"": 651745.3282107007, ""Holt"": 915310.1531493167, ""Prophet"": 1143432.8387650775, ""Croston"": 1429471.37763702, ""TSB"": 1429471.37763702}"
PC005216;15;Ensemble;36393,61;[36736.12, 36751.9, 36764.52, 36774.62, 36782.69, 36789.15];0,9;ok;"{""ARIMA"": 12724777.125287034, ""ExponentialSmoothing"": 9194048.183590753, ""SARIMAX"": Infinity, ""Holt"": 9519103.29599828, ""Prophet"": 438185508049.3444, ""Croston"": 11636801.800956598, ""TSB"": 11636801.800956598, ""Ensemble"": 9078232.602044197}"
PC004875;48;ExponentialSmoothing;10536,32;[18657.98, 9573.48, 9619.37, 9940.39, 9963.41, 10093.48];77,1;ok;"{""ARIMA"": 10796144.347869774, ""ExponentialSmoothing"": 335932.6439954307, ""SARIMAX"": 1108131.4141520532, ""Holt"": 12189141.44498265, ""Prophet"": 400016.5524644354, ""Croston"": 10774726.676068636, ""TSB"": 10774726.676068636}"
PC001258;48;Holt;12386,52;[11644.69, 11648.41, 11651.39, 11653.77, 11655.67, 11657.2];-6,0;ok;"{""ARIMA"": 750038.7430728534, ""ExponentialSmoothing"": 1165070.8688153562, ""SARIMAX"": 1442426.1645905415, ""Holt"": 660359.8696072025, ""Prophet"": 1155985.390498909, ""Croston"": 676893.8497968073, ""TSB"": 676893.8497968073, ""Ensemble"": 664923.3433515757}"
