Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank;_ProdutoUnico
PC000015;48;ExponentialSmoothing;5310,45;[5357.81, 5755.2, 7480.52, 9471.14, 6152.27, 5884.68];0,9;ok;"{""ARIMA"": 453922.7992068454, ""ExponentialSmoothing"": 267230.4054753035, ""SARIMAX"": 411886.8628078383, ""Holt"": 663316.4106992831, ""Prophet"": 287391.22897302604, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1200658.7841681144}";PC000015
PC000477;48;ARIMA;5098,75;[5628.25, 5872.24, 5984.67, 6036.48, 6060.36, 6071.36];10,4;ok;"{""ARIMA"": 343458.7196431014, ""ExponentialSmoothing"": 495459.2238569151, ""SARIMAX"": 479135.8086706411, ""Holt"": 391939.34634882986, ""Prophet"": 625663.7041973793, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 578127.5826045487}";PC000477
PC000564;48;SARIMAX;5335,26;[4779.46, 5734.71, 7567.52, 8264.08, 6048.98, 5938.3];-10,4;ok;"{""ARIMA"": 138172.23853069253, ""ExponentialSmoothing"": 189784.2853155715, ""SARIMAX"": 123568.38404081558, ""Holt"": 593720.2740101885, ""Prophet"": 237814.61792801015, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 158660.32256526538}";PC000564
PC000441;48;SARIMAX (c/ sazonalidade+promoção);4717,14;[4639.02, 4685.12, 6374.14, 7752.81, 5832.11, 5988.7];-1,7;ok;"{""ARIMA"": 655134.9903576324, ""ExponentialSmoothing"": 346910.33002476156, ""SARIMAX"": 262897.70709646615, ""Holt"": 801109.612100191, ""Prophet"": 381477.20492269803, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 232647.5149435867}";PC000441
PC000845;48;SARIMAX (c/ sazonalidade+promoção);5033,42;[5966.4, 5461.65, 8200.38, 8891.19, 6384.16, 5723.77];18,5;ok;"{""ARIMA"": 452885.77339973184, ""ExponentialSmoothing"": 166189.2536640912, ""SARIMAX"": 216466.37435910277, ""Holt"": 479217.00615323853, ""Prophet"": 261242.4901564919, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 161367.5502667241}";PC000845
PC000410;48;ARIMA;5650,18;[5749.96, 5793.7, 5812.87, 5821.27, 5824.96, 5826.57];1,8;ok;"{""ARIMA"": 45355.49988725548, ""ExponentialSmoothing"": 178387.78793722892, ""SARIMAX"": 683042.7231307853, ""Holt"": 137261.04282671725, ""Prophet"": 205470.25534356746, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1060235.8386358998}";PC000410
PC000857;48;Prophet;4041,37;[4742.71, 5413.65, 6073.87, 8473.0, 4935.78, 5206.39];17,4;ok;"{""ARIMA"": 581005.8124312593, ""ExponentialSmoothing"": 332506.52633953874, ""SARIMAX"": 258180.21133610306, ""Holt"": 571578.4991430119, ""Prophet"": 252464.23778822352, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1718350.9500680128}";PC000857
PC000959;48;Ensemble;5516,26;[5135.04, 5156.64, 6621.66, 7718.24, 5446.54, 5769.7];-6,9;ok;"{""ARIMA"": 637531.2881499532, ""ExponentialSmoothing"": 657489.3660756258, ""SARIMAX"": 815311.1361349584, ""Holt"": 1142078.9807890893, ""Prophet"": 631185.4752271647, ""Ensemble"": 571673.2379891316, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1048841.6090714808}";PC000959
PC000557;48;ARIMA;5888,23;[5697.16, 5604.32, 5559.21, 5537.29, 5526.64, 5521.46];-3,2;ok;"{""ARIMA"": 295456.0796277258, ""ExponentialSmoothing"": 330638.0524652856, ""SARIMAX"": 414071.09393491223, ""Holt"": 714518.1328252665, ""Prophet"": 481906.5861817073, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 383999.7007331403}";PC000557
PC000069;48;ExponentialSmoothing;5180,03;[5389.59, 5153.54, 7051.1, 8513.83, 6095.34, 5973.53];4,0;ok;"{""ARIMA"": 263572.374061137, ""ExponentialSmoothing"": 161760.9785132654, ""SARIMAX"": 221229.42724405692, ""Holt"": 262734.0690101573, ""Prophet"": 168284.28203271923, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 547800.7184411674}";PC000069
PC000245;48;SARIMAX;5713,96;[4717.56, 4664.06, 6110.39, 8385.1, 5746.27, 4681.71];-17,4;ok;"{""ARIMA"": 595921.1269157879, ""ExponentialSmoothing"": 561671.4692532016, ""SARIMAX"": 238917.0772397034, ""Holt"": 386994.83884867263, ""Prophet"": 604144.032699235, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 265296.48105030484}";PC000245
PC000430;48;SARIMAX (c/ sazonalidade+promoção);5123,15;[5206.88, 5258.52, 7679.71, 7224.86, 4992.57, 5685.86];1,6;ok;"{""ARIMA"": 242151.59189683353, ""ExponentialSmoothing"": 90683.1781011176, ""SARIMAX"": 183942.84905274372, ""Holt"": 469922.65948194655, ""Prophet"": 210855.24119654822, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 67575.79134238254}";PC000430
PC000901;48;Ensemble;4638,02;[5177.2, 5229.19, 5248.79, 5256.18, 5258.96, 5260.02];11,6;ok;"{""ARIMA"": 462157.203686242, ""ExponentialSmoothing"": 636629.4126472168, ""SARIMAX"": 580106.0966899866, ""Holt"": 584058.0060874502, ""Prophet"": 529816.5402364557, ""Ensemble"": 426332.8409605646, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 601691.5445421311}";PC000901
PC000666;48;Prophet;5853,73;[4971.26, 5080.84, 6262.72, 8166.51, 5627.5, 5246.17];-15,1;ok;"{""ARIMA"": 180957.73801278943, ""ExponentialSmoothing"": 167187.01853564053, ""SARIMAX"": 136231.01792386232, ""Holt"": 159744.633476288, ""Prophet"": 79476.05277862206, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 428148.01775754493}";PC000666
PC000373;48;ARIMA;4929,54;[5069.97, 5116.73, 5132.3, 5137.48, 5139.21, 5139.78];2,8;ok;"{""ARIMA"": 211964.70201498698, ""ExponentialSmoothing"": 345033.5820243231, ""SARIMAX"": 386982.83520750137, ""Holt"": 537584.3949041851, ""Prophet"": 317090.38054750074, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 364999.4564060001}";PC000373
PC000819;48;ARIMA;5392,61;[5287.28, 5254.33, 5244.03, 5240.8, 5239.79, 5239.48];-2,0;ok;"{""ARIMA"": 259133.03175674364, ""ExponentialSmoothing"": 289380.9727045263, ""SARIMAX"": 331324.6251308676, ""Holt"": 690768.9271979892, ""Prophet"": 400349.3704827754, ""Ensemble"": 261314.6453397822, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 795429.8421526259}";PC000819
PC000984;48;SARIMAX;3720,36;[5107.81, 5022.69, 6050.34, 7502.0, 5490.77, 5587.44];37,3;ok;"{""ARIMA"": 416522.0766185075, ""ExponentialSmoothing"": 267742.6906108505, ""SARIMAX"": 166942.67621450312, ""Holt"": 436690.62109705125, ""Prophet"": 192474.89629453412, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 244304.30755955688}";PC000984
PC000006;48;Prophet;3709,44;[4856.08, 4660.74, 6197.48, 7876.11, 5419.57, 5823.45];30,9;ok;"{""ARIMA"": 575786.774201583, ""ExponentialSmoothing"": 503969.37296330713, ""SARIMAX"": 594114.6913947412, ""Holt"": 1137488.052441256, ""Prophet"": 503405.48935877933, ""Ensemble"": 515483.672586123, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 893584.0415567114}";PC000006
PC000889;48;ExponentialSmoothing;4802,56;[4765.9, 4728.91, 5786.84, 7914.76, 5292.96, 5463.9];-0,8;ok;"{""ARIMA"": 346949.8651744341, ""ExponentialSmoothing"": 203815.24462901577, ""SARIMAX"": 916098.3579194505, ""Holt"": 434216.3320257859, ""Prophet"": 213968.637649347, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 4656865.222565982}";PC000889
PC000695;48;ARIMA;4785,47;[4777.79, 4774.13, 4772.39, 4771.56, 4771.17, 4770.98];-0,2;ok;"{""ARIMA"": 405257.46158353885, ""ExponentialSmoothing"": 598787.4189511628, ""SARIMAX"": 532995.5579463688, ""Holt"": 454484.6302937682, ""Prophet"": 588413.5632403006, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 602291.0334073413}";PC000695
PC000515;48;SARIMAX;4143,63;[4702.9, 4722.94, 6118.93, 7254.33, 5628.84, 5446.58];13,5;ok;"{""ARIMA"": 329781.6285963782, ""ExponentialSmoothing"": 276903.7335692917, ""SARIMAX"": 271840.4114127013, ""Holt"": 582345.1844273641, ""Prophet"": 307958.8357914867, ""Ensemble"": 272888.66899653553, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 529872.4655339009}";PC000515
PC000378;48;SARIMAX;3997,87;[4161.23, 4753.63, 6055.5, 6917.3, 4909.56, 4536.81];4,1;ok;"{""ARIMA"": 185737.7459732854, ""ExponentialSmoothing"": 132804.59768431113, ""SARIMAX"": 74532.13838184565, ""Holt"": 311464.5791029417, ""Prophet"": 179881.32686274443, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 611604.9514929246}";PC000378
PC000336;48;Holt;4112,08;[4666.94, 4666.95, 4666.96, 4666.96, 4666.97, 4666.97];13,5;ok;"{""ARIMA"": 247534.7385833805, ""ExponentialSmoothing"": 202352.09965295182, ""SARIMAX"": 305310.2383968913, ""Holt"": 147734.8438591859, ""Prophet"": 284364.33119301504, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 288983.00718925096}";PC000336
PC000041;48;Ensemble;3797,74;[4422.17, 4596.03, 5536.1, 6078.73, 4458.1, 4864.2];16,4;ok;"{""ARIMA"": 289528.62923579867, ""ExponentialSmoothing"": 192850.35805059073, ""SARIMAX"": 415881.81957375724, ""Holt"": 237411.59222200653, ""Prophet"": 218459.30626818296, ""Ensemble"": 152798.20892022274, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 387943.1890416844}";PC000041
PC000529;48;ARIMA;3639,66;[4469.68, 4560.45, 4570.37, 4571.46, 4571.57, 4571.59];22,8;ok;"{""ARIMA"": 247603.0554145715, ""ExponentialSmoothing"": 277829.3848953803, ""SARIMAX"": 321072.8600967094, ""Holt"": 353261.6638183501, ""Prophet"": 249531.11555602492, ""Ensemble"": 248167.0436246701, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 288744.6559646483}";PC000529
PC000671;48;ExponentialSmoothing;3684,7;[3841.53, 4071.53, 5759.8, 6757.46, 4530.93, 4607.33];4,3;ok;"{""ARIMA"": 376227.00074515934, ""ExponentialSmoothing"": 241430.3851756649, ""SARIMAX"": 306019.45443087677, ""Holt"": 1239070.1747374393, ""Prophet"": 272691.8791748562, ""Ensemble"": 267292.1635777336, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 404721.6709897876}";PC000671
PC000072;48;ExponentialSmoothing;3312,39;[3689.59, 3941.07, 5370.06, 6791.21, 4483.43, 4390.21];11,4;ok;"{""ARIMA"": 359304.5521688376, ""ExponentialSmoothing"": 223004.94001013887, ""SARIMAX"": 422984.5399444877, ""Holt"": 587991.6084145593, ""Prophet"": 275322.5125630086, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 317614.90615309187}";PC000072
PC000057;48;SARIMAX;4159,39;[4019.96, 3766.86, 5749.31, 6622.46, 5128.32, 4757.28];-3,4;ok;"{""ARIMA"": 76088.56377361466, ""ExponentialSmoothing"": 104667.42101607971, ""SARIMAX"": 73895.60405675501, ""Holt"": 308884.1100696679, ""Prophet"": 117576.9515048163, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 382985.3259914028}";PC000057
PC000947;48;Holt;4010,21;[4344.39, 4344.39, 4344.39, 4344.39, 4344.39, 4344.39];8,3;ok;"{""ARIMA"": 337834.47015957464, ""ExponentialSmoothing"": 477534.3521665153, ""SARIMAX"": 523672.05740738154, ""Holt"": 316422.80209654587, ""Prophet"": 585525.8424478204, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 572119.477590887}";PC000947
PC000146;48;ARIMA;3538,13;[4201.06, 4297.52, 4311.56, 4313.6, 4313.9, 4313.94];18,7;ok;"{""ARIMA"": 679768.2863732992, ""ExponentialSmoothing"": 758159.8975058809, ""SARIMAX"": 735526.4525769996, ""Holt"": 704534.3983334509, ""Prophet"": 733587.1352532977, ""Ensemble"": 680045.0126004488, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 758401.672277966}";PC000146
PC000899;48;ExponentialSmoothing;3853,22;[4053.1, 4186.17, 5690.52, 6784.65, 4512.74, 4643.3];5,2;ok;"{""ARIMA"": 185135.19187927234, ""ExponentialSmoothing"": 59931.542694178024, ""SARIMAX"": 129441.20071761745, ""Holt"": 593785.0013772671, ""Prophet"": 143296.6579520988, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 76154.36791513373}";PC000899
PC000460;48;SARIMAX;3717,55;[3798.18, 3115.7, 5920.51, 7723.31, 4105.08, 4082.42];2,2;ok;"{""ARIMA"": 229097.64708215, ""ExponentialSmoothing"": 71078.30662483817, ""SARIMAX"": 40445.107550275694, ""Holt"": 497359.71729455626, ""Prophet"": 90070.37464683864, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 48066.88022890397}";PC000460
PC000617;48;Prophet;3906,74;[3677.66, 3813.32, 5003.6, 6264.81, 4664.94, 4496.76];-5,9;ok;"{""ARIMA"": 374163.0043695285, ""ExponentialSmoothing"": 280621.1435751327, ""SARIMAX"": 572772.5625183078, ""Holt"": 826953.072570498, ""Prophet"": 270458.3886007405, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 760768.161418836}";PC000617
PC000822;48;ARIMA;4103,07;[4133.2, 4144.09, 4148.02, 4149.44, 4149.95, 4150.14];0,7;ok;"{""ARIMA"": 55639.23378906853, ""ExponentialSmoothing"": 127873.06577687098, ""SARIMAX"": 289113.18945996446, ""Holt"": 74905.3486015902, ""Prophet"": 202647.9590243301, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 285070.4083461667}";PC000822
PC000702;48;SARIMAX;3723,63;[4004.13, 3409.98, 6035.91, 6679.58, 4597.31, 3831.55];7,5;ok;"{""ARIMA"": 576340.073678396, ""ExponentialSmoothing"": 672987.9878912414, ""SARIMAX"": 317465.1129976816, ""Holt"": 707521.4315976679, ""Prophet"": 646276.9337156803, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 484507.0304826873}";PC000702
PC000005;48;SARIMAX (c/ sazonalidade+promoção);3186,31;[3611.95, 3124.94, 4694.61, 5768.05, 3644.71, 3095.58];13,4;ok;"{""ARIMA"": 743090.0760476604, ""ExponentialSmoothing"": 476497.4880033145, ""SARIMAX"": 443813.6738926535, ""Holt"": 1004754.5712518092, ""Prophet"": 621318.8452724677, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 440042.1247308527}";PC000005
PC000206;48;ExponentialSmoothing;3554,74;[3703.87, 3806.51, 4986.07, 5964.45, 4395.02, 4454.1];4,2;ok;"{""ARIMA"": 455969.44195491844, ""ExponentialSmoothing"": 296133.63151199266, ""SARIMAX"": 365307.0302754634, ""Holt"": 1161959.7912400488, ""Prophet"": 349155.0027764927, ""Ensemble"": 330920.1087197065, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 360280.19636963884}";PC000206
PC000931;48;Prophet;3727,29;[3222.93, 3649.07, 5156.34, 5618.57, 3833.18, 4246.9];-13,5;ok;"{""ARIMA"": 116631.53875724535, ""ExponentialSmoothing"": 67712.11499356409, ""SARIMAX"": 187567.1024793156, ""Holt"": 281956.6847132359, ""Prophet"": 45684.57907739477, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 280634.6840913316}";PC000931
PC000027;48;Ensemble;3643,28;[3545.03, 3815.78, 4194.31, 5022.42, 4197.44, 4065.46];-2,7;ok;"{""ARIMA"": 244893.07424492366, ""ExponentialSmoothing"": 240214.40402685525, ""SARIMAX"": 226503.8042995061, ""Holt"": 311769.9120469454, ""Prophet"": 295391.75954589364, ""Ensemble"": 213374.9893755926, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 232391.02532080223}";PC000027
PC000946;48;Ensemble;4146,93;[3698.69, 3742.33, 4489.68, 5013.15, 3964.62, 3898.89];-10,8;ok;"{""ARIMA"": 117014.83446838778, ""ExponentialSmoothing"": 144477.90736063186, ""SARIMAX"": 139874.09833434163, ""Holt"": 193894.63216731462, ""Prophet"": 134222.91989756748, ""Ensemble"": 116003.5474735474, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 154865.9947798398}";PC000946
PC000520;48;Prophet;3252,68;[2784.53, 3251.8, 4309.23, 5300.74, 3692.64, 3708.11];-14,4;ok;"{""ARIMA"": 185146.94196856255, ""ExponentialSmoothing"": 69188.09678301851, ""SARIMAX"": 65728.83358644693, ""Holt"": 336592.80665145564, ""Prophet"": 43661.02255747694, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 77857.65137493901}";PC000520
PC000879;48;Ensemble;3112,43;[3400.01, 3459.84, 3924.37, 4253.77, 3612.19, 3704.71];9,2;ok;"{""ARIMA"": 185349.15436590463, ""ExponentialSmoothing"": 161409.1730180997, ""SARIMAX"": 195832.79507006166, ""Holt"": 212980.56762300734, ""Prophet"": 223851.48949652046, ""Ensemble"": 130714.54606464018, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 245884.22102350276}";PC000879
PC000730;48;ARIMA;3140,97;[3467.4, 3550.91, 3572.27, 3577.74, 3579.14, 3579.49];10,4;ok;"{""ARIMA"": 79883.65516710705, ""ExponentialSmoothing"": 160282.62661579848, ""SARIMAX"": 128985.98646261562, ""Holt"": 421808.2178456644, ""Prophet"": 178402.28917076802, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 145740.15652133978}";PC000730
PC000900;48;SARIMAX;2943,23;[3280.71, 3317.84, 4599.94, 5044.84, 3950.52, 3674.37];11,5;ok;"{""ARIMA"": 197547.23253844737, ""ExponentialSmoothing"": 167028.90704307109, ""SARIMAX"": 157161.66681882067, ""Holt"": 360021.49776646245, ""Prophet"": 193606.06315177106, ""Ensemble"": 168563.14436454434, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 166119.1829120875}";PC000900
PC000343;48;ExponentialSmoothing;2718,64;[3140.85, 2949.02, 4299.52, 5162.52, 3107.51, 3273.92];15,5;ok;"{""ARIMA"": 182200.47409231626, ""ExponentialSmoothing"": 123700.67416728957, ""SARIMAX"": 183971.5618505402, ""Holt"": 372194.60152922914, ""Prophet"": 245166.25901293883, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 134985.33386432906}";PC000343
PC000434;48;Ensemble;3251,33;[3236.77, 3104.7, 3743.54, 4396.11, 3472.83, 3629.86];-0,4;ok;"{""ARIMA"": 104679.62883012468, ""ExponentialSmoothing"": 114156.09583673267, ""SARIMAX"": 99347.79905469203, ""Holt"": 273472.2972569939, ""Prophet"": 81107.55580903227, ""Ensemble"": 72302.6317302755, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 120354.30746383138}";PC000434
PC000834;48;Ensemble;3150,45;[3242.07, 3242.07, 3242.07, 3242.07, 3242.07, 3242.07];2,9;ok;"{""ARIMA"": 44191.31516122417, ""ExponentialSmoothing"": 154721.59032715324, ""SARIMAX"": 146934.3821780747, ""Holt"": 39798.732772852425, ""Prophet"": 44585.3865108809, ""Ensemble"": 32161.180696533407, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 178246.27748710779}";PC000834
PC000165;48;ARIMA;2760,1;[3055.23, 3148.0, 3177.17, 3186.34, 3189.22, 3190.12];10,7;ok;"{""ARIMA"": 126681.31019980223, ""ExponentialSmoothing"": 153548.39297419242, ""SARIMAX"": 204322.54913864276, ""Holt"": 200868.26212806604, ""Prophet"": 131252.45647806663, ""Ensemble"": 131127.140428733, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 195740.98117098387}";PC000165
PC000719;48;ARIMA;3012,4;[3149.87, 3179.76, 3186.25, 3187.67, 3187.97, 3188.04];4,6;ok;"{""ARIMA"": 79274.5598962762, ""ExponentialSmoothing"": 81115.13811689641, ""SARIMAX"": 95330.41279409983, ""Holt"": 242681.57031110278, ""Prophet"": 90752.53875762863, ""Ensemble"": 82403.71947405078, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 93334.82464792224}";PC000719
PC000761;48;ARIMA;3439,32;[3237.09, 3179.49, 3163.08, 3158.41, 3157.07, 3156.7];-5,9;ok;"{""ARIMA"": 137813.15348471043, ""ExponentialSmoothing"": 165399.1562192727, ""SARIMAX"": 230744.51477355746, ""Holt"": 398953.6578820436, ""Prophet"": 148238.68433694195, ""Ensemble"": 139768.2029276952, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 726106.4791038237}";PC000761
PC000974;48;Prophet;2742,71;[2800.12, 2995.78, 3725.61, 4728.68, 3181.52, 3554.54];2,1;ok;"{""ARIMA"": 104693.3251790226, ""ExponentialSmoothing"": 93986.41559570642, ""SARIMAX"": 137691.28413359023, ""Holt"": 148322.51874214422, ""Prophet"": 64288.842086625664, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 76909.84334372614}";PC000974
PC000471;48;SARIMAX (c/ sazonalidade+promoção);2794,09;[3036.7, 3007.76, 3155.81, 4129.6, 3795.38, 3250.37];8,7;ok;"{""ARIMA"": 225964.46953237685, ""ExponentialSmoothing"": 152662.14243902048, ""SARIMAX"": 130398.37571620707, ""Holt"": 411318.37642729265, ""Prophet"": 147262.0232561335, ""Ensemble"": 135336.6088681138, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 128208.50549105201}";PC000471
PC000180;48;ExponentialSmoothing;2703,12;[2739.75, 2509.83, 3519.41, 4416.9, 3062.22, 3059.53];1,4;ok;"{""ARIMA"": 216217.23244250895, ""ExponentialSmoothing"": 118331.62543459695, ""SARIMAX"": 289035.82962123386, ""Holt"": 283961.91776583326, ""Prophet"": 131306.9627751532, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 244002.6622232487}";PC000180
PC000641;48;Prophet;2826,6;[2513.06, 2636.25, 3653.57, 4284.78, 3070.56, 2876.79];-11,1;ok;"{""ARIMA"": 74908.83791731694, ""ExponentialSmoothing"": 32511.5208132211, ""SARIMAX"": 236081.1219374689, ""Holt"": 61911.453695271404, ""Prophet"": 31665.612854349394, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 293443.17823597277}";PC000641
PC000461;48;ExponentialSmoothing;2581,41;[2402.28, 3000.59, 3610.58, 4645.85, 3015.2, 3108.4];-6,9;ok;"{""ARIMA"": 82919.16992074733, ""ExponentialSmoothing"": 35854.23761951722, ""SARIMAX"": 119475.9410087597, ""Holt"": 103685.00730510244, ""Prophet"": 38587.67762946946, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 42022.05117332117}";PC000461
PC000813;48;Ensemble;2720,93;[2957.0, 2976.47, 2984.52, 2988.34, 2990.57, 2992.21];8,7;ok;"{""ARIMA"": 185645.7967626629, ""ExponentialSmoothing"": 234247.75612097656, ""SARIMAX"": 229865.1714018115, ""Holt"": 183781.02492139934, ""Prophet"": 236398.1135718069, ""Ensemble"": 173209.64586214934, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 217511.43071591062}";PC000813
PC000935;48;ARIMA;2822,52;[2885.06, 2894.86, 2896.39, 2896.63, 2896.67, 2896.68];2,2;ok;"{""ARIMA"": 95955.9358438237, ""ExponentialSmoothing"": 139178.9495943029, ""SARIMAX"": 147970.43544590173, ""Holt"": 181445.81234630072, ""Prophet"": 145885.40544452652, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 136277.9064129933}";PC000935
PC000978;48;Holt;2844,09;[2844.57, 2844.58, 2844.58, 2844.59, 2844.59, 2844.59];0,0;ok;"{""ARIMA"": 59731.78651546036, ""ExponentialSmoothing"": 114687.25357319084, ""SARIMAX"": 151166.90550229943, ""Holt"": 25651.265852804183, ""Prophet"": 134180.90576896173, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 233795.30171450126}";PC000978
PC000209;48;Ensemble;2506,76;[2530.22, 2500.41, 3185.97, 3624.78, 2775.08, 2734.58];0,9;ok;"{""ARIMA"": 44029.52584803546, ""ExponentialSmoothing"": 42241.78051630826, ""SARIMAX"": 47715.53633504553, ""Holt"": 110947.61825470529, ""Prophet"": 68999.84193361067, ""Ensemble"": 28871.465545994975, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 52214.11341622126}";PC000209
PC000723;48;Prophet;2495,58;[2383.92, 2551.3, 3423.91, 3773.07, 2538.34, 3108.54];-4,5;ok;"{""ARIMA"": 27689.263256540205, ""ExponentialSmoothing"": 12048.643078552863, ""SARIMAX"": 20150.495036657918, ""Holt"": 59721.06505420667, ""Prophet"": 11816.449022381707, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 35056.313066477036}";PC000723
PC000937;48;ARIMA;2527,12;[2602.2, 2620.22, 2624.54, 2625.58, 2625.82, 2625.88];3,0;ok;"{""ARIMA"": 60095.14202928972, ""ExponentialSmoothing"": 158008.11706263782, ""SARIMAX"": 229249.48169869374, ""Holt"": 132113.48175655768, ""Prophet"": 172259.9971781616, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 222761.20318664858}";PC000937
PC000333;48;SARIMAX;1949,7;[2132.96, 2199.95, 3308.57, 3472.19, 2528.09, 2549.6];9,4;ok;"{""ARIMA"": 129056.00363835214, ""ExponentialSmoothing"": 79343.74474253239, ""SARIMAX"": 75458.70467415127, ""Holt"": 167924.74196880296, ""Prophet"": 85153.64819761364, ""Ensemble"": 79275.26110145015, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 85544.39054537403}";PC000333
PC000078;48;Prophet;2180,14;[2361.04, 2477.55, 2872.25, 4139.91, 2791.42, 2797.3];8,3;ok;"{""ARIMA"": 137778.71754930713, ""ExponentialSmoothing"": 64057.968251493476, ""SARIMAX"": 87574.7752936594, ""Holt"": 201253.60379139465, ""Prophet"": 57747.813753671806, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 112117.21771272105}";PC000078
PC000643;48;Prophet;2095,1;[2165.59, 2129.08, 3435.86, 3733.29, 2562.21, 2440.59];3,4;ok;"{""ARIMA"": 93595.29745427945, ""ExponentialSmoothing"": 78038.9745352269, ""SARIMAX"": 144285.02290111143, ""Holt"": 197184.73558801852, ""Prophet"": 71457.82719991475, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 198274.355592037}";PC000643
PC000841;48;Prophet;1904,62;[2117.26, 2388.2, 3279.07, 3115.66, 2374.41, 2563.28];11,2;ok;"{""ARIMA"": 149294.00004791448, ""ExponentialSmoothing"": 47651.62788684614, ""SARIMAX"": 92737.3122637443, ""Holt"": 228394.77298002073, ""Prophet"": 39504.00675193573, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 205062.03144364385}";PC000841
