Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank;_ProdutoUnico
PC000255;48;SARIMAX;6318,19;[6538.45, 6357.06, 9247.14, 10258.5, 7856.84, 7669.93];3,5;ok;"{""ARIMA"": 724218.6518672919, ""ExponentialSmoothing"": 651138.9378555831, ""SARIMAX"": 497436.95847393037, ""Holt"": 881564.7796369713, ""Prophet"": 675981.3248579802, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 559194.246582131}";PC000255
PC000771;48;Holt;6649,57;[7361.69, 7362.96, 7363.97, 7364.78, 7365.43, 7365.95];10,7;ok;"{""ARIMA"": 674591.950194429, ""ExponentialSmoothing"": 584515.8925973758, ""SARIMAX"": 1346374.5536624454, ""Holt"": 407786.8805308055, ""Prophet"": 449873.8546315312, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 882186.917935494}";PC000771
PC000819;48;SARIMAX;7375,41;[7168.25, 7345.0, 9607.39, 11672.46, 7670.83, 8019.65];-2,8;ok;"{""ARIMA"": 417875.1873408802, ""ExponentialSmoothing"": 161697.0334692384, ""SARIMAX"": 120486.71465292216, ""Holt"": 813834.9159499082, ""Prophet"": 245943.7413004482, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 438569.32660981425}";PC000819
PC000245;48;ARIMA;5656,57;[6040.82, 6239.87, 6342.98, 6396.39, 6424.06, 6438.39];6,8;ok;"{""ARIMA"": 410244.17844093964, ""ExponentialSmoothing"": 1025359.3109673522, ""SARIMAX"": 1363551.320546758, ""Holt"": 2662768.714860986, ""Prophet"": 427156.30571115064, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1140359.8811612625}";PC000245
PC000032;48;SARIMAX;6110,08;[6564.4, 6182.75, 8942.9, 10070.77, 7745.49, 7025.13];7,4;ok;"{""ARIMA"": 274103.88340290036, ""ExponentialSmoothing"": 113543.5572837402, ""SARIMAX"": 86300.70297267607, ""Holt"": 270427.539066654, ""Prophet"": 197440.88064185114, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 138388.72046921507}";PC000032
PC000506;48;SARIMAX;5282,6;[6048.56, 6470.62, 7689.53, 9264.76, 6595.95, 6870.09];14,5;ok;"{""ARIMA"": 273112.0138783389, ""ExponentialSmoothing"": 78651.58507310614, ""SARIMAX"": 68631.7166423367, ""Holt"": 486835.71472013294, ""Prophet"": 116894.55706435947, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 108542.7903898252}";PC000506
PC000883;48;ExponentialSmoothing;6101,04;[5338.72, 5461.54, 7619.51, 9012.55, 6719.74, 6208.83];-12,5;ok;"{""ARIMA"": 655508.2583510537, ""ExponentialSmoothing"": 598101.8456462837, ""SARIMAX"": 668366.6889159471, ""Holt"": 936764.2786614602, ""Prophet"": 606276.4700442269, ""Ensemble"": 605194.7256486458, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 634352.136679215}";PC000883
PC000920;48;Holt;4850,08;[6473.73, 6473.75, 6473.77, 6473.79, 6473.8, 6473.81];33,5;ok;"{""ARIMA"": 828136.3923716155, ""ExponentialSmoothing"": 1189809.2039801588, ""SARIMAX"": 1178830.8870029782, ""Holt"": 629537.3768184077, ""Prophet"": 643270.6119832505, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1291608.3577479888}";PC000920
PC000983;48;ARIMA;6748,49;[6443.01, 6352.52, 6325.71, 6317.77, 6315.42, 6314.72];-4,5;ok;"{""ARIMA"": 95107.40931095344, ""ExponentialSmoothing"": 207808.2561123343, ""SARIMAX"": 186195.95996527412, ""Holt"": 412751.17440097727, ""Prophet"": 324425.9845839288, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 243923.1469296425}";PC000983
PC000348;48;SARIMAX;5291,52;[5454.04, 5369.53, 7712.98, 9542.24, 6506.19, 6422.15];3,1;ok;"{""ARIMA"": 328368.073991294, ""ExponentialSmoothing"": 232390.14740626377, ""SARIMAX"": 164918.92405592292, ""Holt"": 581993.2323240025, ""Prophet"": 236986.82813845683, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 193052.7074948548}";PC000348
PC000860;48;SARIMAX;5175,17;[5514.73, 5160.32, 7423.05, 9107.76, 6252.18, 7035.11];6,6;ok;"{""ARIMA"": 427707.6778547939, ""ExponentialSmoothing"": 392404.6476513239, ""SARIMAX"": 306979.76038005255, ""Holt"": 407986.43200803705, ""Prophet"": 546353.6883354563, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 547208.4562840232}";PC000860
PC000833;48;Ensemble;5348,33;[5947.93, 5981.93, 5993.93, 5998.16, 5999.66, 6000.18];11,2;ok;"{""ARIMA"": 596795.7292862082, ""ExponentialSmoothing"": 665123.4230411128, ""SARIMAX"": 705459.5879970886, ""Holt"": 703237.6174000808, ""Prophet"": 751936.8042522892, ""Ensemble"": 577988.534141052, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 721454.9871338122}";PC000833
PC000058;48;ExponentialSmoothing;5205,49;[4890.34, 5050.53, 6639.1, 8691.46, 6021.79, 5623.38];-6,1;ok;"{""ARIMA"": 221927.5067453035, ""ExponentialSmoothing"": 42815.87285041805, ""SARIMAX"": 88829.29234057931, ""Holt"": 1061450.5162003043, ""Prophet"": 83629.38465038523, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 457318.86961358367}";PC000058
PC000834;48;Ensemble;5029,27;[5532.6, 5636.63, 7081.46, 7915.44, 6176.26, 6153.42];10,0;ok;"{""ARIMA"": 457152.77345605195, ""ExponentialSmoothing"": 458542.21183335717, ""SARIMAX"": 450970.8390303512, ""Holt"": 849595.5861101988, ""Prophet"": 589094.3181457585, ""Ensemble"": 432077.45111539663, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 466829.72536931187}";PC000834
PC000723;48;Ensemble;5395,57;[5965.36, 5967.35, 5969.26, 5971.12, 5972.91, 5974.64];10,6;ok;"{""ARIMA"": 594144.3383280871, ""ExponentialSmoothing"": 748887.8509303484, ""SARIMAX"": 745999.9462691735, ""Holt"": 523612.78445906175, ""Prophet"": 627788.7055751516, ""Ensemble"": 490612.44038291625, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 735418.6443417538}";PC000723
PC000015;48;SARIMAX;5139,47;[5191.43, 4684.25, 6642.08, 8163.11, 6356.71, 6558.47];1,0;ok;"{""ARIMA"": 1659511.3456020895, ""ExponentialSmoothing"": 535815.894713178, ""SARIMAX"": 344306.40391278703, ""Holt"": 945958.5196237685, ""Prophet"": 525252.3477411809, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 585472.3875777827}";PC000015
PC000007;48;ExponentialSmoothing;5846,38;[5013.47, 5533.92, 7517.22, 8569.47, 5630.04, 5747.72];-14,2;ok;"{""ARIMA"": 534199.5352083399, ""ExponentialSmoothing"": 431521.64346653037, ""SARIMAX"": 547817.8728586705, ""Holt"": 919397.7399067259, ""Prophet"": 483633.9192951915, ""Ensemble"": 458225.52228878037, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 572362.1408386902}";PC000007
PC000727;48;ARIMA;5061,86;[5301.04, 5401.85, 5444.33, 5462.24, 5469.78, 5472.96];4,7;ok;"{""ARIMA"": 309513.29577078443, ""ExponentialSmoothing"": 924810.978306708, ""SARIMAX"": 324127.15177261486, ""Holt"": 456602.08083797805, ""Prophet"": 726826.6705868087, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 699335.1427962835}";PC000727
PC000434;48;Prophet;4704,47;[5374.44, 5034.41, 7228.11, 8524.23, 5753.63, 5980.64];14,2;ok;"{""ARIMA"": 501401.61254375504, ""ExponentialSmoothing"": 451466.6413631034, ""SARIMAX"": 426551.41534981184, ""Holt"": 1529756.6362587588, ""Prophet"": 302852.2374020807, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 597846.9110319022}";PC000434
PC000621;48;ARIMA;6074,93;[5804.28, 5695.79, 5652.29, 5634.86, 5627.87, 5625.07];-4,5;ok;"{""ARIMA"": 697164.4915752098, ""ExponentialSmoothing"": 1449587.1366970146, ""SARIMAX"": 1315166.6238047967, ""Holt"": 1303786.0637552715, ""Prophet"": 809128.668968015, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1240266.241635822}";PC000621
PC000591;48;ExponentialSmoothing;5130,9;[4919.0, 5632.88, 7215.25, 8348.71, 5646.03, 5760.52];-4,1;ok;"{""ARIMA"": 603279.3199294406, ""ExponentialSmoothing"": 242574.1776115656, ""SARIMAX"": 267938.5068714179, ""Holt"": 701264.7110176556, ""Prophet"": 288671.4181770893, ""Ensemble"": 258277.57762279757, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 243730.58680112683}";PC000591
PC000471;48;ARIMA;5312,99;[5280.36, 5268.4, 5264.01, 5262.4, 5261.81, 5261.6];-0,6;ok;"{""ARIMA"": 85933.69744900054, ""ExponentialSmoothing"": 427158.1537622136, ""SARIMAX"": 484769.03548178397, ""Holt"": 105515.19471373131, ""Prophet"": 538907.4859108505, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 440239.8603391812}";PC000471
PC000563;48;SARIMAX;5125,01;[4903.04, 5039.74, 6615.87, 8169.81, 5477.18, 5887.95];-4,3;ok;"{""ARIMA"": 365159.42810754915, ""ExponentialSmoothing"": 389603.98669532285, ""SARIMAX"": 258596.6764868739, ""Holt"": 636281.347737608, ""Prophet"": 341788.9539670126, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 524454.0970091566}";PC000563
PC000889;48;SARIMAX (c/ sazonalidade+promoção);5140,15;[5134.51, 5119.46, 6613.69, 8209.56, 5502.63, 5730.17];-0,1;ok;"{""ARIMA"": 396778.03452395595, ""ExponentialSmoothing"": 446374.64138095215, ""SARIMAX"": 243919.81620856188, ""Holt"": 321920.4540673208, ""Prophet"": 397631.9804139128, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 237555.98620894944}";PC000889
PC000431;48;SARIMAX;4462,64;[4791.46, 4789.22, 7105.29, 8485.54, 5563.58, 5819.01];7,4;ok;"{""ARIMA"": 166275.47562820165, ""ExponentialSmoothing"": 119031.50113112917, ""SARIMAX"": 84117.215802035, ""Holt"": 462418.0638201975, ""Prophet"": 188982.7606117742, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 99805.45841199765}";PC000431
PC000129;48;Prophet;4582,24;[4546.96, 4679.56, 6696.79, 7856.89, 4897.89, 4848.37];-0,8;ok;"{""ARIMA"": 433532.09428863623, ""ExponentialSmoothing"": 324258.1265706626, ""SARIMAX"": 372789.1061423388, ""Holt"": 395640.9146879197, ""Prophet"": 283585.9316675978, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 333636.54606325936}";PC000129
PC000355;48;SARIMAX;3937,73;[4805.16, 4941.17, 6328.7, 7587.12, 5542.3, 6030.2];22,0;ok;"{""ARIMA"": 455448.9199733688, ""ExponentialSmoothing"": 293323.54529415985, ""SARIMAX"": 193164.429707083, ""Holt"": 485535.73469252005, ""Prophet"": 261076.30091709318, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 298657.72382450936}";PC000355
PC000260;48;ARIMA;4477,11;[4730.4, 4859.07, 4924.44, 4957.64, 4974.51, 4983.08];5,7;ok;"{""ARIMA"": 176478.93431554115, ""ExponentialSmoothing"": 279741.18709329545, ""SARIMAX"": 521647.70640053303, ""Holt"": 276003.96153830783, ""Prophet"": 458821.8658707368, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1373209.344386823}";PC000260
PC000168;48;SARIMAX (c/ sazonalidade+promoção);4550,14;[4535.71, 4231.51, 6510.33, 7036.8, 4761.02, 4796.92];-0,3;ok;"{""ARIMA"": 286399.6944764256, ""ExponentialSmoothing"": 164429.3040975361, ""SARIMAX"": 167246.9086142144, ""Holt"": 702025.4606725081, ""Prophet"": 207970.34228390455, ""Ensemble"": 172552.37975617222, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 159467.03814984296}";PC000168
PC000124;48;ARIMA;4498,92;[4714.87, 4804.45, 4841.61, 4857.02, 4863.41, 4866.06];4,8;ok;"{""ARIMA"": 91681.35007589382, ""ExponentialSmoothing"": 156432.54489004644, ""SARIMAX"": 124689.91064207944, ""Holt"": 176538.3585843437, ""Prophet"": 171807.60199773277, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 212278.4602383813}";PC000124
PC000643;48;Ensemble;3221,71;[4184.42, 4171.79, 5288.51, 6072.09, 4825.73, 4681.76];29,9;ok;"{""ARIMA"": 395172.23167534935, ""ExponentialSmoothing"": 416398.1069149899, ""SARIMAX"": 348201.03913483216, ""Holt"": 564930.3020048976, ""Prophet"": 435194.34785879357, ""Ensemble"": 329369.9340005252, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 370782.2763926785}";PC000643
PC000091;48;SARIMAX;3542,71;[4282.29, 4236.49, 6107.17, 7013.21, 4750.89, 5111.19];20,9;ok;"{""ARIMA"": 393606.1349669958, ""ExponentialSmoothing"": 426903.94977715967, ""SARIMAX"": 223828.39111546834, ""Holt"": 554781.9713266202, ""Prophet"": 320576.4294473187, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 349366.91163746733}";PC000091
PC000207;48;ExponentialSmoothing;3781,95;[3760.38, 3624.82, 5515.45, 6865.8, 4569.77, 4974.7];-0,6;ok;"{""ARIMA"": 271424.41193161363, ""ExponentialSmoothing"": 167586.1250916021, ""SARIMAX"": 183690.71042024918, ""Holt"": 424284.53148303594, ""Prophet"": 221281.98548204685, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 168084.5547813462}";PC000207
PC000038;48;SARIMAX (c/ sazonalidade+promoção);4484,71;[3989.02, 4119.55, 6390.77, 7216.62, 5351.36, 5343.25];-11,1;ok;"{""ARIMA"": 122553.70032223356, ""ExponentialSmoothing"": 122850.71325062953, ""SARIMAX"": 141361.74144358118, ""Holt"": 170019.28444661864, ""Prophet"": 219674.7294122257, ""Ensemble"": 110113.13002512914, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 102505.22941347177}";PC000038
PC000868;48;Ensemble;4141,11;[3829.91, 3985.18, 5075.22, 5942.5, 4436.6, 4423.39];-7,5;ok;"{""ARIMA"": 182288.80775397635, ""ExponentialSmoothing"": 161285.23993997244, ""SARIMAX"": 205466.7673951772, ""Holt"": 408242.29300764255, ""Prophet"": 200621.01702245753, ""Ensemble"": 139403.44932488113, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 182243.88201331472}";PC000868
PC000069;48;ExponentialSmoothing;3186,39;[3800.72, 3800.66, 5327.25, 6541.56, 4236.84, 4509.63];19,3;ok;"{""ARIMA"": 255734.09613841915, ""ExponentialSmoothing"": 156614.61577313137, ""SARIMAX"": 212774.50951865283, ""Holt"": 388844.12026269804, ""Prophet"": 201205.95123941754, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 202144.04961360546}";PC000069
PC000059;48;ExponentialSmoothing;3974,85;[3856.28, 3687.55, 5259.78, 6748.66, 4674.4, 3928.2];-3,0;ok;"{""ARIMA"": 268809.23721911066, ""ExponentialSmoothing"": 130664.08592143255, ""SARIMAX"": 204517.17129601887, ""Holt"": 873259.4303790046, ""Prophet"": 142209.19972181306, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 331162.00612673216}";PC000059
PC000153;48;ExponentialSmoothing;3172,17;[3693.01, 4047.93, 5097.93, 6195.5, 4499.26, 4475.27];16,4;ok;"{""ARIMA"": 437359.3774338807, ""ExponentialSmoothing"": 421672.70606918406, ""SARIMAX"": 1215874.4831777122, ""Holt"": 740340.504939069, ""Prophet"": 500622.3781240522, ""Ensemble"": 425944.4081791712, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1396658.408119219}";PC000153
PC000540;48;SARIMAX (c/ sazonalidade+promoção);3533,15;[3580.21, 3744.12, 5368.77, 5903.87, 4205.15, 4296.18];1,3;ok;"{""ARIMA"": 448264.7423080273, ""ExponentialSmoothing"": 469506.3321797023, ""SARIMAX"": 451804.9663446686, ""Holt"": 700183.586512899, ""Prophet"": 484417.26655038615, ""Ensemble"": 444692.1746366128, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 426847.4560175037}";PC000540
PC000030;48;Ensemble;3230,28;[3389.58, 3905.69, 4612.58, 5110.71, 3901.04, 4003.47];4,9;ok;"{""ARIMA"": 211533.16554792563, ""ExponentialSmoothing"": 221267.67358622103, ""SARIMAX"": 218434.9793038241, ""Holt"": 413877.10793129663, ""Prophet"": 227877.5488166501, ""Ensemble"": 173114.98266466518, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 191553.64494659696}";PC000030
PC000557;48;ExponentialSmoothing;3672,28;[3622.88, 3725.01, 4949.36, 5867.0, 4032.47, 3828.51];-1,3;ok;"{""ARIMA"": 241616.79396475983, ""ExponentialSmoothing"": 153158.0804657906, ""SARIMAX"": 264134.6342087909, ""Holt"": 339219.18209322455, ""Prophet"": 159697.6322593059, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 225430.545773242}";PC000557
PC000589;48;ARIMA;3861,42;[3873.95, 3878.27, 3879.77, 3880.28, 3880.46, 3880.52];0,3;ok;"{""ARIMA"": 59354.37380225807, ""ExponentialSmoothing"": 127783.41089865561, ""SARIMAX"": 218604.20117453454, ""Holt"": 247804.7958499393, ""Prophet"": 146420.29327031656, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 209488.17278605665}";PC000589
PC000590;48;ARIMA;3865,47;[3897.97, 3907.74, 3910.68, 3911.57, 3911.83, 3911.91];0,8;ok;"{""ARIMA"": 198515.90886602053, ""ExponentialSmoothing"": 281112.8986515896, ""SARIMAX"": 372869.36572956835, ""Holt"": 278149.04128186236, ""Prophet"": 317022.6801667782, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 354844.13621194736}";PC000590
PC000931;48;Prophet;3485,2;[3259.61, 3329.01, 4411.19, 5692.59, 3576.2, 3751.1];-6,5;ok;"{""ARIMA"": 67119.90961500263, ""ExponentialSmoothing"": 80200.29788480794, ""SARIMAX"": 205186.2027784829, ""Holt"": 168249.76958662065, ""Prophet"": 51678.17579292881, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 121616.59613660694}";PC000931
PC000886;48;SARIMAX;2898,21;[3454.28, 3464.2, 4366.39, 5257.32, 3505.5, 3839.54];19,2;ok;"{""ARIMA"": 286346.0492134913, ""ExponentialSmoothing"": 122860.4718291213, ""SARIMAX"": 54213.7969646436, ""Holt"": 438731.10585963586, ""Prophet"": 120136.29173195122, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 176117.15003359862}";PC000886
PC000240;48;ARIMA;3562,7;[3613.73, 3632.73, 3639.81, 3642.45, 3643.43, 3643.8];1,4;ok;"{""ARIMA"": 154451.83178027964, ""ExponentialSmoothing"": 246959.10321302727, ""SARIMAX"": 297608.3017954776, ""Holt"": 796674.4172492406, ""Prophet"": 210163.5175140251, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 292258.34323107486}";PC000240
PC000617;48;Prophet;3099,85;[3006.42, 3004.89, 3878.66, 4756.12, 3391.01, 3217.8];-3,0;ok;"{""ARIMA"": 148867.04836317323, ""ExponentialSmoothing"": 101130.95880383765, ""SARIMAX"": 124690.73807939574, ""Holt"": 170140.27750146718, ""Prophet"": 100367.5592260183, ""Ensemble"": 100845.63344998467, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 128771.05641406786}";PC000617
PC000210;48;ARIMA;3453,3;[3496.03, 3500.7, 3501.22, 3501.27, 3501.28, 3501.28];1,2;ok;"{""ARIMA"": 258442.69659264592, ""ExponentialSmoothing"": 381160.01019262895, ""SARIMAX"": 380962.38743784, ""Holt"": 325710.6163884825, ""Prophet"": 426713.1503097689, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 410983.082465013}";PC000210
PC000896;48;SARIMAX;2726,07;[3324.87, 3234.02, 4497.21, 4994.47, 3716.5, 3873.38];22,0;ok;"{""ARIMA"": 245358.58717843596, ""ExponentialSmoothing"": 190483.76431599716, ""SARIMAX"": 116686.25618261054, ""Holt"": 580300.6100244769, ""Prophet"": 156629.5101032707, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 196571.26774303327}";PC000896
PC000702;48;ARIMA;3015,65;[3306.95, 3372.36, 3387.05, 3390.35, 3391.09, 3391.26];9,7;ok;"{""ARIMA"": 94711.18300326531, ""ExponentialSmoothing"": 146549.64741949047, ""SARIMAX"": 162525.3939280274, ""Holt"": 146815.89008165736, ""Prophet"": 195007.82594596405, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 179481.9013315705}";PC000702
PC000947;48;SARIMAX;2750,45;[3261.59, 3119.27, 4128.46, 5209.63, 3722.41, 3956.95];18,6;ok;"{""ARIMA"": 85809.0922166519, ""ExponentialSmoothing"": 78138.18353497665, ""SARIMAX"": 60206.61445918942, ""Holt"": 255636.99841283666, ""Prophet"": 66679.08468072469, ""Ensemble"": 63963.94000212334, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 68189.73623101907}";PC000947
PC000699;48;SARIMAX;2835,3;[3168.25, 3109.41, 4075.08, 4950.78, 3227.36, 4021.8];11,7;ok;"{""ARIMA"": 264211.3992358174, ""ExponentialSmoothing"": 275780.62250963465, ""SARIMAX"": 205368.70072776137, ""Holt"": 263875.1811476185, ""Prophet"": 273117.75083020044, ""Ensemble"": 221812.15638098106, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 225465.34690474192}";PC000699
PC000318;48;Prophet;2794,35;[2856.8, 2787.91, 3754.34, 4877.18, 3358.83, 2966.54];2,2;ok;"{""ARIMA"": 226083.18788745115, ""ExponentialSmoothing"": 379629.2633254174, ""SARIMAX"": 349366.4067977003, ""Holt"": 187050.95466352758, ""Prophet"": 175616.95984507722, ""Ensemble"": 176268.45426221556, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 563707.7365114156}";PC000318
PC000223;48;ARIMA;3274,76;[3215.59, 3196.85, 3190.92, 3189.05, 3188.45, 3188.26];-1,8;ok;"{""ARIMA"": 18471.95151776395, ""ExponentialSmoothing"": 45540.813597566186, ""SARIMAX"": 57970.61142481407, ""Holt"": 47356.773795967456, ""Prophet"": 40216.62358369829, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 48838.9731725532}";PC000223
PC000149;48;SARIMAX (c/ sazonalidade+promoção);2162,51;[2778.94, 3109.93, 4340.82, 4076.98, 2933.9, 3379.07];28,5;ok;"{""ARIMA"": 277328.9207176604, ""ExponentialSmoothing"": 168831.5989793767, ""SARIMAX"": 117506.68136795315, ""Holt"": 349216.08005781035, ""Prophet"": 214583.8948609, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 117236.78979057695}";PC000149
PC000564;48;Prophet;2819,21;[3045.73, 2886.11, 4126.32, 4895.73, 3261.44, 3504.64];8,0;ok;"{""ARIMA"": 94510.69785957788, ""ExponentialSmoothing"": 92533.19437022152, ""SARIMAX"": 74943.32451943231, ""Holt"": 113019.7553012763, ""Prophet"": 52089.15293719274, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 249290.30737686052}";PC000564
PC000876;48;SARIMAX;2414,32;[2778.13, 2678.32, 3961.1, 4438.15, 3291.04, 3167.9];15,1;ok;"{""ARIMA"": 185900.55606801025, ""ExponentialSmoothing"": 76990.82397920651, ""SARIMAX"": 59670.383447968, ""Holt"": 203088.39882900924, ""Prophet"": 70528.79555542838, ""Ensemble"": 64998.36688880928, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 59905.70639716923}";PC000876
PC000558;48;SARIMAX;3137,65;[2739.32, 2553.42, 3519.33, 4470.58, 3247.47, 3139.95];-12,7;ok;"{""ARIMA"": 104748.63535756509, ""ExponentialSmoothing"": 65519.35517734796, ""SARIMAX"": 65353.00491327845, ""Holt"": 177075.97563007197, ""Prophet"": 82797.63902777147, ""Ensemble"": 69302.34804087397, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 562851.790557407}";PC000558
PC000477;48;SARIMAX;2710,33;[2788.43, 2554.88, 3638.97, 4504.31, 3047.42, 3441.94];2,9;ok;"{""ARIMA"": 153848.02121165174, ""ExponentialSmoothing"": 196728.18234754857, ""SARIMAX"": 135592.65934932852, ""Holt"": 311893.4846038944, ""Prophet"": 177763.21680017328, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 150732.57692378302}";PC000477
PC000843;48;ARIMA;2953,33;[3046.62, 3073.72, 3081.59, 3083.88, 3084.54, 3084.73];3,2;ok;"{""ARIMA"": 22521.3282357126, ""ExponentialSmoothing"": 68034.23881491517, ""SARIMAX"": 62138.268038588874, ""Holt"": 49422.49841952743, ""Prophet"": 98157.38959357662, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 66169.69000897797}";PC000843
PC000165;48;ARIMA;2977,66;[3020.01, 3035.46, 3041.09, 3043.15, 3043.89, 3044.17];1,4;ok;"{""ARIMA"": 45720.53045432301, ""ExponentialSmoothing"": 57005.46440857894, ""SARIMAX"": 73734.13393307435, ""Holt"": 231696.7520991996, ""Prophet"": 59894.91946248026, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 66407.46710245976}";PC000165
PC000978;48;ARIMA;2970,85;[2951.85, 2947.1, 2945.92, 2945.62, 2945.55, 2945.53];-0,6;ok;"{""ARIMA"": 47383.41872443012, ""ExponentialSmoothing"": 143137.78918679993, ""SARIMAX"": 101000.02211692173, ""Holt"": 97734.71966517717, ""Prophet"": 136675.10716046425, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 127296.252660729}";PC000978
PC000601;48;SARIMAX;2886,61;[2775.99, 2840.99, 3597.01, 4626.53, 3259.3, 3210.04];-3,8;ok;"{""ARIMA"": 111996.38148248028, ""ExponentialSmoothing"": 119442.76434589094, ""SARIMAX"": 107757.12619774647, ""Holt"": 124299.50993887894, ""Prophet"": 140353.7389297933, ""Ensemble"": 110284.10346471884, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 145964.8674629266}";PC000601
PC000841;48;SARIMAX (c/ sazonalidade+promoção);2690,28;[2647.41, 2600.33, 3910.21, 4336.03, 2718.38, 3086.55];-1,6;ok;"{""ARIMA"": 130885.0096090825, ""ExponentialSmoothing"": 51061.27355431005, ""SARIMAX"": 43323.885818803814, ""Holt"": 251026.15729508156, ""Prophet"": 120836.72859252316, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 36537.23002106044}";PC000841
PC000408;48;SARIMAX (c/ sazonalidade+promoção);2340,18;[2610.56, 2408.02, 3127.41, 4128.16, 2823.8, 2816.07];11,6;ok;"{""ARIMA"": 161167.67119668968, ""ExponentialSmoothing"": 124577.38186560804, ""SARIMAX"": 136332.90023069104, ""Holt"": 210432.10255081466, ""Prophet"": 175005.5645929098, ""Ensemble"": 127531.71357253911, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 118349.32783302608}";PC000408
